DRG_Long_Desc,Average_Charge_Per_Case,Average_Medicare_Payment_Per_Case
442 - DISORDERS OF LIVER EXCEPT MALIG;CIRR;ALC HEPA W CC,76706.78,6211.5
443 - DISORDERS OF LIVER EXCEPT MALIG;CIRR;ALC HEPA W/O CC/MCC,69653.48,4769.59
444 - DISORDERS OF THE BILIARY TRACT W MCC,136896.79,10394.47
445 - DISORDERS OF THE BILIARY TRACT W CC,77288.78,6972.26
446 - DISORDERS OF THE BILIARY TRACT W/O CC/MCC,55795.6,4548.31
453 - COMBINED ANTERIOR/POSTERIOR SPINAL FUSION W MCC,530698.64,60155.43
454 - COMBINED ANTERIOR/POSTERIOR SPINAL FUSION W CC,239198.59,40341.48
455 - COMBINED ANTERIOR/POSTERIOR SPINAL FUSION W/O CC/MCC,190306.27,31669.74
456 - SPINAL FUS EXC CERV W SPINAL CURV/MALIG/INFEC OR EXT FUS W MCC,504173.43,No Medicare Payment Available
457 - SPINAL FUS EXC CERV W SPINAL CURV MALIG/ INFEC OR EXT FUS W CC,279214.35,42195.68
458 - SPINAL FUS EXC CERV W SPINAL CURV MALIG INFEC OR  EXT FUS WO CCMCC,211502.98,No Medicare Payment Available
459 - SPINAL FUSION EXCEPT CERVICAL W MCC,343047.44,35880.89
460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,196682.17,23717
461 - BILATERAL OR MULTIPLE MAJOR JOINT PROCS OF LOWER EXTREMITY W MCC,334981.54,No Medicare Payment Available
462 - BILATERAL OR MULTIPLE MAJOR JOINT PROCS OF LOWER EXTREMITY W/O MCC,161940.22,20587.92
463 - WND DEBRID & SKN GRFT EXC HAND; FOR MUSCULO-CONN TISS DIS W MCC,324750.98,25405.91
464 - WND DEBRID & SKN GRFT EXC HAND; FOR MUSCULO-CONN TISS DIS W CC,189880.66,19752.36
465 - WND DEBRID & SKN GRFT EXC HAND; FOR MUSCULO-CONN TISS DIS W/O CC/MCC,99879.88,12031.63
466 - REVISION OF HIP OR KNEE REPLACEMENT W MCC,273963.16,28796
467 - REVISION OF HIP OR KNEE REPLACEMENT W CC,207374.62,21790.04
468 - REVISION OF HIP OR KNEE REPLACEMENT W/O CC/MCC,156651.42,16908.94
469 - MAJ HIP AND KNEE JNT REPL OR REATTACH OF LW EXTREM W MCC OR TOT ANKLE REPL,218836.95,19745.98
470 - MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,118450.36,12270.55
471 - CERVICAL SPINAL FUSION W MCC,325205.01,No Medicare Payment Available
472 - CERVICAL SPINAL FUSION W CC,155969.36,17953.95
473 - CERVICAL SPINAL FUSION W/O CC/MCC,145188.13,13919.98
474 - AMPUTATION FOR MUSCULOSKELETAL SYS & CONN TISSUE DIS W MCC,394051.02,24203
475 - AMPUTATION FOR MUSCULOSKELETAL SYS & CONN TISSUE DIS W CC,214279.08,11967.4
477 - BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W MCC,244237.92,21319.99
478 - BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W CC,158868.73,13838.29
479 - BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W/O CC/MCC,143422.92,11328.93
480 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,272374.4,19041.32
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,161580.93,12878.29
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,139130.91,10550.96
483 - MAJOR JOINT & LIMB REATTACHMENT PROC OF UPPER EXTREMITY W CC/MCC,124658.85,15380.61
485 - KNEE PROCEDURES W PDX OF INFECTION W MCC,309118.66,No Medicare Payment Available
486 - KNEE PROCEDURES W PDX OF INFECTION W CC,153866.23,No Medicare Payment Available
487 - KNEE PROCEDURES W PDX OF INFECTION W/O CC/MCC,98815.05,No Medicare Payment Available
488 - KNEE PROCEDURES W/O PDX OF INFECTION W CC/MCC,297202.58,12811.45
489 - KNEE PROCEDURES W/O PDX OF INFECTION W/O CC/MCC,122371.03,8503.93
492 - LOWER EXTREM & HUMER PROC EXCEPT HIP;FOOT;FEMUR W MCC,320715.69,20641.86
493 - LOWER EXTREM & HUMER PROC EXCEPT HIP;FOOT;FEMUR W CC,171205.88,13840.34
494 - LOWER EXTREM & HUMER PROC EXCEPT HIP;FOOT;FEMUR W/O CC/MCC,129674.25,11086.32
495 - LOCAL EXCISION & REMOVAL INT FIX DEVICES EXC HIP & FEMUR W MCC,262861.74,16895.73
496 - LOCAL EXCISION & REMOVAL INT FIX DEVICES EXC HIP & FEMUR W CC,248171.86,No Medicare Payment Available
497 - LOCAL EXCISION & REMOVAL INT FIX DEVICES EXC HIP & FEMUR W/O CC/MCC,107656.51,8814.13
498 - LOCAL EXCISION & REMOVAL INT FIX DEVICES OF HIP & FEMUR W CC/MCC,216723.74,15413.08
499 - LOCAL EXCISION & REMOVAL INT FIX DEVICES OF HIP & FEMUR W/O CC/MCC,80300.24,No Medicare Payment Available
500 - SOFT TISSUE PROCEDURES W MCC,215539.97,13543.49
501 - SOFT TISSUE PROCEDURES W CC,130917.91,10004.47
502 - SOFT TISSUE PROCEDURES W/O CC/MCC,102720.18,8263.02
503 - FOOT PROCEDURES W MCC,197593.13,15785.18
504 - FOOT PROCEDURES W CC,171398.34,11153.14
505 - FOOT PROCEDURES W/O CC/MCC,105979.75,9952.39
511 - SHOULDER;ELBOW OR FOREARM PROC;EXC MAJOR JOINT PROC W CC,141870.51,11493.25
512 - SHOULDER;ELBOW OR FOREARM PROC;EXC MAJOR JOINT PROC W/O CC/MCC,119695.96,9766.58
513 - HAND OR WRIST PROC; EXCEPT MAJOR THUMB OR JOINT PROC W CC/MCC,103415.6,9879.72
514 - HAND OR WRIST PROC; EXCEPT MAJOR THUMB OR JOINT PROC W/O CC/MCC,88732.14,6857.03
515 - OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROC W MCC,275247.73,18445.37
516 - OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROC W CC,158734.01,11678.48
517 - OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROC W/O CC/MCC,118764.68,8703.45
518 - BACK & NECK PROC EXC SPINAL FUSION W MCC OR DISC DEVICE/NEUROSTIM,184878.37,16569.57
519 - BACK & NECK PROC EXC SPINAL FUSION W CC,161198.12,10701.01
520 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,109780.03,8274.35
534 - FRACTURES OF FEMUR W/O MCC,44901.24,4746.34
535 - FRACTURES OF HIP & PELVIS W MCC,65809.43,8152.04
536 - FRACTURES OF HIP & PELVIS W/O MCC,44100.72,5106.55
537 - SPRAINS; STRAINS; & DISLOCATIONS OF HIP; PELVIS & THIGH W CC/MCC,81346.16,6523.07
538 - SPRAINS; STRAINS; & DISLOCATIONS OF HIP; PELVIS & THIGH W/O CC/MCC,14143.69,No Medicare Payment Available
539 - OSTEOMYELITIS W MCC,145271.7,12924.46
540 - OSTEOMYELITIS W CC,103047.56,8500.36
541 - OSTEOMYELITIS W/O CC/MCC,70133.2,No Medicare Payment Available
542 - PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIG W MCC,94322.77,11459.97
543 - PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIG W CC,52795.17,6642.77
544 - PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIG W/O CC/MCC,40776.47,5373.19
545 - CONNECTIVE TISSUE DISORDERS W MCC,81570.64,15039.54
546 - CONNECTIVE TISSUE DISORDERS W CC,70181.06,6928.21
547 - CONNECTIVE TISSUE DISORDERS W/O CC/MCC,41042.76,4132.2
549 - SEPTIC ARTHRITIS W CC,54216.31,7935.33
551 - MEDICAL BACK PROBLEMS W MCC,96530.41,9593.83
552 - MEDICAL BACK PROBLEMS W/O MCC,50744.46,5430.7
553 - BONE DISEASES & ARTHROPATHIES W MCC,72604.75,8510.67
554 - BONE DISEASES & ARTHROPATHIES W/O MCC,38298.58,3841.56
555 - SIGNS & SYMPTOMS OF MUSCULOSKELETAL SYSTEM & CONN TISSUE W MCC,67008.07,8387.7
556 - SIGNS & SYMPTOMS OF MUSCULOSKELETAL SYSTEM & CONN TISSUE W/O MCC,48351.64,5132.98
557 - TENDONITIS; MYOSITIS & BURSITIS W MCC,55210.66,6371.02
558 - TENDONITIS; MYOSITIS & BURSITIS W/O MCC,34105.59,4740.28
559 - AFTERCARE; MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W MCC,99434.45,10332.63
560 - AFTERCARE; MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W CC,93892.83,7201.06
561 - AFTERCARE; MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W/O CC/MCC,37515.91,5157.55
562 - FX; SPRN; STRN & DISL EXCEPT FEMUR; HIP; PELVIS & THIGH W MCC,75896.98,7086.46
563 - FX; SPRN; STRN & DISL EXCEPT FEMUR; HIP; PELVIS & THIGH W/O MCC,48707.38,5278.96
564 - OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W MCC,86310.64,9576.37
565 - OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W CC,52603.87,6253.18
566 - OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W/O CC/MCC,46030.52,5145.56
570 - SKIN DEBRIDEMENT W MCC,109787.22,15291.7
571 - SKIN DEBRIDEMENT W CC,79934.07,9495.49
572 - SKIN DEBRIDEMENT W/O CC/MCC,91892.46,7146.04
573 - SKIN GRAFT FOR SKIN ULCER OR CELLULITIS W MCC,152206.16,No Medicare Payment Available
574 - SKIN GRAFT FOR SKIN ULCER OR CELLULITIS W CC,202928.78,15856.48
575 - SKIN GRAFT FOR SKIN ULCER OR CELLULITIS W/O CC/MCC,147288.5,11254.79
576 - SKIN GRAFT EXC FOR SKIN ULCER OR CELLULITIS W MCC,205274.79,27475.53
577 - SKIN GRAFT EXC FOR SKIN ULCER OR CELLULITIS W CC,188800.13,12298.68
578 - SKIN GRAFT EXC FOR SKIN ULCER OR CELLULITIS W/O CC/MCC,102343.18,9728.09
579 - OTHER SKIN; SUBCUT TISS & BREAST PROC W MCC,92596.91,13801.09
580 - OTHER SKIN; SUBCUT TISS & BREAST PROC W CC,88272.55,9512.79
581 - OTHER SKIN; SUBCUT TISS & BREAST PROC W/O CC/MCC,90571.13,7663.44
582 - MASTECTOMY FOR MALIGNANCY W CC/MCC,102679.03,No Medicare Payment Available
584 - BREAST BIOPSY; LOCAL EXCISION & OTHER BREAST PROCEDURES W CC/MCC,162735.67,No Medicare Payment Available
585 - BREAST BIOPSY; LOCAL EXCISION & OTHER BREAST PROCEDURES W/O CC/MCC,80925.37,No Medicare Payment Available
592 - SKIN ULCERS W MCC,52548.79,8015.81
593 - SKIN ULCERS W CC,43375.12,4854
594 - SKIN ULCERS W/O CC/MCC,27103.9,No Medicare Payment Available
595 - MAJOR SKIN DISORDERS W MCC,93779.06,No Medicare Payment Available
596 - MAJOR SKIN DISORDERS W/O MCC,47381.99,6614.1
597 - MALIGNANT BREAST DISORDERS W MCC,126683.73,11647.18
598 - MALIGNANT BREAST DISORDERS W CC,80296.92,No Medicare Payment Available
599 - MALIGNANT BREAST DISORDERS W/O CC/MCC,52561.5,No Medicare Payment Available
600 - NON-MALIGNANT BREAST DISORDERS W CC/MCC,51117.92,6454.58
601 - NON-MALIGNANT BREAST DISORDERS W/O CC/MCC,31918.64,No Medicare Payment Available
602 - CELLULITIS W MCC,73740.64,8804.37
603 - CELLULITIS W/O MCC,38899.83,5223.47
604 - TRAUMA TO THE SKIN; SUBCUT TISS & BREAST W MCC,64404.39,7681.89
605 - TRAUMA TO THE SKIN; SUBCUT TISS & BREAST W/O MCC,47284.24,5257.91
606 - MINOR SKIN DISORDERS W MCC,25652.27,9056.16
607 - MINOR SKIN DISORDERS W/O MCC,48062.87,5238.36
614 - ADRENAL & PITUITARY PROCEDURES W CC/MCC,214868.78,14980.08
615 - ADRENAL & PITUITARY PROCEDURES W/O CC/MCC,168017.22,No Medicare Payment Available
616 - AMPUTAT OF LOWER LIMB FOR ENDOCRINE;NUTRIT;& METABOL DIS W MCC,237133.04,25338.66
617 - AMPUTAT OF LOWER LIMB FOR ENDOCRINE;NUTRIT;& METABOL DIS W CC,159480.37,11000.27
619 - O.R. PROCEDURES FOR OBESITY W MCC,158857.28,19236.37
620 - O.R. PROCEDURES FOR OBESITY W CC,143913.41,11853.27
621 - O.R. PROCEDURES FOR OBESITY W/O CC/MCC,101633.11,9363.33
622 - SKIN GRAFTS & WOUND DEBRID FOR ENDOC; NUTRIT & METAB DIS W MCC,184871.07,13806.94
623 - SKIN GRAFTS & WOUND DEBRID FOR ENDOC; NUTRIT & METAB DIS W CC,149129.25,11087.61
624 - SKIN GRAFTS & WOUND DEBRID FOR ENDOC; NUTRIT & METAB DIS W/O CC/MCC,57584.91,No Medicare Payment Available
625 - THYROID; PARATHYROID & THYROGLOSSAL PROCEDURES W MCC,246755.82,15985.53
626 - THYROID; PARATHYROID & THYROGLOSSAL PROCEDURES W CC,106163.79,No Medicare Payment Available
627 - THYROID; PARATHYROID & THYROGLOSSAL PROCEDURES W/O CC/MCC,95904.46,5626.98
628 - OTHER ENDOCRINE; NUTRIT & METAB O.R. PROC W MCC,238948.78,22494.59
629 - OTHER ENDOCRINE; NUTRIT & METAB O.R. PROC W CC,141018.47,13103.33
630 - OTHER ENDOCRINE; NUTRIT & METAB O.R. PROC W/O CC/MCC,155803,7905.27
637 - DIABETES W MCC,76523.03,7828.46
638 - DIABETES W CC,47110.77,5509.52
639 - DIABETES W/O CC/MCC,33698.39,3710.18
640 - MISC DISORDERS OF NUTRITION;METABOLISM;FLUIDS/ELECTROLYTES W MCC,70735.4,6982.39
641 - MISC DISORDERS OF NUTRITION;METABOLISM;FLUIDS/ELECTROLYTES W/O MCC,42575.7,4582.49
642 - INBORN AND OTHER DISORDERS OF METABOLISM,51531.25,8215.33
643 - ENDOCRINE DISORDERS W MCC,158266.91,9643.57
644 - ENDOCRINE DISORDERS W CC,60680.21,6740.3
645 - ENDOCRINE DISORDERS W/O CC/MCC,55293.18,5137.24
654 - MAJOR BLADDER PROCEDURES W CC,99535.85,No Medicare Payment Available
655 - MAJOR BLADDER PROCEDURES W/O CC/MCC,93180.74,No Medicare Payment Available
656 - KIDNEY & URETER PROCEDURES FOR NEOPLASM W MCC,242519.03,No Medicare Payment Available
657 - KIDNEY & URETER PROCEDURES FOR NEOPLASM W CC,144118.83,12831.53
660 - KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W CC,108794,No Medicare Payment Available
664 - MINOR BLADDER PROCEDURES W/O CC/MCC,105085.83,No Medicare Payment Available
666 - PROSTATECTOMY W CC,174287.09,11266.91
667 - PROSTATECTOMY W/O CC/MCC,118258.69,6659.03
668 - TRANSURETHRAL PROCEDURES W MCC,175502.07,16708.35
669 - TRANSURETHRAL PROCEDURES W CC,132643.57,9822.36
670 - TRANSURETHRAL PROCEDURES W/O CC/MCC,101577.14,6543.03
673 - OTHER KIDNEY & URINARY TRACT PROCEDURES W MCC,317069.48,21551.93
674 - OTHER KIDNEY & URINARY TRACT PROCEDURES W CC,170374.62,14526.35
675 - OTHER KIDNEY & URINARY TRACT PROCEDURES W/O CC/MCC,119176.22,9322.23
682 - RENAL FAILURE W MCC,70734.93,8987.8
683 - RENAL FAILURE W CC,45956.87,5633.15
684 - RENAL FAILURE W/O CC/MCC,37952.85,3703.65
686 - KIDNEY & URINARY TRACT NEOPLASMS W MCC,83198.72,11188.97
687 - KIDNEY & URINARY TRACT NEOPLASMS W CC,61907.71,7150.69
688 - KIDNEY & URINARY TRACT NEOPLASMS W/O CC/MCC,81637.68,No Medicare Payment Available
689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,63508.38,6619.76
690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,48204.65,5250.61
693 - URINARY STONES W/O ESW LITHOTRIPSY W MCC,86371.08,9006.25
694 - URINARY STONES W/O ESW LITHOTRIPSY W/O MCC,57558.76,5169.85
695 - KIDNEY & URINARY TRACT SIGNS & SYMPTOMS W MCC,59276.04,7763.49
696 - KIDNEY & URINARY TRACT SIGNS & SYMPTOMS W/O MCC,35982.36,4661.35
697 - URETHRAL STRICTURE,64652.41,6899.09
698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,83328.08,9321.8
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,59725.72,6356.81
700 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W/O CC/MCC,34345.7,3507.53
711 - TESTES PROCEDURES W CC/MCC,95079.52,No Medicare Payment Available
713 - TRANSURETHRAL PROSTATECTOMY W CC/MCC,96231.69,8687.76
714 - TRANSURETHRAL PROSTATECTOMY W/O CC/MCC,70524.58,6015.93
717 - OTHER MALE REPRODUCTIVE SYSTEM O.R. PROC EXC MALIGNANCY W CC/MCC,61340,No Medicare Payment Available
718 - OTHER MALE REPRODUCTIVE SYSTEM O.R. PROC EXC MALIGNANCY W/O CC/MCC,50450.52,No Medicare Payment Available
722 - MALIGNANCY; MALE REPRODUCTIVE SYSTEM W MCC,81315.36,11085.86
723 - MALIGNANCY; MALE REPRODUCTIVE SYSTEM W CC,37475.94,7475.07
725 - BENIGN PROSTATIC HYPERTROPHY W MCC,68627.05,8427.94
726 - BENIGN PROSTATIC HYPERTROPHY W/O MCC,67735.16,3844.7
727 - INFLAMMATION OF THE MALE REPRODUCTIVE SYSTEM W MCC,140429.52,9488.63
728 - INFLAMMATION OF THE MALE REPRODUCTIVE SYSTEM W/O MCC,46257.11,5337.45
729 - OTHER MALE REPRODUCTIVE SYSTEM DIAGNOSES W CC/MCC,26449.19,7085.47
730 - OTHER MALE REPRODUCTIVE SYSTEM DIAGNOSES W/O CC/MCC,52803.42,4499.36
737 - UTERINE & ADNEXA PROC FOR OVARIAN OR ADNEXAL MALIGNANCY W CC,102774,12602.37
741 - UTERINE;ADNEXA PROC FOR NON-OVARIAN/ADNEXAL MALIG W/O CC/MCC,83066,No Medicare Payment Available
742 - UTERINE & ADNEXA PROC FOR NON-MALIGNANCY W CC/MCC,132216.33,10508.52
743 - UTERINE & ADNEXA PROC FOR NON-MALIGNANCY W/O CC/MCC,94193.25,7201.02
744 - D&C; CONIZATION; LAPAROSCOPY & TUBAL INTERRUPTION W CC/MCC,110914.02,10975.61
745 - D&C; CONIZATION; LAPAROSCOPY & TUBAL INTERRUPTION W/O CC/MCC,91085.58,No Medicare Payment Available
746 - VAGINA; CERVIX & VULVA PROCEDURES W CC/MCC,95143.16,10623.73
747 - VAGINA; CERVIX & VULVA PROCEDURES W/O CC/MCC,85378.78,6269.84
748 - FEMALE REPRODUCTIVE SYSTEM RECONSTRUCTIVE PROCEDURES,179746.23,8152.33
749 - OTHER FEMALE REPRODUCTIVE SYSTEM O.R. PROCEDURES W CC/MCC,192875.6,No Medicare Payment Available
750 - OTHER FEMALE REPRODUCTIVE SYSTEM O.R. PROCEDURES W/O CC/MCC,112446.96,No Medicare Payment Available
754 - MALIGNANCY; FEMALE REPRODUCTIVE SYSTEM W MCC,145568.93,No Medicare Payment Available
755 - MALIGNANCY; FEMALE REPRODUCTIVE SYSTEM W CC,93546.58,6672.25
756 - MALIGNANCY; FEMALE REPRODUCTIVE SYSTEM W/O CC/MCC,56250.27,No Medicare Payment Available
757 - INFECTIONS; FEMALE REPRODUCTIVE SYSTEM W MCC,42831.04,9557.08
758 - INFECTIONS; FEMALE REPRODUCTIVE SYSTEM W CC,57108.26,No Medicare Payment Available
759 - INFECTIONS; FEMALE REPRODUCTIVE SYSTEM W/O CC/MCC,44944.97,5006.65
760 - MENSTRUAL & OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS W CC/MCC,49156.12,5865.58
761 - MENSTRUAL & OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS W/O CC/MCC,47914.67,4546.3
765 - CESAREAN SECTION W CC/MCC,40448.11,6496.36
766 - CESAREAN SECTION W/O CC/MCC,33952.28,4409.52
767 - VAGINAL DELIVERY W STERILIZATION &/OR D&C,30665.74,5002.82
768 - VAGINAL DELIVERY W O.R. PROC EXCEPT STERIL &/OR D&C,36483.83,No Medicare Payment Available
769 - POSTPARTUM & POST ABORTION DIAGNOSES W O.R. PROCEDURE,113984.75,No Medicare Payment Available
770 - ABORTION W D&C; ASPIRATION CURETTAGE OR HYSTEROTOMY,70418.38,No Medicare Payment Available
774 - VAGINAL DELIVERY W COMPLICATING DIAGNOSES,27389.36,No Medicare Payment Available
775 - VAGINAL DELIVERY W/O COMPLICATING DIAGNOSES,22189.81,No Medicare Payment Available
776 - POSTPARTUM & POST ABORTION DIAGNOSES W/O O.R. PROCEDURE,51655.46,5531.34
777 - ECTOPIC PREGNANCY,82113.63,No Medicare Payment Available
778 - THREATENED ABORTION,21949.1,No Medicare Payment Available
779 - ABORTION W/O D&C,27949.04,No Medicare Payment Available
780 - FALSE LABOR,4799.86,No Medicare Payment Available
781 - OTHER ANTEPARTUM DIAGNOSES W MEDICAL COMPLICATIONS,34527.61,8381.66
782 - OTHER ANTEPARTUM DIAGNOSES W/O MEDICAL COMPLICATIONS,10284.55,No Medicare Payment Available
788 - CESAREAN SECTION W/O STERILIZATION W/O CC/MCC,39197,No Medicare Payment Available
789 - NEONATES; DIED OR TRANSFERRED TO ANOTHER ACUTE CARE FACILITY,5106.41,No Medicare Payment Available
790 - EXTREME IMMATURITY OR RESPIRATORY DISTRESS SYNDROME; NEONATE,10415,No Medicare Payment Available
791 - PREMATURITY W MAJOR PROBLEMS,4319,No Medicare Payment Available
792 - PREMATURITY W/O MAJOR PROBLEMS,3950.78,No Medicare Payment Available
793 - FULL TERM NEONATE W MAJOR PROBLEMS,3522.87,No Medicare Payment Available
794 - NEONATE W OTHER SIGNIFICANT PROBLEMS,3174.2,No Medicare Payment Available
795 - NORMAL NEWBORN,2614.66,No Medicare Payment Available
802 - OTHER O.R. PROC OF THE BLOOD & BLOOD FORMING ORGANS W MCC,154111.59,20489.16
803 - OTHER O.R. PROC OF THE BLOOD & BLOOD FORMING ORGANS W CC,27533.02,11968.85
806 - VAGINAL DELIVERY W/O STERILIZATION/D&C W CC,22823.66,No Medicare Payment Available
807 - VAGINAL DELIVERY W/O STERILIZATION/D&C W/O CC/MCC,25807.1,No Medicare Payment Available
808 - MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W MCC,92698.75,13471.42
809 - MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W CC,77432.69,7431.54
810 - MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W/O CC/MCC,54374.24,No Medicare Payment Available
811 - RED BLOOD CELL DISORDERS W MCC,74857.9,8585.84
812 - RED BLOOD CELL DISORDERS W/O MCC,37981.96,4815.39
813 - COAGULATION DISORDERS,64622.6,11159.22
814 - RETICULOENDOTHELIAL & IMMUNITY DISORDERS W MCC,78318.25,10810.27
815 - RETICULOENDOTHELIAL & IMMUNITY DISORDERS W CC,42576.74,6738.4
816 - RETICULOENDOTHELIAL & IMMUNITY DISORDERS W/O CC/MCC,57076.48,4243.12
820 - LYMPHOMA & LEUKEMIA W MAJOR O.R. PROCEDURE W MCC,453895.39,33727.34
821 - LYMPHOMA & LEUKEMIA W MAJOR O.R. PROCEDURE W CC,148225.02,No Medicare Payment Available
823 - LYMPHOMA & NON-ACUTE LEUKEMIA W OTHER PROC W MCC,235786.83,26999.23
824 - LYMPHOMA & NON-ACUTE LEUKEMIA W OTHER PROC W CC,220182.94,13966.53
826 - MYELOPROLIF DISORD OR POORLY DIFF NEOPL W MAJ O.R. PROC W MCC,706902.79,No Medicare Payment Available
827 - MYELOPROLIF DISORD OR POORLY DIFF NEOPL W MAJ O.R. PROC W CC,184180.77,No Medicare Payment Available
828 - MYELOPROLIF DISORD OR POORLY DIFF NEOPL W MAJ O.R. PROC W/O CC/MCC,84609.36,No Medicare Payment Available
829 - MYELOPROLIF DISORD OR POORLY DIFF NEOPL W OTHER PROC W CC/MCC,336999.55,24960.43
833 - OTHER ANTEPARTUM DIAGNOSES W/O O.R. PROCEDURE W/O CC/MCC,619445.25,No Medicare Payment Available
834 - ACUTE LEUKEMIA W/O MAJOR O.R. PROCEDURE W MCC,483556.35,34466.39
835 - ACUTE LEUKEMIA W/O MAJOR O.R. PROCEDURE W CC,148731.63,13518.04
836 - ACUTE LEUKEMIA W/O MAJOR O.R. PROCEDURE W/O CC/MCC,314039.11,No Medicare Payment Available
837 - CHEMO W ACUTE LEUKEMIA AS SDX OR W HIGH DOSE CHEMO AGENT W MCC,256723.26,35439.7
838 - CHEMO W ACUTE LEUKEMIA AS SDX W CC OR HIGH DOSE CHEMO AGENT,44426,No Medicare Payment Available
839 - CHEMO W ACUTE LEUKEMIA AS SDX W/O CC/MCC,78656.5,No Medicare Payment Available
840 - LYMPHOMA & NON-ACUTE LEUKEMIA W MCC,177401.25,20375.07
841 - LYMPHOMA & NON-ACUTE LEUKEMIA W CC,118006.28,10186.49
842 - LYMPHOMA & NON-ACUTE LEUKEMIA W/O CC/MCC,83267.5,7104.46
843 - OTHER MYELOPROLIF DIS OR POORLY DIFF NEOPL DIAG W MCC,152913.28,No Medicare Payment Available
844 - OTHER MYELOPROLIF DIS OR POORLY DIFF NEOPL DIAG W CC,59874.03,7977.33
846 - CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W MCC,100407.18,15135.46
847 - CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W CC,68481.96,8320.06
848 - CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W/O CC/MCC,54186.84,No Medicare Payment Available
849 - RADIOTHERAPY,86073.02,11636.21
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,332348.72,31769.01
854 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W CC,137993.7,14410.14
855 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W/O CC/MCC,78073.7,5783.3
856 - POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W MCC,283329.73,26443.19
857 - POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W CC,163873.15,12472.25
858 - POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W/O CC/MCC,88786.61,No Medicare Payment Available
862 - POSTOPERATIVE & POST-TRAUMATIC INFECTIONS W MCC,122103.19,12281.89
863 - POSTOPERATIVE & POST-TRAUMATIC INFECTIONS W/O MCC,51421.69,6640.93
864 - FEVER,41579.72,5784.31
865 - VIRAL ILLNESS W MCC,105064.85,9456.49
866 - VIRAL ILLNESS W/O MCC,39462.47,5282.22
867 - OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES W MCC,54622.56,No Medicare Payment Available
868 - OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES W CC,83019.34,7069.86
869 - OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES W/O CC/MCC,28874.19,No Medicare Payment Available
870 - SEPTICEMIA OR SEVERE SEPSIS W MV >96 HOURS,312609.84,33978.2
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV >96 HOURS W MCC,109757.29,11407.48
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV >96 HOURS W/O MCC,58373.72,6818.05
