Procedure ID,Description,Amount
814843,SUT PRLN #1 CT1 BLU     ,36.11
814848,SUT PRLN 8455H          ,33.71
814849,SUT PRLN 4-0 SH 8521H   ,76.12
814850,SUT NBRSB 3-0 SH 36IN   ,75.19
814851,SUT PRLN 2-0 SH 8523H   ,74.82
814852,SUT PRLN 5-0 BV-1       ,296.32
814854,SUT NABS 5-0 RB1 L36    ,77.41
814855,SUT PRLN 4-0 RB1 M8557  ,315.77
814856,SUT PRLN 4-0 RB1 8557H  ,77.04
814857,SUT PRLN 3-0 RB1 8558H  ,66.49
814865,SUT PROLENE 4-0 KS      ,39.26
814867,SUT NABSB 2-0 8623H     ,38.52
814870,SUT PRLN 4/0 8631G      ,75.75
814873,SUTURE PRO 3-0 8649H    ,41.48
814874,SUT PRLN 3-0 8534H      ,76.67
814875,SUT PDS #1 Z347H        ,38.15
814876,SUT PRLN 5-0 FS 2 8661G ,40.19
814877,SUT PRLN 3-0 8663G      ,65.19
814882,SUT PRLN 5-0 8681G      ,69.45
814884,SUT PRLN 4-0 8682G      ,66.86
814887,SUT PRLN 3-0 8684G      ,37.60
814888,SUT PRLN 2-0 FS 8685H   ,37.41
814890,SUT PRLN 3-0 8687H      ,65.19
814894,SUT PRLN 6-0 8695G      ,72.04
814897,SUT NBSRB 6-0 P1 18IN   ,71.67
814898,SUT PRLN 5-0 8698G      ,69.26
814900,SUT PRLN 4-0 P-3 8699G  ,66.86
814901,SUT PRLN 7-0 8701H      ,176.68
814904,SUT PRLN 7-0 M8703      ,708.02
814905,SUT NBSRB 7-0 BV1 30IN  ,176.31
814906,SUTURE PRO 7-0 8705H    ,215.20
814907,SUT PROLENE M8307       ,610.42
814912,SUT PRLN 5-0 8710H      ,75.38
814913,SUT PRLN 6-0 8711H      ,78.71
814914,SUTURE NABSORB 5-0      ,76.67
814915,SUT PRLN 6-0 8714H      ,78.52
814916,SUT PRLN 5-0 C-1 M8720  ,559.67
814917,SUT PRLN 6-0 8720H      ,140.01
814918,SUT NBSRB 8-0 BV175 24IN,365.58
814921,SUT PRLN 6-0 8726H      ,138.34
814924,SUT 4-0 PROL BL MONO RB1,78.71
814925,SUT PRLN 3-0 8762H      ,75.19
814926,SUT PRLN 6-0 8806H      ,175.01
814927,SUT PRLN 6-0 8805H      ,174.46
814929,SUT PRLN 6-0 8719H      ,167.42
814930,SUT NAB 1 L60IN 8824G   ,53.89
814931,SUT PRLN #2 TP-1 8825G  ,66.49
814933,SUT NBSRB 3-0 SH        ,40.00
814936,SUT PRLN 3-0 TPS 8842H  ,81.49
814937,SUT PRLN 2-0 MH 8843H   ,1144.00
814938,PROLENE 1 8845          ,55.75
814939,SUT PRLN 4-0 8861H      ,88.90
814942,SUTURE PRO 5-0 8890H    ,52.41
814943,SUT PRLN 4-0 V-4 DA     ,97.04
814944,SUT PRLN BLK MONO       ,104.08
814946,SUT PRLN 3-0 V-5 8936H  ,97.04
814950,SUT PROLENE 3-0 RB-1    ,111.12
814954,SUT ETHBND XCL 2-0 SH CX,149.83
814956,SUT NABS 2-0 CT CX22D   ,147.97
814957,SUT ETHBND 0 CX27D      ,143.34
814961,SUT NURLN C4-0 RB1 C584D,185.94
814962,SUT MONCRYL 0 JJ31G     ,156.86
814967,SUT VCRYL 4-0 J714D     ,89.00
814972,SUT VCRYL 2-0 J762D     ,202.05
814978,SUT VCRYL 3-0 J838D     ,158.16
814979,SUT VCRYL 2-0 J839D     ,155.20
814980,SUTURE ETHIBOND2/0 MX927,304.10
814981,SUTURE ETHIBOND2/0 MX944,342.06
814983,SUT PRLN 6-0 M8726      ,558.75
814984,SUT PRLN 8-0 M8730      ,596.00
814986,SUT PROLENE 8-0 2-24IN  ,779.69
814987,MESH PRLN MED 6X6       ,96.98
814988,2/0 30 ETBD WHT BD D/A  ,1029.53
814997,SUT VCRYL RPD 3-0 VR944 ,41.11
815002,SUT MONFIL 3-0 Y215H    ,30.00
815004,SUT MONCRYL 4.0 Y426H   ,71.49
815006,SUT MONCRYL Y944H       ,29.82
815011,SUT ETH 2-0 593H        ,50.93
815015,SUTURE PRO 7-0 8301H    ,197.98
815017,SUTURE PRO 5-0 8325H    ,155.01
815018,SUT PRLN 4-0 8526H      ,76.12
815020,SUT PRLN 7-0 8735H      ,385.40
815023,SUT CHRMC 2-0 983H      ,89.64
815025,SUT PDS #1 Z341H        ,33.52
815028,SUTURE ETHI 10-0 7757G  ,125.00
815035,SUT MONCRYL 3-0 Y523H   ,42.41
815036,SUT MONCRYL 4-0 Y823G   ,75.19
815040,APPLIER CLIP LIGA SM    ,780.25
815042,APPLIER CLIP ENDO 11.5  ,909.15
815043,APPLIER CLIP LIGA LG    ,792.47
815049,RELOAD STAPLE TCR75     ,1089.53
815050,STAPLER CUTTER TLC75    ,940.00
815052,STAPLER GIA THCK 75MM   ,966.00
815053,RELOAD STAPLE TRT75     ,1233.06
815054,STAPLER LINR PROX 60MM  ,809.51
815055,RELOAD STAPLE 90 LIN    ,861.37
815056,STAPLE AUTO PRX LNR TL6 ,752.00
815057,RELOAD STAPLE 90MM      ,800.00
815058,STAPLER ARTIC ACC 55    ,1008.00
815062,STAPLER ROTIC AX55B     ,1277.00
815064,STAPLER SKIN WIDE PRW35 ,324.10
815066,APPLIER CLIP ENDO ER320 ,1331.22
815067,BABCOCK ENDO BOWEL      ,1215.28
815069,APPLIER CLIP ENDO LRG   ,1382.33
815070,STAPLER STEALTH 21MM    ,2042.00
815071,STAPLER STEALTH 25MM    ,2042.00
815072,NDL PNEUMO 120MM PN120  ,462.00
815073,NDL PNEUMO 150MM PN150  ,219.83
815076,RELOAD STAPLE TCR55     ,733.76
815078,RELOAD STAPLE THK TRH90 ,943.41
815079,STAPLER PROXIMATE YEL90M,544.00
815082,STAPLER STEALTH 29MM    ,2042.00
815085,STAPLER CUT TLC55       ,4737.00
815088,SLEEVE TROC ID10/12MM TH,291.50
815096,APPLIER CLIP ABS KA200  ,3707.00
815103,RELOAD STAPLE ZR45B     ,3106.00
815105,CLIP SUTURE LAPRATY     ,1168.43
815106,STAPLER CUT REG EX45B   ,2084.77
815107,SCISSOR ENDO LAPSC      ,1017.30
815108,DISSECTOR KITTNER 5MM   ,254.28
815109,TROC 12MM BLNTTP        ,522.00
815114,FXTR DIST RDS EX        ,8276.00
815129,PRB DYNC MIC ABL S      ,1758.40
815130,SCREW BN 7.5X50MM P-AX  ,1440.00
815131,BLADE SCLEROTOME        ,167.24
815135,BLADE BEAVER 0410       ,164.00
815136,BLADE BEAVER MICRO 5MM  ,42.23
815137,KNIFE BEAVER 37-7516    ,58.15
815140,BLDE BVR 4 BNA 376      ,220.02
815141,BLADE NARR/SHFT 45D     ,379.00
815142,BLADE MYRING 45D LANCE  ,70.38
815145,BLADE BEAVER 6700 W/O   ,25.00
815146,BLADE OPHTH 180DD       ,84.45
815149,NAIL TIB MT-NL IM 10X35 ,3014.10
815151,AXIAL 2L PLS STBLZTN SYS,23800.00
815154,SCREW SPN MANTS 428-5650,2300.00
815157,SCRW BN TI 12X2.3       ,216.00
815159,OCLDR AGA VSD 5F 4      ,17916.00
815160,PROFEMUR NECK SHORT     ,3250.00
815161,STEM FEM TPRLK 12.5MM   ,5570.00
815165,CATH GD MPD 6FR 100CM   ,3020.68
815166,CUP ACTB CRWN 52MM      ,1800.00
815167,CUP ACTB CRWN 54MM      ,1800.00
815168,CUP ACTB CRWN 56MM      ,1800.00
815169,STEM FEM 0 BPS TRLK OFST,5000.00
815170,STEM FEM 1 BPS TRLK OFST,5000.00
815172,SCREW CORT 40MM         ,470.00
815173,FILLER BNE VOID 10CC    ,5960.00
815175,SCREW VARIAX 2.7X12     ,161.50
815176,SCREW VARIAX 2.7X14     ,144.00
815177,SCREW VARIAX 40-35012   ,160.00
815178,SCREW V-AX NLCKG 3.5X30 ,160.00
815179,SCREW V-AX NLCKG 3.5X34 ,178.50
815180,SCREW V-AX NLCKG 3.5X36 ,160.00
815181,SCREW VARIAX 3.5 40     ,182.08
815182,SCREW LCK TI 3.5X14     ,316.00
815184,LEAD QTRDE TRL WIDSPACED,3.02
815211,SPHNTM D.A.S.H WX0.25X  ,1370.61
815220,CTHLSR TRBO ELOW 2X150  ,9522.00
815221,BAG ENEMA               ,28.00
815222,CATH PLUG DRN TUBE COVER,2.96
815224,EXTRACTOR SKIN STAPLE   ,410.00
815226,STRAP CATH UNISIZE      ,113.00
815230,DRESSING VASELENE 36X3  ,53.00
815233,GAUZE XRFM PERTO 5X9IN  ,185.00
815239,TRAY SUT REM W/METL SCSR,260.00
815241,SYRINGE MEDRAD INJ 150ML,69.08
815245,DRSG SNGL TAB 8X        ,30.93
815249,DRSNG TRANS 2.75X2.25   ,2.41
815250,DRSG TEGADERM 1.75X1.75 ,3.52
815251,DRSG TGDRM CLR 2X3"A    ,3.70
815252,DRSG TGDRM 10X 12       ,10.56
815258,SKIN PROTECTOR          ,12.22
815269,SOLUTION DURAPRP LG 30CC,66.67
815276,CATH FOLEY 18FR 30CC IC ,128.16
815280,CATH FOLEY 26FR 30CC IC ,142.79
815284,CATH FOLEY 2W 18F 5CC   ,29.63
815285,CATH FOLEY 2W 16F 5CC   ,29.63
815286,CATH FOLEY 2W 14F 5CC   ,149.00
815311,CATH MLCT 20FR 4-WING   ,260.00
815312,CATH WHSTLE TP URET 4FR ,108.34
815313,CATH WHSTLE TP URET 5FR ,713.00
815314,CATH URET WHSTL TIP 6F  ,107.05
815318,CTH URET SPRL TIP 5FR   ,109.64
815319,CATH URET CONE TIP 8FR  ,129.08
815321,CATH URET PLAS ADAPTER  ,7.41
815325,CATH FOL 14FR ALL SIL   ,50.37
815326,CATH FOL SILI 16FR      ,50.37
815327,CATH URET SIL 3LM 18FR  ,50.37
815328,CATH URET SIL 3LM 20FR  ,50.37
815343,DRN MLCT 4 WNG 22FR     ,154.46
815344,CATH MLCT 24FR 4-WING   ,154.46
815345,CATH MLCT 26FR 4-WING   ,166.68
815347,CATH MLCT 30FR 4-WING   ,154.46
815359,CATH FOLEY COUDE 5CC 20F,152.98
815360,CATH FOLEY COUDE 5CC 22F,152.98
815365,CATH FOLEY COUDE 5CC 16F,152.98
815370,CATH FOL 20FR 5CC IC    ,149.00
815375,CATH FOL 20FR 3W        ,149.00
815377,CATH FOLY 3W LUB 18F 5  ,149.00
815378,CATH FOLY 3W 24F 5CC IRR,149.00
815380,CATH FOLEY PED 8FR 3CC  ,149.00
815381,CATH FOLEY PED 10FR 3CC ,149.00
815382,CATH FOL 5CC 12FR       ,149.00
815384,CATH 5CC 24FR 12/CS     ,149.00
815386,CATH FOL 14F 30CC       ,66.30
815389,CATH FOLY LUB RT 22FR   ,149.00
815390,CATH FOLY LUB RT 24FR   ,149.00
815393,CATH FOLY 2W SIL CTD 18F,149.00
815394,CATH FOLEY 2W 20F 30CC  ,60.38
815398,CATH FOLEY 2W CTD 28F   ,149.00
815399,CATH FOL 30FR 30CC 2W   ,61.12
815401,CATH FOLY 3W LUB 20F 30 ,132.97
815402,CATH FOLY 3W LUB 22F 30 ,132.97
815403,CATH URET 3W 26F 30CC   ,156.31
815404,CATH FOLEY 3W 16F 30CC  ,129.64
815405,CATH FOL 3W 30CC 2OFR   ,149.00
815406,CATH FOLEY 3W 30CC      ,149.00
815407,CATH FOLY 3W SL 24F 30CC,149.00
815410,CATH FOLY 2W COUDE 14FR ,129.27
815412,CATH CDE 18FR 5CC 2WAY  ,129.27
815421,LBRCTH 5CC RED 18 FR    ,188.53
815422,CATH URET 20FR 5CC      ,494.67
815423,CATH FOLEY COUNCIL 5CC 2,494.67
815428,CATH FOLEY 30CC 24F 3W  ,483.37
815431,DILATOR URTH PHLPS 18FR ,737.65
815433,FOLLOWER UROL PHLPS 22FR,737.65
815434,DILATOR URET FLWR 24F   ,737.65
815435,FILIFRM URTH 2F STR TIP ,423.00
815436,FILIFORM URTH STR TIP 3F,423.00
815437,DILATOR URET STRT TIP 4F,423.00
815438,FILIFORM URTH STRT TIP5F,436.52
815441,FILIFORM URTH TIP 3FR   ,420.59
815442,DILATOR URET SPRL TIP 4F,420.59
815443,DILATOR URET SPRL TIP 5F,420.59
815447,CATH FOLLOW WVN 6F LF   ,662.09
815448,CATH FOLLOW WVN 16F LF  ,662.09
815449,FOLLOWER PHILLIPS 24FR  ,662.09
815450,DILATOR URTH PHLPS 8FR  ,737.65
815451,DILATOR URTH PHLPS 10FR ,737.65
815452,DILATOR URTH PHLPS 12FR ,737.65
815453,DILATOR URET PHLPS 14FR ,737.65
815454,DILATOR URTH 16FR PHLPS ,737.65
815457,BAG DRN 2500ML URN SIDE ,462.00
815463,TRAY CATH 15F POV/ID    ,55.00
815464,TRAY CATH FOL 16FR IC   ,67.00
815466,TRAY FOLY W/UMTR IC 16F ,136.00
815481,DRSG TRANS BIOCLSV 2"   ,39.00
815482,DRSNG OPSITE 4X5        ,46.00
815484,STRP MONT 7-1/4X11-1/8  ,28.00
815485,SCREW CORT 3.5X24       ,154.00
815486,TRAY IRR W/PISTON BARD  ,18.00
815488,TUBE FEEDING 5FR        ,9.63
815489,TUBE FEED 8FR RADIO     ,9.63
815490,TUBE FEED 8FR 42IN      ,10.00
815492,TUBE S SMP 12FR 48"     ,15.56
815497,TUBE SUMP W/FILTER 12FR ,48.34
815499,TUBE SUMP W/FILTER 16FR ,164.00
815500,TUBE SUMP W/FILTER 18FR ,164.00
815510,CATH IV SFSHLD YLW 22GA ,151.00
815511,CATH IV SFSHLD YLW 16GA ,27.59
815512,JLCO PROTCTV+24X3/4     ,27.59
815513,CATH IV SFSHLD YLW 18GA ,27.59
815514,CATH IV SFSHLD YLW 20GA ,27.59
815515,JLCO PCTV++20X1 3       ,151.00
815516,CATH IV SFTY 14GX1.25   ,27.59
815517,IV CATH ANGIO 16X1.25 J ,181.00
815521,CATH IV OPTIVA 16X1 1/4 ,31.11
815523,CATH IV RADPQ OPTV 18GA ,40.74
815527,CATH IV WING 24G 5/8    ,30.37
815531,CATH THOR PEDI STR 12   ,69.45
815533,CATH THOR STR ADLT 20F  ,69.45
815534,CATH THOR STR ADLT 24F  ,68.15
815535,CATH THOR STR ADLT 28F  ,69.45
815536,CATH THOR STR ADLT 32F  ,69.45
815538,CATH THOR STR 40FR      ,69.45
815540,CATH THOR RT ANG 20FR   ,107.05
815541,THOR CATH 28 FR RT ANG  ,109.27
815542,CATH THORAC RT ANGLE 32F,103.71
815547,CATH TROCAR ADLT 20FR   ,179.46
815549,CATH TROCAR 28FX16      ,179.46
815550,CATH TROCAR 32FR        ,179.46
815567,SET IV ANTI-SIPHON 96   ,122.60
815570,IRR H2O STRL 2000CC     ,45.00
815574,VIAL INTERLINK UNIVERSAL,5.00
815575,SET IV EXT 2N3381       ,40.93
815580,IV TUBING CYSTO         ,60.75
815584,SET IV BASIC 10         ,32.41
815588,SET CONTINU-FLO SOL     ,27.00
815603,TBG CYSTO Y SET SURG    ,125.57
815610,CATH TRACH CARE NEO 6FR ,228.91
815611,CATH SUC INLN 8FR       ,228.91
815615,CANNUAL INNER #4        ,43.89
815616,CANNULA INNER 6 DIC     ,43.89
815617,CANN #8 DISP INNR       ,55.00
815618,CANN #10 DISP INNR      ,43.89
815622,TUBE TRCH CUFLS #4      ,507.45
815623,TUBE TRCH 6 CUFLS       ,507.45
815624,TUBE TRCH CUFLS #8      ,507.45
815627,TUBE TRACH CFLS FEN 4   ,527.82
815628,TUBE TRCH 6 CFN         ,527.82
815629,TUBE TRCH CUFLS #8      ,527.82
815630,TUBE TRACH CFLS 10 CFN  ,581.34
815631,TUBE TRCH #4 DISP CANN  ,510.23
815632,TUBE TRCH 6 CANN        ,510.23
815633,TUBE TRACH #8 CANN LOW  ,564.30
815634,TUBE TRACH #10 CANN LO  ,510.23
815640,TUBE TRCH 6 CUFLS N FEN ,493.00
815641,TUBE TRACH #8 CFLS NFEN ,493.00
815647,TUBE LARYNGECTOMY #8    ,706.72
815648,TUBE LARYNGECTOMY #10   ,179.00
815651,TUBE TRCH 6 CUFF FEN    ,700.98
815652,TUBE TRACH CUF LOFEN 8.0,700.98
815657,PLASTER BNDG 6INX5YD    ,31.67
815658,PLASTER BNDG 5X5YD      ,27.78
815659,CST PLSTR BNDG 5YDX4IN  ,246.00
815660,PLASTER BNDG 3INX3YD    ,15.19
815662,SPLNT XFST PLSTR 5X30   ,255.58
815663,SPLNT XFST PLSTR 4X15   ,126.31
815667,CATH CV 600564          ,822.68
815670,CATH HICKMN DUAL 12FR   ,766.16
815672,CATH CV LNRD 10FR 2VITAC,960.84
815676,SCREW ORT CANN 4X45MM   ,472.00
815681,PORT IMP MRI 605930     ,518.00
815682,PORT TI 14.3 PRTNL      ,427.50
815690,PORT MRI W/CATH 9.6FR   ,320.00
815693,PORT IMP INFUS 603500   ,374.00
815694,CATH LOPRO PORT 6.6FR   ,1512.00
815704,SET IRRG HYDRO LAP      ,391.00
815710,RNG ANLPLS MTRL GFRM 26 ,6000.00
815712,SHELL ACTB HIP HEMI 64MM,4306.00
815713,SHELL ACTB HIP HEMI 66MM,5408.00
815719,HEAD V40 BLX D 36MM     ,1500.00
815797,TUBE 9FR FD JEJUNA      ,666.72
815802,BUTTON GASTMY 24FX3.4   ,621.72
815803,BUTTON GASTMY 24FX4.4   ,621.72
815804,TUBE GASTMY MIC 18FRX20 ,433.37
815805,TUBE GASTRO 20FR        ,433.37
815806,TUBE GASTMY 22FR TRI-FNL,433.37
815807,TUBE GSTRM 24F 000      ,433.37
815808,ADAPTER FEEDING DUAL 333,632.00
815814,GW MRK 210 SPRG TIP     ,1587.00
815838,SLING ARM MEDIUM        ,17.00
815839,IMMOBILIZER M/F SHLDR MD,753.00
815842,SAFE SHEATH VALVE TVI07 ,537.00
815843,ANCH SUT BIO-CMPST 3.0  ,650.00
815850,COLLAR CERVICAL SMALL   ,48.34
815852,COLR W/TRCH HL 3.25"SM  ,145.75
815853,COLLAR PHIL LG 3.25 NARR,494.00
815854,COLLAR PHIL CERVICAL MED,494.00
815855,COLR PHILI 2 1/2" XS    ,145.75
815856,BELT RIB UNIV MALE      ,383.00
815859,IMMOBILZER M/F SHLDR LG ,753.00
815860,IMMOBILIZR M/F SHLDR XLG,753.00
815868,SLING ORTHO W/PD STRP   ,154.00
815873,IMMOB KN 3 PNL 79-80170 ,1255.00
815886,CUP ACTB +4 10D 40X60   ,1330.00
815887,BLOCKER SPN XIA 3       ,100.00
815889,NEEDL SUT CIR2-0 26 3/8 ,195.00
815890,COUNTERSINK DRL 3.8M TRA,1690.07
815908,VLV AOR MSTR OD19       ,8200.00
815909,VALVE AOR 21 MSTR       ,8200.00
815910,VALVE AOR 23 MSTR       ,8200.00
815911,VALVE AORTIC 25MM       ,8200.00
815913,VALVE AOR 27 MSTR       ,9000.00
815914,VLV AOR MSTR OD29 ROT   ,9000.00
815918,VALVE MITRAL 25MM MASTER,7850.00
815919,VALVE MITRAL 27MM MASTER,8200.00
815920,VALVE MITRAL 29MM MASTER,8200.00
815921,VALVE MITRAL 31MM MASTER,9000.00
815922,VALVE MITRAL 33MM MASTER,9000.00
815923,VLV AOR 17 HI PRFL      ,8200.00
815926,AOR VLV 25+AHPJ505      ,8200.00
815929,MESH BARD 1X4 MONO      ,56.60
815930,MSH HRN GRN PP 4X10 FLT ,86.00
815931,MESH MRLX 10X14         ,186.60
815933,MSH HRN GRN PP 6X3 PTCH ,79.60
815934,MESH PROLENE 6X6        ,109.00
815938,MESH PERFIX PLUG MED    ,293.20
815939,MSH SRG 1.9X1.6 LG      ,299.20
815943,PALL LEUKOFILTER - BLD  ,217.00
815944,FLTR - BLOOD TRNSF      ,185.00
815947,TRAY EPIDURL TUO 20GA   ,405.00
815958,CATH SUC WHSTLTP 18FR   ,55.00
815961,KIT TRACH CARE          ,53.00
815979,GFT CV PTFE 6X6X1.65    ,172.80
815980,GFT VSC PTFE 6X6 3080   ,256.50
815984,SHNT CRTD BYPS 17F 10   ,1103.79
816007,SYR CLGN IMPL 2.5CC     ,637.20
816008,NDL PRURTH 20GAX3.5"    ,43.00
816009,IMPLNT TRNUR INJCT W/NDL,435.22
816010,TRAY LACERATION NO SHRPS,998.00
816013,LINER CNSTRN 50/52/54X32,4248.00
816014,ANNULPLSTY RING 5200 26M,3950.00
816015,RNG ANLPS 28MM 5200M28  ,3950.00
816026,STAPLER ROTICULATOR TA 3,5288.00
816027,STAPLER VERSATAK 4MM    ,1070.00
816033,STAPLER PURSTRING 65    ,1349.38
816035,DEVICE ENDOSTITCH 173016,2538.69
816038,DEVICE BRALON SINGLE STI,486.00
816040,E STCH SRGDC 2-0        ,1250.10
816041,SUTURE CARTRIDGE 173024 ,1253.06
816042,SUTURE POLYSORB 48IN    ,1166.76
816045,ENDO RTRCT 2 10 DISP    ,2201.00
816046,SUT SRGDC O GRN         ,1170.00
816047,STAPLER POLYROTIC INST 5,3162.00
816048,STPLR ROTC 55 POLY 200  ,3162.00
816049,BSKT STN RET M0063203030,1108.00
816051,FORCEP RTRCT GRSP       ,2629.00
816057,BSKT TIP COR ART OST    ,276.50
816058,VESSEL CANN NO VALVE    ,70.93
816060,PUNCH AO SHRT HNDL AP425,901.00
816063,PNCH AOR LNG HNDL       ,901.00
816064,PUNCH AORTIC 4.8MM LONG ,901.00
816065,PCH FLX SEAL FOR STL    ,46.67
816066,ANCHFOL CATH TB TMR     ,11.00
816067,POUCH OSTOMY 12IN       ,9.00
816070,CLIP TAIL CLSR          ,53.00
816071,ROD SURE FIT LOOP OSTOMY,320.00
816076,PWDR STMHSV 10 OZ.      ,53.00
816081,TUBING ARTHFL IRR       ,320.00
816084,TUBING HYDROFLEX 0025200,391.00
816087,TIP ML ORFC W/CONE      ,136.31
816090,FEM CN W/SUCTION IRR    ,136.31
816091,TRAY TIBIAL 159531      ,2860.00
816092,BEARG 8 OXFD ARCM LT MNS,1900.00
816095,TRAY SKIN PREP SCRUB WET,54.26
816096,SCREW BIOAB TEN 10X5.5MM,816.00
816098,SURGICEL FIBRLR ABS 2X4 ,692.81
816099,SRGCL FBRLR ABSOR 4X4   ,428.00
816101,SURGICEL NU-KNIT 6X9    ,4336.00
816104,SURGICEL ABS 4X8IN      ,1012.67
816106,SURGICEL HEMO 2X3       ,554.49
816116,SCRW BN 5 40 REVERE TI P,1370.00
816117,SCREW SPN 45X5 REV POLYA,1550.00
816118,LINER ACTB NEUT +4 36X54,1500.00
816119,SCRW BN 4.5 35 REVERE TI,1550.00
816120,SCREW SPN 4.5X40M PLYAX ,1550.00
816121,SCREW SPN 7.5X40 GLBS   ,1370.00
816122,SCREW SPN 7.5X45 GLBS   ,1370.00
816123,ROD SPN TI 350X5.5 STR  ,360.00
816124,ROD SPN TI 35X5.5 REV CV,360.00
816125,CONN ROD REV 46-68      ,900.00
816128,CTHGD ATTN 6227DEF      ,1860.00
816129,GRFT SKN 4X2CM ALOMAX   ,400.00
816131,GRFT SKN 10X5CM ALOMAX  ,2500.00
816133,GRFT SKIN 10X7CM ALOMAX ,4173.60
816134,GRFT SKN 10X10CM ALOMAX ,6352.00
816135,GRFT SKN 15X10CM ALOMAX ,9528.00
816136,GRFT SKIN 15X13CM ALOMAX,11462.60
816138,BLADE SAW LGND 210DL CUT,1715.00
816139,SCREW SPN BNE TI 30X5.5 ,1550.00
816140,SCREW SPN P-AX 6.5X50   ,1370.00
816141,SCREW SPN 55X6.5 REV PED,1370.00
816142,SCREW SPN BNE TI 50X7.5 ,1370.00
816143,SCREW SPN PED 7.5X55    ,1370.00
816144,ROD SPN REV STR 5.5X125 ,360.00
816145,ROD SPNL 45 5.5 REVERE P,360.00
816147,LEAD TNDRL STP 1888TC52 ,800.00
816148,XLINK SPN 53-73 48236053,900.00
816152,CUTTER 3.5 AGGRES MENIS ,420.00
816153,BLAD END CUTT275737000  ,391.00
816157,BURR ARTHR ROUND 5M     ,491.00
816159,BUR 275-859 STRYK       ,824.88
816165,KWIRE TROC .035 6IN     ,129.64
816166,K-WIRE 6(152MM) X.045"(1,129.64
816167,KWIRE FX .62X6IN        ,129.64
816168,K-WIRE UNTHREADED .035  ,129.64
816169,K-WIRE UNTHREADED .045 1,129.64
816171,K-WIRE UNTHREADED .062 1,129.64
816174,CATH BLN 3 135CM 40 PTA ,1085.00
816177,ROD SPN CRV 5.5X85 GLBS ,360.00
816178,ROD CONN TI 29-33       ,1100.00
816179,CONN GLBS 33-41         ,900.00
816180,CONN SPN ADJ 58-71      ,900.00
816182,WASHER SPIKED BNE L20MM ,322.00
816194,INSERT SFJW FGRTY SPRG  ,178.72
816200,INSERT CLP FGRTY L86    ,173.16
816207,CTHTHRMB FGRTY 2F 60    ,1232.32
816208,CTHTHRMB FGRTY 3F 80    ,593.38
816210,CTHTHRMB FGRTY 5F 80    ,593.38
816211,CTHTHRMB FGRTY 6F 80    ,593.38
816213,CTHTHRMB ADHRNT 4F 6    ,1860.00
816214,CTHTHRMB ADHRNT 5F 8    ,1867.00
816221,CTH BIL FGRTY 5F 23     ,998.00
816222,CTH BIL FGRTY 6F 23     ,634.31
816227,STAPLER SKIN FX HD PXW35,1506.00
816230,TROCAR LAP 100X5MM      ,680.00
816234,GRASPER EPTH 5 CRV      ,1029.34
816239,TROCAR RESPOS 10-12     ,381.00
816250,MESH BIOSRB 6X3         ,578.18
816253,BLADE RASP SM TEAR      ,667.00
816260,KIT SUT MNI ASCP 7X2.4MM,1435.00
816266,CAGE SPN 55X22X10MM     ,8000.00
816270,SCREW MXLFCL 4X2 S/T XPN,153.00
816298,GUIDE BURR HI PL FRAMLES,708.00
816337,PLATE HND WRST PRFL13105,630.00
816359,SCREW BN PRFL XFT 1.7X16,142.76
816375,SCREW BN PRFL XFT 2.3X11,107.90
816376,SCREW BN PRFL XFT 2.3X12,107.90
816379,SCREW BNE TI L15 PRFL   ,107.90
816380,SCREW PRFL 2.3X16 ST    ,107.90
816394,BIT DRL TWST 1.0 AO     ,644.70
816396,BIT DRL TWST 94X1.4MM   ,644.70
816397,BIT DRL TWST 1.4 DIA. AO,777.00
816398,DRILL BIT 6019126       ,873.00
816399,BIT DRL 27X87X1.9 TWST  ,886.00
816400,BIT DRL TWST AO 26X2.5MM,873.00
816401,BIT DRL TWST AO 87X2.5MM,632.08
816402,WAND TURBINATE PEDI ELEC,1639.08
816403,CLIP PLYMR HEM-O-LOK LG ,54.66
816404,IRR SUC W/10' TBG       ,752.28
816405,ROD SPNL 65 5.5 REVERE T,360.00
816406,ROD SPN TI 150X5.5 CURV ,360.00
816407,LNR ACTB DRMR 10D 28X48 ,1100.00
816408,LNR ACTB DRMR 10D 28X50 ,1100.00
816412,PCR DSCVR2 DR 1283      ,8928.00
816414,HALTER HEAD UNIV        ,123.00
816416,SPLINT IV FRDM SM       ,62.00
816419,LEAD TNDRL AF 1488TC46  ,1200.00
816420,LEAD TNDRL AF 1488TC52  ,1200.00
816424,BLDE HEMO #15           ,515.41
816434,STNT FRONTAL SINUS      ,133.34
816435,COMPONENT FEM ORT SZ4   ,5040.00
816437,GWIRE 2.8X350MM         ,745.43
816438,ROD REAMER 2.5MM X 850MM,782.49
816439,CLAMP MULT-PIN LRG EXFX ,2507.00
816440,ROD ATTCHMNT EXFX LRG   ,2312.30
816441,GFT VSC HMSH MCVL12X6X40,992.00
816442,GFT VSC HMSH MCVL12X7X40,1074.98
816443,GFT VSC HMSH MCVL14X7X40,1074.98
816445,GFT VSC HMSH MCVL16X8X40,1074.98
816447,GFT VSC HMSH MCVL18X9X40,1074.98
816448,GFT HMSH MCVL 20X10X40  ,1074.98
816450,GFT HMSH MCVL 22X11X40  ,1074.98
816451,GFT HMSH MCVL 24X12X40  ,1108.22
816452,GFT VSC HMSH MCVL 8X15  ,533.14
816454,GFT HMSHLD 10X15 MCVL   ,533.14
