Procedure ID,Description,Amount
263276,SCREW CANC 4X20         ,149.00
263286,SCREW CANC LAB 4.0X40   ,271.00
263296,SCREW CANC 4.0X45       ,177.00
263306,SCREW 4 CANC LAG 50     ,177.00
263326,STNT SMRT 10X20X80 PKG  ,7214.00
263336,STNT SMRT 10X20X120 MRKR,7214.00
263366,STNT SMRT 6X80X120 WMRKR,14667.00
263376,STNT SMRT 7X20X80 PKG   ,8301.00
263386,STNT SMRT 7X60X120 WMRKR,12216.00
263396,STNT SMRT 7X80X120 WMRKR,9591.00
263427,STNT SMRT 8X60X120 WMRKR,12216.00
263447,STNT SMRT 8X80X120 WMRKR,17027.00
263497,SHELL ACTB CLSTR HL 48  ,23516.00
263507,PIN HLF L150 L40 OD4.5  ,687.00
263517,BLN VTRC 5.5X15X135     ,2051.00
263537,HEAD UNIPLR FEM HIP 44MM,4116.00
263547,GRFT TIS PTLA TNDN STRTW,10058.00
263557,PROS STM SZ14 POR HO    ,27438.00
263567,LINER XLPE 20X58-60X28  ,6716.00
263577,FEMORAL COMPONENT POROUS,16143.00
263587,BASEPLATE TIB GNSIS 2 7 ,11250.00
263627,DRSNG CLLGN 4.75X4.75   ,86.00
263637,COMPNT PTLR TRI X3 11X38,4390.00
263681,DYNESYS LIS STABILIZING ,12676.00
263691,CATH CV 5FR SNG MIC PWR ,1732.00
263701,CATH CV PICC 6F 2LM 610 ,2155.00
263711,GW FRTE FLPY 185        ,864.00
263721,GW FRTE MRKR 185        ,751.00
263731,GWRE FRTE MRKR 185 5PK  ,555.00
263741,GWRE FRTE MRKR 300 5PK  ,856.00
263773,STM SHLDR-HUMERAL 8     ,14564.00
263793,STEM ADPT KN 6478-6-715 ,1166.00
263814,LEAD KNX SL 124217      ,22001.00
263825,HEAD FEM HIP TPR +0X28MM,15160.00
263889,CONN ROD 35MM CROSS     ,1374.00
263969,STAPLR INTRNL UNIV 12   ,2151.00
264011,SCR ORTH HDLS SS 3X18MM ,1981.00
264062,IMP PLVC 7X4 ALGRAFT    ,6483.00
264102,STEM FEM HIP COCR 125X9 ,10688.00
264112,SCREW 3.0 HDLS CMPR     ,2401.00
264122,SCRW 3.0 HEADLESS COMPRE,2401.00
264132,SCREW 3.0 HDLS CMPR     ,1981.00
264152,PIN DSTRCT OD14 STRL    ,975.00
264242,OPTIFLOW PC DL W H CTR W,1570.00
264322,COMPNT PTLR RSRFC 9X35MM,2744.00
264342,SCREW LNG THRD HDLSS 16M,2240.00
264362,HEAD ARTEZE HIP -2MM    ,3842.00
264372,HEAD C-TAPER 28X2.5MM   ,8910.00
264402,GRFT TIS PTLA TNDN STRT ,16277.00
264412,SCREW BN 3.5X32.5MM CORT,326.00
264432,PLATE ELBW SM RT LAT    ,6095.00
264442,PLATE BN EPCND ELB LNG  ,7104.00
264462,LEAD PACNG QPLR 694765  ,38208.00
264482,PIN AMK FX 1/8X3        ,627.00
264512,SCREW ACL BIONX 9X30    ,893.00
264532,INTRODUCER SHTH 6FR 90CM,1029.00
264572,SCREW NLEX F-T 4X3.3X28 ,1471.00
264582,SCREW LOCKING TI 4.0MM X,1471.00
264602,STNT BIL PANC GNN7X5X170,1142.00
264612,STENT SET PANC GNN 7X7  ,1142.00
264672,SCREW TI 4MM X 42MM     ,1471.00
264692,HEAD FEM 26X42MM UHR    ,3293.00
264722,EXPNDR TIS MV15 600CC   ,11680.00
264732,3.0MM HEADLESS COMPRESSI,2240.00
264762,SCRW 3.0 HEADLESS COMPRN,1882.00
264775,3.0 REAMING ROD/950     ,1149.00
264892,SCREW CMPR HDLS L/T 3X30,1921.00
264912,DRSNG ALLDRESS 4X4      ,7.00
264952,SCRW 3.0 HEADLESS COMPRN,2138.00
265003,SHELL ACTB PNCL 48X100  ,11634.00
265015,SHELL ACTB PNCL 100X50  ,10292.00
265045,CUP ACTB PNCL 300 48    ,10292.00
265095,LINER ACTB NEUT 48X28   ,10439.00
265115,LNR ACTB MAR +4 10D 2X48,7657.00
265125,LINER ACTB +4 10DD 50X28,7657.00
265135,LNR ACTB 10DD +4 52X2   ,7657.00
265145,LINER ACTB PNCL +4      ,7657.00
265155,LINER ACTB PNCL 32X52   ,7054.00
265195,LINER ACTB 10DD +4 32X54,7767.00
265225,STEM FM 3 12/14 TPR PRCT,24694.00
265235,STEM FEM SMT 5 12/14 HI ,22449.00
265245,STEM FEM 12/14 TAPER 6 H,27896.00
265255,STEM FEMORAL 12/14 TAPER,23095.00
265265,STEM FEM 8 PCOAT TPRD ST,24943.00
265275,STEM FEM 12/14 TAPER 3 P,24694.00
265285,STEM FEM SMT 5 12/14 STD,22449.00
265295,STEM FEM CMNTLS 6 12/14 ,24694.00
265305,STEM FEM 12/14TAPER 7 HI,27438.00
265315,SHELL ACTB PNCL 100X54  ,10292.00
265335,CUP ACETB PINCL MARATHON,7657.00
265345,STEM FEM SMT 12/14TPR 4 ,24694.00
265355,SCREW BN CANC 4X35MM    ,241.00
265365,SCREW BN CANC 4X40MM    ,241.00
265375,SCREW BN CANC 4X45MM    ,158.00
265385,SCREW BN CANC 4X60MM    ,158.00
265395,TRAY MBT CM KEEL TIB 1.5,17560.00
265405,CMPNT TIBTRY SZ 3 KN    ,17560.00
265415,TRAY 6 MBT TIB CMNT KEEL,17560.00
265425,INSERT TIB 2 10MM       ,8243.00
265455,INSERT TIB 2.5X17.5MM   ,7496.00
265485,INSERT KNEE TIB 17.5MM  ,15636.00
265495,INSERT PFC SIGMA SZ4X10 ,8760.00
265525,INS TIB 5X12.5 RP CRV   ,13566.00
265595,INS TIB 2.5X10 RP STAB  ,13170.00
265605,INSERT TIB KN 2.5X12.5MM,9023.00
265615,INSERT TIB SGM 2.5X15MM ,5475.00
265635,INS TIB 3X10 RP STAB    ,8232.00
265645,INSERT TIB ARTC KN3X12.5,7496.00
265655,INS TIB 3X15 RP STAB    ,7496.00
265665,INSERT TIB 3 17.5MM KN  ,13170.00
265675,INSERT TIB 96-2135      ,8760.00
265685,INSERT TIB KN RP 4X10MM ,10265.00
265695,INSERT TIB RP STAB4X12.5,11086.00
265705,KNEE TIB INS 4 15.0     ,13719.00
265725,INSERT TIB 96-2145      ,13719.00
265735,INS TIB 5X10 RP STAB    ,11973.00
265745,INSERT TIB 96-2152      ,9506.00
265755,INSERT TIB SGM KN 5 15MM,7496.00
265775,TIB UHMWPE 6 H10MM PFC S,8232.00
265825,TRAY MBT CEM KEEL TIB 2 ,17560.00
265835,JOINT TOT KNEE KEEL 2.5 ,17560.00
265845,TRAY TIBIAL MBT KEEL CEM,17560.00
265855,INSERT TIB 2.5X10MM     ,8760.00
265865,INSERT TIB INS 10MM     ,8243.00
265885,STENT NIR BILIARY #60-90,4850.00
265895,STENT NIR BILIARY #60-90,4850.00
265905,STENT VSC WLL5X40X135-60,10538.00
265925,STENT VSC WLL7X20X135-60,10538.00
265965,STNT VSC WLL10X68X75-100,9149.00
265975,STNT VSC WLL10X68X135-60,10538.00
265985,STENT VSC WLL8X20X75-100,9480.00
265995,STNT VSC WLL 8X20X135-60,7219.00
266028,SCREW ACTRK 4/5 50.0    ,1895.00
266038,SCREW CORT TI 3.5X50    ,722.00
266048,CTHDX L65 VARREL        ,168.00
266098,SHTH FLXR 6F 45 ANSL 2  ,576.00
266118,CTHGD ATTN VGRM 6F      ,1008.00
266128,PROS LNR X-LINKED       ,4380.00
266138,ROD SPN N-HEX 50X5.5MM  ,1848.00
266168,NAIL IM ARTHRO 15X11    ,12302.00
266208,SCREW BN 6.5X15MM CAN   ,926.00
266218,SHELL HIP INTRFT 58MM G ,7300.00
266228,LEAD PACNG QPLR 694758  ,38208.00
266238,GRAFT BN CORT SEG 40-99 ,2641.00
266248,COMPNT STEM HIP 155X13MM,27438.00
266318,HEMASEAL 5CC            ,3942.00
266408,CTHSPP 6F 014 135       ,1038.00
266418,GRAFT BN TIB PLT 150X30 ,2641.00
266438,RESTRCTOR CMNT HIP 24MM ,1445.00
266458,CATH URET DLVR AXCS 6X70,114.00
266568,HEAD FEM 32 -4 LF V40   ,4603.00
266578,CATH POLY RADPICC 3FR   ,357.00
266588,POLY RADPICC 4 FR       ,357.00
266598,CATH PICC SGL 5FR       ,357.00
266618,CATH PICC 3266155       ,456.00
266728,SPLINT CAST ONESTEP 3X35,661.00
266758,IMPL BREAST 68-330      ,4422.00
266778,STNT WLSTNT 8X80        ,9241.00
266788,STNT WLSTNT 10X40       ,9241.00
266798,STNT WLSTNT 10X80       ,9241.00
266808,NAIL FOREARM 244518     ,10757.00
266828,CATHETER DRN 16FR 10IN A,166.00
266838,CATHETER DRN 20FR 16IN A,166.00
266848,CATHETER DRN 24FR 16IN A,128.00
266858,CATHETER DRN 32FR 16IN A,149.00
266868,CATHETER DRN 28FR 20IN A,47.00
266878,CATHETER DRN 36FR 20IN A,56.00
266888,SHTH INTRO CKFL 30X42   ,661.00
266928,LEAD SPRNT QTRO SCR 6947,42868.00
266938,ICD GEM3 VR 7231CX      ,62887.00
266958,STNT COR BXLV RX 3X8    ,3019.00
266968,STNT COR BXLV RX 3.5X8  ,3019.00
266988,STNT COR BXLV RX 2.25X13,10655.00
266998,STENT HEPACOAT RX  2.5/1,8771.00
267010,STNT COR BXLV RX 3X13   ,9433.00
267020,STNT COR BXLV RX 3.5X13 ,2515.00
267030,STENT HEPACOAT RX 4.0/13,7096.00
267061,STNT COR BXLV RX 2.5X18 ,8771.00
267071,STNT COR BXLV RX 3X18   ,7096.00
267081,STENT HEPACOAT RX 3.5/18,7096.00
267091,STENT HEPACOAT RX 4.0/18,7096.00
267121,STENT HEPACOAT RX 2.5/23,7096.00
267131,STENT HEPACOAT RX 3.0/23,9885.00
267161,STENT HEPACOAT RX 2.75/2,7096.00
267171,STENT HEPACOAT RX 3.5/28,7096.00
267181,STENT HEPACOAT RX 4.0/28,7096.00
267271,SPLINT WRIST BLK. RT. X ,61.00
267281,SCRW 3.0 HEADLESS COMPRN,1867.00
267291,PCMKR AT 500 AT501      ,56194.00
267321,CATH REPLOGLE 6FR       ,75.00
267351,STENT BIL PRCS 10X30X135,18746.00
267361,MESH SURGIPRO 1X4 SPM-  ,629.00
267371,CATH ATHRCM 6FR 135CM   ,10972.00
267381,CTHLSR VTS 2.0 014 131  ,12168.00
267411,SCREW MINI 2MMX4MM AUTO ,198.00
267421,CATH INTRO B-D 6999     ,11.00
267521,STENT BIL GNSAV 5X17X75 ,13471.00
267541,STENT BIL GNSAV 6X15X75 ,13471.00
267561,STENT BIL GNSAV 7X17X75 ,13471.00
267591,PCR KPPA DR KDR901      ,35546.00
267651,NAIL LT HIP IM 10X34X130,8254.00
267661,IMHS NAIL- 12X34X130R   ,8254.00
267671,IMHS NAIL- 12X38X130L   ,11850.00
267681,NAIL RT FEM IM 12X38X130,7669.00
267691,NAIL RT FEM IM 12X42X130,11850.00
267701,NAIL LT HIP IM 12X34X135,12622.00
267711,NAIL RT HIP IM 12X34X135,11850.00
267721,NAIL LT HIP IM 12X38X135,8254.00
267731,NAIL RT HIP IM 12X38X135,8254.00
267741,NAIL RT HIP IM 12X42X135,8254.00
267781,BLN HRCN RX 2X4X180     ,1210.00
267791,BLN HRCN RX 4X4X180     ,1210.00
267801,BLN HRCN RX 2X6X180     ,1210.00
267811,BLN HRCN RX 4X6X180     ,1828.00
267821,BLN HRCN RX 2X8X180     ,1210.00
267831,BLN HRCN RX 4X8X180     ,1828.00
267841,BLN HRCN RX 2X10X180    ,1210.00
267851,CATH BLN HRCN RX4X10X180,1828.00
267861,BLN TMPND 5F 2X8.5X200  ,740.00
267901,STENT DUO BRE 22X60X255 ,15862.00
267911,STENT DUO BRE 22X90X255 ,15862.00
267941,STNT DUO BRE U 20X60X135,10372.00
268113,KIT URN SPCTH NEO 5F    ,14.00
268143,GWIRE ORTH BALL TP 100X3,687.00
268563,TUBE GSTRM LP 14FX0.8   ,900.00
268573,TUBE GSTRM LP 14FX1.2   ,916.00
268583,TUBE GSTRM LP 14FX2.0   ,890.00
268593,TUBE GSTRM LP 14FX2.5   ,890.00
268603,TUBE GSTMY MIC 14F 3.0  ,924.00
268613,TUBE GSTRM LP 16FX1.0   ,900.00
268623,TUBE GSTMY MIC 16F 1.2  ,900.00
268633,TUBE GSTRM LP 16FX1.5   ,900.00
268653,TUBE GSTRM LP 16FX2.0   ,900.00
268663,TUBE GSTRM LP 16FX2.5   ,916.00
268673,TUBE GSTRM LP 16FX2.7   ,900.00
268683,TUBE GSTRM LP 16FX4     ,611.00
268693,TUBE GSTMY MIC 18F 1.0  ,952.00
268703,TUBE GSTRM LP 18FX1.2   ,890.00
268713,TUBE GSTRM LP 18FX1.5   ,900.00
268723,TUBE GSTRM LP 18FX1.7   ,719.00
268733,TUBE GSTMY MIC 18F 2.3  ,900.00
268743,TUBE GSTRM LP 18FX2.5   ,900.00
268753,TUBE GSTMY MIC 18F 2.7  ,900.00
268765,TUBE GSTRM LP 18FX3.5   ,916.00
268776,TUBE GSTMY MIC 18F 4.0  ,916.00
268786,TUBE GSTRM LP 20FX1.5   ,900.00
268796,TUBE GSTRM LP 20FX1.7   ,900.00
268806,TUBE GSTRM LP 20FX2     ,900.00
268816,TUBE GSTMY MIC 20F 2.3  ,900.00
268826,TUBE GSTMY MIC 20F 2.7  ,900.00
268836,TUBE GSTRM LP 20FX3     ,916.00
268846,TUBE GSTRM SIL LP20FX4.5,900.00
268866,TUBE GSTRM LP 24FX2     ,900.00
268876,TUBE GSTRM LP 24FX2.5   ,900.00
268886,TUBE GSTMY MIC 24F 3.0  ,900.00
268896,TUBE GSTRM LP 24FX3.5   ,900.00
268906,TUBE GSTMY MIC 24F 4.5  ,890.00
268916,EXTENSION FD MIC 0121-24,84.00
268926,EXTENSION FD MIC 0123-24,85.00
268936,KIT PEG 14FR 3 PRT      ,710.00
268976,TUBE JJUNO 28F 57.9 YPRT,793.00
268986,TUBE FD G-J 16FX15      ,1700.00
268997,TUBE FD G-J 18FX22      ,1700.00
269010,TUBE FD G-J 18FX30      ,1700.00
269040,CABLE SLV DLMLS HIP 2.0 ,4394.00
269224,BANDAGE CMPR STRL 6 X 10,23.00
269304,LEAD ATTN LV 218775     ,7858.00
269374,CATH NIAGARA SLIM 15CM P,750.00
269384,CATH NIAGARA SLIM 20CM P,736.00
269494,MESH PRLN 3X6           ,626.00
269504,MESH PROLENE 330943 107 ,782.00
269514,MESH PROLENE PMSK       ,321.00
269544,UPCHARGE 28/36MM MOM LIN,4745.00
269554,UPCHARGE 36MM METAL HEAD,1942.00
269584,SCREW PNCL 6.5X15 CANC  ,922.00
269604,CUP ACTB PNCL MLTHL2 50 ,11839.00
269614,CUP ACTB PNCL MLTHL2 52 ,11839.00
269694,SCREW PNCL 6.5X20 CANC  ,922.00
269714,CUP ACTB SECT 2 PNCL 50 ,11634.00
269794,SCREW PNCL 6.5X25 CANC  ,922.00
269804,SCREW PNCL CANC 6.5X30MM,922.00
269814,SCREW PNCL CANC 6.5X35MM,604.00
269824,SCREW PNCL CANC 6.5X40MM,927.00
269834,SCREW CANN PNCL 6.5X45  ,529.00
269954,LINER ACTB 10DD +4 36X64,9921.00
269974,LINER ACTB +4 36X54     ,6226.00
270087,LINER ACTB MRTHN10D 32MM,6844.00
270097,LINER ACTB MRTH 10D 32+3,8381.00
270157,HEAD FEM +6 S-ROM HIP   ,3842.00
270167,PRODIGY LG STAT LNG RT 1,28131.00
270177,STM FEM LG LNG 19.5PRDGY,28131.00
270187,STEM FEM XL 16.5 LT     ,28131.00
270197,STEM FEM XL 18 LT       ,28131.00
270217,STEM FEM HIP SZ2 12/14  ,24694.00
270227,STEM FEM 12/14TAPER 9   ,27438.00
270247,INS ORTH 7 TPRD STD OFST,27582.00
270257,PRODIGY LG STAT LNG RT 1,28131.00
270277,SCREWS FOR ZIMMER MESHGR,134.00
270347,CATH URTHRL BRDX 16FR   ,125.00
270407,KIT SLM CATH NGR ST 20  ,779.00
270417,SCREW SPN LMBR 6.75X35MM,8048.00
270437,ROD VERTEX SPINE L240MM ,2552.00
270477,SCREW LCTSRB 10X25MM    ,1664.00
270487,SCREW CANC 4X35 ACMD    ,342.00
270497,STENT BIL PRCS 9X30X135 ,18746.00
270517,SCREW 2.0 X14 CRS PTCH  ,1022.00
270527,SCREW SNTH SLF TAP      ,1022.00
270537,CONN CX LNG VAR IM      ,6885.00
270577,CLSRE ANGSL STS 8F      ,2163.00
270587,DEVICE CLSR ANGSL 6F    ,2086.00
270617,HEAD HIP V40 HIP +0X26MM,3402.00
270627,HEAD HIP V40 LFIT 9-132 ,3987.00
270637,HEAD 26MM +4 LF V40     ,4305.00
270647,HEAD HIP V40 LFIT 9-228 ,3293.00
270657,HEAD HIP V40 LFIT 9-232 ,4603.00
270667,HEAD HIP V40 LFIT 9-326 ,5115.00
270677,HEAD FEM COCR +8X28MM   ,5115.00
270697,HEAD HIP V40 LFIT 9-426 ,4603.00
270707,HEAD HIP FEM LFIT 12X28 ,5115.00
270717,HEAD FEM 32 +12 LF V40  ,3323.00
270727,HIP HD V40 28 +16       ,5275.00
270737,CMNT BNE CBLT HV 40GM   ,549.00
270747,SCREW CN 18 4.0 F-T     ,885.00
270827,WIRE FXTN BOLT 5MM      ,1931.00
270997,SHTH ARW SUPR 9F 65     ,552.00
271010,INTRODUCER CATHETER 12FR,166.00
271020,CATH SUPRPUB 8FR        ,199.00
271030,SCREW BN RADL XPN 2.3X10,606.00
271050,SCREW BN RADL XPN 2.3X26,313.00
271060,SCREW BN RADL XPN 2.3X28,313.00
271080,ROD CONN A FSHR AL EXFIX,8787.00
271120,TISSUE SUSPEND 4X7      ,8844.00
271130,IMPL BREAST 68-120      ,4422.00
271220,SCREW AXIAL 65-3414     ,16479.00
271431,ENDOGIA 45 2.0 0        ,3462.00
271471,CATH SLIM 2LUM 15CM     ,667.00
271481,CATH HEMODIA L20CM S    ,667.00
271491,CATH SLIM D/L PRE-CURVED,547.00
271501,CATH NIGRA SLIM P/CURVE ,514.00
271511,CATH HEMODIAL 5591000   ,357.00
271531,LINER ACTB 26 36MM      ,6037.00
271561,JOINT HEAD C-TPR 40MM/-5,5927.00
271591,SCREW BIOTENO AR-1530B  ,3990.00
271601,LINER RNGLC XL 36 SZ24  ,4220.00
271621,TUBE TRACH UC DIC FN 7.0,317.00
271641,DLTR VSC 11F 038X20 RO  ,98.00
271651,BLN VYGR RX 1.5X12      ,2043.00
271671,BLN VYGR RX 1.5X15      ,2043.00
271681,BLN VYGR RX 2X8         ,2043.00
271691,BLN VYGR RX 2X12        ,1716.00
271711,KIT PCNG ACC PIN CAP    ,117.00
271721,LEAD ADPTR KIT 586637M  ,880.00
271741,BLN VYGR RX 2X15        ,2043.00
271751,CATH FOLEY SIL 14FR 5CC ,46.00
271761,BLN VYGR RX 2X20        ,2043.00
271791,BLN VYGR RX 2.25X8      ,2043.00
271801,FLTR VC IVC 31328S      ,6127.00
271811,BLN VYGR RX 2.25X12     ,2043.00
271831,BLN VYGR RX 2.25X15     ,2043.00
271841,BLN VYGR RX 2.25X18     ,2043.00
271881,BLN VYGR RX 2.5X8       ,1716.00
271891,BLN VYGR RX 2.5X12      ,2043.00
271901,BLN VYGR RX 2.5X15      ,2043.00
271911,SHTH 9F HLS2509MC       ,358.00
271971,CATH CONSTELLATION 3.0  ,12154.00
272172,SCREW XDR 2.3X11        ,284.00
272182,SCREW XDR 2.3X13        ,284.00
272252,SHNT CSF VLV REG HI     ,3709.00
272312,IMPL INTERPOR OSTN      ,2527.00
272473,EXPANDER BRST TISS 400CC,5768.00
272513,IMPLANT MAM CONT PROFILE,6601.00
272563,IMPL GEL-FILL MAM 600CC ,4725.00
272573,IMPLANT BRST 700ML GEL  ,4725.00
272653,IMPL BRST 400CC STY     ,7931.00
272663,IMPL BRST STYLE 120     ,4811.00
272673,IMPL BREAST 153-360     ,3788.00
272693,IMPL BREAST 153-540     ,7229.00
272703,IMPL BREAST 153-630     ,7229.00
272713,IMPL BREAST 153-720     ,7229.00
272743,IMPL BREAST SAL 5.8     ,5029.00
272763,IMPL BRST 168 120-150ML ,5143.00
272773,IMPL BRST 168 150-180ML ,5143.00
272783,IMPL BRST 168 180-210ML ,5143.00
272793,IMPL BREAST 168-210     ,5143.00
272833,IMPL BRST SALINE 168-420,11315.00
272883,IMPL BRST STYLE 36      ,5029.00
272913,IMPL BRST SALINE 30     ,2201.00
272923,IMPL BREAST 450CC       ,4086.00
272953,EXPNDR TIS 500CC        ,12449.00
272973,EXPNDR TIS 700CC        ,12449.00
273005,EXPNDR TIS MV11 250CC   ,6707.00
273015,EXPNDR TIS 300CC        ,10863.00
273025,EXPNDR TISS 400 133MV-13,10863.00
273035,EXPNDR TISS 500 133MV-14,10863.00
273045,EXPNDR TIS MV16 700CC   ,13218.00
273135,SCREW TI BTRS THD 6 35  ,1207.00
273145,SCREW BN 33-345524      ,1207.00
273155,SCREW CANN THRD 6X45    ,1207.00
273165,SCREW CANN BTRSS 6X50   ,1207.00
273175,SCREW BN 33-345530      ,1207.00
273185,SCREW CANN BTRSS 6X60   ,1207.00
273205,GW ORTH 3.2 BALL TP 98  ,600.00
273225,NUT LCK CLSRE MCHNSM XIA,1393.00
273285,CAP PROT TIP BLUE 5MM   ,476.00
273305,STEM CMNT SHLDR 130X12MM,43802.00
273355,VLV AOR TIS PRMT 19     ,22569.00
273385,RNG ANLPLS MTRL SYS 30  ,13916.00
273395,RNG ANLPLS MTRL SYS 34  ,13916.00
273405,VALVE MITRAL 27MM DURAF ,31812.00
273415,PLATE LT. 6 HL 421.050  ,767.00
273455,BLN VYGR RX 2.5X18      ,2043.00
273475,STIMULATOR SPINAL BONE G,18827.00
273505,STEM HIP CNTRLZR 10MM   ,999.00
273535,BLN VYGR RX 2.75X8      ,2043.00
273545,BLN VYGR RX 2.75X12     ,2043.00
273555,BLN VYGR RX 2.75X15     ,2043.00
273595,CONNECTOR SHNT ACFL 3W  ,1804.00
273615,CRNL ACC DRL KIT        ,2717.00
273635,BLN VYGR RX 2.75X18     ,2043.00
273685,SPLINT WRIST & FOREARM  ,176.00
273765,BLN VYGR RX 3X8         ,2043.00
273775,BLN VYGR RX 3X12        ,2043.00
273785,BLN VYGR RX 3X15        ,2043.00
273795,BLN VYGR RX 3X18        ,2043.00
273825,BLN VYGR RX 3.25X8      ,2043.00
273835,BLN VYGR RX 3.25X12     ,2043.00
273845,DLTR URE MEATAL         ,70.00
273855,DLTR SET RNL AMPTZ      ,1576.00
273865,BLN VYGR RX 3.25X15     ,2043.00
273875,BLN VYGR RX 3.25X18     ,2043.00
273915,GRAFT BN CELCT DBM 25ML ,16162.00
273945,CAP END +5MM IM NAIL T2 ,913.00
273955,NAIL T2 TIB STD 11X300MM,16156.00
273975,NAIL T2 TIB STD 11X375MM,14321.00
273985,NUT T2 CNDYL 5          ,895.00
274008,SCREW T2 CNDRL 5X50     ,895.00
274018,SCREW T2 CNDRL 5X55     ,1812.00
274038,SCREW T2 CNDRL 5X75     ,1812.00
274048,SCREW T2 CNDRL 5X80     ,895.00
274078,SCREW T2 LCK F-T 5X85MM ,2019.00
274088,SCREW T2 LCK F-T 5X90MM ,1864.00
274098,BSKT RTRV HRDWRE 5F 1.5 ,1565.00
274108,CATH PSH BIL 5FR 170CM  ,385.00
274138,STNT RTRV SHNDR 11.5X180,594.00
274148,STNT RTRV SHNDR 8.5X180 ,594.00
274168,STENT BIL ZMN 7X10X170  ,635.00
274228,CATH ANGIO .035IN 2201  ,441.00
274238,CATH RIM 5 FR 65CM 10733,155.00
274248,DRAIN INCS XPR THRX     ,555.00
274268,SCREWCANN. 4.0 X 45MM   ,604.00
274308,LEAD CPSR FXNVS 507665  ,4064.00
274348,KIT CAMINO ICP MNTR BLT ,6495.00
274388,BLN VYGR RX 3.5X8       ,2043.00
274408,SPLINT NASAL PETITE     ,374.00
274428,STENT SMRT 10X20X135    ,17256.00
274438,STENT BIL PRCS 10X40X135,18746.00
274448,STENT PRCS 5X30X135     ,18746.00
274458,STENT PRCS 5X40X135     ,15343.00
274478,STENT SMRT 6X30X135     ,18746.00
274488,STENT PRCS 6X40X135     ,18746.00
274498,STENT PRCS 7X20X135     ,12694.00
274508,STENT PRCS 7X30X135     ,18746.00
274518,STNT PRCS 7X40X135      ,12258.00
274538,STENT BIL PRCS 8X20X135 ,17256.00
274548,STENT BIL PRCS 8X30X135 ,18746.00
274558,STENT BIL PRCS 8X40X135 ,18746.00
274568,STENT BIL GNSSL 5X14X80 ,12557.00
274658,BLN VYGR RX 3.5X12      ,2043.00
274668,BLN VYGR RX 3.5X15      ,2043.00
274738,CMPNT FEM OSS 5CM LT    ,57220.00
274748,BEARNG TIB UHMWP H16MM  ,4220.00
274768,GRAFT SYN CALCIGEN 10CC ,6781.00
274818,KWIRE FX 1X160MM SS ORTH,14.00
274858,COMPNT FEM KN 6495-2-020,52346.00
274888,CEMENT BNSRC C HAP 25GM ,22941.00
274908,BLN VYGR RX 3.5X18      ,2043.00
274938,BLN VYGR RX 3.75X8      ,2043.00
274948,BLN VYGR RX 3.75X12     ,2043.00
274958,BLN VYGR RX 3.75X15     ,2043.00
274968,BLN VYGR RX 3.75X18     ,2043.00
274998,BLN VYGR RX 4X8         ,2043.00
275010,BLN VYGR RX 4X12        ,2043.00
275030,DLTR 6X38X20COON        ,111.00
275040,BLN VYGR RX 4X15        ,2043.00
275060,BLN VYGR RX 4X18        ,2043.00
275090,GWIRE VASC 300CM .018IN ,1029.00
275100,CTHGD ESPH XCHN 8.O 45  ,606.00
275110,COIL EMB MMWCE 018X2-6X7,674.00
275130,COIL EMB TRND 018X2-5X5 ,674.00
275140,COIL EMB MMWCE 018X2X4  ,674.00
275220,CTHDX ST FLSH 5F 70     ,106.00
275230,CTHDRN DSN-ML MCLC 14F  ,754.00
275269,CATH ANGIOP L20MM OD    ,1254.00
275290,LEAD CPSR FXNVS 5076    ,4085.00
275310,SPLINT WRIST & FOREARM  ,176.00
275340,PCR KPPA SR KSR901      ,25678.00
275370,LGTR 10 SHOOTER MULT    ,1163.00
275380,SCREW CANN 6.5X75X32MM  ,2300.00
275400,PLATE 3.5 10H/194MM RT  ,12137.00
275420,WEIGHT EYELID AU 1.2GM  ,2663.00
275520,MAGIC 4.5X32 WALLSTENT  ,8056.00
275530,GFT VSC HMSH FBRC 1"X3" ,838.00
275630,SNR CTH 4F 102          ,231.00
275710,SCREW CORT NLCK 2.3X24  ,721.00
275740,CATHETER URET FLXTP 5FR ,114.00
275760,GW BEN XCH 025 260 20 6 ,169.00
275770,SCREW BN L20MM OD5.5MM  ,4001.00
275790,SCREW SPN P-AX 7.0X65   ,1393.00
275840,CATH SIL 8FR 3CC        ,716.00
275890,MSH GEN DL+ 8X12X1      ,4682.00
275900,MESH SURG DLMSH + 34X24C,26667.00
275910,SPLINT NSL DNVR LG 1500 ,448.00
275920,SPLINT NASAL DENVER SM  ,463.00
275940,CTHEP NVS 7F D4 TSR 174 ,15161.00
275950,CATH H1 5FR 100CM       ,159.00
275980,CATH H1 5FR 100CM       ,136.00
275990,CATH COBRA 5F SFVU 65   ,92.00
276000,PLATE MSH MDFC 85X53X.2 ,5970.00
276012,GRFT SAPH VEIN 60-69CM  ,31116.00
276022,GRAFT BN FIB SHFT 60MM  ,5815.00
276032,SCREW CANC 2.5CM        ,1145.00
276042,SCREW CANC ACTB 6.5X35MM,635.00
276062,MESH NEURO SM 85X35MM   ,3778.00
276072,MESHPANEL 1.0/0.6 83MM  ,3885.00
276092,PLATE 2 HL SHRT STR     ,198.00
276102,PLATE ST 2HL MED        ,198.00
276112,PLATE ST 2HL LNG        ,198.00
276122,PLATE BN LG BUR HL CRNL ,651.00
276132,PLATE SM BUR HL CRNL TI ,651.00
276192,INTRO CATH TAUT         ,216.00
