DRG_Long_Desc,Average_Charge_Per_Case,Average_Medicare_Payment_Per_Case
456 - SPINAL FUS EXC CERV W SPINAL CURV/MALIG/INFEC OR EXT FUS W MCC,449075.41,51691.26
458 - SPINAL FUS EXC CERV W SPINAL CURV MALIG INFEC OR  EXT FUS WO CCMCC,511965.98,No Medicare Payment Available
459 - SPINAL FUSION EXCEPT CERVICAL W MCC,415735.4,No Medicare Payment Available
460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,270596.79,25714.8
462 - BILATERAL OR MULTIPLE MAJOR JOINT PROCS OF LOWER EXTREMITY W/O MCC,488769.09,21797
463 - WND DEBRID & SKN GRFT EXC HAND; FOR MUSCULO-CONN TISS DIS W MCC,274797.13,28054.81
464 - WND DEBRID & SKN GRFT EXC HAND; FOR MUSCULO-CONN TISS DIS W CC,171742.14,17886.96
465 - WND DEBRID & SKN GRFT EXC HAND; FOR MUSCULO-CONN TISS DIS W/O CC/MCC,111414.22,11467.67
466 - REVISION OF HIP OR KNEE REPLACEMENT W MCC,274735.04,28800.68
467 - REVISION OF HIP OR KNEE REPLACEMENT W CC,205013.01,20247.24
468 - REVISION OF HIP OR KNEE REPLACEMENT W/O CC/MCC,269866.16,No Medicare Payment Available
469 - MAJ HIP AND KNEE JNT REPL OR REATTACH OF LW EXTREM W MCC OR TOT ANKLE REPL,265169.43,18732.43
470 - MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,166623.28,14552.57
471 - CERVICAL SPINAL FUSION W MCC,424412.49,30009.44
472 - CERVICAL SPINAL FUSION W CC,218813.53,17081.24
473 - CERVICAL SPINAL FUSION W/O CC/MCC,189412.94,No Medicare Payment Available
474 - AMPUTATION FOR MUSCULOSKELETAL SYS & CONN TISSUE DIS W MCC,282923.29,29666.66
475 - AMPUTATION FOR MUSCULOSKELETAL SYS & CONN TISSUE DIS W CC,325179.08,No Medicare Payment Available
477 - BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W MCC,90436.06,17585.46
478 - BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W CC,232714.3,13431.72
479 - BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W/O CC/MCC,95936.83,No Medicare Payment Available
480 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,283440.3,17566.17
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,171353.64,11718.07
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,173946.92,10299.57
483 - MAJOR JOINT & LIMB REATTACHMENT PROC OF UPPER EXTREMITY W CC/MCC,324035.93,No Medicare Payment Available
486 - KNEE PROCEDURES W PDX OF INFECTION W CC,158795.2,No Medicare Payment Available
488 - KNEE PROCEDURES W/O PDX OF INFECTION W CC/MCC,257962.16,No Medicare Payment Available
489 - KNEE PROCEDURES W/O PDX OF INFECTION W/O CC/MCC,207245.06,No Medicare Payment Available
492 - LOWER EXTREM & HUMER PROC EXCEPT HIP;FOOT;FEMUR W MCC,314850.02,18507.28
493 - LOWER EXTREM & HUMER PROC EXCEPT HIP;FOOT;FEMUR W CC,196395.21,12860.59
494 - LOWER EXTREM & HUMER PROC EXCEPT HIP;FOOT;FEMUR W/O CC/MCC,155037.3,10759.36
495 - LOCAL EXCISION & REMOVAL INT FIX DEVICES EXC HIP & FEMUR W MCC,268032.91,No Medicare Payment Available
496 - LOCAL EXCISION & REMOVAL INT FIX DEVICES EXC HIP & FEMUR W CC,140050,No Medicare Payment Available
497 - LOCAL EXCISION & REMOVAL INT FIX DEVICES EXC HIP & FEMUR W/O CC/MCC,143671.28,8735.01
498 - LOCAL EXCISION & REMOVAL INT FIX DEVICES OF HIP & FEMUR W CC/MCC,182278.59,No Medicare Payment Available
500 - SOFT TISSUE PROCEDURES W MCC,196811.47,16852.87
501 - SOFT TISSUE PROCEDURES W CC,139625.81,10392.14
502 - SOFT TISSUE PROCEDURES W/O CC/MCC,125793.02,8043.02
503 - FOOT PROCEDURES W MCC,718726.94,38198.7
504 - FOOT PROCEDURES W CC,210540.48,No Medicare Payment Available
505 - FOOT PROCEDURES W/O CC/MCC,170756.25,No Medicare Payment Available
506 - MAJOR THUMB OR JOINT PROCEDURES,92393.97,8705.6
508 - MAJOR SHOULDER OR ELBOW JOINT PROCEDURES W/O CC/MCC,91844.44,No Medicare Payment Available
510 - SHOULDER;ELBOW OR FOREARM PROC;EXC MAJOR JOINT PROC W MCC,392092.37,No Medicare Payment Available
511 - SHOULDER;ELBOW OR FOREARM PROC;EXC MAJOR JOINT PROC W CC,142603.15,9383.79
512 - SHOULDER;ELBOW OR FOREARM PROC;EXC MAJOR JOINT PROC W/O CC/MCC,134342.22,No Medicare Payment Available
513 - HAND OR WRIST PROC; EXCEPT MAJOR THUMB OR JOINT PROC W CC/MCC,80233.34,9828.73
514 - HAND OR WRIST PROC; EXCEPT MAJOR THUMB OR JOINT PROC W/O CC/MCC,68724.36,No Medicare Payment Available
515 - OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROC W MCC,261519.89,18689.26
516 - OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROC W CC,204449.06,11637.98
517 - OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROC W/O CC/MCC,121418.45,8991.21
518 - BACK & NECK PROC EXC SPINAL FUSION W MCC OR DISC DEVICE/NEUROSTIM,333634.26,16985.88
519 - BACK & NECK PROC EXC SPINAL FUSION W CC,307683.11,10424.86
520 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,133906.88,5491.41
533 - FRACTURES OF FEMUR W MCC,66731.52,9001.66
534 - FRACTURES OF FEMUR W/O MCC,37793.24,3979.07
535 - FRACTURES OF HIP & PELVIS W MCC,90996.22,8791.78
536 - FRACTURES OF HIP & PELVIS W/O MCC,77362.46,4195.93
537 - SPRAINS; STRAINS; & DISLOCATIONS OF HIP; PELVIS & THIGH W CC/MCC,93321.71,No Medicare Payment Available
539 - OSTEOMYELITIS W MCC,201360.88,No Medicare Payment Available
540 - OSTEOMYELITIS W CC,171625.13,No Medicare Payment Available
542 - PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIG W MCC,187383.03,16575.04
543 - PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIG W CC,97845.5,10724.54
544 - PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIG W/O CC/MCC,53075.5,5389.75
545 - CONNECTIVE TISSUE DISORDERS W MCC,161286.24,9364.69
546 - CONNECTIVE TISSUE DISORDERS W CC,64001.95,No Medicare Payment Available
547 - CONNECTIVE TISSUE DISORDERS W/O CC/MCC,52852.02,No Medicare Payment Available
548 - SEPTIC ARTHRITIS W MCC,129568.36,No Medicare Payment Available
549 - SEPTIC ARTHRITIS W CC,75003.66,No Medicare Payment Available
551 - MEDICAL BACK PROBLEMS W MCC,168249.33,9116.93
552 - MEDICAL BACK PROBLEMS W/O MCC,64478.11,7749.45
553 - BONE DISEASES & ARTHROPATHIES W MCC,108820.95,8168.63
554 - BONE DISEASES & ARTHROPATHIES W/O MCC,54648.64,5320.77
555 - SIGNS & SYMPTOMS OF MUSCULOSKELETAL SYSTEM & CONN TISSUE W MCC,101791.05,8087.63
556 - SIGNS & SYMPTOMS OF MUSCULOSKELETAL SYSTEM & CONN TISSUE W/O MCC,60656.19,No Medicare Payment Available
557 - TENDONITIS; MYOSITIS & BURSITIS W MCC,197182.69,21693.1
558 - TENDONITIS; MYOSITIS & BURSITIS W/O MCC,73943.53,23186.94
559 - AFTERCARE; MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W MCC,129907.67,18505
560 - AFTERCARE; MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W CC,112210.35,18157.36
561 - AFTERCARE; MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W/O CC/MCC,90523.95,16167.52
562 - FX; SPRN; STRN & DISL EXCEPT FEMUR; HIP; PELVIS & THIGH W MCC,91699.87,8778.66
563 - FX; SPRN; STRN & DISL EXCEPT FEMUR; HIP; PELVIS & THIGH W/O MCC,54834.79,4473.52
564 - OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W MCC,96124.35,9165.95
565 - OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W CC,79211.86,5821.71
566 - OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W/O CC/MCC,46931.06,4043.96
570 - SKIN DEBRIDEMENT W MCC,205807.33,No Medicare Payment Available
571 - SKIN DEBRIDEMENT W CC,90476.35,10059.5
572 - SKIN DEBRIDEMENT W/O CC/MCC,81575.72,352.79
573 - SKIN GRAFT FOR SKIN ULCER OR CELLULITIS W MCC,171778.38,22152.08
574 - SKIN GRAFT FOR SKIN ULCER OR CELLULITIS W CC,249174.53,No Medicare Payment Available
576 - SKIN GRAFT EXC FOR SKIN ULCER OR CELLULITIS W MCC,219535.18,30070.65
577 - SKIN GRAFT EXC FOR SKIN ULCER OR CELLULITIS W CC,487139.73,No Medicare Payment Available
579 - OTHER SKIN; SUBCUT TISS & BREAST PROC W MCC,159668.31,14460.43
580 - OTHER SKIN; SUBCUT TISS & BREAST PROC W CC,113145.64,No Medicare Payment Available
581 - OTHER SKIN; SUBCUT TISS & BREAST PROC W/O CC/MCC,106548.56,7851.45
583 - MASTECTOMY FOR MALIGNANCY W/O CC/MCC,81559.69,No Medicare Payment Available
585 - BREAST BIOPSY; LOCAL EXCISION & OTHER BREAST PROCEDURES W/O CC/MCC,102823.46,10616.07
592 - SKIN ULCERS W MCC,58943.25,7836.06
593 - SKIN ULCERS W CC,42574.41,No Medicare Payment Available
596 - MAJOR SKIN DISORDERS W/O MCC,58830.95,6493.83
597 - MALIGNANT BREAST DISORDERS W MCC,144096.95,No Medicare Payment Available
598 - MALIGNANT BREAST DISORDERS W CC,67687.17,5783.7
600 - NON-MALIGNANT BREAST DISORDERS W CC/MCC,62653.86,No Medicare Payment Available
601 - NON-MALIGNANT BREAST DISORDERS W/O CC/MCC,50365.25,No Medicare Payment Available
602 - CELLULITIS W MCC,84270.92,9005.65
603 - CELLULITIS W/O MCC,48213.99,5080.19
604 - TRAUMA TO THE SKIN; SUBCUT TISS & BREAST W MCC,113569.7,8671.27
605 - TRAUMA TO THE SKIN; SUBCUT TISS & BREAST W/O MCC,65475.71,5427.09
606 - MINOR SKIN DISORDERS W MCC,29829.5,No Medicare Payment Available
607 - MINOR SKIN DISORDERS W/O MCC,50935.04,5444.07
614 - ADRENAL & PITUITARY PROCEDURES W CC/MCC,297739.28,No Medicare Payment Available
615 - ADRENAL & PITUITARY PROCEDURES W/O CC/MCC,168459.18,No Medicare Payment Available
616 - AMPUTAT OF LOWER LIMB FOR ENDOCRINE;NUTRIT;& METABOL DIS W MCC,222091.3,16295.59
617 - AMPUTAT OF LOWER LIMB FOR ENDOCRINE;NUTRIT;& METABOL DIS W CC,132314.32,11544.37
619 - O.R. PROCEDURES FOR OBESITY W MCC,175634.49,No Medicare Payment Available
620 - O.R. PROCEDURES FOR OBESITY W CC,162390.27,10201.84
621 - O.R. PROCEDURES FOR OBESITY W/O CC/MCC,131877.71,8358.07
622 - SKIN GRAFTS & WOUND DEBRID FOR ENDOC; NUTRIT & METAB DIS W MCC,177690.58,13945.4
623 - SKIN GRAFTS & WOUND DEBRID FOR ENDOC; NUTRIT & METAB DIS W CC,145114.96,11505.42
625 - THYROID; PARATHYROID & THYROGLOSSAL PROCEDURES W MCC,753116.23,No Medicare Payment Available
628 - OTHER ENDOCRINE; NUTRIT & METAB O.R. PROC W MCC,216848.5,21322.86
629 - OTHER ENDOCRINE; NUTRIT & METAB O.R. PROC W CC,198622.88,13828.97
630 - OTHER ENDOCRINE; NUTRIT & METAB O.R. PROC W/O CC/MCC,162309.04,No Medicare Payment Available
637 - DIABETES W MCC,98457.48,8383.36
638 - DIABETES W CC,54047.87,5381.64
639 - DIABETES W/O CC/MCC,43895.5,4363.69
640 - MISC DISORDERS OF NUTRITION;METABOLISM;FLUIDS/ELECTROLYTES W MCC,76587.81,7078.71
641 - MISC DISORDERS OF NUTRITION;METABOLISM;FLUIDS/ELECTROLYTES W/O MCC,56011.48,5118.94
642 - INBORN AND OTHER DISORDERS OF METABOLISM,82153.82,7985.75
643 - ENDOCRINE DISORDERS W MCC,112868.72,8984.38
644 - ENDOCRINE DISORDERS W CC,78532.62,6643.6
645 - ENDOCRINE DISORDERS W/O CC/MCC,58091.68,3866.42
654 - MAJOR BLADDER PROCEDURES W CC,382321.13,No Medicare Payment Available
655 - MAJOR BLADDER PROCEDURES W/O CC/MCC,47327,12392.22
656 - KIDNEY & URETER PROCEDURES FOR NEOPLASM W MCC,484886.97,21507.89
657 - KIDNEY & URETER PROCEDURES FOR NEOPLASM W CC,201824.93,No Medicare Payment Available
658 - KIDNEY & URETER PROCEDURES FOR NEOPLASM W/O CC/MCC,139349.9,No Medicare Payment Available
659 - KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W MCC,729100.18,No Medicare Payment Available
660 - KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W CC,141792.88,9640.39
661 - KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W/O CC/MCC,130712.42,8294.4
663 - MINOR BLADDER PROCEDURES W CC,163107.63,No Medicare Payment Available
665 - PROSTATECTOMY W MCC,66620.51,18316.51
666 - PROSTATECTOMY W CC,71889,No Medicare Payment Available
668 - TRANSURETHRAL PROCEDURES W MCC,213435.49,No Medicare Payment Available
669 - TRANSURETHRAL PROCEDURES W CC,99797.43,8709.76
670 - TRANSURETHRAL PROCEDURES W/O CC/MCC,84847.63,No Medicare Payment Available
673 - OTHER KIDNEY & URINARY TRACT PROCEDURES W MCC,150573.31,18649.02
674 - OTHER KIDNEY & URINARY TRACT PROCEDURES W CC,130648.05,13164.86
682 - RENAL FAILURE W MCC,109917.34,9098.59
683 - RENAL FAILURE W CC,66914.67,5884.13
684 - RENAL FAILURE W/O CC/MCC,48848.54,4425.06
686 - KIDNEY & URINARY TRACT NEOPLASMS W MCC,200570.35,10518.93
687 - KIDNEY & URINARY TRACT NEOPLASMS W CC,75592.99,7134.98
688 - KIDNEY & URINARY TRACT NEOPLASMS W/O CC/MCC,56008.38,5714.8
689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,70246.3,6969.73
690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,58071.7,5422.07
692 - URINARY STONES W ESW LITHOTRIPSY W/O CC/MCC,38953.99,No Medicare Payment Available
693 - URINARY STONES W/O ESW LITHOTRIPSY W MCC,32984,No Medicare Payment Available
694 - URINARY STONES W/O ESW LITHOTRIPSY W/O MCC,56033.45,3797.15
696 - KIDNEY & URINARY TRACT SIGNS & SYMPTOMS W/O MCC,77970.74,4921.8
697 - URETHRAL STRICTURE,72785.74,6093.79
698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,102342.78,9536.6
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,63216.89,6116.83
700 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W/O CC/MCC,57146.22,No Medicare Payment Available
708 - MAJOR MALE PELVIC PROCEDURES W/O CC/MCC,208635.99,No Medicare Payment Available
709 - PENIS PROCEDURES W CC/MCC,149082.57,13661.42
712 - TESTES PROCEDURES W/O CC/MCC,91731.5,No Medicare Payment Available
713 - TRANSURETHRAL PROSTATECTOMY W CC/MCC,73356.2,7635.51
715 - OTHER MALE REPRODUCTIVE SYSTEM O.R. PROC FOR MALIGNANCY W CC/MCC,101924.67,No Medicare Payment Available
717 - OTHER MALE REPRODUCTIVE SYSTEM O.R. PROC EXC MALIGNANCY W CC/MCC,405337.06,No Medicare Payment Available
722 - MALIGNANCY; MALE REPRODUCTIVE SYSTEM W MCC,306258.5,No Medicare Payment Available
723 - MALIGNANCY; MALE REPRODUCTIVE SYSTEM W CC,73910.1,No Medicare Payment Available
725 - BENIGN PROSTATIC HYPERTROPHY W MCC,53514.04,No Medicare Payment Available
726 - BENIGN PROSTATIC HYPERTROPHY W/O MCC,18327.78,No Medicare Payment Available
728 - INFLAMMATION OF THE MALE REPRODUCTIVE SYSTEM W/O MCC,55018.28,5565.45
739 - UTERINE;ADNEXA PROC FOR NON-OVARIAN/ADNEXAL MALIG W MCC,278576.74,No Medicare Payment Available
741 - UTERINE;ADNEXA PROC FOR NON-OVARIAN/ADNEXAL MALIG W/O CC/MCC,82842.12,No Medicare Payment Available
742 - UTERINE & ADNEXA PROC FOR NON-MALIGNANCY W CC/MCC,122617.16,No Medicare Payment Available
743 - UTERINE & ADNEXA PROC FOR NON-MALIGNANCY W/O CC/MCC,93211.73,No Medicare Payment Available
744 - D&C; CONIZATION; LAPAROSCOPY & TUBAL INTERRUPTION W CC/MCC,103887.63,No Medicare Payment Available
746 - VAGINA; CERVIX & VULVA PROCEDURES W CC/MCC,119361.33,No Medicare Payment Available
748 - FEMALE REPRODUCTIVE SYSTEM RECONSTRUCTIVE PROCEDURES,94916.36,4774.58
754 - MALIGNANCY; FEMALE REPRODUCTIVE SYSTEM W MCC,92856.96,No Medicare Payment Available
755 - MALIGNANCY; FEMALE REPRODUCTIVE SYSTEM W CC,61532.82,7144.29
757 - INFECTIONS; FEMALE REPRODUCTIVE SYSTEM W MCC,103761.09,9136.88
758 - INFECTIONS; FEMALE REPRODUCTIVE SYSTEM W CC,52605.34,No Medicare Payment Available
759 - INFECTIONS; FEMALE REPRODUCTIVE SYSTEM W/O CC/MCC,33819.05,No Medicare Payment Available
760 - MENSTRUAL & OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS W CC/MCC,44798.29,4663.91
761 - MENSTRUAL & OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS W/O CC/MCC,20162.06,No Medicare Payment Available
765 - CESAREAN SECTION W CC/MCC,33043.62,6240.12
766 - CESAREAN SECTION W/O CC/MCC,27579.4,4407.06
767 - VAGINAL DELIVERY W STERILIZATION &/OR D&C,29391.45,No Medicare Payment Available
768 - VAGINAL DELIVERY W O.R. PROC EXCEPT STERIL &/OR D&C,21697.07,No Medicare Payment Available
769 - POSTPARTUM & POST ABORTION DIAGNOSES W O.R. PROCEDURE,88356.22,No Medicare Payment Available
770 - ABORTION W D&C; ASPIRATION CURETTAGE OR HYSTEROTOMY,50616.48,No Medicare Payment Available
774 - VAGINAL DELIVERY W COMPLICATING DIAGNOSES,21614.47,No Medicare Payment Available
775 - VAGINAL DELIVERY W/O COMPLICATING DIAGNOSES,19257.6,No Medicare Payment Available
776 - POSTPARTUM & POST ABORTION DIAGNOSES W/O O.R. PROCEDURE,66369.55,No Medicare Payment Available
777 - ECTOPIC PREGNANCY,59461.14,No Medicare Payment Available
778 - THREATENED ABORTION,13955.23,No Medicare Payment Available
779 - ABORTION W/O D&C,25399.53,No Medicare Payment Available
780 - FALSE LABOR,11713,No Medicare Payment Available
781 - OTHER ANTEPARTUM DIAGNOSES W MEDICAL COMPLICATIONS,34139.04,No Medicare Payment Available
782 - OTHER ANTEPARTUM DIAGNOSES W/O MEDICAL COMPLICATIONS,25240.46,No Medicare Payment Available
785 - CESAREAN SECTION W STERILIZATION W/O CC/MCC,34364,No Medicare Payment Available
788 - CESAREAN SECTION W/O STERILIZATION W/O CC/MCC,23401.6,No Medicare Payment Available
789 - NEONATES; DIED OR TRANSFERRED TO ANOTHER ACUTE CARE FACILITY,172851.3,No Medicare Payment Available
790 - EXTREME IMMATURITY OR RESPIRATORY DISTRESS SYNDROME; NEONATE,480845.37,No Medicare Payment Available
791 - PREMATURITY W MAJOR PROBLEMS,198306.09,No Medicare Payment Available
792 - PREMATURITY W/O MAJOR PROBLEMS,87465.23,No Medicare Payment Available
793 - FULL TERM NEONATE W MAJOR PROBLEMS,109802.62,No Medicare Payment Available
794 - NEONATE W OTHER SIGNIFICANT PROBLEMS,17728.86,No Medicare Payment Available
795 - NORMAL NEWBORN,5168.2,No Medicare Payment Available
802 - OTHER O.R. PROC OF THE BLOOD & BLOOD FORMING ORGANS W MCC,122415.54,18953.46
803 - OTHER O.R. PROC OF THE BLOOD & BLOOD FORMING ORGANS W CC,213923.66,10034.62
804 - OTHER O.R. PROC OF THE BLOOD & BLOOD FORMING ORGANS W/O CC/MCC,17610,No Medicare Payment Available
807 - VAGINAL DELIVERY W/O STERILIZATION/D&C W/O CC/MCC,21281.5,No Medicare Payment Available
808 - MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W MCC,125024.08,12168.23
809 - MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W CC,68156.04,7610.26
810 - MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W/O CC/MCC,40103.04,No Medicare Payment Available
811 - RED BLOOD CELL DISORDERS W MCC,79688.62,7646.91
812 - RED BLOOD CELL DISORDERS W/O MCC,55063.49,5914.54
813 - COAGULATION DISORDERS,155241.66,9281.03
814 - RETICULOENDOTHELIAL & IMMUNITY DISORDERS W MCC,118543.52,7462.13
815 - RETICULOENDOTHELIAL & IMMUNITY DISORDERS W CC,135633.21,6523.7
816 - RETICULOENDOTHELIAL & IMMUNITY DISORDERS W/O CC/MCC,33527.83,No Medicare Payment Available
823 - LYMPHOMA & NON-ACUTE LEUKEMIA W OTHER PROC W MCC,302999.62,24791.49
824 - LYMPHOMA & NON-ACUTE LEUKEMIA W OTHER PROC W CC,94684.23,11797.46
829 - MYELOPROLIF DISORD OR POORLY DIFF NEOPL W OTHER PROC W CC/MCC,47153.25,17209.39
832 - OTHER ANTEPARTUM DIAGNOSES W/O O.R. PROCEDURE W CC,44916.44,No Medicare Payment Available
834 - ACUTE LEUKEMIA W/O MAJOR O.R. PROCEDURE W MCC,315128.83,31308.86
835 - ACUTE LEUKEMIA W/O MAJOR O.R. PROCEDURE W CC,56727.56,No Medicare Payment Available
840 - LYMPHOMA & NON-ACUTE LEUKEMIA W MCC,173004.17,16904.17
841 - LYMPHOMA & NON-ACUTE LEUKEMIA W CC,139228.51,34539.82
842 - LYMPHOMA & NON-ACUTE LEUKEMIA W/O CC/MCC,56318.65,6528.12
843 - OTHER MYELOPROLIF DIS OR POORLY DIFF NEOPL DIAG W MCC,115715.84,10932.14
844 - OTHER MYELOPROLIF DIS OR POORLY DIFF NEOPL DIAG W CC,54953.33,No Medicare Payment Available
845 - OTHER MYELOPROLIF DIS OR POORLY DIFF NEOPL DIAG W/O CC/MCC,27137.49,4192.19
847 - CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W CC,93252.57,No Medicare Payment Available
848 - CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W/O CC/MCC,47432,No Medicare Payment Available
849 - RADIOTHERAPY,172525.44,12086.11
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,314785.4,29500.15
854 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W CC,178621.79,14079.47
856 - POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W MCC,323991.1,21410.49
857 - POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W CC,154545.68,12012.87
858 - POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W/O CC/MCC,108590.36,No Medicare Payment Available
862 - POSTOPERATIVE & POST-TRAUMATIC INFECTIONS W MCC,139906.91,14344.51
863 - POSTOPERATIVE & POST-TRAUMATIC INFECTIONS W/O MCC,58541.05,6203.48
864 - FEVER,55260.24,5878.24
865 - VIRAL ILLNESS W MCC,83911.39,8911.15
866 - VIRAL ILLNESS W/O MCC,52803.16,25661.48
867 - OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES W MCC,48734.98,12715.2
868 - OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES W CC,35337.78,6920.76
870 - SEPTICEMIA OR SEVERE SEPSIS W MV >96 HOURS,320943.3,32022.81
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV >96 HOURS W MCC,127669.32,10693.15
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV >96 HOURS W/O MCC,68998.17,6668.67
880 - ACUTE ADJUSTMENT REACTION & PSYCHOSOCIAL DYSFUNCTION,57617.83,5285.54
882 - NEUROSES EXCEPT DEPRESSIVE,48673.48,No Medicare Payment Available
884 - ORGANIC DISTURBANCES & INTELLECTUAL DISABILITY,78707.35,7608.75
885 - PSYCHOSES,67141.72,5358.26
886 - BEHAVIORAL & DEVELOPMENTAL DISORDERS,36538.04,No Medicare Payment Available
894 - ALCOHOL/DRUG ABUSE OR DEPENDENCE; LEFT AMA,48125.12,No Medicare Payment Available
896 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W MCC,111561.96,10097.93
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,56779.91,5173.03
901 - WOUND DEBRIDEMENTS FOR INJURIES W MCC,346083.32,23536
902 - WOUND DEBRIDEMENTS FOR INJURIES W CC,123362.34,No Medicare Payment Available
903 - WOUND DEBRIDEMENTS FOR INJURIES W/O CC/MCC,35004,No Medicare Payment Available
904 - SKIN GRAFTS FOR INJURIES W CC/MCC,180891.79,17295.49
906 - HAND PROCEDURES FOR INJURIES,63688.95,No Medicare Payment Available
907 - OTHER O.R. PROCEDURES FOR INJURIES W MCC,320391.29,20152.07
908 - OTHER O.R. PROCEDURES FOR INJURIES W CC,145260.71,12228
909 - OTHER O.R. PROCEDURES FOR INJURIES W/O CC/MCC,52526.71,5560.12
913 - TRAUMATIC INJURY W MCC,114947.14,No Medicare Payment Available
914 - TRAUMATIC INJURY W/O MCC,74029.07,5649.72
915 - ALLERGIC REACTIONS W MCC,66209.95,10017.35
916 - ALLERGIC REACTIONS W/O MCC,28229.36,No Medicare Payment Available
917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,95801.63,8666.16
918 - POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,46893.18,5067.92
919 - COMPLICATIONS OF TREATMENT W MCC,131863.57,10226.23
920 - COMPLICATIONS OF TREATMENT W CC,70203.37,6457.66
921 - COMPLICATIONS OF TREATMENT W/O CC/MCC,37014.46,No Medicare Payment Available
922 - OTHER INJURY; POISONING & TOXIC EFFECT DIAG W MCC,136687.4,No Medicare Payment Available
923 - OTHER INJURY; POISONING & TOXIC EFFECT DIAG W/O MCC,100524.42,5601.87
928 - FULL THICKNESS BURN W SKIN GRAFT OR INHAL INJ W CC/MCC,153670.76,No Medicare Payment Available
933 - EXTENSIVE BURNS OR FULL THICKNESS BURNS W MV >96 HRS W/O SKIN GRAFT,67666,18822.16
935 - NON-EXTENSIVE BURNS,31899.75,No Medicare Payment Available
939 - O.R. PROC W DIAGNOSES OF OTHER CONTACT W HEALTH SERVICES W MCC,171514.69,19445.96
940 - O.R. PROC W DIAGNOSES OF OTHER CONTACT W HEALTH SERVICES W CC,277637.68,No Medicare Payment Available
941 - O.R. PROC W DIAGNOSES OF OTHER CONTACT W HEALTH SERVICES W/O CC/MCC,150893.47,No Medicare Payment Available
945 - REHABILITATION W CC/MCC,125553.12,19974.84
946 - REHABILITATION W/O CC/MCC,99516.28,15565.15
947 - SIGNS & SYMPTOMS W MCC,78152.78,5641.97
948 - SIGNS & SYMPTOMS W/O MCC,61143.17,5148.54
949 - AFTERCARE W CC/MCC,125441.31,20174.2
950 - AFTERCARE W/O CC/MCC,54479.84,No Medicare Payment Available
