Procedure ID,Description,Amount
175548,TRILEPTAL SUS 300MG 5ML ,23.00
175551,XYLOSE D PWR 25 GM      ,374.00
175623,THYROTROPIN ALPHA 0.9 MG,11557.00
175629,VITAMIN B CMPLX W/C CAP ,5.52
175630,ZOSTRIX CR 0.025% 45GM  ,50.00
175641,OSMITROL 20% 250ML      ,125.00
175643,NEOMYCIN SULF 100GM PWD ,84.00
175649,CALCIUM CARB 1250MG     ,12.00
175652,SUDAFED CAP             ,1.97
175658,DIALOSE PLUS CAP        ,5.69
175659,DECADRON LA 8MG/ML INJ  ,257.00
175660,HOMAT OS 5% 2ML         ,222.00
175664,SOD PHOS 15MM 5ML INJ   ,28.00
175666,EXELON 1.5MG CAP        ,24.00
175669,SINOGRAFIN 10ML         ,585.00
175670,POLIBAR LIQ 64OZ        ,6.00
175674,NEORAL 25MG CAP         ,10.00
175676,TROPHAMINE 10% 100ML    ,106.00
175682,CYCLOSP MOD 100 MG PO   ,48.00
175683,LEXAPRO 10MG TAB        ,20.00
175727,SUBCU AMB CONT GLCS MNT ,997.00
175741,IMMUNIZ ADMIN EA ADDTL  ,237.00
175742,IMMUNIZ ADMIN SGL       ,237.00
175746,SESTAMIBI DX UP TO 40MCI,3276.00
175752,TC99M DISOFENIN DX 15MCI,617.00
176141,CARNITOR 100MG/ML 1ML   ,12.00
176151,ANALPRAM HC 1%          ,319.00
176154,TUBOCURARINE 3ML INJ    ,30.00
176337,CATH BILIARY DRAIN      ,4789.00
176338,SP TRANSHEP BILI DRN    ,3775.00
176343,PET TUMOR LIMITED AREA  ,18342.00
176344,PET TUMOR LIMITED AREA  ,14442.00
176350,IMMUNIZ ADMIN SGL       ,237.00
176351,IMMUNIZ ADMIN EA ADDTL  ,237.00
176355,IMMUNIZ ADMIN SGL       ,237.00
176356,IMMUNIZ ADMIN EA ADDTL  ,237.00
176359,IMMUNIZ ADMIN SGL       ,237.00
176360,IMMUNIZ ADMIN EA ADDTL  ,237.00
176364,IMMUNIZ ADMIN SGL       ,220.00
176365,IMMUNIZ ADMIN EA ADDTL  ,231.00
176373,IMMUNIZ ADMIN EA ADDTL  ,237.00
176399,IMMUNIZ ADMIN SGL       ,208.00
176400,IMMUNIZ ADMIN EA ADDTL  ,208.00
176403,IMMUNIZ ADMIN SGL       ,208.00
176404,IMMUNIZ ADMIN EA ADDTL  ,208.00
176407,IMMUNIZ ADMIN SGL       ,237.00
176408,IMMUNIZ ADMIN EA ADDTL  ,237.00
176426,IMMUNIZ ADMIN SGL       ,221.00
176427,IMMUNIZ ADMIN EA ADDTL  ,208.00
176435,IMMUNIZ ADMIN SGL       ,208.00
176436,IMMUNIZ ADMIN EA ADDTL  ,208.00
176439,IMMUNIZ ADMIN SGL       ,208.00
176440,IMMUNIZ ADMIN EA ADDTL  ,232.00
176443,IMMUNIZ ADMIN SGL       ,208.00
176444,IMMUNIZ ADMIN EA ADDTL  ,208.00
176447,IMMUNIZ ADMIN SGL       ,208.00
176448,IMMUNIZ ADMIN EA ADDTL  ,208.00
176460,IMMUNIZ ADMIN SGL       ,207.00
176461,IMMUNIZ ADMIN EA ADDTL  ,207.00
176464,IMMUNIZ ADMIN SGL       ,220.00
176466,IMMUNIZ ADMIN EA ADDTL  ,231.00
176469,IMMUNIZ ADMIN SGL       ,208.00
176470,IMMUNIZ ADMIN EA ADDTL  ,208.00
176478,IMMUNIZ ADMIN SGL       ,208.00
176479,IMMUNIZ ADMIN EA ADDTL  ,208.00
176486,IMMUNIZ ADMIN SGL       ,208.00
176488,IMMUNIZ ADMIN EA ADDTL  ,208.00
176495,IMMUNIZ ADMIN SGL       ,56.00
176500,CPR                     ,3254.00
176544,IMMUNIZ ADMIN SGL       ,208.00
176546,IMMUNIZ ADMIN EA ADDTL  ,208.00
176560,IMMUNIZ ADMIN SGL       ,220.00
176561,IMMUNIZ ADMIN EA ADDTL  ,232.00
176571,PITOCIN 30U/D5RL 500ML  ,347.00
176574,ABILIFY 10MG TAB        ,136.00
176575,ABILIFY 15MG TAB        ,95.00
176585,MEDICAL PRIVATE         ,2395.00
176586,MEDICAL SEMI-PVT        ,2283.00
176723,PROVENTIL INHALER 17 GM ,224.00
176724,ALBUTEROL 2.5MG 0.5ML   ,10.00
176726,LASIX 10MG INJ          ,29.00
176741,NDL/INCATH EXT ART      ,2477.00
176771,WBC APHERESIS           ,5925.00
176776,XR SURGICAL SPECIMEN    ,661.00
176784,DIANEAL/D 1.5% P2 2000ML,146.00
176785,DIANEAL/D 2.5% P2 2000ML,146.00
176786,DIANEAL/D 4.5% P2 3000ML,146.00
176838,INH TX AC AWY OBST      ,302.00
176839,INH TX AC AWY OBST      ,391.00
176840,EKG TRACING ONLY        ,1075.00
176842,OUTPT PROCEDURE LEVEL I ,1798.00
176843,OUTPT PROCEDURE LEVEL II,2492.00
176844,OUTPT PROC LEVEL III    ,3146.00
176851,BENICAR 20MG TAB        ,17.00
176854,ZELNORM 2MG TAB         ,22.00
176856,ASP CYST BREAST ADL     ,640.00
176895,OUTPT PROC LEVEL III    ,3602.00
176917,OUTPT PROC LEVEL III    ,4616.00
176919,OUTPT PROC LEVEL III    ,5168.00
176939,OUTPT PROC LEVEL III    ,5168.00
176996,UPPER GI DIR SUBMUC INJ ,5598.00
176997,COLONOSCOPY DIR SUB INJ ,6040.00
177004,DIRECT REFERRAL TO OBS  ,232.00
177015,DIRECT REFERRAL TO OBS  ,232.00
177016,DIRECT REFERRAL TO OBS  ,232.00
177017,DIRECT REFERRAL TO OBS  ,232.00
177020,DIRECT REFERRAL TO OBS  ,233.00
177023,DIRECT REFERRAL TO OBS  ,233.00
177027,DIRECT REFERRAL TO OBS  ,943.00
177032,INS PACE ELECT PP GEN   ,10813.00
177033,INS PACE ELEC W DEFIB/PP,12540.00
177039,VIAGRA 25 MG TAB        ,132.00
177040,OMNICEF 125MG/5 SUSP    ,392.00
177041,DIRECT REFERRAL TO OBS  ,232.00
177042,OUTPT PROCEDURE LEVEL I ,720.00
177043,OUTPT PROCEDURE LEVEL II,1301.00
177052,EL ST UN IND NOT WC PT  ,419.00
177053,EL ST UN IND NOT WC OT  ,489.00
177054,EL ST UN IND NOT WC PT  ,424.00
177055,EL ST UN IND NOT WC OT  ,381.00
177056,EL ST UN IND NOT WC PT  ,460.00
177058,EL ST UN IND NOT WC OT  ,489.00
177085,EL ST UNATT ULCRS>30 PT ,423.00
177086,EL ST UNATT ULCRS>30 OT ,496.00
177089,EL ST UNATT ULCRS>30 PT ,463.00
177090,EL ST UNATT ULCRS>30 OT ,496.00
177093,EL ST UN WD CR NOT G0281,404.00
177094,EL ST UN WD CR NOT G0281,496.00
177097,EL ST UN WD CR NOT G0281,444.00
177098,EL ST UN WD CR NOT G0281,481.00
177129,INSERT TEMP BLADDER CATH,640.00
177130,INJ SACIL JOINT ARTHRO  ,6508.00
177131,INJ SACIL JOINT ARTHRO  ,6508.00
177136,INJ SI ANES/STD/TH AG   ,6508.00
177138,INJ SI ANES/STD/TH AG   ,6508.00
177143,INS CARDIAC EVENT REC   ,6100.00
177144,REM CARDIAC EVENT REC   ,4147.00
177198,LVL 1 EMER DEPT         ,1418.00
177220,RMV OBSTR MAT CV DEV    ,8157.00
177247,TRIZIVIR 300/150/300 TAB,150.00
177248,ZELNORM 6MG TAB         ,28.00
177249,PERCOCET 10/325 TAB     ,42.00
177250,GASTROGRAFIN 30 ML SOL  ,49.00
177252,OBS PER HOUR            ,233.00
177314,EKG TRACING ONLY        ,181.00
177315,OP VISIT LEVEL 1 EST    ,927.00
177316,OP VISIT LEVEL 1 NP     ,1003.00
177317,OP VISIT LEVEL 2 EST    ,1010.00
177318,OP VISIT LEVEL 2 NP     ,1316.00
177321,OP VISIT LEVEL 3 EST    ,1304.00
177322,OP VISIT LEVEL 3 NP     ,1822.00
177324,PEG-INTRON 80MCG        ,5491.00
177326,DEPAKOTE ER 250MG TAB   ,12.00
177327,OP VISIT LEVEL 4 EST    ,1370.00
177329,OP VISIT LEVEL 4 NP     ,1982.00
177330,OP VISIT LEVEL 5 EST    ,1574.00
177332,OP VISIT LEVEL 5 NP     ,2209.00
177341,BIOIMPEDANCE CV ANALYSIS,417.00
177347,EMERGENT DIALYSIS ESRD  ,6927.00
177348,US PREG W/FTL AN EX SGL ,2045.00
177349,US PREG W/FTL EX EA ADDL,777.00
177350,US PREG UT TRANSVAGINAL ,1893.00
177351,US PREG 1ST TRIMTR      ,2108.00
177352,US PRG 1ST TRI EA ADD   ,960.00
177357,ZETIA 10 MG UD TAB      ,22.00
177366,HYPAQUE NA 50% 50ML     ,75.00
177368,ILC/FEM ART ANG AT CCATH,7329.00
177370,DUP A/V STUDY           ,1598.00
177384,XR EYE FOREIGN BODY RT  ,1099.00
177389,XR EYE FOREIGN BODY LT  ,1099.00
177393,XR RIBS UNI 2 V RT      ,1514.00
177398,XR RIBS UNI 2 V LT      ,1514.00
177403,XR CLAVICLE COMP RT     ,1319.00
177407,XR CLAVICLE COMP LT     ,1319.00
177412,XR SCAPULA COMP RT      ,797.00
177416,XR SCAPULA COMP LT      ,797.00
177420,XR SHOULDER 1 V RT      ,1029.00
177425,XR SHOULDER 1 V LT      ,1029.00
177429,XR SHOULDER 2 + V RT    ,1671.00
177434,XR SHOULDER 2 + V LT    ,1671.00
177438,XR ARTHROGRAM SHLDR RT  ,1610.00
177439,XR ARTHROGRAM SHLDR RT  ,1020.00
177445,XR ARTHROGRAM SHLDR LT  ,1610.00
177446,XR ARTHROGRAM SHLDR LT  ,1020.00
177451,XR HUMERUS 2 + V RT     ,1154.00
177456,XR HUMERUS 2 + V LT     ,1154.00
177460,XR ELBOW 2 VIEWS RT     ,1029.00
177464,XR ELBOW 2 VIEWS LT     ,1029.00
177469,XR ELBOW 3 + V RT       ,1264.00
177473,XR ELBOW 3 + V LT       ,1264.00
177478,XR ARTHROGRAM ELBOW RT  ,2460.00
177479,XR ARTHROGRAM ELBOW RT  ,1601.00
177484,XR ARTHROGRAM ELBOW LT  ,2460.00
177485,XR ARTHROGRAM ELBOW LT  ,1601.00
177491,XR FOREARM 2 VIEWS RT   ,1337.00
177495,XR FOREARM 2 VIEWS LT   ,1337.00
177500,XR UP EXTREM INFANT2V RT,528.00
177505,XR UP EXTREM INFANT2V LT,528.00
177509,XR WRIST 2 VIEWS RT     ,933.00
177514,XR WRIST 2 VIEWS LT     ,933.00
177518,XR WRIST 3 + V RT       ,1549.00
177522,XR WRIST 3 + V LT       ,1549.00
177527,XR ARTHROGRAM WRIST RT  ,1794.00
177528,XR ARTHROGRAM WRIST RT  ,1319.00
177533,XR ARTHROGRAM WRIST LT  ,1794.00
177534,XR ARTHROGRAM WRIST LT  ,1319.00
177540,XR HAND 2 V RT          ,1029.00
177544,XR HAND 2 V LT          ,1029.00
177549,XR HAND 3 + V RT        ,1438.00
177553,XR HAND 3 + V LT        ,1438.00
177558,XR FINGER(S) 2 + V RT   ,1166.00
177562,XR FINGER(S) 2 + V LT   ,1166.00
177566,CT UP EXTREM W/O CONT RT,5417.00
177571,CT UP EXTREM W/O CONT LT,5417.00
177575,CT UP EXTREM W/CONT LT  ,6963.00
177576,CT UP EXTREM W/O CONT LT,6392.00
177581,CT UP EXTREM W/CONT RT  ,6963.00
177582,CT UP EXTREM W/O CONT RT,6392.00
177585,CT UP EXTRM W&W/O CON RT,8071.00
177589,CT UP EXTRM W&W/O CON LT,8071.00
177602,MRI UPPER EX W/O CONT RT,7174.00
177607,MRI UPPER EX W/O CONT LT,7174.00
177611,MRI UPPER EX W/CONT RT  ,9489.00
177616,MRI UPPER EX W/CONT LT  ,9489.00
177620,MRI UP EX W&WO CONT RT  ,10348.00
177624,MRI UP EX W&WO CONT LT  ,10348.00
177629,MRI UP JNT W/O CONT RT  ,7280.00
177633,MRI UP JNT W/O CONT LT  ,7280.00
177638,MRI UP JNT W/CONT RT    ,9684.00
177642,MRI UP JNT W/CONT LT    ,9684.00
177646,MRI UP JNT W&WO CONT RT ,3342.00
177651,MRI UP JNT W&WO CONT LT ,3342.00
177665,XR HIP UNI 1 V RT       ,865.00
177669,XR HIP UNI 1 V LT       ,865.00
177674,XR HIP UNI 2 + V RT     ,1131.00
177678,XR HIP UNI 2 + V LT     ,1131.00
177683,XR ARTHROGRAM HIP RT    ,1571.00
177684,XR ARTHROGRAM HIP RT    ,2634.00
177689,XR ARTHROGRAM HIP LT    ,1571.00
177690,XR ARTHROGRAM HIP LT    ,2634.00
177696,XR HIP INTRAOP RT       ,1736.00
177700,XR HIP INTRAOP LT       ,1736.00
177713,XR KNEE 1 OR 2 V RT     ,889.00
177718,XR KNEE 1 OR 2 V LT     ,889.00
177723,XR KNEE 3 V RT          ,1264.00
177727,XR KNEE 3 V LT          ,1264.00
177732,XR KNEE 4 + V RT        ,1559.00
177736,XR KNEE 4 + V LT        ,1559.00
177744,XR ARTHROGRAM KNEE RT   ,4197.00
177745,XR ARTHROGRAM KNEE RT   ,1061.00
177750,XR ARTHROGRAM KNEE LT   ,4197.00
177752,XR ARTHROGRAM KNEE LT   ,1061.00
177757,XR TIBIA/FIBULA 2 V RT  ,1436.00
177761,XR TIBIA/FIBULA 2 V LT  ,1436.00
177766,XR TIB/FIB INFNT 2V RT  ,677.00
177770,XR TIB/FIB INFNT 2V LT  ,677.00
177775,XR ANKLE 2 VIEWS RT     ,1020.00
177779,XR ANKLE 2 VIEWS LT     ,1020.00
177783,XR ANKLE 3 + V RT       ,1491.00
177788,XR ANKLE 3 + V LT       ,1491.00
177792,XR ARTHROGRAM ANKLE RT  ,1270.00
177793,XR ARTHROGRAM ANKLE RT  ,1270.00
177799,XR ARTHROGRAM ANKLE LT  ,1270.00
177800,XR ARTHROGRAM ANKLE LT  ,1270.00
177805,XR FOOT 2 VIEWS RT      ,1020.00
177810,XR FOOT 2 VIEWS LT      ,1020.00
177814,XR FOOT 3 + V RT        ,1313.00
177818,XR FOOT 3 + V LT        ,1313.00
177824,XR CALCANEUS 2 + V RT   ,1177.00
177828,XR CALCANEUS 2 + V LT   ,1177.00
177833,XR TOE(S) 2 + V RT      ,1166.00
177837,XR TOE(S) 2 + V LT      ,1166.00
177841,CT LOWER EXTRM W/O C RT ,6780.00
177843,CT UP EXTREM W/CONT BI  ,6780.00
177846,CT LOWER EXTRM W/O C LT ,6780.00
177847,CT UP EXTREM W/CONT LT  ,6780.00
177850,CT LOWER EXTRM W/CON RT ,6780.00
177851,CT UP EXTREM W/CONT LT  ,6780.00
177855,CT LOWER EXTRM W/CON LT ,6780.00
177856,CT UP EXTREM W/CONT RT  ,6780.00
177859,CT LW EXTRM W&W/O CON RT,7900.00
177863,CT LW EXTRM W&W/O CON LT,7900.00
177877,MRI LOW EXT W/O CONT RT ,7174.00
177881,MRI LOW EXT W/O CONT LT ,7174.00
177885,MRI LOW EXT W/CONT RT   ,9684.00
177890,MRI LOW EXT W/CONT LT   ,9684.00
177894,MRI LOW EXT W&WO CONT RT,10348.00
177899,MRI LOW EXT W&WO CONT LT,9684.00
177904,MRI LW JNT W/O CONT RT  ,8007.00
177908,MRI LW JNT W/O CONT LT  ,8007.00
177913,MRI LW JNT W/CONTRAST RT,8412.00
177917,MRI LW JNT W/CONTRAST LT,8412.00
177921,MRI LW JNT W&WO CONT RT ,10348.00
177926,MRI LW JNT W&WO CONT LT ,10348.00
177930,MRA W/CONT LWR EXT RT   ,7972.00
177935,MRA W/CONT LWR EXT LT   ,7972.00
177939,MRA W/O CONT LWR EXT RT ,7271.00
177943,MRA W/O CONT LWR EXT LT ,7271.00
177948,MRA WO W CONT LWR EXT RT,8671.00
177952,MRA WO W CONT LWR EXT LT,8671.00
178001,AUGMENTIN XR 1000MG TAB ,24.00
178077,PNEUMOCOCCAL VAC SQ IM  ,351.00
178132,EEG MONITOR VIDEO 24 HR ,5757.00
178135,MOXIFLOXACIN 0.5% 3ML OP,195.00
178140,TEMOVATE 0.05% 25ML SOLN,202.00
178145,ENLON 10MG/ML 15ML      ,287.00
178153,XR RIBS UNI W/CXR 3+V RT,2662.00
178157,XR RIBS UNI W/CXR 3+V LT,2662.00
178162,XR TMJ UNI RT           ,1488.00
178166,XR TMJ UNI LT           ,1488.00
178174,XR ARTHR TMJ LT         ,2674.00
178200,REPOS PPM/ICD LEAD(S)   ,10311.00
178201,REPOS CD LEAD PPM/ICD   ,7295.00
178209,PROCEDURE CATEGORY I    ,1731.00
178210,PROCEDURE CATEGORY II   ,2824.00
178211,PROCEDURE CATEGORY III  ,3042.00
178212,OP VISIT LEVEL 1 NP     ,1066.00
178213,OP VISIT LEVEL 2 NP     ,1395.00
178214,OP VISIT LEVEL 3 NP     ,1905.00
178215,OP VISIT LEVEL 4 NP     ,2110.00
178216,OP VISIT LEVEL 5 NP     ,2352.00
178217,OP VISIT LEVEL 1 EST    ,1068.00
178219,IMMUNIZ ADMIN SGL       ,217.00
178221,OP VISIT LEVEL 1 EST    ,943.00
178222,OP VISIT LEVEL 1 NP     ,974.00
178223,OP VISIT LEVEL 2 EST    ,1025.00
178224,OP VISIT LEVEL 2 NP     ,1339.00
178225,OP VISIT LEVEL 3 EST    ,1265.00
178226,OP VISIT LEVEL 3 NP     ,1955.00
178227,OP VISIT LEVEL 4 EST    ,1471.00
178228,OP VISIT LEVEL 4 NP     ,1986.00
178231,OP VISIT LEVEL 5 EST    ,1544.00
178232,OP VISIT LEVEL 5 NP     ,2215.00
178235,AQUAPHOR OINT 2OZ       ,15.00
178236,VOSPIRE 8MG ER TAB      ,9.00
178237,BENZOIN CMP TCT 2OZ     ,20.00
178239,BIAFINE CREAM 93GM      ,153.00
178240,COAL TAR GEL 5% 90GM    ,120.00
178242,EPHEDRINE 25MG CAP      ,5.52
178244,ULTRAVATE CR 0.05% 15GM ,416.00
178249,PLACE NG/OG TUBE FLUORO ,3913.00
178256,DEX 10% W/ELECT         ,125.00
178267,OP VISIT LEVEL 1 EST    ,308.00
178271,PROCEDURE CATEGORY I    ,977.00
178272,PROCEDURE CATEGORY II   ,1551.00
178273,PROCEDURE CATEGORY III  ,1716.00
178279,BREATH HYDROGEN TEST    ,3661.00
178281,RADIOPH TH INTRACAVT ADM,3451.00
178282,OP VISIT LEVEL 1 EST    ,219.00
178283,OP VISIT LEVEL 1 NP     ,277.00
178290,TIPPS INSERTION         ,23442.00
178291,TIPPS REVISION          ,23442.00
178297,TERIPARATIDE 600 MCG INJ,8824.00
178307,SKELAXIN TAB 800MG      ,22.00
178320,SOD CHL .45%/KCL 20 1000,18.00
178322,INSERT BLADDER CATHETER ,645.00
178327,PENLAC NAIL LAQUER 6.6ML,501.00
178331,SORIATANE 25MG CAP      ,191.00
178336,GLUCOSAMINE SO4 500MG   ,0.45
178338,TC99M EXAMETAZM DX 25MCI,7464.00
178345,MRA W/CONT PELVIS       ,3747.00
178350,MRA W/O CONT PELVIS     ,3747.00
178361,REFILL/MAINT PUMP DRG DL,581.00
178367,EVAL USE/FIT VOICE PR SP,553.00
178369,PITOCIN 30UNITS/NS 500ML,172.00
178373,STROMECTOL 3 MG TAB     ,41.00
178377,GEFITINIB ORAL 250 MG   ,418.00
178395,OCCLUSIVE DEVICE VEN/ART,1743.00
178396,INTRACARDIAC ECHO       ,11839.00
178400,REBIF 44MCG KIT         ,172135.00
178403,CALMOSEPTINE OINT 2.5OZ ,11.58
178404,URINE CATH COLL SINGLE  ,127.00
178405,BENADRYL ALCOHOL FREE LQ,15.00
178406,ATOM60C                 ,8.00
178411,DIATX 5 MG TABLET       ,5.52
178413,RECOMBIVAX-HB 40MCG     ,1190.00
179254,STENT 8F URETHRAL ZAONTZ,120.00
179291,US ABDOMEN LTD          ,3171.00
179296,US PREG AFTER 1ST TRI   ,2980.00
179298,US PRG AFT 1ST TRI AD   ,3271.00
179299,US PREGNANCY LTD        ,1407.00
179301,US PREGNANCY FLW UP     ,1292.00
179308,US TRANSVAGINAL         ,2132.00
179310,US PELVIC COMPLETE      ,3956.00
179312,US PELVIC LTD OR FU     ,1811.00
179326,USG AMNIOCENTESIS       ,1571.00
179327,USG ASPIR OVA           ,3404.00
179677,ALDACTONE ORAL SUSP     ,165.00
179678,ACTIGALL ORAL SUSP      ,31.00
179680,KLONOPIN ORAL SUSP      ,19.00
179681,FLORINEF ORAL SUSP      ,12.00
179686,PRILOSEC ORAL SUSP      ,33.00
179687,CORTEF ORAL SUSP        ,5.52
179690,APRESOLINE ORAL SUSP    ,65.00
179691,RIFAMPIN ORAL SUSP      ,408.00
179693,LIDA MANTLE HC CREME 1OZ,12.00
179699,ANALYZE NEURO CMPLX     ,606.00
179700,INS ICD GENERATOR SGL   ,6706.00
179702,INS/REPO SGL ICD+LEAD   ,4312.00
179703,INS/REPO DUAL ICD+LEAD  ,4375.00
179706,CT UP EXTREM W/O CONT BI,11276.00
179707,CT UP EXTREM W/CONT BI  ,13461.00
179709,CT UP EXTRM W&W/O CON BI,14792.00
179710,MRI UP EX W&WO CONT BI  ,6820.00
179711,MRI UP JNT W/O CONT BI  ,13083.00
179712,MRI LW JNT W/O CONT BI  ,12177.00
179713,XR ARTHROGRAM SHLDR BI  ,3058.00
179714,XR ARTHROGRAM ELBOW BI  ,2961.00
179715,XR ARTHROGRAM WRIST BI  ,2536.00
179716,XR ARTHROGRAM HIP BI    ,3007.00
179717,XR ARTHROGRAM KNEE BI   ,3545.00
179718,XR ARTHROGRAM ANKLE BI  ,2536.00
179721,XR EYE FOREIGN BODY BI  ,1476.00
179722,XR ARTHR TMJ BI         ,1818.00
179723,XR SHOULDER 1 V BI      ,1360.00
179724,XR SHOULDER 2 + V BI    ,1918.00
179725,XR ARTHROGRAM SHLDR BI  ,3370.00
179726,XR HUMERUS 2 + V BI     ,1648.00
179727,XR ELBOW 2 VIEWS BI     ,1584.00
179728,XR ELBOW 3 + V BI       ,1439.00
179729,XR ARTHROGRAM ELBOW BI  ,3201.00
179730,XR FOREARM 2 VIEWS BI   ,1301.00
179732,XR UP EXTREM INFANT2V BI,1022.00
179733,XR WRIST 2 VIEWS BI     ,1169.00
179734,XR WRIST 3 + V BI       ,1383.00
179735,XR ARTHROGRAM WRIST BI  ,1694.00
179736,XR HAND 2 V BI          ,939.00
179737,XR HAND 3 + V BI        ,1409.00
179738,XR FINGER(S) 2 + V BI   ,1339.00
179740,XR HIP INTRAOP BI       ,2332.00
179742,XR KNEE 1 OR 2 V BI     ,1419.00
179743,XR KNEE 3 V BI          ,1382.00
179744,XR KNEE 4 + V BI        ,1883.00
179745,XR ARTHROGRAM KNEE BI   ,2848.00
179746,XR TIBIA/FIBULA 2 V BI  ,2045.00
179747,XR TIB/FIB INFANT 2V BI ,1350.00
179748,XR ANKLE 2 VIEWS BI     ,969.00
179749,XR ANKLE 3 + V BI       ,1595.00
179750,XR ARTHROGRAM ANKLE BI  ,2534.00
179751,XR FOOT 2 VIEWS BI      ,939.00
179752,XR FOOT 3 + V BI        ,1627.00
179753,XR CALCANEUS 2 + V BI   ,1517.00
179754,XR TOE(S) 2 + V BI      ,1222.00
179781,CT UP EXTREM W/CONT RT  ,13461.00
179984,EVOXAC 30 MG CAPSULE    ,15.00
179985,AVODART 0.5 MG CAPSULE  ,17.00
179986,ACTIQ 800 MCG LOZENGE   ,552.00
179990,CLINDAMYCIN 6 MG/ML INJ ,123.00
179994,ERYTHROCIN 5MG/ML INJ   ,83.00
180094,SURGICEL FIBRILLAR 1X2  ,535.00
180099,ZYMAR 0.3% OS 5ML       ,545.00
180102,RMV OBSTR MAT CV LUM    ,5888.00
180105,ABL 1/MORE LIV TU PC RAD,26657.00
180108,AUGMENTIN SUSP 600 75ML ,623.00
180112,ELEC STIMULATION/15M SP ,544.00
180115,PEDIARIX VACCINE        ,573.00
180116,SURGICEL FIBRILLAR 2X4  ,1167.00
180122,VITAMIN B12 1000 MCG TAB,5.52
180123,WELLBUTRIN XL 150MG     ,44.00
180186,MAG SULF 2GM 50ML       ,146.00
180202,GLEEVEC 400MG TAB       ,2721.00
180232,NM TUM LC WB 2/MORE DAYS,10123.00
180242,LEXAPRO SOLN 10MG/10ML  ,22.00
180243,D70W 2000ML             ,320.00
180244,KCL 10MEQ 50ML IVPB     ,146.00
180246,MYOGLOBIN BLD           ,1047.00
180247,CK MB                   ,1047.00
180248,TROPONIN QUANT          ,1047.00
180249,BIOIMPEDANCE CV ANALYSIS,422.00
180254,PEGFILGRASTIM 6 MG      ,40473.00
180264,DOP ART 1-2 LEVELS BIL  ,997.00
180269,COUMADIN 3MG TAB        ,8.00
180270,COUMADIN 6MG TAB        ,6.48
180274,ARTH JNTBRS MJR WO US   ,1261.00
180275,PLACE NG/OG TUBE FLUORO ,283.00
180283,SATUMOMAB PENDETIDE 6MCI,29701.00
180297,CRESTOR 10MG TAB        ,27.00
180298,CRESTOR 20MG TAB        ,27.00
180300,US GUIDANCE VASC ACCESS ,2535.00
180308,US PREG 1ST TRIMTR      ,1649.00
180309,US PRG 1ST TRI EA ADD   ,614.00
180310,US PREG W/FTL AN EX SGL ,1086.00
180311,US PREG W/FTL EX EA ADDL,813.00
180312,US PREG UT TRANSVAGINAL ,1387.00
180317,US FETAL CARDIOVASC F/U ,1990.00
180318,US FETAL HEART DOPP     ,2493.00
180320,OXYTROL 3.9MG PAT       ,125.00
180323,TRI-HEMIC 600 TAB       ,6.10
180328,OPTIVAR 0.05% 6ML OS    ,719.00
180330,INSPRA 25MG TAB         ,29.00
180372,INS CENTRL VEIN CATH <5 ,8547.00
180373,INS CENTRL VEIN CATH 5+ ,8547.00
180374,INS TUNNELED VAC <5     ,17145.00
180375,INS TUNNELED VAC 5+     ,17145.00
180376,INS VAD W/SQ PORT <5    ,17145.00
180377,INS VAD W/SQ PORT 5+    ,17145.00
180378,INS TUNNELED VAD W PUMP ,11207.00
180379,INS TNLD VAD DUAL CATH  ,23190.00
180380,INS VA SQ PORT DUAL CATH,23190.00
180382,INS PICC LINE <5 YRS    ,5210.00
180383,INS PICC LINE 5+ YRS    ,8547.00
180384,INS PICC W/SQ PORT <5YRS,7898.00
180385,INS PICC W/SQ PORT 5+YRS,7898.00
180386,RPR CVAC WO PORT/PUMP   ,5127.00
180387,RPR CVAD W/SQ PORT-PUMP ,8547.00
180388,RPLC CVAD CATHETER ONLY ,4849.00
180389,RPLC CVAC SAME SITE     ,8547.00
180390,RPL TNLD CVAC SAME SITE ,17145.00
180391,RPL CVAD W/SQ PORT SMSTE,16675.00
180393,RPL CVAD W/PUMP SMSITE  ,11207.00
180394,RPL PICC LINE SAME SITE ,8547.00
180395,RPL PICC PORT SAME SITE ,5056.00
180396,RMVL TUNNELED CVAC      ,6545.00
180397,RMVL TNLD CVAD PORT/PUMP,8547.00
180398,REPOSITION CVAC W FLUORO,8547.00
180399,BENICAR 5MG TAB         ,13.00
180403,DIRECT REFERRAL TO OBS  ,232.00
180415,CIPRODEX OT0.3/0.1%7.5ML,937.00
180417,HYALURONATE NA 20MG/2ML ,734.00
180418,HECTOROL 2.5MCG CAP     ,117.00
180419,PONSTEL 250MG CAP       ,10.00
180421,BLOOD TRANSFUSION       ,778.00
180422,LEXIVA 700MG TAB        ,64.00
180423,ACCUHIST DM PED DROP    ,277.00
180425,MELATONIN 3MG TAB       ,5.52
180431,NOVOLIN 70/30 PER DOSE  ,18.00
180432,UL CT PROCEDURE         ,2335.00
180436,ATROPINE 0.4MG TAB      ,5.52
180447,CLORPACTIN PWDR 2GM     ,43.00
180452,PB VALVUPLSTY MITRAL VAL,16038.00
180454,OCCLUSIVE DEVICE VEN/ART,1850.00
180515,OP VISIT LEVEL 1 NP     ,269.00
180516,OP VISIT LEVEL 1 EST    ,213.00
180536,MED/SURG SEMI PRIVATE   ,3248.00
180537,PEDI PRIVATE            ,2147.00
180538,PEDI SEMI PRIVATE       ,2101.00
