Procedure ID,Description,Amount
864320,CATH TACTICATH MED CURL ,20013.00
864325,PEG HI-COMP LCK 2.7X18MM,658.00
864326,PEG HI-COMP LCK 2.7X20MM,658.00
864328,PEG THRD N-LCK 2.7X20MM ,658.00
864337,SCREW NOLCK PLT 3.5X16MM,1233.00
864341,SOLUTION IRR H2O 500ML P,15.00
864356,ATTUNE PS RP INSRT 8 8M ,6326.00
864359,BROACH SURG YLW PRO-TOE ,423.00
864361,CATHTR URDY 7FR DL SNSR ,382.00
864362,CATHETER URDY 7FR AIR CH,256.00
864370,PIN GUIDE 15MM REDUCTION,890.00
864371,PLATE 184 SS 2.7/3.5MM S,8692.00
864378,TUBING URODYNMC INFS SET,241.00
864385,STENT LVISJR 3.5X33MM IN,49681.00
864386,DEVICE SUTURE ABSORBABLE,2264.00
864388,LINEAR CUTTER RELOAD END,13537.00
864389,SHEATH INTRO PERI 70CM  ,1623.00
864390,RELOAD STPL ENDO 60 BLUE,1128.00
864391,RELOAD STPL ENDO 60 BLCK,1128.00
864393,SET ADM 96IN 10 GTT IV  ,40.00
864394,STAPLER ECH FLX PWR LNG ,8005.00
864395,STENT LVIS 4.5X16MM INTR,45298.00
864396,STENT LVIS 4.5X23MM INTR,45298.00
864397,STENT LVIS 4.5X34MM INTR,45298.00
864398,STENT LVISJR 3.5X18MM IN,49681.00
864399,STENT LVISJR 3.5X23MM IN,49681.00
864400,STENT LVISJR 3.5X28MM IN,49681.00
864401,SUTURE DIGITX 0-0 1 INCS,215.00
864402,DEVICE SUT CPTR SLIM 3MM,3158.00
864405,BUTTON 2CM 18FR NBLN STM,1298.00
864406,CANNULA ARTHSCP TRNS 5CM,179.00
864411,GFT VSC HMSH PLTM 22X15 ,2463.00
864412,TISS SUSPEND 7X12       ,13484.00
864413,HEAD HUM 56MM SHLDR OLMP,8434.00
864414,MESH SRG RSTRLE DIRECTFX,8061.00
864418,SCREW 7975525 5.5X25MM  ,824.00
864419,SCREW SOVEREIGN 5.5X30  ,792.00
864420,CATH GD AXS SGC-5065SIM1,1631.00
864421,SPACER SPNL 37X27X16MM C,36897.00
864422,STEM HUMERAL 125MM 16MM ,16165.00
864424,DYNC BLADE ARTHSCP      ,275.00
864425,REP CUTTER  BLADE 3.5   ,156.00
864426,BLADE SAW 127X90X11MM SS,85.00
864429,BLADE SW 60.5X18.5X.64MM,85.00
864430,BLADE SAW 73X25MM THK.89,85.00
864431,SGTL BLADE-WIDE  MED    ,152.00
864432,BLADE SAW SGTL75X25.4X.9,85.00
864433,BLADE SAW 80X25.4MM OSC ,85.00
864434,BLADE SAW 80X25.4MM THK ,85.00
864436,BLADE SW 81.5X12.5MM THK,85.00
864437,BLADE SAW 85X12.7MM THK ,69.00
864438,BLADE SAW 85X25.4MM THK ,85.00
864440,BLADE SAW 90X13X1.27MM  ,85.00
864441,BLADE SAW 90X18X1.27MM  ,85.00
864442,BLDE SAW 90X25X1.27 SGTL,85.00
864443,BLADE SAW 99X25.4MM THK ,85.00
864445,BLD ARTHRSCP 5.5 ABRAD  ,275.00
864446,BLADE SHVR MCH 5.5MM DNC,156.00
864447,BLADE SHVR ORANGE 5.5MM ,275.00
864449,REP 'BLD  RADIUS 5.5MM  ,156.00
864450,BOLT CONN 12MM TLT SP   ,58.00
864451,BOLT EXFX 10MM ILZ UNV  ,71.00
864452,BOLT EX FIX 16MM ILZ UNV,58.00
864453,BOLT EX FIX 8MM ILZ CONN,71.00
864454,BOLT EX FIX ILZ         ,71.00
864456,SHVR FORM SER 5MM REPR  ,124.00
864457,CATH EP 10MM SPC JSN C  ,281.00
864458,CATH ABL SPRM 5FR 120X10,705.00
864459,CATH EP 10MM SPC JSN 5FR,281.00
864461,CATH EP 115CM 7FR 25-15 ,6597.00
864463,CATH EP 2-5-2MM SPC MED ,2143.00
864464,CATH EP 2-5-2MM SPC REG ,865.00
864465,CATH EP PLRSX DP 6F 2.5 ,2817.00
864466,CATH EP 270D STD 6FR 110,760.00
864468,CATH ABL LVWR 95CM REPR ,2029.00
864470,CATHDX CRV 401863       ,341.00
864472,CATH EP 2MM SPC A CRV   ,281.00
864473,CATH ABL LVWR 115CM 6FR ,2224.00
864474,CATH EP 5MM SPC 6FR 115 ,865.00
864476,CATH ABL QD SPRM 5FR 5MM,705.00
864477,CATH ABL SPRM 5FR REPR  ,281.00
864478,CATH LVWR 2MM 115CM REPR,1666.00
864480,CLAMP EXFX GRN 4/5/6MM  ,1249.00
864482,COUPLING EXFX 8MM HFMN2 ,824.00
864484,CUBE EXFX ILZ CMPS 3HL  ,188.00
864485,CUBE EXFX ILZ CMPS 4HL  ,188.00
864486,CUTTER ENDO FRML STR 5MM,156.00
864488,PROBE SURGICL SERFAS 3.5,537.00
864490,SHEARS W/UNIPL CAUTRY RP,192.00
864492,GRASPER LAPSCP 36CM 5MM ,192.00
864493,NUT EXFX 10X6MM ILZ THK5,58.00
864494,POST EXFX 8MM HFMN2 30D ,138.00
864495,POST EXFX 8MM HFMN2 STR ,138.00
864496,POST EX FIX 90D MRI     ,138.00
864497,PROBE 3.5MM HK ARTHSCP  ,537.00
864498,RING EXFX 180MM FL RNG  ,2185.00
864499,ROD EXFX 150X8MM HFMN2  ,150.00
864500,ROD EXFX 250X8MM HFMN2  ,150.00
864501,ROD EXFX 300X8MM HFMN2  ,150.00
864502,ROD EXFX 450X8MM HFMN2  ,150.00
864503,SET LDWR 1 PC DL CNCT LF,67.00
864504,SHEARS HRMN 18CM REPR   ,6919.00
864506,SLEEVE EXFX 6MM ILZ CMPS,188.00
864507,STRUT EXFX 143-205MM MED,1014.00
864508,STRUT EXFX 195-311MM LNG,1014.00
864510,TROCAR 5X5MM STD VRSPRT ,75.00
864511,TROCAR ENDO 100X11 TH   ,108.00
864512,TROCAR ENDO 100X11MM SLV,75.00
864513,TROCAR ENDO 100X12MM SLV,75.00
864515,TROCAR LAPSCP 100X11MM  ,130.00
864517,TROCAR LAPSCP 75CMX5MM  ,168.00
864518,TROCAR LAPSCP 75MM 5MM E,659.00
864519,TROCAR LPSCP STD 11X11MM,371.00
864525,DEVICE CLSR CARTER-THOMA,537.00
864527,WASHER EXFX ILZ CNCL    ,58.00
864537,SOCK AK MULTI-PLY EACH  ,134.00
864538,STENT ESPH 23X100 ENDO  ,16804.00
864539,STENT ESPH 24.5FR 100X19,16804.00
864540,STENT ESPH 24FR 19X120MM,16804.00
864541,STENT ESPH 28FR 23X120MM,16804.00
864577,BUTTON 1.2CM 18FR GSTRM ,1298.00
864578,BUTTON 1.5CM 18FR GSTRM ,1298.00
864579,BUTTON 1.7CM 18FR GSTRM ,1298.00
864580,BUTTON 2.4CM 18FR GSTRM ,1298.00
864581,FORCEPS BIP 7IN 1MM SM  ,3606.00
864582,GRAFT ST TIS 150-160MM 2,8951.00
864587,XNMTRX AB 5.9X7.9       ,53042.00
864590,XNMTRX AB 7.5X11 19X28CM,91923.00
864600,FORCEPS BIP 8INX1MM IRR ,3606.00
864603,HEAD HUM 48X18MM ASCND  ,15989.00
864611,CONTRAST BASO04 40%250ML,316.00
864612,CONTRAST RAD 240ML VRBR ,96.00
864613,DRILL SHRT SOLID 2.5MM  ,1609.00
864614,DRILL SRG ETN MNL HND OP,9821.00
864615,ESOPHYX HD DEVICE       ,25201.00
864616,CATH FREZR CRDC CRYO 7F ,8524.00
864618,GUIDE ALIGNMENT PROPHECY,10392.00
864619,IMPLANT BRW FX 3.5MM BIO,1878.00
864620,ENDTN FRHD INST KT CSMTC,4707.00
864621,KIT CATH STRETTA        ,8895.00
864622,PLATE 131MM SS 2.7MM SCR,7096.00
864624,PLATE BN 55MM CAGE FT/AN,12004.00
864625,PROBE RCTM 4FT WELL KIT ,392.00
864627,SCREW 3.5X28MM I-FUSE NL,1308.00
864633,SCREW BN DRCO 4X34MM LNG,1966.00
864634,SCREW BN DRCO 4X50MM SHT,1966.00
864642,CAGE TILF 0D 12X14X30MM ,19727.00
864643,CANNULA ARTHSC TRNSL 5CM,179.00
864646,GUIDE TRGT ACLC 2 NAR LT,9147.00
864650,PLATE MTP LNG LT 5 DEGR ,12373.00
864651,PRSTHSIS PRTL FXD LG TIT,2686.00
864653,SCREW BN LOCK 3.5X10MM  ,1507.00
864654,SCREW BN PLT 3.5X14MM   ,1507.00
864655,SCREW CANN 3.5X26MM     ,1520.00
864656,SPACER XL PEEK 50X20X10 ,28112.00
864667,ROD SPN PRCPT PRBNT 40MM,1265.00
864668,PIN FIXAT 2MM STEINMAN  ,126.00
864670,GLENOSPHERE 5MM CONCNTRC,25765.00
864672,PEG HI-COMP LCK 2.7X19MM,658.00
864673,PEG HI-COMP LCK 2.7X21MM,658.00
864674,PEG HI-COMP LCK 2.7X22MM,658.00
864675,JNTDEV BODY SHLDR STD   ,15026.00
864676,SCREW BN 3.5X16MM GEMINS,621.00
864680,STEM RADIAL 10X6MM RT   ,14225.00
864681,SUTURE PDS2 6-0 RB-2 30 ,35.00
864683,ANCHOR SUT 6.5X32MM OAS ,2733.00
864690,PLATE TRGT GD BN PRX OLC,8717.00
864697,XENMATRIX AB 3.9X5.9    ,26521.00
864705,BAR ASSMBLY TENSYL RECLM,823.00
864706,CLIP SPING SOFT G6052   ,117.00
864712,STEM DST RCLM TAP 19X240,14612.00
864713,SODIUM CHLD 5ML INHALA  ,17.00
864718,CANN 2 STG 32/40FR      ,174.00
864719,CATH CRYABL BLU 7FR 3MED,8524.00
864721,HOOK SOLERA 5.5/6.0MM SM,3471.00
864722,HOOK SOLERA 5.5/6.0MM SM,3471.00
864723,HOOK SOLERA 5.5/6.0MM SM,3471.00
864724,HOOK SOLERA 5.5/6.0MM SM,3471.00
864732,STEM FEM REV CRL TI H 15,31213.00
864735,CEMENT BN 20GM CMX ISO  ,658.00
864736,BOOT WLKNG PNEUMATIC OTS,4024.00
864744,DRSNG SURGILAST 25YRD RL,35.00
864745,KIT CNSGN TANDMHRT PRCDR,145596.00
864748,PEEK INSITE FT 6.5MM OPT,2280.00
864749,ANCHOR PEEK INSTE FT 5.5,2280.00
864759,NEOXCLARIX CORD 1SQCM  ,1179.00
864762,NEEDLE SUT PSR ARTHROPAS,4744.00
864770,SPACER SP 22X12MM CPST  ,15813.00
864772,SPACER SPNL 22MMX8MM CPS,15813.00
864773,SPACER SP 32X23X18MM 12D,36897.00
864780,SCREW 3X32 ELB LCK HXLB ,687.00
864811,COLLAR CRV VST DIL HT AD,358.00
864817,STAPLER ECHLN FLX POWRD ,8272.00
864818,STAPLER ENDO ECHL GST60D,1128.00
864819,STAPLER ENDO ECHL GST60W,11875.00
864826,STEM FEM REV CRL TI HA13,33208.00
864827,DRIVER SURG P-AX LCK SCR,1.00
864828,PEG THRD LCK 2.3X24MM   ,658.00
864829,PLATE FOSS SPEC RT STD 4,3270.00
864830,SCREW POLYAXIAL 5.5X35MM,5061.00
864831,SCREW PAX 5.5X40MM      ,5061.00
864832,SCREW POLYAXIAL 6.5X35MM,5061.00
864833,SCREW PA 6.5MM X 40MM   ,4815.00
864835,SCREW BN 2.5X16MM GEMINS,870.00
864836,SCREW BN 3.5X11MM CORT  ,621.00
864837,SCREW BN GEMIN 3.55x15MM,621.00
864838,SCREW 3.5X16 CORT LK DST,621.00
864848,PLATE 237MM SS 3.5MM SCR,15119.00
864849,PLATE SHRT DISTL FIB RT ,12662.00
864856,BRIDGE VARIABLE 35-42MM ,3866.00
864879,WRENCH SURG LAG SCR DHS ,2426.00
864880,COLLAR ASPEN ADULT SHORT,184.00
864881,RETAINER VISCERA MED    ,190.00
864884,CANN PRFSN 24FR AOR CRV ,297.00
864885,DEVICE PEP FLW INDPD 1WY,121.00
864886,LOOP VSL THK .9X1.3MM MN,8.00
864888,CANN PRFSN 16FR ART     ,1652.00
864889,CANNULA PRFSN 20FR ART  ,1652.00
864893,CANNULA ART 18FR OPTI18 ,1652.00
864894,CANNULA ART PRFSN 22FR  ,1652.00
864895,PEN ESURG PLM 10FTX3/8IN,237.00
864896,CAGE SP 50X18X12MM CLYDE,25301.00
864912,RETRACTOR FLXR TNDN SURG,2694.00
864916,BIT DRILL MED TOE WRIGHT,1720.00
864922,SAFESHEATH II PACING 7FR,408.00
864928,SCREW SPN COCR 8.5X55MM ,4815.00
864931,STEM RADL 10MM ELB STRL ,15293.00
864937,CUVETTE AVXMTR OPTC QC  ,1953.00
864940,PEG LCK SMOOTH 2X19MM   ,658.00
864941,SHELL ACTB 54MM 3 HL BIO,7731.00
864950,BLADE SAW SHRT COR FAN  ,249.00
864980,HEAD RADL 15MM 24MM 2MM ,12651.00
864985,STEM RADL 28X8MM STR TI ,12651.00
864986,ANCHR SUT 2.9MM 2 JGGKNT,2186.00
864990,HEAD RADL 13.5MM 26MM   ,12651.00
865001,BALLOON LUTONIX OTW 4X60,12230.00
865002,BALLOON LUTONIX OTW 4X80,12230.00
865005,DRESSING WND PREVENA NEG,1706.00
865006,HEAD FM ART/EZ 22.225 +7,2460.00
865013,SCREW BNE TI L80MM OD6MM,1118.00
865019,DRAIN INCS PCH 1        ,30.00
865024,XENMATRX AB 3.1X3.1 SQ  ,11544.00
865030,GRAFT EVAS VELA 100X34MM,28948.00
865037,STENT GFT VLNT 100X28X28,112881.00
865043,INSRT TIB 5 12MM PST STB,6677.00
865052,SCREW BN 4MM 90MM AXSOS ,1427.00
865058,BIT DRL 126 CLBRT       ,1479.00
865063,PLATE BN SS LCP LT DIST ,12667.00
865069,FIBER MSTR HOLM 1 1000UM,2965.00
865076,JOINT FINGER PREFLEX IMP,11119.00
865088,TUBING IRRIG TRANSNASAL ,248.00
865140,GRFT BN FEM FRZNALGFR 45,6880.00
865142,INSERT TIB 7 10MM PST   ,5751.00
865172,STAPLER RELD XI GRN 45MM,1335.00
865173,STAPLER RELD XI BLU 45MM,1335.00
865176,ALLODERM 1SQCM          ,187.00
865245,CANSTR WND DRN PRVNA45ML,693.00
865251,INSERT ARTC SZ5-6 10MM  ,5271.00
865284,DYNASTY BF SHELL PRIMARY,7731.00
865317,HEAD FEM BIOLOX 12/14 36,5623.00
865328,CG SPNL 16X33-45MM CNTRP,28163.00
865348,SCREW G7 6.5X30MM       ,864.00
865350,MANIPULATOR UTER DSGN SL,482.00
865367,SCREW CORTX TI 4.5/L28MM,348.00
865376,SCREW BN CORT 30MMX4.5MM,263.00
865399,CATH ADMXTRM 4X120 130CM,10377.00
865400,CATH ADM XTRM 4X40 130CM,9265.00
865401,CATH ADM XTRM 4X80 80CM ,9265.00
865402,CATH ADMXTRM 5X120 130CM,9340.00
865403,CATH ADM XTRM 5X40 130CM,8339.00
865404,CATH ADM XTRM 5X80 130CM,8339.00
865406,CATH ADM XTRM 6X40 130CM,9265.00
865407,CATH ADM XTRM 6X60 130CM,9265.00
865408,CATH ADM XTRM 6X80 130CM,9265.00
865409,CATH ADMXTRM 6X120 130CM,10377.00
865410,CATH ADM XTRM 7X40 130CM,9265.00
865411,CATH ADM XTRM 7X60 130CM,9265.00
865412,CATH ADM XTRM 7X80 130CM,8339.00
865418,GCATH BENCHMARK 071IN   ,7079.00
865420,COIL EMB IDC 2D 2MMX4CM ,4475.00
865421,COIL EMB IDC 2D 2MMX6CM ,4475.00
865452,CANNULA SL RBTC X1 EWRST,149.00
865461,REDUCER LAPSCP 8-12MM DV,186.00
865478,PLATE LDR 8HL LK W HD BN,3502.00
865479,SCREW BN LCK TI 5MMX26MM,1545.00
865487,DRESSING 4X4IN ABS SLFAD,18.00
865490,INTRODUCER KYPHON EX OI ,6528.00
865498,PROSTHESIS OS .5X3MM EAR,2687.00
865499,PROSTHESIS OS 0.5MM LGTH,2555.00
865500,PROSTHESIS OSS 1.5X3MM  ,2555.00
865501,PROSTHESIS OS 1.5X3MM HA,2687.00
865502,PROSTHESIS OSS 1X3MM RPT,2687.00
865503,PROSTHESIS OSS 1X3MM EAR,2555.00
865504,PROSTHESIS OSS 2MM PRCS ,2481.00
865508,SEALNT INTEGUSEAL SM    ,434.00
865517,CATH CRYABL RD 108CM 7FR,8524.00
865518,CATH PH MNTR VRSFLX 1CM ,779.00
865539,SPACER SP 22X9MM CPSTN  ,17570.00
865580,SCREW BN SPNL MAS 4.5X20,4815.00
865581,SCREW SPN MAS 4.5X55CC  ,4815.00
865582,SCREW BN SPNL MAS 5.0X20,4815.00
865583,SCREW SPN MAS 5.0X50MM  ,4815.00
865586,SCREW SPN MAS 5.5X60MM  ,4815.00
865587,SCREW BN SPNL MAS 6.5X20,4815.00
865588,SCREW BN SPNL MAS 6.5X25,4815.00
865589,SCREW 55840007500 5.5 MS,4815.00
865590,SCREW BN MAS 7.5X25     ,4815.00
865591,SCREW 5.5 MAS 7.5X30 CC ,4815.00
865592,SCREW 7.5X65MM COCR SPNE,4815.00
865593,SCREW 7.5X90MM COCR SPNE,4815.00
865595,SCREW MAS 8.5X25CC      ,4815.00
865596,SCREW SPN MAS 8.5X30MM  ,4815.00
865597,SCREW 55840008560 5.5MAS,4815.00
865598,SCREW 5.5 MAS 8.5X70 CC ,4815.00
865599,SCREW SPN MAS 8.5X80MM  ,7904.00
865600,SCREW SPNL 8.5X90       ,4815.00
865602,SCREW MAS 9.5X30CC      ,5061.00
865603,SCREW MAS 9.5X35CC      ,4815.00
865604,SCREW MAS 9.5X40CC      ,4815.00
865605,SCREW MAS 9.5X45CCF     ,4815.00
865606,SCREW SPN 5.5X9.5X60MM  ,4815.00
865607,SCREW MAS SPN 9.5X70    ,4815.00
865608,SCREW 9.5X80MM COCR SPNE,4815.00
865609,SCREW SPNL 9.5X90       ,4815.00
865614,SCREW BN SPNL MAS 4.5X25,4815.00
865616,SCREW BN SPNL 5.5X50MM  ,4815.00
865617,SCREW SPN MAS 5.0X25 CC ,4815.00
865620,SCREW BN SOLERA 8.5X35  ,4815.00
865621,SCREW 8.5X45 SOLRA COCR ,4815.00
865622,SCREW SPNL MAS 55X8.5MM ,5061.00
865626,SCREW BN SPNL 9.5X55    ,4815.00
865630,CRD MEMS PA SNSR DELSYS ,182292.00
865631,TRAY CATH SRSTP LBRSL 16,100.00
865632,ROD SP 90X5.5MM CRV NS  ,1265.00
865633,SPACER 16X13 PROLNK 7D  ,13705.00
865636,CATH INFS .014IN STR MIC,6843.00
865637,COIL DTCH TRG360STD10X40,17970.00
865638,COIL DTCH TRG360STD12X45,17970.00
865639,COIL DTCH TRG360STD14X50,17970.00
865640,COIL DTCH TRG360STD16X50,18680.00
865641,COIL DTCH TRG360STD20X50,18680.00
865642,COIL DTCH TRGT 360STDN 8,17970.00
865643,COIL DTCH 360 9MMX30CM  ,16037.00
865644,COIL EMB 12X45CM XL 360 ,20421.00
865645,COIL EMBL 4CM 2MM TRGT 3,13823.00
865646,COIL EMBL 7X20 XL 612720,17970.00
865647,COIL EMBL 7X20 XL 610720,17970.00
865648,COIL TARG XL 360 9X30CM ,17970.00
865649,DEV EMB PIPELN 5.00X35MM,106551.00
865650,DEVICE THRMB 40X4MM SOLI,48178.00
865651,MESH GNTRX THICK 20X16CM,51725.00
865653,PLATE TCP LT 40MM       ,12662.00
865655,SCREW BN 3X12MM F-T SP  ,879.00
865656,STENT CRT PRTG 7X60X135 ,15400.00
865657,STENT CRT PRTG 8X60X135 ,15400.00
865659,SYSTEM CATH TRVO PROVU18,52148.00
865660,COIL TRGT XL 360SFT 6X20,17970.00
865661,COIL TARGET XL SFT 14X50,20421.00
865662,COIL TARGET XL SFT 16X50,18680.00
865663,COIL TARG XL 8X30CM     ,18379.00
865664,CUP HUM 36X4MM REUN RSA ,8961.00
865665,GLENOSPHERE 32 +4MM HUM ,10191.00
865666,INSRT HUM 32MM+4MM RVRS ,9664.00
865667,PLATE GLNOID 28 RVRS HUM,12969.00
865668,SCREW 4.5X20 PERIPHERAL ,731.00
865669,SCREW ZP LNG CMPR 3.2X28,1725.00
865670,SCREW 4.5MM 16MM CTR    ,731.00
865671,SCREW 4.5X24MM CENTER   ,731.00
865672,SCREW BN 4.5X32MM CNTR  ,731.00
865673,SCREW 6.5MM 24MM CTR    ,731.00
865674,STEM FEM 140X14MM RECLM ,13800.00
865677,HEAD GLOBAL UNITE 40X18 ,8561.00
865680,NEEDLE ACUPUNCTR 30X.3MM,1.00
865681,NEEDLE ACPNCTR BRN 2IN  ,10.00
865687,SCREW 7975520 SOVEREIGN ,872.00
865719,BIT DRILL TWIST 2.0MMX11,968.00
865720,NEOX CORD 1K PER SQCM   ,19498.00
865722,WIRE TRMA OLIVE1.4MM THR,779.00
865723,SYSTEM THRMB 120CM 8FR  ,15973.00
865736,BLN STRLG OW 6X40X80    ,1853.00
865746,STENT LVISJR 2.5X23MM   ,49681.00
865748,TISSUE CANC CUBE 6-10 15,1112.00
865755,SYST ACUIT PROLEAD DLVRY,8710.00
865756,BIT DRILL CANN 2.3MM DIS,912.00
865757,CAGE SPNL 30X22X17MM PRM,16730.00
865759,CATH DIST 5F 115CM STRHT,10140.00
865760,COUNTERSINK HEADED 3.5MM,183.00
865763,GRAFT SEMITND 17.5X5.5CM,5337.00
865768,NEOFLO/CLARIXFLO 1 MG   ,202.00
865778,SET GSTRM ANCH TFSTNR HM,779.00
865795,AMNIOFIX 2 CM X 12 CM   ,6702.00
865796,CATHETER RFA BALLOON 360,19042.00
865810,PLATE SHRT LEFT 5DEG MTP,11228.00
865813,SCREW NON LCK 3.5X10MM B,1233.00
865815,BRACE STATIS OTS L4397  ,1869.00
865820,KWIRE FX .45X9IN KRSH SS,12.00
865821,SPCR SP 11X27X12 0 CRVD ,17570.00
865822,BLADE SAW SGTL90X13X1.27,69.00
865823,CATH OXYGEN 14FR        ,4.00
865827,PLATE NAR DRSL RT       ,7526.00
865828,PROBE ULTSND LAPSCP 8MHZ,8895.00
865829,SCREW BN 3x24MM DART-FIR,2061.00
865830,ULTRASOUND FORTEC       ,7412.00
865832,IMPLNT DELTOID LIGAMENT ,20406.00
865833,DRILL SURG 2.9MM PSHLK  ,1853.00
865836,LINER ACTB 10D +4X58X36 ,14393.00
865844,KWIRE 2.0MM X 150MM     ,660.00
865845,SCREW D 5.5X45MM POLAXL ,7028.00
865846,SCREW D 6.5X45MM POLYXL ,7028.00
865847,SCREW 7.5X70MM ILIAC PLY,4815.00
865848,CONNECTOR 30MM CLSD OFST,3514.00
865849,BIT DRILL SURG 2.5X216MM,2029.00
865854,NEOXFLO OR CLARIXFLO 1MG,202.00
865862,KWIRE W/DRL TIP 2X234MM ,408.00
865863,PLATE 10HL TI SHRT MATRX,1916.00
865867,SCREW LOCK 4X4MM L14MM  ,1427.00
865868,SCREW LOCK 4X4MM/L16MM  ,1427.00
865869,SCREW LOCK 4X4MM/L20MM  ,1427.00
865873,SPACER SPNL 26X14MM CPST,15813.00
865876,BIT DRILL 3.1X238MM LO  ,1258.00
865877,BIT DRIL ORTHO 3.1MM HUM,668.00
865882,SCREW TI 1.85X6MM SLFD  ,833.00
865883,SCREW TI 1.85X8MM SLFD  ,833.00
865884,GWIRE PILOT ORTH 1.9MM  ,186.00
865893,THERASKIN 1SQCM         ,190.00
865894,INTEGRA BMWD 1SQCM      ,154.00
865895,MATRISTEM MICRO 1MG 1000,14548.00
865896,ALLODERM 1SQCM          ,151.00
865898,INTEGRA BMWD 1SQCM      ,192.00
865911,EPIFIXEPICORD 1SQCM    ,1426.00
865913,INTEGRA BMWD 1SQCM      ,782.00
865914,INTEGRA BMWD 1SQCM      ,275.00
865917,INTEGRA MATRIX 1SQCM    ,188.00
865918,INTEGRA MATRIX 1SQCM    ,577.00
865923,GRAFTJACKET 1SQCM       ,820.00
865927,THERASKIN 1SQCM         ,412.00
865929,PRIMATRIX 1SQCM         ,229.00
865934,INTEGRA BMWD 1SQCM      ,123.00
865946,EZDERM 1SQCM            ,3.00
865950,INTEGRA BMWD 1SQCM      ,576.00
865951,INTEGRA WOUND MATRX 1 CC,9722.00
865958,EPIFIXEPICORD 1SQCM    ,1342.00
865959,EPIFIXEPICORD 1SQCM    ,1286.00
865966,EPIFIXEPICORD 1SQCM    ,1007.00
865975,APLIGRAF 1SQCM          ,196.00
865976,ALLODERM 1SQCM          ,190.00
865980,GRAFTJACKET 1SQCM       ,606.00
865984,GRAFTJACKET 1SQCM       ,373.00
865985,ALLODERM 1SQCM          ,64.00
865993,ALLODERM 1SQCM          ,172.00
866000,PEG THRD LCK 2.3X14MM   ,658.00
866001,PLATE FOSS SPEC LT NAR 4,3270.00
866004,GRFT CV 30CM 26MM       ,3077.00
866005,KIT INTRO OLYMPUS K-203 ,893.00
866007,PEEK TLIF 12X37X7MM LCNT,17570.00
866008,STNM PIN FX 1.4 MM      ,119.00
866016,SYSTEM IMPLNT ACH MID SB,10178.00
866020,ABUTMENT HL 6MM PONT CON,14846.00
866022,ABUTMENT SYS 10D PNT ANG,14846.00
866023,ABUTMENT SYS 12MM PONTO ,14846.00
866024,ABUTMENT SYS 9MM PNT CON,14846.00
866025,LEAD ADPTR 6986         ,1432.00
866026,ADPTR TBG BTL VNT SPK   ,456.00
866027,BLADE DRMTM 25MM PNT AUD,1779.00
866032,CNTRSNK DRL 3MM COCLR   ,1816.00
866033,CONNECTOR ROD 20X5.5MM  ,3514.00
866034,DRAIN WND 15FR SIL HDRGL,232.00
866035,HEAD FEM BIOLOX DELTA   ,5623.00
866037,IMPLNT COCLR 6MM W 3X4.5,24096.00
866038,IMPLNT COCLR 6MM W 4X4.5,24096.00
866039,IMPLANT COCLR W 3X4.5MM ,11800.00
866040,IMPLANT COCLR W 4X4.5MM ,11800.00
866042,MONITOR CARD 56.3X8X18.5,23014.00
866053,SCREW BN 3.5X26MM LOCK  ,1966.00
866060,SCREW CVR HEX PONTO DISP,1498.00
866061,SCREW SPINE 3.5X12MM    ,4815.00
866065,SPACER SPN 12D 32X23X16 ,38584.00
866069,CATH GD 8MM 6FR 145CM   ,5181.00
866074,STAPLER VASC RLOAD 35MM ,13445.00
866076,STAPLER VASC 35MM PWR   ,6940.00
866100,PROCESSOR PWR PLS LT CHR,27721.00
866101,PROCESSOR PWR PLS LT DBL,27721.00
866102,PROCESSOR PWR PLS LT MOC,27721.00
866103,PROCESSOR PWR PLS LT WHT,27721.00
866104,PROCESSOR PWR PLS RT DBL,27721.00
866105,PROCESSOR PWR PLS RT MOC,27721.00
866106,PROCESSOR SND DMD BLK LT,26535.00
866107,PROCESSOR SND MOCCA BRN ,26535.00
866108,PROCESSOR SND PONTO RT  ,27721.00
866111,PROCESSOR SND WHT SLV RT,26535.00
866122,STEM FEM REV CRL TI HA12,37634.00
866123,SYSTEM FX RIGIDLOOP STD ,3727.00
866124,ADAPT IV SET VL UNV ACC ,20.00
866125,BANDAGE CMPRL 11YDX4.5IN,99.00
866127,BANDAGE CMPRLN 11YDX4IN ,84.00
866128,CANN PRFSN VNS 26FX35   ,210.00
866129,CANN FMTRK FEM 20X74.19 ,3108.00
866130,CAP ESCPSL .8MM DRL     ,60.00
866131,CAP IV RED CLV1 STRL DSP,2.00
866134,COUNTERSINK 6.5MM       ,1883.00
866144,KIT SRG RMR BXCT MOD SYS,10815.00
866145,NAIL 8X9.5X160MM LT PROX,12055.00
866155,SCREW ST TI BRK OFF 4.75,633.00
866157,STABILIZER PELVIC DEV UN,742.00
866158,STOPCOCK TRNDCR TRUWV 3W,363.00
866160,BNDG COMPRIL 12CM       ,45.00
866181,CONNECTOR TBG SPIROS IV ,2211.00
866185,BLADE DERMATOME IND DISP,178.00
866192,SPACER IMPIXMANTA LG 7MM,6671.00
866193,SPACER IMPIXMANTA LG 8MM,6671.00
866202,SPACER POROUS 5D 10X22X7,8785.00
866205,PROCESSOR PLS LT CHRM BG,26223.00
866206,PROCESSOR PLS LT WHT SLV,26535.00
866207,PROCESSOR PLS RT DMNDBLK,26535.00
866208,PROCESSOR PLS RT MOCCABR,26535.00
