Facility,CC,CC Description,1/1/19 Fee
OSHKOSH,10000689,NM LIVER IMAGING/SPECT,"2,290.00"
OSHKOSH,10000690,NM LIVER IMAGING W FLOW,"2,290.00"
OSHKOSH,10000695,NM GASTRIC EMPTYING STUDY,"1,490.00"
OSHKOSH,10000696,NM GI BLEED STUDY,"1,560.00"
OSHKOSH,10000697,NM BOWEL IMAGING,"1,340.00"
OSHKOSH,10000699,NM BONE IMAGING/LTD,"1,030.00"
OSHKOSH,10000700,NM BONE IMAGING/MULTI,"1,190.00"
OSHKOSH,10000701,NM BONE IMAGING/WHOLE BODY,"1,550.00"
OSHKOSH,10000702,NM BONE IMAGING W FLOW,"1,650.00"
OSHKOSH,10000703,NM BONE IMAGING SPECT,"1,650.00"
OSHKOSH,10000705,NM VASCULAR FLOW IMAGING,652.00
OSHKOSH,10000706,NM MYO PERF SPECT SINGLE,"2,400.00"
OSHKOSH,10000707,NM MYO PERF SPECT MULTIPLE,"3,600.00"
OSHKOSH,10000709,NM MYO PERF PLANAR MULTIPLE,"4,130.00"
OSHKOSH,10000711,NM PET MYOCARDIAL METABOLIC EVAL,"6,260.00"
OSHKOSH,10000712,NM GATED BLOOD POOL IMAGING REST,"1,810.00"
OSHKOSH,10000714,NM PET MYOCARDIAL PERFUSION SINGLE,"6,260.00"
OSHKOSH,10000716,NM PULMONARY PERFUSION,"1,490.00"
OSHKOSH,10000721,NM BRAIN IMAGING W FLOW/LTD,"1,050.00"
OSHKOSH,10000722,NM BRAIN IMAGING W FLOW,"1,570.00"
OSHKOSH,10000723,NM BRAIN IMAGING/SPECT,"1,350.00"
OSHKOSH,10000724,NM BRAIN METABOLIC EVAL,"6,260.00"
OSHKOSH,10000725,NM PET BRAIN PERFUSION EVAL,"6,260.00"
OSHKOSH,10000726,NM BRAIN IMAGING/FLOW ONLY,810.00
OSHKOSH,10000727,NM CISTERNOGRAPHY/PLANAR,"1,570.00"
OSHKOSH,10000729,NM CISTERNOGRAPHY/SPECT,"1,610.00"
OSHKOSH,10000731,NM RENAL FUNCTION WO DRUG,"2,260.00"
OSHKOSH,10000732,NM RENAL FUNCTION W DRUG,"2,460.00"
OSHKOSH,10000733,NM RENAL FUNCTION WWO DRUG,"3,590.00"
OSHKOSH,10000734,NM TUMOR LOCALIZATION/LTD,"1,190.00"
OSHKOSH,10000735,NM TUMOR LOCALIZATION/WB 1 DAY,"1,790.00"
OSHKOSH,10000736,NM TUMOR LOCALIZATION/SPECT,"1,790.00"
OSHKOSH,10000737,NM TUMOR LOCALIZATION/WB 2+ DAY,"2,390.00"
OSHKOSH,10000738,NM INFLAMMATION IMAGING/LTD,"1,560.00"
OSHKOSH,10000739,NM INFLAMMATION IMAGING/WB,"2,330.00"
OSHKOSH,10000740,NM INFLAMMATION IMAGING/SPECT,"1,990.00"
OSHKOSH,10000742,NM PET TUMOR IMAGING SKULL-THIGH,"6,260.00"
OSHKOSH,10000743,NM THERAPY ORAL ADMINISTRATION,805.00
OSHKOSH,10000744,NM RADIOPHARMACEUTICAL THERAPY IV,"1,020.00"
OSHKOSH,10000745,NM TX MONOCLONAL ANTIBODY,"1,740.00"
OSHKOSH,10000746,NM THERAPY INTRA-ARTERIAL,"1,030.00"
OSHKOSH,10000747,POC URINE DIPSTICK W/O MICRO,36.00
OSHKOSH,10000748,URINALYSIS SCREEN MANUAL,26.00
OSHKOSH,10000749,POC URINALYSIS AUTO W/O MICRO,69.00
OSHKOSH,10000750,URINALYSIS AUTO W/O MICRO,69.00
OSHKOSH,10000751,URINE MICROSCOPIC,37.00
OSHKOSH,10000753,POC-URINE DIPSTICK PREGNANCY,88.00
OSHKOSH,10000754,URINE DIPSTICK PREGNANCY,126.00
OSHKOSH,10000756,"URINE TIMED VOLUME, EACH",21.00
OSHKOSH,10000757,ACETAMINOPHIN,279.00
OSHKOSH,10000759,ACETONE SERUM QUANTITATIVE,74.00
OSHKOSH,10000761,ACYLCARNITINE QUANTITATIVE,378.00
OSHKOSH,10000762,NEWBORN FATTY ACID OXIDATION,20.00
OSHKOSH,10000763,ACTH,370.00
OSHKOSH,10000764,"ALBUMIN, SERUM",74.00
OSHKOSH,10000765,ALBUMIN OTHER SOURCE EACH SPECIMEN,74.00
OSHKOSH,10000766,MICROALBUMIN URINE,121.00
OSHKOSH,10000767,MICROALBUMIN URINE 24 HR,121.00
OSHKOSH,10000768,MICROALBUMIN URINE TIMED,121.00
OSHKOSH,10000769,ALCOHOL SCREEN (ETHANOL),193.00
OSHKOSH,10000770,ALDOLASE,111.00
OSHKOSH,10000771,ALDOSTERONE,232.00
OSHKOSH,10000772,ALDOSTERONE URINE,232.00
OSHKOSH,10000774,ALPHA-1 ANTITRYPSIN,174.00
OSHKOSH,10000775,ALPHA-1 ANTITRYPSIN PHENOTYPE,174.00
OSHKOSH,10000776,"AFP, MATERNAL SCREEN",92.00
OSHKOSH,10000777,"AFP, TUMOR MARKER",184.00
OSHKOSH,10000779,ALUMINUM,164.00
OSHKOSH,10000781,AMINO ACIDS QUANTITATIVE SNGL,96.00
OSHKOSH,10000782,AMINOLEVULINIC ACID,106.00
OSHKOSH,10000783,AMINO ACIDS QUANTITATIVE 6/>,372.00
OSHKOSH,10000784,AMMONIA,141.00
OSHKOSH,10000787,AMYLASE,112.00
OSHKOSH,10000789,"AMYLASE, URINE",112.00
OSHKOSH,10000791,ANDROSTENEDIONE,180.00
OSHKOSH,10000792,"ACE, CSF",176.00
OSHKOSH,10000793,ANGIOTENSIN CONVERTING ENZYME,149.00
OSHKOSH,10000794,APOLIPOPROTEIN A,73.00
OSHKOSH,10000795,APOLIPOPROTEIN B,73.00
OSHKOSH,10000796,ARSENIC,112.00
OSHKOSH,10000797,"ARSENIC, URINE",112.00
OSHKOSH,10000798,VITAMIN C,111.00
OSHKOSH,10000799,"BARBITURATES, GC/MS",160.00
OSHKOSH,10000800,PENTOBARBITAL,160.00
OSHKOSH,10000801,BETA-2 MICROGLOBULIN,125.00
OSHKOSH,10000802,BETA-2 MICROGLOBULIN URINE,125.00
OSHKOSH,10000803,"BILE ACIDS, TOTAL",88.00
OSHKOSH,10000804,BILIRUBIN TOTAL,97.00
OSHKOSH,10000805,BILIRUBIN DIRECT,87.00
OSHKOSH,10000807,NEWBORN BIOTINIDASE,20.00
OSHKOSH,10000808,OCCULT BLOOD FECAL SCREENING,32.00
OSHKOSH,10000809,"OCCULT BLOOD, OTHER",32.00
OSHKOSH,10000811,"OCCULT BLOOD, FECES",32.00
OSHKOSH,10000813,OCCULT BLOOD FECAL IMMUNOASSAY,76.00
OSHKOSH,10000814,CADMIUM,148.00
OSHKOSH,10000815,CADMIUM URINE,148.00
OSHKOSH,10000816,"VITAMIN D, 25-OH",246.00
OSHKOSH,10000817,CALCITONIN,235.00
OSHKOSH,10000818,CALCIUM SERUM,80.00
OSHKOSH,10000819,CALCIUM IONIZED,98.00
OSHKOSH,10000820,POC CALCIUM IONIZED,65.00
OSHKOSH,10000822,CALCIUM URINE,98.00
OSHKOSH,10000823,SRD CALCIUM URINE,48.00
OSHKOSH,10000824,CALCULI INFRARED SPECTROSCOPY,127.00
OSHKOSH,10000825,BICARBONATE URINE,70.00
OSHKOSH,10000826,CARBON DIOXIDE,79.00
OSHKOSH,10000827,CARBON MONOXIDE,121.00
OSHKOSH,10000828,POC CARBON MONOXIDE,61.00
OSHKOSH,10000829,CEA,245.00
OSHKOSH,10000830,CARNITINE FREE & TOTAL,263.00
OSHKOSH,10000831,CAROTENE,112.00
OSHKOSH,10000832,CATECHOLAMINES FRACT BLOOD,281.00
OSHKOSH,10000833,CATECHOLAMINES FRACT URINE,281.00
OSHKOSH,10000834,CERULOPLASMIN,147.00
OSHKOSH,10000835,"IGF BINDING PROTEIN, CHEMILUM",206.00
OSHKOSH,10000837,CHLORIDE BLOOD,90.00
OSHKOSH,10000838,POC CHLORIDE,90.00
OSHKOSH,10000839,CHLORIDE URINE,90.00
OSHKOSH,10000840,"CHLORIDE, OTHER SOURCE",90.00
OSHKOSH,10000844,"CHOLINESTERASE, RBC",91.00
OSHKOSH,10000846,HPLC QUANTITATIVE,252.00
OSHKOSH,10000849,CHROMIUM,74.00
OSHKOSH,10000850,CITRATE,216.00
OSHKOSH,10000852,COLLAGEN CROSS LINKS,186.00
OSHKOSH,10000853,COPPER,151.00
OSHKOSH,10000854,COPPER TISSUE,151.00
OSHKOSH,10000855,COPPER URINE,151.00
OSHKOSH,10000856,"CORTISOL, FREE",185.00
OSHKOSH,10000857,"CORTISOL, SALIVARY",201.00
OSHKOSH,10000858,"CORTISOL, TOTAL",201.00
OSHKOSH,10000860,CK TOTAL,98.00
OSHKOSH,10000861,CK ISOENZYMES,70.00
OSHKOSH,10000863,CK MB FRACTION,225.00
OSHKOSH,10000865,CREATININE BLOOD,79.00
OSHKOSH,10000866,POC CREATININE,79.00
OSHKOSH,10000867,CREATININE OTHER SOURCE,79.00
OSHKOSH,10000868,CREATININE URINE,79.00
OSHKOSH,10000869,SRDP CREATININE URINE,79.00
OSHKOSH,10000870,CREATININE CLEARANCE,133.00
OSHKOSH,10000871,CRYOFIBRINOGEN,85.00
OSHKOSH,10000872,CRYOGLOBULIN QUALITATIVE,64.00
OSHKOSH,10000873,CYANIDE,126.00
OSHKOSH,10000874,VITAMIN B-12,181.00
OSHKOSH,10000875,VITAMIN B-12 BINDING CAPACITY,109.00
OSHKOSH,10000876,DHEA,244.00
OSHKOSH,10000877,DHEA SULFATE,229.00
OSHKOSH,10000878,DEOXYCORTISOL 11,138.00
OSHKOSH,10000879,"ANABOLIC STEROIDS, 1-2",101.00
OSHKOSH,10000880,"VITAMIN D, 1, 25-DIHYDROXY",254.00
OSHKOSH,10000881,DISACCHARIDASES ACT TISSUE,352.00
OSHKOSH,10000882,THIOPURINE METHYLTRANSFERASE,352.00
OSHKOSH,10000883,LIPO ELECTROPHORETIC TEST,245.00
OSHKOSH,10000884,ERYTHROPOIETIN,143.00
OSHKOSH,10000885,ESTRADIOL,207.00
OSHKOSH,10000886,"ESTROGENS, FRACTIONATED",151.00
OSHKOSH,10000887,ESTRIOL,125.00
OSHKOSH,10000888,ESTRONE,166.00
OSHKOSH,10000889,ETHYLENE GLYCOL,185.00
OSHKOSH,10000890,"FAT, FECAL QUANTITATIVE",222.00
OSHKOSH,10000891,VERY LONG CHAIN FATTY ACIDS,389.00
OSHKOSH,10000892,FERRITIN,151.00
OSHKOSH,10000893,FETAL FIBRONECTIN,522.00
OSHKOSH,10000894,"FOLIC ACID, SERUM",249.00
OSHKOSH,10000895,"FOLIC ACID, RBC",208.00
OSHKOSH,10000896,NEWBORN GALACTOSE TRANSERASE,20.00
OSHKOSH,10000897,"GAMMAGLOBULIN, IGA",62.00
OSHKOSH,10000898,"GAMMAGLOBULIN, IGD",62.00
OSHKOSH,10000899,"GAMMAGLOBULIN, IGG",62.00
OSHKOSH,10000900,"GAMMAGLOBULIN, IGM",62.00
OSHKOSH,10000901,IMMUNOGLOBULIN IGE,183.00
OSHKOSH,10000902,IMMUNOGLOBULIN SUBCLASSES EA,44.00
OSHKOSH,10000903,PH BLOOD,84.00
OSHKOSH,10000904,BLOOD GASES,143.00
OSHKOSH,10000906,POC BLOOD GASES,143.00
OSHKOSH,10000908,BLOOD GAS PROFILE,180.00
OSHKOSH,10000911,"GASES, O2 SATURATION",128.00
OSHKOSH,10000913,GASTRIN,138.00
OSHKOSH,10000914,GLUCAGON,182.00
OSHKOSH,10000915,"GLUCOSE, BODY FLUID",76.00
OSHKOSH,10000916,"GLUCOSE, BLOOD",76.00
OSHKOSH,10000917,POC GLUCOSE SERUM,76.00
OSHKOSH,10000918,"GLUCOSE, POST GLUCOSE DOSE",82.00
OSHKOSH,10000919,"GTT, 3 SPECIMENS",207.00
OSHKOSH,10000920,"GTT, EACH ADDL SPECIMEN",69.00
OSHKOSH,10000921,"G6PD, QUANTITATIVE",105.00
OSHKOSH,10000923,POC GLUCOSE - METER METHOD,25.00
OSHKOSH,10000924,GGT,127.00
OSHKOSH,10000925,GLYCATED PROTEIN,106.00
OSHKOSH,10000926,FSH,232.00
OSHKOSH,10000927,LUTEINIZING HORMONE,234.00
OSHKOSH,10000928,HUMAN GROWTH HORMONE,125.00
OSHKOSH,10000929,HAPTOGLOBIN,112.00
OSHKOSH,10000930,H PYLORI BREATH TEST,359.00
OSHKOSH,10000931,H PYLORI BREATH DRUG ADMIN,75.00
OSHKOSH,10000932,THALLIUM,139.00
OSHKOSH,10000933,"HEMOGLOBIN ELECTRO, ALKALINE",200.00
OSHKOSH,10000934,HEMOGLOBIN ELECTROPH QUANT,200.00
OSHKOSH,10000936,NEWBORN HEMOGLOBINOPATHY,20.00
OSHKOSH,10000937,"HEMOGLOBIN F, QUALITATIVE",34.00
OSHKOSH,10000938,HEMOGLOBIN A1C,143.00
OSHKOSH,10000939,METHEMOGLOBIN QUANTITATIVE,55.00
OSHKOSH,10000940,POC METHEMOGLOBIN,70.00
OSHKOSH,10000941,HEMOGLOBIN PLASMA,94.00
OSHKOSH,10000942,HEMOSIDERIN QUALITATIVE,71.00
OSHKOSH,10000944,HISTAMINE,190.00
OSHKOSH,10000945,"HISTAMINE, URINE",190.00
OSHKOSH,10000946,HOMOCYSTEINE,276.00
OSHKOSH,10000947,"HYDROXYCORTICOSTEROIDS, 17",149.00
OSHKOSH,10000948,"HYDROXYINDOLACETIC ACID, 5",138.00
OSHKOSH,10000949,"HYDROXYPROGESTERONE, 17D",187.00
OSHKOSH,10000950,"NEWBORN OH-PROGESTRONE, 17D",20.00
OSHKOSH,10000952,ANNA BY IMMUNOBLOT,176.00
OSHKOSH,10000953,ANTI-GLIADIN IGA,153.00
OSHKOSH,10000954,ANTI-GLIADIN IGG,176.00
OSHKOSH,10000958,"GLUTAMIC ACID DECARB, ELISA",224.00
OSHKOSH,10000960,"GM1, IGG ANTIBODY",87.00
OSHKOSH,10000961,"GM1, IGM ANTIBODY",87.00
OSHKOSH,10000962,HISTONE ANTIBODY IGG,147.00
OSHKOSH,10000963,"MAG AB, IGM",87.00
OSHKOSH,10000964,MYELOPEROXIDASE AB,87.00
OSHKOSH,10000965,NEWBORN CYSTIC FIBROSIS,20.00
OSHKOSH,10000967,SERINE PROTEASE 3,87.00
OSHKOSH,10000968,TISSUE TRANGLUTINASE AB,132.00
OSHKOSH,10000969,ANTI-SMOOTH MUSCLE ANTIBODY,176.00
OSHKOSH,10000970,BASEMENT MEMBRANE EPIDERMAL AB,75.00
OSHKOSH,10000971,POC PLACENTAL MICROGLOBULIN-1,308.00
OSHKOSH,10000972,ALPHA SUBUNIT,244.00
OSHKOSH,10000973,21-HYDROXYLASE AB,140.00
OSHKOSH,10000974,ACETYLCHOLINE RECEPTOR,213.00
OSHKOSH,10000976,PTH RELATED PEPTIDE,213.00
OSHKOSH,10000978,TSH RECEPTOR ANTIBODY,138.00
OSHKOSH,10000979,VOLTAGE-GATED CA CHANNEL,317.00
OSHKOSH,10000980,AUTOANTIBODIES TO DETECT IBD,138.00
OSHKOSH,10000981,INHIBIN B,138.00
OSHKOSH,10000982,INTERLEUKIN 6,138.00
OSHKOSH,10000983,PANCREATIC ELASTASE FECAL,244.00
OSHKOSH,10000984,TRYPTASE,244.00
OSHKOSH,10000985,"INSULIN, TOTAL",105.00
OSHKOSH,10000986,"INSULIN, FREE",62.00
OSHKOSH,10000987,IRON,111.00
OSHKOSH,10000988,IRON QUANTITATIVE TISSUE,140.00
OSHKOSH,10000990,IRON BINDING CAPACITY,119.00
OSHKOSH,10000992,LACTIC ACID,128.00
OSHKOSH,10000993,POC LACTIC ACID,128.00
OSHKOSH,10000994,LDH,71.00
OSHKOSH,10000996,"LACTOFERRIN, FECAL QUAL",116.00
OSHKOSH,10000997,LEAD,125.00
OSHKOSH,10000998,"LEAD, URINE",94.00
OSHKOSH,10001001,LAMELLAR BODY COUNT,101.00
OSHKOSH,10001003,LIPASE,176.00
OSHKOSH,10001004,LIPOPROTEIN A,155.00
OSHKOSH,10001007,"LIPOPROTEIN QUANT, NMR",229.00
OSHKOSH,10001008,HDL CHOLESTEROL,98.00
OSHKOSH,10001009,LDL CHOLESTEROL,114.00
OSHKOSH,10001010,MAGNESIUM SERUM,103.00
OSHKOSH,10001011,MAGNESIUM SRDP,99.00
OSHKOSH,10001012,MAGNESIUM URINE,99.00
OSHKOSH,10001013,MANGANESE BLOOD,172.00
OSHKOSH,10001015,NEWBORN AMINO ACID SCREEN,20.00
OSHKOSH,10001016,MERCURY,149.00
OSHKOSH,10001017,MERCURY URINE,149.00
OSHKOSH,10001018,"METANEPHRINES, PLASMA",288.00
OSHKOSH,10001019,"METANEPHRINES, URINE",144.00
OSHKOSH,10001023,"MYELIN BASIC PROTEIN, CSF",163.00
OSHKOSH,10001024,MYOGLOBIN,143.00
OSHKOSH,10001025,"MYOGLOBIN, URINE",109.00
OSHKOSH,10001027,NATRIURETIC PEPTIDE,170.00
OSHKOSH,10001029,NEPHELOMETRY EACH ANALYTE,91.00
OSHKOSH,10001049,5 NUCLEOTIDASE,84.00
OSHKOSH,10001050,OLIGOCLONAL BANDS,152.00
OSHKOSH,10001051,ORGANIC ACIDS TOTAL QUANT,423.00
OSHKOSH,10001052,"ORGANIC ACID, SINGLE QUANT",287.00
OSHKOSH,10001053,"OPIATES, LC/MS",106.00
OSHKOSH,10001054,OSMOLALITY BLOOD,80.00
OSHKOSH,10001055,"OSMOLALITY, URINE",80.00
OSHKOSH,10001057,OXALATE,84.00
OSHKOSH,10001060,PARATHYROID HORMONE,200.00
OSHKOSH,10001061,PH BODY FLUID,60.00
OSHKOSH,10001062,PH FECAL,32.00
OSHKOSH,10001063,PH URINE SRDP,67.00
OSHKOSH,10001064,"ANTIPSYCHOTIC, 1-2",216.00
OSHKOSH,10001065,NEWBORN PHENYLALANINE,20.00
OSHKOSH,10001067,PROSTATIC ACID PHOSPHATASE,115.00
OSHKOSH,10001068,ALKALINE PHOSPHATASE,112.00
OSHKOSH,10001069,ALKALINE PHOSPHATASE ISOENZYME,125.00
OSHKOSH,10001071,PHOSPHORUS,110.00
OSHKOSH,10001072,PHOSPHORUS URINE,82.00
OSHKOSH,10001073,SRDP PHOSPHORUS URINE,82.00
OSHKOSH,10001075,PORPHOBILINOGEN URINE QUANT,109.00
OSHKOSH,10001076,PORPHYRINS URINE FRACTIONATED,188.00
OSHKOSH,10001077,PORPHYRINS FECES QUANT,221.00
OSHKOSH,10001078,POC POTASSIUM SERUM,90.00
OSHKOSH,10001079,POTASSIUM SERUM,90.00
OSHKOSH,10001080,POTASSIUM URINE,90.00
OSHKOSH,10001082,PREALBUMIN,192.00
OSHKOSH,10001083,17 OH PREGNENOLONE,163.00
OSHKOSH,10001084,PROGESTERONE,219.00
OSHKOSH,10001085,PROCALCITONIN (PCT),266.00
OSHKOSH,10001086,PROLACTIN,256.00
OSHKOSH,10001087,"PSA, TOTAL",148.00
OSHKOSH,10001088,"PSA, FREE",148.00
OSHKOSH,10001089,"PROTEIN, TOTAL",75.00
OSHKOSH,10001090,"PROTEIN, TOTAL, URINE",75.00
OSHKOSH,10001091,"PROTEIN, TOTAL, OTHER FLUID",94.00
OSHKOSH,10001093,"PROTEIN ELECTROPHORESIS, SERUM",170.00
OSHKOSH,10001094,"PROTEIN ELECTROPHORESIS, URINE",191.00
OSHKOSH,10001095,WESTERN BLOT IMMUNO PROBE EA,424.00
OSHKOSH,10001096,"RBC PROTOPORPHYRIN, QUANT",81.00
OSHKOSH,10001097,PROINSULIN,91.00
OSHKOSH,10001098,VITAMIN B-6,279.00
OSHKOSH,10001099,PYRUVATE,130.00
OSHKOSH,10001100,PYRUVATE KINASE,107.00
OSHKOSH,10001101,SOLUBLE TRANSFERRIN RECEPTOR,218.00
OSHKOSH,10001102,RENIN,241.00
OSHKOSH,10001103,SELENIUM,122.00
OSHKOSH,10001104,SEROTONIN,261.00
OSHKOSH,10001105,SEX HORMONE BINDING GLOBULIN,106.00
OSHKOSH,10001107,POC SODIUM SERUM,47.00
OSHKOSH,10001108,SODIUM SERUM,47.00
OSHKOSH,10001109,SODIUM URINE,47.00
OSHKOSH,10001110,SODIUM URINE 24HR,47.00
OSHKOSH,10001111,"SODIUM, OTHER SOURCE",47.00
OSHKOSH,10001112,SOMATOMEDIN,268.00
OSHKOSH,10001113,"PHENOLPHTHALEIN, FECAL",102.00
OSHKOSH,10001114,REDUCING SUBSTANCES STOOL,42.00
OSHKOSH,10001115,SRDP SULFATE URINE,61.00
OSHKOSH,10001116,"TESTOSTERONE, FREE",199.00
OSHKOSH,10001117,"TESTOSTERONE, TOTAL",199.00
OSHKOSH,10001118,VITAMIN B1,234.00
OSHKOSH,10001119,THIOCYANATE,111.00
OSHKOSH,10001120,THYROGLOBULIN,133.00
OSHKOSH,10001121,"T4, TOTAL",127.00
OSHKOSH,10001122,"T4, FREE",158.00
OSHKOSH,10001123,THYROXINE BINDING GLOBULIN,158.00
OSHKOSH,10001124,NEWBORN TSH,20.00
OSHKOSH,10001125,TSH,171.00
OSHKOSH,10001127,THYROID STIM IMMUNOGLOB,367.00
OSHKOSH,10001128,VITAMIN E,160.00
OSHKOSH,10001129,SGOT,98.00
OSHKOSH,10001130,SGPT,104.00
OSHKOSH,10001131,TRANSFERRIN,229.00
OSHKOSH,10001132,TRIGLYCERIDES,112.00
OSHKOSH,10001133,T3 UPTAKE,96.00
OSHKOSH,10001134,"T3, TOTAL",183.00
OSHKOSH,10001135,"T3, FREE",160.00
OSHKOSH,10001136,"T3, REVERSE",114.00
OSHKOSH,10001137,POC TROPONIN,166.00
OSHKOSH,10001138,"TROPONIN, QUANTITATIVE",166.00
OSHKOSH,10001139,NEWBORN TYROSINE,20.00
OSHKOSH,10001140,BUN,82.00
OSHKOSH,10001141,POC NITROGEN SERUM,82.00
OSHKOSH,10001142,UREA NITROGEN URINE,103.00
OSHKOSH,10001143,UREA NITROGEN CLEARANCE,116.00
OSHKOSH,10001144,URIC ACID SERUM,94.00
OSHKOSH,10001145,SRDP URIC ACID URINE,103.00
OSHKOSH,10001146,URIC ACID URINE,103.00
OSHKOSH,10001147,VANILLYLMANDELIC ACID,173.00
OSHKOSH,10001148,VASOACTIVE INTESTINAL PEPTIDE,259.00
OSHKOSH,10001149,VASOPRESSIN,287.00
OSHKOSH,10001150,VITAMIN A,168.00
OSHKOSH,10001151,VITAMIN K,293.00
OSHKOSH,10001153,VOLATILES SCREEN,194.00
OSHKOSH,10001155,ZINC,125.00
OSHKOSH,10001156,C-PEPTIDE,149.00
OSHKOSH,10001157,HCG MATERNAL QUANT,268.00
OSHKOSH,10001158,HCG TUMOR MARKER QUANT,186.00
OSHKOSH,10001159,HCG QUALITATIVE,173.00
OSHKOSH,10001160,CHOLESTEROL FLUID,18.00
OSHKOSH,10001161,OSMOLALITY OTHER SOURCE,67.00
OSHKOSH,10001162,POTASSIUM OTHER,74.00
OSHKOSH,10001164,WBC AUTOMATED DIFFERENTIAL,34.00
OSHKOSH,10001167,BUFFY COAT DIFFERENTIAL,65.00
OSHKOSH,10001168,HEMATOCRIT SPUN,47.00
OSHKOSH,10001169,HEMATOCRIT,47.00
OSHKOSH,10001170,POC HEMATOCRIT,47.00
OSHKOSH,10001171,HEMOGLOBIN,47.00
OSHKOSH,10001173,CBC W/AUTO DIFF,112.00
OSHKOSH,10001174,CBC WO DIFF,78.00
OSHKOSH,10001175,RED BLOOD CELL COUNT,24.00
OSHKOSH,10001176,"RETICULOCYTE, MANUAL",54.00
OSHKOSH,10001177,"RETICULOCYTES, AUTOMATED W/IRF",74.00
OSHKOSH,10001179,WBC AUTOMATED,54.00
OSHKOSH,10001180,"PLATELET, AUTOMATED",54.00
OSHKOSH,10001182,ANTI-XA CHROMOGENIC ASSAY,222.00
OSHKOSH,10001183,FACTOR II ACTIVITY,281.00
OSHKOSH,10001184,FACTOR V ACTIVITY,313.00
OSHKOSH,10001185,FACTOR VII ACTIVITY,313.00
OSHKOSH,10001186,FACTOR VIII ACTIVITY,313.00
OSHKOSH,10001187,VWF RISTOCETIN COFACTOR,313.00
OSHKOSH,10001188,FACTOR VIII VW FACTOR ANTIGEN,313.00
OSHKOSH,10001189,FACTOR VIII MULTIMETRIC ANALYS,313.00
OSHKOSH,10001190,FACTOR IX ACTIVITY,313.00
OSHKOSH,10001191,FACTOR X ACTIVITY,313.00
OSHKOSH,10001192,FACTOR XI ACTIVITY,313.00
OSHKOSH,10001193,FACTOR XII ACTIVITY,313.00
OSHKOSH,10001194,FACTOR XIII ACTIVITY,108.00
OSHKOSH,10001195,ANTITHROMBIN III ACTIVITY,278.00
OSHKOSH,10001196,ANTITHROMBIN III ANTIGEN,228.00
OSHKOSH,10001197,PROTEIN C ANTIGEN,277.00
OSHKOSH,10001198,PROTEIN C ACTIVITY,313.00
OSHKOSH,10001199,PROTEIN S TOTAL,298.00
OSHKOSH,10001200,PROTEIN S FREE,293.00
OSHKOSH,10001201,ACTIVATED PROTEIN C RESISTANCE,249.00
OSHKOSH,10001202,COAG FACTOR INHIBITOR,341.00
OSHKOSH,10001204,FACTOR 9 INHIBITOR,341.00
OSHKOSH,10001205,POC ACT BLOOD TEST,104.00
OSHKOSH,10001207,D-DIMER QUANTITATIVE,95.00
OSHKOSH,10001208,FIBRINOGEN,104.00
OSHKOSH,10001209,FIBRINOLYSINS SCRN INTERP/RPT,52.00
OSHKOSH,10001210,ADAMTS-13 ACTIVITY,347.00
OSHKOSH,10001212,PLASMINOGEN ACTIVATOR INHIB,175.00
OSHKOSH,10001213,PLASMINOGEN ACTIVITY,208.00
OSHKOSH,10001216,KLEIHAUER-BETKE STAIN,204.00
OSHKOSH,10001217,FETAL SCREEN ROSETTE,98.00
OSHKOSH,10001218,HEPARIN LEVEL,286.00
OSHKOSH,10001219,LOW MOLECULAR WEIGHT HEPARIN,286.00
OSHKOSH,10001221,MURAMIDASE,163.00
OSHKOSH,10001222,"PLATELET AGGREGATION, EACH",155.00
OSHKOSH,10001224,"PLATELET AGGREGATION, EPI",155.00
OSHKOSH,10001225,HEXAGONAL PHOSPHOLIPID,133.00
OSHKOSH,10001226,POC PROTHROMBIN TIME,61.00
OSHKOSH,10001227,PROTHROMBIN TIME,61.00
OSHKOSH,10001228,"PT, SUBSTITUTION",40.00
OSHKOSH,10001229,RVVT DILUTED,169.00
OSHKOSH,10001230,SED RATE AUTOMATED,72.00
OSHKOSH,10001231,SICKLE CELL SCREEN,76.00
OSHKOSH,10001232,THROMBIN TIME,77.00
OSHKOSH,10001233,PARTIAL THROMBOPLASTIN TIME,77.00
OSHKOSH,10001234,PTT SUBSTITUTION EACH,80.00
OSHKOSH,10001235,VISCOSITY,122.00
OSHKOSH,10001236,RAST ALLERGEN IGG QUANT EA,82.00
OSHKOSH,10001237,ALLERGEN SPECIFIC IGE QUANT EA,46.00
OSHKOSH,10001238,ANTI-NEUTROPHIL ANTIBODY,268.00
OSHKOSH,10001239,PLATELET ANTIBODIES IDENTIFY,417.00
OSHKOSH,10001240,PLATELET ASSOC IMMUNOGLOB,244.00
OSHKOSH,10001242,ANTINUCLEAR ANTIBODIES (ANA),167.00
OSHKOSH,10001243,ANA TITER,167.00
OSHKOSH,10001244,ANTISTREPTOLYSIN O TITER,122.00
OSHKOSH,10001245,PATH TRANSFUSION INTERP & RPT,350.00
OSHKOSH,10001246,C-REACTIVE PROTEIN,96.00
OSHKOSH,10001247,"CRP, HIGH SENSITIVITY",130.00
OSHKOSH,10001249,BETA 2 GLYCOPROTEIN I AB,106.00
OSHKOSH,10001250,CARDIOLIPIN AB IGA,113.00
OSHKOSH,10001251,CARDIOLIPIN AB IGG,113.00
OSHKOSH,10001252,CARDIOLIPIN AB IGM,113.00
