Facility,CC,CC Description,1/1/19 Fee
LAKELAND,10000968,TISSUE TRANGLUTINASE AB,132.00
LAKELAND,10000969,ANTI-SMOOTH MUSCLE ANTIBODY,176.00
LAKELAND,10000970,BASEMENT MEMBRANE EPIDERMAL AB,75.00
LAKELAND,10000971,POC PLACENTAL MICROGLOBULIN-1,308.00
LAKELAND,10000974,ACETYLCHOLINE RECEPTOR,213.00
LAKELAND,10000976,PTH RELATED PEPTIDE,213.00
LAKELAND,10000978,TSH RECEPTOR ANTIBODY,138.00
LAKELAND,10000979,VOLTAGE-GATED CA CHANNEL,317.00
LAKELAND,10000980,AUTOANTIBODIES TO DETECT IBD,138.00
LAKELAND,10000981,INHIBIN B,138.00
LAKELAND,10000983,PANCREATIC ELASTASE FECAL,244.00
LAKELAND,10000984,TRYPTASE,244.00
LAKELAND,10000985,"INSULIN, TOTAL",105.00
LAKELAND,10000987,IRON,111.00
LAKELAND,10000988,IRON QUANTITATIVE TISSUE,140.00
LAKELAND,10000990,IRON BINDING CAPACITY,119.00
LAKELAND,10000992,LACTIC ACID,128.00
LAKELAND,10000993,POC LACTIC ACID,128.00
LAKELAND,10000994,LDH,71.00
LAKELAND,10000996,"LACTOFERRIN, FECAL QUAL",116.00
LAKELAND,10000997,LEAD,125.00
LAKELAND,10001003,LIPASE,176.00
LAKELAND,10001004,LIPOPROTEIN A,155.00
LAKELAND,10001007,"LIPOPROTEIN QUANT, NMR",229.00
LAKELAND,10001008,HDL CHOLESTEROL,98.00
LAKELAND,10001009,LDL CHOLESTEROL,114.00
LAKELAND,10001010,MAGNESIUM SERUM,103.00
LAKELAND,10001011,MAGNESIUM SRDP,99.00
LAKELAND,10001012,MAGNESIUM URINE,99.00
LAKELAND,10001013,MANGANESE BLOOD,172.00
LAKELAND,10001015,NEWBORN AMINO ACID SCREEN,20.00
LAKELAND,10001016,MERCURY,149.00
LAKELAND,10001017,MERCURY URINE,149.00
LAKELAND,10001018,"METANEPHRINES, PLASMA",288.00
LAKELAND,10001019,"METANEPHRINES, URINE",144.00
LAKELAND,10001023,"MYELIN BASIC PROTEIN, CSF",163.00
LAKELAND,10001024,MYOGLOBIN,143.00
LAKELAND,10001025,"MYOGLOBIN, URINE",109.00
LAKELAND,10001027,NATRIURETIC PEPTIDE,170.00
LAKELAND,10001029,NEPHELOMETRY EACH ANALYTE,91.00
LAKELAND,10001050,OLIGOCLONAL BANDS,152.00
LAKELAND,10001051,ORGANIC ACIDS TOTAL QUANT,423.00
LAKELAND,10001052,"ORGANIC ACID, SINGLE QUANT",287.00
LAKELAND,10001053,"OPIATES, LC/MS",106.00
LAKELAND,10001054,OSMOLALITY BLOOD,80.00
LAKELAND,10001055,"OSMOLALITY, URINE",80.00
LAKELAND,10001057,OXALATE,84.00
LAKELAND,10001058,SRD OXALATE URINE,84.00
LAKELAND,10001060,PARATHYROID HORMONE,200.00
LAKELAND,10001061,PH BODY FLUID,60.00
LAKELAND,10001063,PH URINE SRDP,67.00
LAKELAND,10001065,NEWBORN PHENYLALANINE,20.00
LAKELAND,10001068,ALKALINE PHOSPHATASE,112.00
LAKELAND,10001069,ALKALINE PHOSPHATASE ISOENZYME,125.00
LAKELAND,10001071,PHOSPHORUS,110.00
LAKELAND,10001072,PHOSPHORUS URINE,82.00
LAKELAND,10001073,SRDP PHOSPHORUS URINE,82.00
LAKELAND,10001075,PORPHOBILINOGEN URINE QUANT,109.00
LAKELAND,10001076,PORPHYRINS URINE FRACTIONATED,188.00
LAKELAND,10001077,PORPHYRINS FECES QUANT,221.00
LAKELAND,10001078,POC POTASSIUM SERUM,90.00
LAKELAND,10001079,POTASSIUM SERUM,90.00
LAKELAND,10001080,POTASSIUM URINE,90.00
LAKELAND,10001081,SRDP POTASSIUM,90.00
LAKELAND,10001082,PREALBUMIN,192.00
LAKELAND,10001083,17 OH PREGNENOLONE,163.00
LAKELAND,10001084,PROGESTERONE,219.00
LAKELAND,10001085,PROCALCITONIN (PCT),266.00
LAKELAND,10001086,PROLACTIN,256.00
LAKELAND,10001087,"PSA, TOTAL",148.00
LAKELAND,10001088,"PSA, FREE",148.00
LAKELAND,10001089,"PROTEIN, TOTAL",75.00
LAKELAND,10001090,"PROTEIN, TOTAL, URINE",75.00
LAKELAND,10001091,"PROTEIN, TOTAL, OTHER FLUID",94.00
LAKELAND,10001093,"PROTEIN ELECTROPHORESIS, SERUM",170.00
LAKELAND,10001094,"PROTEIN ELECTROPHORESIS, URINE",191.00
LAKELAND,10001095,WESTERN BLOT IMMUNO PROBE EA,424.00
LAKELAND,10001096,"RBC PROTOPORPHYRIN, QUANT",81.00
LAKELAND,10001098,VITAMIN B-6,279.00
LAKELAND,10001102,RENIN,241.00
LAKELAND,10001104,SEROTONIN,261.00
LAKELAND,10001105,SEX HORMONE BINDING GLOBULIN,106.00
LAKELAND,10001107,POC SODIUM SERUM,47.00
LAKELAND,10001108,SODIUM SERUM,47.00
LAKELAND,10001109,SODIUM URINE,47.00
LAKELAND,10001110,SODIUM URINE 24HR,47.00
LAKELAND,10001111,"SODIUM, OTHER SOURCE",47.00
LAKELAND,10001112,SOMATOMEDIN,268.00
LAKELAND,10001114,REDUCING SUBSTANCES STOOL,42.00
LAKELAND,10001115,SRDP SULFATE URINE,61.00
LAKELAND,10001116,"TESTOSTERONE, FREE",199.00
LAKELAND,10001117,"TESTOSTERONE, TOTAL",199.00
LAKELAND,10001118,VITAMIN B1,234.00
LAKELAND,10001120,THYROGLOBULIN,133.00
LAKELAND,10001121,"T4, TOTAL",127.00
LAKELAND,10001122,"T4, FREE",158.00
LAKELAND,10001123,THYROXINE BINDING GLOBULIN,158.00
LAKELAND,10001124,NEWBORN TSH,20.00
LAKELAND,10001125,TSH,171.00
LAKELAND,10001127,THYROID STIM IMMUNOGLOB,367.00
LAKELAND,10001128,VITAMIN E,160.00
LAKELAND,10001129,SGOT,98.00
LAKELAND,10001130,SGPT,104.00
LAKELAND,10001131,TRANSFERRIN,229.00
LAKELAND,10001132,TRIGLYCERIDES,112.00
LAKELAND,10001133,T3 UPTAKE,96.00
LAKELAND,10001134,"T3, TOTAL",183.00
LAKELAND,10001135,"T3, FREE",160.00
LAKELAND,10001136,"T3, REVERSE",114.00
LAKELAND,10001137,POC TROPONIN,166.00
LAKELAND,10001138,"TROPONIN, QUANTITATIVE",166.00
LAKELAND,10001139,NEWBORN TYROSINE,20.00
LAKELAND,10001140,BUN,82.00
LAKELAND,10001142,UREA NITROGEN URINE,103.00
LAKELAND,10001144,URIC ACID SERUM,94.00
LAKELAND,10001145,SRDP URIC ACID URINE,103.00
LAKELAND,10001146,URIC ACID URINE,103.00
LAKELAND,10001147,VANILLYLMANDELIC ACID,173.00
LAKELAND,10001148,VASOACTIVE INTESTINAL PEPTIDE,259.00
LAKELAND,10001150,VITAMIN A,168.00
LAKELAND,10001151,VITAMIN K,293.00
LAKELAND,10001153,VOLATILES SCREEN,194.00
LAKELAND,10001155,ZINC,125.00
LAKELAND,10001156,C-PEPTIDE,149.00
LAKELAND,10001157,HCG MATERNAL QUANT,268.00
LAKELAND,10001158,HCG TUMOR MARKER QUANT,186.00
LAKELAND,10001159,HCG QUALITATIVE,173.00
LAKELAND,10001160,CHOLESTEROL FLUID,18.00
LAKELAND,10001161,OSMOLALITY OTHER SOURCE,67.00
LAKELAND,10001162,POTASSIUM OTHER,74.00
LAKELAND,10001164,WBC AUTOMATED DIFFERENTIAL,34.00
LAKELAND,10001169,HEMATOCRIT,47.00
LAKELAND,10001170,POC HEMATOCRIT,47.00
LAKELAND,10001171,HEMOGLOBIN,47.00
LAKELAND,10001172,POC HEMOGLOBIN,47.00
LAKELAND,10001173,CBC W/AUTO DIFF,112.00
LAKELAND,10001174,CBC WO DIFF,78.00
LAKELAND,10001176,"RETICULOCYTE, MANUAL",54.00
LAKELAND,10001177,"RETICULOCYTES, AUTOMATED W/IRF",74.00
LAKELAND,10001179,WBC AUTOMATED,54.00
LAKELAND,10001180,"PLATELET, AUTOMATED",54.00
LAKELAND,10001182,ANTI-XA CHROMOGENIC ASSAY,222.00
LAKELAND,10001183,FACTOR II ACTIVITY,281.00
LAKELAND,10001184,FACTOR V ACTIVITY,313.00
LAKELAND,10001185,FACTOR VII ACTIVITY,313.00
LAKELAND,10001186,FACTOR VIII ACTIVITY,313.00
LAKELAND,10001187,VWF RISTOCETIN COFACTOR,313.00
LAKELAND,10001188,FACTOR VIII VW FACTOR ANTIGEN,313.00
LAKELAND,10001189,FACTOR VIII MULTIMETRIC ANALYS,313.00
LAKELAND,10001190,FACTOR IX ACTIVITY,313.00
LAKELAND,10001191,FACTOR X ACTIVITY,313.00
LAKELAND,10001192,FACTOR XI ACTIVITY,313.00
LAKELAND,10001193,FACTOR XII ACTIVITY,313.00
LAKELAND,10001194,FACTOR XIII ACTIVITY,108.00
LAKELAND,10001195,ANTITHROMBIN III ACTIVITY,278.00
LAKELAND,10001196,ANTITHROMBIN III ANTIGEN,228.00
LAKELAND,10001197,PROTEIN C ANTIGEN,277.00
LAKELAND,10001198,PROTEIN C ACTIVITY,313.00
LAKELAND,10001199,PROTEIN S TOTAL,298.00
LAKELAND,10001200,PROTEIN S FREE,293.00
LAKELAND,10001201,ACTIVATED PROTEIN C RESISTANCE,249.00
LAKELAND,10001202,COAG FACTOR INHIBITOR,341.00
LAKELAND,10001207,D-DIMER QUANTITATIVE,95.00
LAKELAND,10001208,FIBRINOGEN,104.00
LAKELAND,10001209,FIBRINOLYSINS SCRN INTERP/RPT,52.00
LAKELAND,10001210,ADAMTS-13 ACTIVITY,347.00
LAKELAND,10001212,PLASMINOGEN ACTIVATOR INHIB,175.00
LAKELAND,10001213,PLASMINOGEN ACTIVITY,208.00
LAKELAND,10001216,KLEIHAUER-BETKE STAIN,204.00
LAKELAND,10001217,FETAL SCREEN ROSETTE,98.00
LAKELAND,10001218,HEPARIN LEVEL,286.00
LAKELAND,10001222,"PLATELET AGGREGATION, EACH",155.00
LAKELAND,10001224,"PLATELET AGGREGATION, EPI",155.00
LAKELAND,10001225,HEXAGONAL PHOSPHOLIPID,133.00
LAKELAND,10001227,PROTHROMBIN TIME,61.00
LAKELAND,10001228,"PT, SUBSTITUTION",40.00
LAKELAND,10001229,RVVT DILUTED,169.00
LAKELAND,10001230,SED RATE AUTOMATED,72.00
LAKELAND,10001231,SICKLE CELL SCREEN,76.00
LAKELAND,10001232,THROMBIN TIME,77.00
LAKELAND,10001233,PARTIAL THROMBOPLASTIN TIME,77.00
LAKELAND,10001234,PTT SUBSTITUTION EACH,80.00
LAKELAND,10001235,VISCOSITY,122.00
LAKELAND,10001236,RAST ALLERGEN IGG QUANT EA,82.00
LAKELAND,10001237,ALLERGEN SPECIFIC IGE QUANT EA,46.00
LAKELAND,10001238,ANTI-NEUTROPHIL ANTIBODY,268.00
LAKELAND,10001239,PLATELET ANTIBODIES IDENTIFY,417.00
LAKELAND,10001240,PLATELET ASSOC IMMUNOGLOB,244.00
LAKELAND,10001242,ANTINUCLEAR ANTIBODIES (ANA),167.00
LAKELAND,10001243,ANA TITER,167.00
LAKELAND,10001244,ANTISTREPTOLYSIN O TITER,122.00
LAKELAND,10001245,PATH TRANSFUSION INTERP & RPT,350.00
LAKELAND,10001246,C-REACTIVE PROTEIN,96.00
LAKELAND,10001247,"CRP, HIGH SENSITIVITY",130.00
LAKELAND,10001249,BETA 2 GLYCOPROTEIN I AB,106.00
LAKELAND,10001250,CARDIOLIPIN AB IGA,113.00
LAKELAND,10001251,CARDIOLIPIN AB IGG,113.00
LAKELAND,10001252,CARDIOLIPIN AB IGM,113.00
LAKELAND,10001254,COLD AGGLUTININ TITER,83.00
LAKELAND,10001255,"COMPLEMENT ANTIGEN, C1",118.00
LAKELAND,10001257,"COMPLEMENT ANTIGEN, C3",118.00
LAKELAND,10001258,"COMPLEMENT ANTIGEN, C4",118.00
LAKELAND,10001260,"COMPLEMENT ACTIVITIY, C1",131.00
LAKELAND,10001261,COMPLEMENT TOTAL (CH50),247.00
LAKELAND,10001262,CYCLIC CITRULLINTED PEPTIDE AB,98.00
LAKELAND,10001263,DEOXYRIBONUCLEASE AB,139.00
LAKELAND,10001264,"DNA ANTIBODY, DOUBLE STRANDED",176.00
LAKELAND,10001265,ANTI-CENTROMERE ANTIBODY,88.00
LAKELAND,10001266,CHROMATIN ANTIBODY,88.00
LAKELAND,10001267,JO1 ANTIBODY,88.00
LAKELAND,10001269,RIBOSOMAL P PROTEIN ANTIBODY,88.00
LAKELAND,10001270,RNP ANTIBODY,88.00
LAKELAND,10001271,SCLERODERMA ANTIBODY,88.00
LAKELAND,10001272,SM/RNP EPITOPE,88.00
LAKELAND,10001273,SMITH ANTIBODY,88.00
LAKELAND,10001274,SS-A ANTIBODY,88.00
LAKELAND,10001275,SS-B ANTIBODY,88.00
LAKELAND,10001277,"ANNA, IGG BY IFA WITH REFLEX",181.00
LAKELAND,10001278,ANTI-MITOCHONDRIAL ANTIBODY,176.00
LAKELAND,10001279,ENDOMYSIAL IGA AUTOANTIBODIES,106.00
LAKELAND,10001284,PARIETAL CELL ANTIBODY,165.00
LAKELAND,10001285,"RETICULIN ANTIBODY, IGA",165.00
LAKELAND,10001286,STRIATED MUSCLE ANTIBODY,165.00
LAKELAND,10001290,NEURONAL NUCLEAR AB IGG TITER,186.00
LAKELAND,10001291,NEUTROPHIL CYTOPLASMIC AB,186.00
LAKELAND,10001294,SMOOTH MUSCLE AB TITER,103.00
LAKELAND,10001297,CANCER ANTIGEN 27.29,180.00
LAKELAND,10001298,CANCER ANTIGEN 19-9,180.00
LAKELAND,10001299,CANCER ANTIGEN 125,197.00
LAKELAND,10001300,MONOTEST,104.00
LAKELAND,10001302,CHROMOGRANIN A,176.00
LAKELAND,10001306,"GEL DIFFUSION, CHLAMYDIA TOXIN",109.00
LAKELAND,10001307,"AB, PNEUMOCOCCAL",92.00
LAKELAND,10001308,"IMMUNOFIXATION ELECTRO, SERUM",248.00
LAKELAND,10001310,"IMMUNOFIXATION ELECTRO, URINE",188.00
LAKELAND,10001311,INHIBIN A,190.00
LAKELAND,10001312,INSULIN ANTIBODIES,176.00
LAKELAND,10001313,INTRINSIC FACTOR ANTIBODIES,167.00
LAKELAND,10001316,ISLET CELL ANTIBODY,224.00
LAKELAND,10001318,"B CELLS, TOTAL COUNT",227.00
LAKELAND,10001319,"NK CELLS, TOTAL COUNT",227.00
LAKELAND,10001320,"T CELLS, TOTAL COUNT",227.00
LAKELAND,10001321,"T CELLS, CD4 & CD8 RATIO",294.00
LAKELAND,10001322,CD4 COUNT,160.00
LAKELAND,10001324,LIVER-KIDNEY MICROSOME AB,136.00
LAKELAND,10001325,MICROSOMAL AB,113.00
LAKELAND,10001326,CRYPTOCOCCAL AGGLUTINATION,76.00
LAKELAND,10001327,STREP GROUP AGGLUTINATION,76.00
LAKELAND,10001330,RHEUMATOID FACTOR QUANTITATIVE,90.00
LAKELAND,10001331,"TB, INTERFERON AG RESPONSE",291.00
LAKELAND,10001335,RPR QUALITATIVE,64.00
LAKELAND,10001336,VDRL CSF QUALITATIVE,64.00
LAKELAND,10001337,RPR QUANTITATIVE,32.00
LAKELAND,10001338,"AB, ADENOVIRUS",127.00
LAKELAND,10001339,"AB, ASPERGILLUS (CF)",79.00
LAKELAND,10001340,"AB, ASPERGILLUS (ID)",79.00
LAKELAND,10001341,"AB, PNEUMOCOCCAL",76.00
LAKELAND,10001342,"AB, BARTONELLA",64.00
LAKELAND,10001343,"AB, BLASTOMYCES (CF)",74.00
LAKELAND,10001344,"AB, BLASTOMYCES (ID)",74.00
LAKELAND,10001348,"AB, LYME DISEASE CONFIRMATORY",151.00
LAKELAND,10001349,"AB, LYME DISEASE",151.00
LAKELAND,10001350,"AB, LYME DISEASE CSF",151.00
LAKELAND,10001351,"AB, BRUCELLA",52.00
LAKELAND,10001352,CANDIDA ANTIBODY,114.00
LAKELAND,10001359,"AB, COCCIDIOIDES",63.00
LAKELAND,10001360,"AB, CMV NEGATIVE BLOOD PRODUCT",85.00
LAKELAND,10001361,"AB, CYTOMEGALOVIRUS",169.00
LAKELAND,10001362,"AB, CYTOMEGALOVIRUS IGM",169.00
LAKELAND,10001363,"AB, DIPTHERIA",77.00
LAKELAND,10001364,"AB, COXSACKIE A9 VIRUS",93.00
LAKELAND,10001365,"AB, COXSACKIE B VIRUS",62.00
LAKELAND,10001371,"AB, ECHOVIRUS",62.00
LAKELAND,10001373,"AB, EBV EARLY ANTIGEN",63.00
LAKELAND,10001374,"AB, EBV NUCLEAR ANTIGEN",72.00
LAKELAND,10001375,"AB, EBV VIRAL CAPSID IGG",134.00
LAKELAND,10001376,"AB, EBV VIRAL CAPSID IGM",134.00
LAKELAND,10001377,"AB, EHRLICHIA",90.00
LAKELAND,10001378,S CEREVISIAE IGG/IGA,128.00
LAKELAND,10001380,"AB, GIARDIA LAMBLIA",146.00
LAKELAND,10001381,"AB, HELICOBACTER PYLORI IGG",198.00
LAKELAND,10001382,ANKLE/FOOT PROCEDURES 1,"6,210.00"
LAKELAND,10001383,ANKLE/FOOT PROCEDURES 2,"6,180.00"
LAKELAND,10001384,"AB, HELICOBACTER PYLORI IGM",198.00
LAKELAND,10001385,"AB, TOXOCARA",160.00
LAKELAND,10001386,"AB, H INFLUENZA B IGG",118.00
LAKELAND,10001390,"AB, HERPES SIMPLEX IGM",107.00
LAKELAND,10001391,"AB, HERPES SIMPLEX  TYPE 1 IGG",107.00
LAKELAND,10001392,"AB, HERPES SIMPLEX TYPE 1",107.00
LAKELAND,10001393,"AB, HERPES SIMPLEX TYPE 2",107.00
LAKELAND,10001394,"AB, HERPES SIMPLEX TYPE 2 IGG",107.00
LAKELAND,10001395,"AB, HISTOPLASMA",56.00
LAKELAND,10001403,"AB, HIV-1/HIV-2",91.00
LAKELAND,10001405,HEPATITIS B CORE AB TOTAL,128.00
LAKELAND,10001406,HEPATITIS B CORE AB IGM,128.00
LAKELAND,10001407,HEPATITIS B SURFACE AB,128.00
LAKELAND,10001408,HEPATITIS BE AB,128.00
LAKELAND,10001409,HEPATITIS A AB TOTAL,161.00
LAKELAND,10001410,HEPATITIS A AB IGM,161.00
LAKELAND,10001411,"AB, INFLUENZA A",102.00
LAKELAND,10001412,"AB, INFLUENZA B",102.00
LAKELAND,10001413,"AB, LEGIONELLA",175.00
LAKELAND,10001414,"AB, LEPTOSPIRA",90.00
LAKELAND,10001416,"AB, MUMPS IGG",149.00
LAKELAND,10001417,"AB, MUMPS IGM",149.00
LAKELAND,10001419,CRYOTHERAPY/TONGUE & MOUTH,"5,600.00"
LAKELAND,10001420,"AB, MYCOPLASMA IGM",119.00
LAKELAND,10001421,"AB, PARVOVIRUS IGG",127.00
LAKELAND,10001422,"AB, PARVOVIRUS IGM",127.00
LAKELAND,10001423,"AB, E HISTOLYTICA",123.00
LAKELAND,10001425,RICKETTSIA AB IGG,117.00
LAKELAND,10001426,RICKETTSIA AB IGM,117.00
LAKELAND,10001427,DEBRIDE EXCISIONAL BY MD OR NP,606.00
LAKELAND,10001428,"AB, RUBELLA IGG",146.00
LAKELAND,10001429,DENTAL PROCEDURE,"4,130.00"
LAKELAND,10001430,"AB, RUBELLA IGM",146.00
LAKELAND,10001431,"AB, RUBEOLA IGG",146.00
LAKELAND,10001432,"AB, RUBEOLA IGM",146.00
LAKELAND,10001433,POC SKIN TESTING TETANUS,143.00
LAKELAND,10001435,"AB, TOXOPLASMA IGG",70.00
LAKELAND,10001436,"AB, TOXOPLASMA IGM",70.00
LAKELAND,10001437,"AB, TREPONEMA PALLIDUM",52.00
LAKELAND,10001438,EAR SURGERY 1,"5,760.00"
LAKELAND,10001440,EMERGENCY SERVICE FEE,"1,900.00"
LAKELAND,10001442,"AB, VARICELLA ZOSTER IGG",157.00
LAKELAND,10001443,"AB, VARICELLA ZOSTER IGM",157.00
LAKELAND,10001444,"AB, WEST NILE VIRUS IGM",96.00
LAKELAND,10001445,"AB, WEST NILE VIRUS",143.00
LAKELAND,10001446,FACIAL FRACTURES/ENT 1,"4,980.00"
LAKELAND,10001447,FACIAL FRACTURES/ENT 2,"7,050.00"
LAKELAND,10001448,FEMUR/TIBIA/FIBULA/PATELLA 1,"11,640.00"
LAKELAND,10001449,FEMUR/TIBIA/FIBULA/PATELLA 2,"14,410.00"
LAKELAND,10001450,FEMUR/TIBIA/FIBULA/PATELLA 3,"17,460.00"
LAKELAND,10001451,"AB, HTLV-I",192.00
LAKELAND,10001452,"AB, HUMAN HERPES VIRUS 6",248.00
LAKELAND,10001453,GENERAL SURGERY 1,"7,660.00"
LAKELAND,10001454,GENERAL SURGERY 2,"9,420.00"
LAKELAND,10001455,GENERAL SURGERY 3,"10,610.00"
LAKELAND,10001456,GU SURGERY 1,"7,770.00"
LAKELAND,10001458,GU SURGERY 2,"8,760.00"
LAKELAND,10001459,GYN SURGERY 1,"8,000.00"
LAKELAND,10001460,GYN SURGERY 2,"9,890.00"
LAKELAND,10001464,RABIES ANTIBODY,146.00
LAKELAND,10001465,"AB, ANTI THYROGLOBULIN",164.00
LAKELAND,10001467,HEPATITIS C AB SCREEN,191.00
LAKELAND,10001477,INJECT FACET W/IMAGE 1ST,"3,480.00"
LAKELAND,10001478,INJECT FACET W/IMAGE 1ST BILAT,"5,220.00"
LAKELAND,10001479,INJECT FACET W/IMAGE 2ND,"1,740.00"
LAKELAND,10001480,INJECT FACET W/IMAGE 2ND BILAT,"2,610.00"
LAKELAND,10001481,INJECT FACET W/IMAGE 3 OR >,"1,740.00"
LAKELAND,10001482,INJECT FACET W/IMAGE 3 OR > BILAT,"2,610.00"
LAKELAND,10001483,"ANTIBODY SCREEN, BC",168.00
LAKELAND,10001484,INJECT BOTOX,475.00
LAKELAND,10001485,EPIDURAL INJ ADDL LEVEL W/ IMAGING,"1,230.00"
LAKELAND,10001495,"ANTIBODY SCREEN, EACH",135.00
LAKELAND,10001497,"ANTIBODY ELUTION, EACH",244.00
LAKELAND,10001498,"INJECT SI JOINT, THERAPEUTIC","1,660.00"
LAKELAND,10001500,"ANTIBODY ID, BC",323.00
LAKELAND,10001501,"ANTIBODY ID, EACH",323.00
LAKELAND,10001502,"DIRECT COOMBS, BC",109.00
LAKELAND,10001503,"DIRECT COOMBS, EA ANTISERUM",109.00
LAKELAND,10001505,AUTOLOGOUS PROCESSING FEE,658.00
LAKELAND,10001507,ABO TYPING,67.00
LAKELAND,10001508,"ABO TYPING, BC",67.00
LAKELAND,10001509,RH TYPING,67.00
LAKELAND,10001510,"RH TYPING, BC",67.00
LAKELAND,10001511,LAPAROSCOPY 1,"7,090.00"
LAKELAND,10001512,LAPAROSCOPY 2,"7,690.00"
LAKELAND,10001513,LAPAROSCOPY 3,"8,140.00"
LAKELAND,10001516,SCREEN UNIT 1 AG,162.00
LAKELAND,10001517,RBC ANTIGEN TYPING,148.00
LAKELAND,10001518,"RH PHENOTYPE, COMPLETE",185.00
LAKELAND,10001519,NASAL HEMORRHAGE,714.00
LAKELAND,10001521,NASAL SURGERY 1,"6,790.00"
LAKELAND,10001522,NASAL SURGERY 2,"8,510.00"
LAKELAND,10001524,"CROSSMATCH, IMMEDIATE SPIN",224.00
LAKELAND,10001525,NECK SURGERY 1,"7,220.00"
LAKELAND,10001526,NECK SURGERY 2,"8,380.00"
LAKELAND,10001529,"CROSSMATCH, INCUBATED",137.00
LAKELAND,10001530,"CROSSMATCH, ANTIGLOBULIN",235.00
LAKELAND,10001535,"CROSSMATCH, ELECTRONIC",103.00
LAKELAND,10001536,FROZEN PLASMA THAWING EA UNIT,80.00
LAKELAND,10001540,IRRADIATION BLOOD PRODUCT/UNIT,104.00
LAKELAND,10001541,PLASTIC SURGERY 1,"5,510.00"
LAKELAND,10001542,PLASTIC SURGERY 2,"6,850.00"
LAKELAND,10001543,PLASTIC SURGERY 3,"8,970.00"
LAKELAND,10001547,"RBC ABSORPTION, EACH",244.00
LAKELAND,10001548,SPLIT OF BLOOD PRODCUTS,123.00
LAKELAND,10001554,CONCENTRATION,88.00
LAKELAND,10001555,"CULTURE, BLOOD",130.00
LAKELAND,10001556,"CULTURE, STOOL SALM/SHIG",130.00
LAKELAND,10001559,"CULTURE, STOOL, ADD PATH",130.00
LAKELAND,10001560,TRIM NAILS-NONDYSTHROPHIC,100.00
LAKELAND,10001561,"CULTURE, AEROBIC",130.00
LAKELAND,10001563,"CULTURE, QUANTITATIVE, AEROBIC",130.00
LAKELAND,10001567,"CULTURE, ANAEROBIC",130.00
LAKELAND,10001568,ANESTH MAC IV ADD'L 1/2 HR,422.00
LAKELAND,10001569,ANESTH REGIONAL 1ST 1/2 HR,"1,410.00"
LAKELAND,10001570,ANESTH REGIONAL ADD'L 1/2 HR,410.00
LAKELAND,10001572,ANAEROBIC ISOLATE ID,75.00
LAKELAND,10001573,"CULTURE, AEROBIC ID",130.00
LAKELAND,10001575,"CULTURE, ORGANISM SCREEN",130.00
LAKELAND,10001577,"CULTURE, URINE QUANTITATIVE",130.00
LAKELAND,10001578,"CULTURE, URINE PRESUMPTIVE ID",130.00
LAKELAND,10001579,"CULTURE, FUNGI, SKIN, NAILS",130.00
LAKELAND,10001580,"CULTURE, FUNGI OTHER SOURCE",130.00
LAKELAND,10001581,"CULTURE, FUNGI BLOOD",130.00
LAKELAND,10001582,"CULTURE, YEAST ID",130.00
LAKELAND,10001583,"CULTURE, MOLD ID",130.00
LAKELAND,10001584,"CULTURE, MYCOPLASMA, ANY SOURCE",130.00
LAKELAND,10001585,"CULTURE, CHLAMYDIA",130.00
LAKELAND,10001586,CULTURE AFB ANY SOURCE,130.00
LAKELAND,10001588,CULTURE TYPING IFA,42.00
LAKELAND,10001589,CULTURE TYPING AGGLUTINATION,42.00
LAKELAND,10001590,CULTURE ID BY PROBE,130.00
LAKELAND,10001591,ARTHROPOD MACRO EXAM,37.00
LAKELAND,10001592,PARASITE MACRO EXAM,37.00
LAKELAND,10001594,TISSUE GRINDING FOR CULTURE,50.00
LAKELAND,10001595,OVA & PARASITES,102.00
LAKELAND,10001596,"SUSCEPTIBILITY, E-TEST, EACH",34.00
LAKELAND,10001597,"SUSCEPTIBILITY, KIRBY BAUER",49.00
LAKELAND,10001598,SUSCEPTIBILITY BETA LACTAMASE,34.00
LAKELAND,10001599,SUSCEPTIBILITY MIC,68.00
LAKELAND,10001601,GRAM SMEAR,71.00
LAKELAND,10001602,GRAM SMEAR EOS,71.00
LAKELAND,10001603,ACID FAST STAIN,85.00
LAKELAND,10001604,STAIN FOR PARASITES,113.00
LAKELAND,10001605,TRICHROME STAIN,84.00
LAKELAND,10001608,"SMEAR,WET MOUNT",64.00
LAKELAND,10001609,KOH PREP,55.00
LAKELAND,10001621,PNEUMOCYSTIS CARINII,237.00
LAKELAND,10001626,ASPERGILLUS ANTIGEN EIA,267.00
LAKELAND,10001628,CRYPTOSPORDIUM BY EIA,68.00
LAKELAND,10001629,GIARDIA ANTIGEN BY EIA,126.00
LAKELAND,10001630,H PYLORI STOOL,235.00
LAKELAND,10001631,HEPATITIS B SURFACE AG,141.00
LAKELAND,10001632,HBSAG NEUTRALIZATION,96.00
LAKELAND,10001633,HEPATITIS BE AG,88.00
LAKELAND,10001634,HISTOPLASMA ANTIGEN,305.00
LAKELAND,10001636,ROTAVIRUS ANTIGEN,114.00
LAKELAND,10001637,SHIGA-LIKE TOXIN,93.00
LAKELAND,10001638,BLASTOMYCES ANTIGEN EIA,190.00
LAKELAND,10001639,GIARDIA/CRYPTO EIA MULT ORG,76.00
LAKELAND,10001640,LYME ANTIBODY BY PCR,259.00
LAKELAND,10001641,CHLAMYDIA PNEUMONIAE PCR,337.00
LAKELAND,10001642,CHLAMYDIA TRACHOMATIS DNA,192.00
