DRG_Long_Desc,Average_Charge_Per_Case,Average_Medicare_Payment_Per_Case
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,48491.73,7425.93
420 - HEPATOBILIARY DIAGNOSTIC PROCEDURES W MCC,80168.18,22796.37
421 - HEPATOBILIARY DIAGNOSTIC PROCEDURES W CC,38660.56,7046.54
422 - HEPATOBILIARY DIAGNOSTIC PROCEDURES W/O CC/MCC,117835.94,No Medicare Payment Available
423 - OTHER HEPATOBILIARY OR PANCREAS O.R. PROCEDURES W MCC,178179.37,22140.59
425 - OTHER HEPATOBILIARY OR PANCREAS O.R. PROCEDURES W/O CC/MCC,40873.65,No Medicare Payment Available
432 - CIRRHOSIS & ALCOHOLIC HEPATITIS W MCC,76734.53,10576.03
433 - CIRRHOSIS & ALCOHOLIC HEPATITIS W CC,45917.52,6434.44
434 - CIRRHOSIS & ALCOHOLIC HEPATITIS W/O CC/MCC,18361.34,4362.26
435 - MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS W MCC,73004.65,9677.2
436 - MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS W CC,60161.25,7020.02
437 - MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS W/O CC/MCC,58390.95,6046.09
438 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W MCC,83484.85,9337.58
439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,42853.66,5867.19
440 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W/O CC/MCC,31058.73,4384.33
441 - DISORDERS OF LIVER EXCEPT MALIG;CIRR;ALC HEPA W MCC,74199.37,10756.97
442 - DISORDERS OF LIVER EXCEPT MALIG;CIRR;ALC HEPA W CC,42874.33,5701.82
443 - DISORDERS OF LIVER EXCEPT MALIG;CIRR;ALC HEPA W/O CC/MCC,31339.73,4745.66
444 - DISORDERS OF THE BILIARY TRACT W MCC,106250.23,13203.22
445 - DISORDERS OF THE BILIARY TRACT W CC,46216.9,6779.65
446 - DISORDERS OF THE BILIARY TRACT W/O CC/MCC,34501.56,5096.26
453 - COMBINED ANTERIOR/POSTERIOR SPINAL FUSION W MCC,595885.81,64260.87
454 - COMBINED ANTERIOR/POSTERIOR SPINAL FUSION W CC,377107.46,43275.34
455 - COMBINED ANTERIOR/POSTERIOR SPINAL FUSION W/O CC/MCC,319173.56,35234.26
456 - SPINAL FUS EXC CERV W SPINAL CURV/MALIG/INFEC OR EXT FUS W MCC,410877.05,52437.49
457 - SPINAL FUS EXC CERV W SPINAL CURV MALIG/ INFEC OR EXT FUS W CC,324139.22,40398.41
458 - SPINAL FUS EXC CERV W SPINAL CURV MALIG INFEC OR  EXT FUS WO CCMCC,320022.65,31217.88
459 - SPINAL FUSION EXCEPT CERVICAL W MCC,291145.38,38162.54
460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,257222.43,30451.22
463 - WND DEBRID & SKN GRFT EXC HAND; FOR MUSCULO-CONN TISS DIS W MCC,163831.29,25012.36
464 - WND DEBRID & SKN GRFT EXC HAND; FOR MUSCULO-CONN TISS DIS W CC,86942.15,15087.98
465 - WND DEBRID & SKN GRFT EXC HAND; FOR MUSCULO-CONN TISS DIS W/O CC/MCC,66004.31,11564.59
466 - REVISION OF HIP OR KNEE REPLACEMENT W MCC,187883.93,28696.1
467 - REVISION OF HIP OR KNEE REPLACEMENT W CC,123628.02,19853.25
468 - REVISION OF HIP OR KNEE REPLACEMENT W/O CC/MCC,91502.41,16557.28
469 - MAJ HIP AND KNEE JNT REPL OR REATTACH OF LW EXTREM W MCC OR TOT ANKLE REPL,135612.68,17268.24
470 - MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,98759.76,12862.72
471 - CERVICAL SPINAL FUSION W MCC,209272.59,27565.41
472 - CERVICAL SPINAL FUSION W CC,163707.57,17188.28
473 - CERVICAL SPINAL FUSION W/O CC/MCC,105326.58,15573.33
474 - AMPUTATION FOR MUSCULOSKELETAL SYS & CONN TISSUE DIS W MCC,134394.29,18461.18
475 - AMPUTATION FOR MUSCULOSKELETAL SYS & CONN TISSUE DIS W CC,115028.4,12058.04
476 - AMPUTATION FOR MUSCULOSKELETAL SYS & CONN TISSUE DIS W/O CC/MCC,57062.39,No Medicare Payment Available
477 - BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W MCC,142981.33,17846.61
478 - BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W CC,111800.21,13140.3
479 - BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W/O CC/MCC,82111.51,10462.05
480 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,141155.09,17411.38
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,90622.81,12123.01
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,72071.42,9834.19
483 - MAJOR JOINT & LIMB REATTACHMENT PROC OF UPPER EXTREMITY W CC/MCC,139607.16,25936.41
485 - KNEE PROCEDURES W PDX OF INFECTION W MCC,119210.14,18649.64
486 - KNEE PROCEDURES W PDX OF INFECTION W CC,123905.11,13458.02
487 - KNEE PROCEDURES W PDX OF INFECTION W/O CC/MCC,95645.04,10253.38
488 - KNEE PROCEDURES W/O PDX OF INFECTION W CC/MCC,306581.09,6233.32
489 - KNEE PROCEDURES W/O PDX OF INFECTION W/O CC/MCC,55393.15,7291.56
492 - LOWER EXTREM & HUMER PROC EXCEPT HIP;FOOT;FEMUR W MCC,154984.42,17272.14
493 - LOWER EXTREM & HUMER PROC EXCEPT HIP;FOOT;FEMUR W CC,91679.55,13555.2
494 - LOWER EXTREM & HUMER PROC EXCEPT HIP;FOOT;FEMUR W/O CC/MCC,56813.12,10282.2
495 - LOCAL EXCISION & REMOVAL INT FIX DEVICES EXC HIP & FEMUR W MCC,102898.02,No Medicare Payment Available
496 - LOCAL EXCISION & REMOVAL INT FIX DEVICES EXC HIP & FEMUR W CC,104216.12,7022.14
497 - LOCAL EXCISION & REMOVAL INT FIX DEVICES EXC HIP & FEMUR W/O CC/MCC,71820.6,No Medicare Payment Available
498 - LOCAL EXCISION & REMOVAL INT FIX DEVICES OF HIP & FEMUR W CC/MCC,124742.8,12910.27
499 - LOCAL EXCISION & REMOVAL INT FIX DEVICES OF HIP & FEMUR W/O CC/MCC,40148.52,No Medicare Payment Available
500 - SOFT TISSUE PROCEDURES W MCC,114875.43,18680.54
501 - SOFT TISSUE PROCEDURES W CC,62874.27,10346.4
502 - SOFT TISSUE PROCEDURES W/O CC/MCC,48585.53,8214.4
504 - FOOT PROCEDURES W CC,91714.93,10615.61
505 - FOOT PROCEDURES W/O CC/MCC,41953.27,No Medicare Payment Available
506 - MAJOR THUMB OR JOINT PROCEDURES,39559.69,No Medicare Payment Available
507 - MAJOR SHOULDER OR ELBOW JOINT PROCEDURES W CC/MCC,108203.93,11458.28
510 - SHOULDER;ELBOW OR FOREARM PROC;EXC MAJOR JOINT PROC W MCC,256464.45,No Medicare Payment Available
511 - SHOULDER;ELBOW OR FOREARM PROC;EXC MAJOR JOINT PROC W CC,83465.68,10961.76
512 - SHOULDER;ELBOW OR FOREARM PROC;EXC MAJOR JOINT PROC W/O CC/MCC,42913.62,8258.17
513 - HAND OR WRIST PROC; EXCEPT MAJOR THUMB OR JOINT PROC W CC/MCC,40004.29,8334.88
514 - HAND OR WRIST PROC; EXCEPT MAJOR THUMB OR JOINT PROC W/O CC/MCC,27661.6,6660.67
515 - OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROC W MCC,114993.79,16907.65
516 - OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROC W CC,65342.03,11246.15
517 - OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROC W/O CC/MCC,48445.7,7798.9
518 - BACK & NECK PROC EXC SPINAL FUSION W MCC OR DISC DEVICE/NEUROSTIM,138873.98,3480.45
519 - BACK & NECK PROC EXC SPINAL FUSION W CC,74983.09,10772.99
520 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,46693.57,8026.88
534 - FRACTURES OF FEMUR W/O MCC,22710.61,5221.44
535 - FRACTURES OF HIP & PELVIS W MCC,44509.24,7562.07
536 - FRACTURES OF HIP & PELVIS W/O MCC,37248.92,5087.45
537 - SPRAINS; STRAINS; & DISLOCATIONS OF HIP; PELVIS & THIGH W CC/MCC,81174.47,6347.55
538 - SPRAINS; STRAINS; & DISLOCATIONS OF HIP; PELVIS & THIGH W/O CC/MCC,38859.05,4811.45
539 - OSTEOMYELITIS W MCC,72634.03,11166.6
540 - OSTEOMYELITIS W CC,106502.55,5445.56
541 - OSTEOMYELITIS W/O CC/MCC,60511.46,No Medicare Payment Available
542 - PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIG W MCC,79579.55,10583.19
543 - PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIG W CC,55195.42,6844.7
544 - PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIG W/O CC/MCC,25193.01,4385.57
545 - CONNECTIVE TISSUE DISORDERS W MCC,224450.27,26795.01
546 - CONNECTIVE TISSUE DISORDERS W CC,69858.96,6826.98
547 - CONNECTIVE TISSUE DISORDERS W/O CC/MCC,34468.75,5518.4
548 - SEPTIC ARTHRITIS W MCC,45432.62,11684.56
549 - SEPTIC ARTHRITIS W CC,41493.29,7623.73
550 - SEPTIC ARTHRITIS W/O CC/MCC,49891.69,No Medicare Payment Available
551 - MEDICAL BACK PROBLEMS W MCC,65542.79,8583.28
552 - MEDICAL BACK PROBLEMS W/O MCC,45077.04,5682.91
553 - BONE DISEASES & ARTHROPATHIES W MCC,37209.82,4149.79
554 - BONE DISEASES & ARTHROPATHIES W/O MCC,27022.38,4822.98
555 - SIGNS & SYMPTOMS OF MUSCULOSKELETAL SYSTEM & CONN TISSUE W MCC,78258.25,8065.23
556 - SIGNS & SYMPTOMS OF MUSCULOSKELETAL SYSTEM & CONN TISSUE W/O MCC,44697.12,5267.37
557 - TENDONITIS; MYOSITIS & BURSITIS W MCC,84363.49,8852.08
558 - TENDONITIS; MYOSITIS & BURSITIS W/O MCC,31494.95,5313.22
559 - AFTERCARE; MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W MCC,68096.74,9641.88
560 - AFTERCARE; MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W CC,40054.87,4919.49
561 - AFTERCARE; MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W/O CC/MCC,25023.39,5192.68
562 - FX; SPRN; STRN & DISL EXCEPT FEMUR; HIP; PELVIS & THIGH W MCC,32819,7826.62
563 - FX; SPRN; STRN & DISL EXCEPT FEMUR; HIP; PELVIS & THIGH W/O MCC,26778.51,4345.73
564 - OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W MCC,39081.64,8558.81
565 - OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W CC,44999.43,6366.9
566 - OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W/O CC/MCC,31055.52,5350.47
570 - SKIN DEBRIDEMENT W MCC,68824.36,11340.04
571 - SKIN DEBRIDEMENT W CC,54745.52,10069.15
572 - SKIN DEBRIDEMENT W/O CC/MCC,30669.85,1894.14
573 - SKIN GRAFT FOR SKIN ULCER OR CELLULITIS W MCC,104753.51,No Medicare Payment Available
574 - SKIN GRAFT FOR SKIN ULCER OR CELLULITIS W CC,165966.04,No Medicare Payment Available
575 - SKIN GRAFT FOR SKIN ULCER OR CELLULITIS W/O CC/MCC,75402.23,No Medicare Payment Available
576 - SKIN GRAFT EXC FOR SKIN ULCER OR CELLULITIS W MCC,208395.92,26283.39
577 - SKIN GRAFT EXC FOR SKIN ULCER OR CELLULITIS W CC,83889.01,14462.25
578 - SKIN GRAFT EXC FOR SKIN ULCER OR CELLULITIS W/O CC/MCC,83603.69,7825.04
579 - OTHER SKIN; SUBCUT TISS & BREAST PROC W MCC,105750.2,11248.55
580 - OTHER SKIN; SUBCUT TISS & BREAST PROC W CC,68514.4,9199.64
581 - OTHER SKIN; SUBCUT TISS & BREAST PROC W/O CC/MCC,72127.06,8683.92
582 - MASTECTOMY FOR MALIGNANCY W CC/MCC,63843.69,No Medicare Payment Available
583 - MASTECTOMY FOR MALIGNANCY W/O CC/MCC,83592.95,6357.62
584 - BREAST BIOPSY; LOCAL EXCISION & OTHER BREAST PROCEDURES W CC/MCC,86569.7,No Medicare Payment Available
585 - BREAST BIOPSY; LOCAL EXCISION & OTHER BREAST PROCEDURES W/O CC/MCC,77724.6,8495.69
592 - SKIN ULCERS W MCC,51955.62,886.59
593 - SKIN ULCERS W CC,160333.43,No Medicare Payment Available
594 - SKIN ULCERS W/O CC/MCC,28714.67,5181.12
595 - MAJOR SKIN DISORDERS W MCC,49824.6,No Medicare Payment Available
596 - MAJOR SKIN DISORDERS W/O MCC,19315.73,6221.55
597 - MALIGNANT BREAST DISORDERS W MCC,76002.7,11052.53
598 - MALIGNANT BREAST DISORDERS W CC,40771.1,7329.21
599 - MALIGNANT BREAST DISORDERS W/O CC/MCC,68053.14,No Medicare Payment Available
600 - NON-MALIGNANT BREAST DISORDERS W CC/MCC,25754.49,2485.87
601 - NON-MALIGNANT BREAST DISORDERS W/O CC/MCC,26204.26,No Medicare Payment Available
602 - CELLULITIS W MCC,61614.56,9229.62
603 - CELLULITIS W/O MCC,25902.6,5599.35
604 - TRAUMA TO THE SKIN; SUBCUT TISS & BREAST W MCC,46392.7,8737.22
605 - TRAUMA TO THE SKIN; SUBCUT TISS & BREAST W/O MCC,31681.34,5468.87
606 - MINOR SKIN DISORDERS W MCC,70460.14,7815.03
607 - MINOR SKIN DISORDERS W/O MCC,28857.7,4833.38
614 - ADRENAL & PITUITARY PROCEDURES W CC/MCC,122084.07,No Medicare Payment Available
615 - ADRENAL & PITUITARY PROCEDURES W/O CC/MCC,54850.75,No Medicare Payment Available
616 - AMPUTAT OF LOWER LIMB FOR ENDOCRINE;NUTRIT;& METABOL DIS W MCC,255236.89,23574.13
617 - AMPUTAT OF LOWER LIMB FOR ENDOCRINE;NUTRIT;& METABOL DIS W CC,70104.99,8109.38
619 - O.R. PROCEDURES FOR OBESITY W MCC,157117.27,No Medicare Payment Available
621 - O.R. PROCEDURES FOR OBESITY W/O CC/MCC,29500.47,No Medicare Payment Available
622 - SKIN GRAFTS & WOUND DEBRID FOR ENDOC; NUTRIT & METAB DIS W MCC,56437.08,No Medicare Payment Available
623 - SKIN GRAFTS & WOUND DEBRID FOR ENDOC; NUTRIT & METAB DIS W CC,52476.33,11583.33
624 - SKIN GRAFTS & WOUND DEBRID FOR ENDOC; NUTRIT & METAB DIS W/O CC/MCC,33079.65,7610.79
625 - THYROID; PARATHYROID & THYROGLOSSAL PROCEDURES W MCC,156689.3,20846.76
626 - THYROID; PARATHYROID & THYROGLOSSAL PROCEDURES W CC,61024.66,9414.99
627 - THYROID; PARATHYROID & THYROGLOSSAL PROCEDURES W/O CC/MCC,62192.14,6458.5
628 - OTHER ENDOCRINE; NUTRIT & METAB O.R. PROC W MCC,183405.8,20769.77
629 - OTHER ENDOCRINE; NUTRIT & METAB O.R. PROC W CC,71388.87,13824.22
630 - OTHER ENDOCRINE; NUTRIT & METAB O.R. PROC W/O CC/MCC,41701,8551.33
637 - DIABETES W MCC,62347.81,7435.22
638 - DIABETES W CC,33796.72,5151.74
639 - DIABETES W/O CC/MCC,28045.97,4392.22
640 - MISC DISORDERS OF NUTRITION;METABOLISM;FLUIDS/ELECTROLYTES W MCC,49786.24,6840.55
641 - MISC DISORDERS OF NUTRITION;METABOLISM;FLUIDS/ELECTROLYTES W/O MCC,35344.73,4785.64
642 - INBORN AND OTHER DISORDERS OF METABOLISM,54819.4,6003.97
643 - ENDOCRINE DISORDERS W MCC,76967.28,8675.28
644 - ENDOCRINE DISORDERS W CC,80155.09,6185.14
645 - ENDOCRINE DISORDERS W/O CC/MCC,34659.54,5051.76
653 - MAJOR BLADDER PROCEDURES W MCC,343427.38,No Medicare Payment Available
654 - MAJOR BLADDER PROCEDURES W CC,69737.98,15170.5
655 - MAJOR BLADDER PROCEDURES W/O CC/MCC,38759.64,12422.93
657 - KIDNEY & URETER PROCEDURES FOR NEOPLASM W CC,92830.21,10679.57
658 - KIDNEY & URETER PROCEDURES FOR NEOPLASM W/O CC/MCC,67897.61,No Medicare Payment Available
659 - KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W MCC,131710.57,20072.51
660 - KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W CC,41096.29,10925.14
661 - KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W/O CC/MCC,28320.02,No Medicare Payment Available
663 - MINOR BLADDER PROCEDURES W CC,40504.66,No Medicare Payment Available
664 - MINOR BLADDER PROCEDURES W/O CC/MCC,79408.47,No Medicare Payment Available
665 - PROSTATECTOMY W MCC,198869.25,No Medicare Payment Available
666 - PROSTATECTOMY W CC,90147.67,No Medicare Payment Available
667 - PROSTATECTOMY W/O CC/MCC,57082.5,6476.73
668 - TRANSURETHRAL PROCEDURES W MCC,240349.02,No Medicare Payment Available
669 - TRANSURETHRAL PROCEDURES W CC,37291.21,8660.6
670 - TRANSURETHRAL PROCEDURES W/O CC/MCC,38328.85,5121.59
673 - OTHER KIDNEY & URINARY TRACT PROCEDURES W MCC,186157.31,20606.19
674 - OTHER KIDNEY & URINARY TRACT PROCEDURES W CC,125198.5,13484.86
675 - OTHER KIDNEY & URINARY TRACT PROCEDURES W/O CC/MCC,38348.53,No Medicare Payment Available
682 - RENAL FAILURE W MCC,77655.95,9418.67
683 - RENAL FAILURE W CC,45404.05,5830.15
684 - RENAL FAILURE W/O CC/MCC,28842.2,4041.63
686 - KIDNEY & URINARY TRACT NEOPLASMS W MCC,99891.72,10446.58
687 - KIDNEY & URINARY TRACT NEOPLASMS W CC,49634.62,7020.29
688 - KIDNEY & URINARY TRACT NEOPLASMS W/O CC/MCC,52727.93,No Medicare Payment Available
689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,57843.07,6997.37
690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,33686.76,5128.53
693 - URINARY STONES W/O ESW LITHOTRIPSY W MCC,42733.5,No Medicare Payment Available
694 - URINARY STONES W/O ESW LITHOTRIPSY W/O MCC,30996.93,4895.8
695 - KIDNEY & URINARY TRACT SIGNS & SYMPTOMS W MCC,43304.7,3082.83
696 - KIDNEY & URINARY TRACT SIGNS & SYMPTOMS W/O MCC,21302.29,4872.71
697 - URETHRAL STRICTURE,18396.89,No Medicare Payment Available
698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,68973.25,9291.01
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,44445.54,6567.47
700 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W/O CC/MCC,33777.93,4770.02
709 - PENIS PROCEDURES W CC/MCC,84006.05,13734.73
710 - PENIS PROCEDURES W/O CC/MCC,17222.13,No Medicare Payment Available
711 - TESTES PROCEDURES W CC/MCC,30135.06,No Medicare Payment Available
712 - TESTES PROCEDURES W/O CC/MCC,25340.16,No Medicare Payment Available
713 - TRANSURETHRAL PROSTATECTOMY W CC/MCC,42656.33,8908.89
715 - OTHER MALE REPRODUCTIVE SYSTEM O.R. PROC FOR MALIGNANCY W CC/MCC,113185.17,No Medicare Payment Available
717 - OTHER MALE REPRODUCTIVE SYSTEM O.R. PROC EXC MALIGNANCY W CC/MCC,81430.94,11746.19
722 - MALIGNANCY; MALE REPRODUCTIVE SYSTEM W MCC,232543.9,No Medicare Payment Available
723 - MALIGNANCY; MALE REPRODUCTIVE SYSTEM W CC,63771.27,7244
724 - MALIGNANCY; MALE REPRODUCTIVE SYSTEM W/O CC/MCC,4776.58,No Medicare Payment Available
725 - BENIGN PROSTATIC HYPERTROPHY W MCC,21597.97,8066.67
726 - BENIGN PROSTATIC HYPERTROPHY W/O MCC,21448.73,5089.84
727 - INFLAMMATION OF THE MALE REPRODUCTIVE SYSTEM W MCC,31416.07,9069.8
728 - INFLAMMATION OF THE MALE REPRODUCTIVE SYSTEM W/O MCC,23184.78,4865.34
729 - OTHER MALE REPRODUCTIVE SYSTEM DIAGNOSES W CC/MCC,20177.14,No Medicare Payment Available
734 - PELVIC EVISCERATION; RAD HYSTERECTOMY & RAD VULVECTOMY W CC/MCC,67236.38,12474.45
736 - UTERINE & ADNEXA PROC FOR OVARIAN OR ADNEXAL MALIGNANCY W MCC,145987.67,22933.09
737 - UTERINE & ADNEXA PROC FOR OVARIAN OR ADNEXAL MALIGNANCY W CC,69608.98,12113.71
738 - UTERINE & ADNEXA PROC FOR OVARIAN OR ADNEXAL MALIGNANCY W/O CC/MCC,59899.03,8741.01
739 - UTERINE;ADNEXA PROC FOR NON-OVARIAN/ADNEXAL MALIG W MCC,196644.69,20527.84
740 - UTERINE;ADNEXA PROC FOR NON-OVARIAN/ADNEXAL MALIG W CC,78446.24,10303.75
741 - UTERINE;ADNEXA PROC FOR NON-OVARIAN/ADNEXAL MALIG W/O CC/MCC,46180.36,7032.92
742 - UTERINE & ADNEXA PROC FOR NON-MALIGNANCY W CC/MCC,59606.56,9104.08
743 - UTERINE & ADNEXA PROC FOR NON-MALIGNANCY W/O CC/MCC,40130.58,6588.65
744 - D&C; CONIZATION; LAPAROSCOPY & TUBAL INTERRUPTION W CC/MCC,78761.45,10025.27
745 - D&C; CONIZATION; LAPAROSCOPY & TUBAL INTERRUPTION W/O CC/MCC,40059.69,No Medicare Payment Available
746 - VAGINA; CERVIX & VULVA PROCEDURES W CC/MCC,129367.68,14324.87
747 - VAGINA; CERVIX & VULVA PROCEDURES W/O CC/MCC,38493.59,6153.16
748 - FEMALE REPRODUCTIVE SYSTEM RECONSTRUCTIVE PROCEDURES,74359.69,No Medicare Payment Available
749 - OTHER FEMALE REPRODUCTIVE SYSTEM O.R. PROCEDURES W CC/MCC,91494.12,13248.52
750 - OTHER FEMALE REPRODUCTIVE SYSTEM O.R. PROCEDURES W/O CC/MCC,31021.27,No Medicare Payment Available
754 - MALIGNANCY; FEMALE REPRODUCTIVE SYSTEM W MCC,66717.62,10958.98
755 - MALIGNANCY; FEMALE REPRODUCTIVE SYSTEM W CC,36852.77,7082.64
756 - MALIGNANCY; FEMALE REPRODUCTIVE SYSTEM W/O CC/MCC,31067.57,No Medicare Payment Available
757 - INFECTIONS; FEMALE REPRODUCTIVE SYSTEM W MCC,70988.94,No Medicare Payment Available
758 - INFECTIONS; FEMALE REPRODUCTIVE SYSTEM W CC,39054.51,3491.1
759 - INFECTIONS; FEMALE REPRODUCTIVE SYSTEM W/O CC/MCC,24202.03,No Medicare Payment Available
760 - MENSTRUAL & OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS W CC/MCC,37332.08,5173.83
761 - MENSTRUAL & OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS W/O CC/MCC,23733.15,2266.05
765 - CESAREAN SECTION W CC/MCC,33209.12,7529.73
766 - CESAREAN SECTION W/O CC/MCC,25418.29,4769.3
767 - VAGINAL DELIVERY W STERILIZATION &/OR D&C,20281.95,No Medicare Payment Available
768 - VAGINAL DELIVERY W O.R. PROC EXCEPT STERIL &/OR D&C,15138.84,No Medicare Payment Available
769 - POSTPARTUM & POST ABORTION DIAGNOSES W O.R. PROCEDURE,83185.94,No Medicare Payment Available
770 - ABORTION W D&C; ASPIRATION CURETTAGE OR HYSTEROTOMY,23632.12,No Medicare Payment Available
774 - VAGINAL DELIVERY W COMPLICATING DIAGNOSES,17540.88,No Medicare Payment Available
775 - VAGINAL DELIVERY W/O COMPLICATING DIAGNOSES,12696.84,4014.6
776 - POSTPARTUM & POST ABORTION DIAGNOSES W/O O.R. PROCEDURE,35405.93,No Medicare Payment Available
777 - ECTOPIC PREGNANCY,28453.5,No Medicare Payment Available
778 - THREATENED ABORTION,18346.85,No Medicare Payment Available
779 - ABORTION W/O D&C,15352.05,No Medicare Payment Available
780 - FALSE LABOR,12939.24,3689.51
781 - OTHER ANTEPARTUM DIAGNOSES W MEDICAL COMPLICATIONS,21416.45,4468.77
782 - OTHER ANTEPARTUM DIAGNOSES W/O MEDICAL COMPLICATIONS,10799.66,No Medicare Payment Available
783 - CESAREAN SECTION W STERILIZATION W MCC,715930.21,No Medicare Payment Available
784 - CESAREAN SECTION W STERILIZATION W CC,30481.41,No Medicare Payment Available
785 - CESAREAN SECTION W STERILIZATION W/O CC/MCC,56894.07,No Medicare Payment Available
786 - CESAREAN SECTION W/O STERILIZATION W MCC,60076.6,No Medicare Payment Available
787 - CESAREAN SECTION W/O STERILIZATION W CC,44052.2,No Medicare Payment Available
788 - CESAREAN SECTION W/O STERILIZATION W/O CC/MCC,32751.51,No Medicare Payment Available
789 - NEONATES; DIED OR TRANSFERRED TO ANOTHER ACUTE CARE FACILITY,462022.88,No Medicare Payment Available
790 - EXTREME IMMATURITY OR RESPIRATORY DISTRESS SYNDROME; NEONATE,446176.13,No Medicare Payment Available
791 - PREMATURITY W MAJOR PROBLEMS,170287.01,No Medicare Payment Available
792 - PREMATURITY W/O MAJOR PROBLEMS,38736.37,No Medicare Payment Available
793 - FULL TERM NEONATE W MAJOR PROBLEMS,72263.18,No Medicare Payment Available
794 - NEONATE W OTHER SIGNIFICANT PROBLEMS,9425.3,No Medicare Payment Available
795 - NORMAL NEWBORN,4654.24,No Medicare Payment Available
799 - SPLENECTOMY W MCC,142257.1,26930.59
800 - SPLENECTOMY W CC,113382.42,16053.75
801 - SPLENECTOMY W/O CC/MCC,81336.44,No Medicare Payment Available
802 - OTHER O.R. PROC OF THE BLOOD & BLOOD FORMING ORGANS W MCC,242158.18,24575.29
803 - OTHER O.R. PROC OF THE BLOOD & BLOOD FORMING ORGANS W CC,49910.06,No Medicare Payment Available
804 - OTHER O.R. PROC OF THE BLOOD & BLOOD FORMING ORGANS W/O CC/MCC,58725.07,No Medicare Payment Available
806 - VAGINAL DELIVERY W/O STERILIZATION/D&C W CC,15042.85,No Medicare Payment Available
807 - VAGINAL DELIVERY W/O STERILIZATION/D&C W/O CC/MCC,12192.83,No Medicare Payment Available
808 - MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W MCC,149977.54,14664.38
809 - MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W CC,68989.04,7582.9
810 - MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W/O CC/MCC,80540.6,6220.89
811 - RED BLOOD CELL DISORDERS W MCC,60044.74,7371.86
812 - RED BLOOD CELL DISORDERS W/O MCC,43308.82,7104.35
813 - COAGULATION DISORDERS,71180.46,10829.91
814 - RETICULOENDOTHELIAL & IMMUNITY DISORDERS W MCC,199879.36,10909.56
815 - RETICULOENDOTHELIAL & IMMUNITY DISORDERS W CC,35443.85,5895.18
816 - RETICULOENDOTHELIAL & IMMUNITY DISORDERS W/O CC/MCC,28379.45,3633.26
817 - OTHER ANTEPARTUM DIAGNOSES W O.R. PROCEDURE W MCC,215555,No Medicare Payment Available
820 - LYMPHOMA & LEUKEMIA W MAJOR O.R. PROCEDURE W MCC,402269.07,No Medicare Payment Available
821 - LYMPHOMA & LEUKEMIA W MAJOR O.R. PROCEDURE W CC,153521.65,13936.49
822 - LYMPHOMA & LEUKEMIA W MAJOR O.R. PROCEDURE W/O CC/MCC,105206.72,No Medicare Payment Available
