DRG_Long_Desc,Average_Charge_Per_Case,Average_Medicare_Payment_Per_Case
480 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,166259.21,15561.55
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,82984.31,12487.66
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,74549.18,9042.03
483 - MAJOR JOINT & LIMB REATTACHMENT PROC OF UPPER EXTREMITY W CC/MCC,116393.86,12918.07
485 - KNEE PROCEDURES W PDX OF INFECTION W MCC,134065.65,18018.26
486 - KNEE PROCEDURES W PDX OF INFECTION W CC,122011.33,12365.26
488 - KNEE PROCEDURES W/O PDX OF INFECTION W CC/MCC,127060.21,No Medicare Payment Available
489 - KNEE PROCEDURES W/O PDX OF INFECTION W/O CC/MCC,30782.71,No Medicare Payment Available
492 - LOWER EXTREM & HUMER PROC EXCEPT HIP;FOOT;FEMUR W MCC,128777.46,18252.77
493 - LOWER EXTREM & HUMER PROC EXCEPT HIP;FOOT;FEMUR W CC,84248.1,11679.93
494 - LOWER EXTREM & HUMER PROC EXCEPT HIP;FOOT;FEMUR W/O CC/MCC,64798.34,9233.81
496 - LOCAL EXCISION & REMOVAL INT FIX DEVICES EXC HIP & FEMUR W CC,65681.73,No Medicare Payment Available
497 - LOCAL EXCISION & REMOVAL INT FIX DEVICES EXC HIP & FEMUR W/O CC/MCC,32263.87,No Medicare Payment Available
498 - LOCAL EXCISION & REMOVAL INT FIX DEVICES OF HIP & FEMUR W CC/MCC,105007.81,13491.51
500 - SOFT TISSUE PROCEDURES W MCC,162581.82,16125.25
501 - SOFT TISSUE PROCEDURES W CC,54219.47,9384.65
502 - SOFT TISSUE PROCEDURES W/O CC/MCC,50059.19,6984.68
503 - FOOT PROCEDURES W MCC,30436.13,13796.75
504 - FOOT PROCEDURES W CC,45916.12,9670.85
505 - FOOT PROCEDURES W/O CC/MCC,30873.3,No Medicare Payment Available
508 - MAJOR SHOULDER OR ELBOW JOINT PROCEDURES W/O CC/MCC,48866,No Medicare Payment Available
510 - SHOULDER;ELBOW OR FOREARM PROC;EXC MAJOR JOINT PROC W MCC,101997.24,No Medicare Payment Available
511 - SHOULDER;ELBOW OR FOREARM PROC;EXC MAJOR JOINT PROC W CC,66790.38,10003.22
512 - SHOULDER;ELBOW OR FOREARM PROC;EXC MAJOR JOINT PROC W/O CC/MCC,56643.93,8432.11
515 - OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROC W MCC,121446.37,13278.43
516 - OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROC W CC,64938.86,10464.35
517 - OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROC W/O CC/MCC,48828.43,8091.89
518 - BACK & NECK PROC EXC SPINAL FUSION W MCC OR DISC DEVICE/NEUROSTIM,93682.4,15536.64
519 - BACK & NECK PROC EXC SPINAL FUSION W CC,43976.38,9800.55
520 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,36529.23,7167.35
533 - FRACTURES OF FEMUR W MCC,24682.27,5746.11
534 - FRACTURES OF FEMUR W/O MCC,36545.3,4421.87
535 - FRACTURES OF HIP & PELVIS W MCC,42226.57,7101.32
536 - FRACTURES OF HIP & PELVIS W/O MCC,37774.82,4149.74
537 - SPRAINS; STRAINS; & DISLOCATIONS OF HIP; PELVIS & THIGH W CC/MCC,20028.06,No Medicare Payment Available
539 - OSTEOMYELITIS W MCC,94825,10349.92
540 - OSTEOMYELITIS W CC,97624.33,No Medicare Payment Available
541 - OSTEOMYELITIS W/O CC/MCC,16595.84,No Medicare Payment Available
542 - PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIG W MCC,78318.81,9471.07
543 - PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIG W CC,41594.4,5729.55
544 - PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIG W/O CC/MCC,28789.02,4474.89
545 - CONNECTIVE TISSUE DISORDERS W MCC,39632,12265.62
546 - CONNECTIVE TISSUE DISORDERS W CC,44108.86,No Medicare Payment Available
548 - SEPTIC ARTHRITIS W MCC,73565.36,7658.46
549 - SEPTIC ARTHRITIS W CC,44333.64,6788.55
550 - SEPTIC ARTHRITIS W/O CC/MCC,49230.02,5185.42
551 - MEDICAL BACK PROBLEMS W MCC,81077.59,8502.95
552 - MEDICAL BACK PROBLEMS W/O MCC,32905.49,4774.18
554 - BONE DISEASES & ARTHROPATHIES W/O MCC,15634.66,3261.64
555 - SIGNS & SYMPTOMS OF MUSCULOSKELETAL SYSTEM & CONN TISSUE W MCC,151212.08,8834.02
556 - SIGNS & SYMPTOMS OF MUSCULOSKELETAL SYSTEM & CONN TISSUE W/O MCC,47020.41,4540.39
557 - TENDONITIS; MYOSITIS & BURSITIS W MCC,46307.73,No Medicare Payment Available
558 - TENDONITIS; MYOSITIS & BURSITIS W/O MCC,33411.41,3890.36
559 - AFTERCARE; MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W MCC,69726.01,23456.7
560 - AFTERCARE; MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W CC,53554.77,17687.45
561 - AFTERCARE; MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W/O CC/MCC,40958.92,17803.16
562 - FX; SPRN; STRN & DISL EXCEPT FEMUR; HIP; PELVIS & THIGH W MCC,100065.4,9544.98
563 - FX; SPRN; STRN & DISL EXCEPT FEMUR; HIP; PELVIS & THIGH W/O MCC,30658.4,4449.69
564 - OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W MCC,47689.65,8248.18
565 - OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W CC,53322.02,5467.7
566 - OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W/O CC/MCC,41045.36,4507.68
570 - SKIN DEBRIDEMENT W MCC,76059.95,13328.75
571 - SKIN DEBRIDEMENT W CC,50561.49,No Medicare Payment Available
572 - SKIN DEBRIDEMENT W/O CC/MCC,38193.62,6679
577 - SKIN GRAFT EXC FOR SKIN ULCER OR CELLULITIS W CC,85775.82,No Medicare Payment Available
578 - SKIN GRAFT EXC FOR SKIN ULCER OR CELLULITIS W/O CC/MCC,29713.65,No Medicare Payment Available
579 - OTHER SKIN; SUBCUT TISS & BREAST PROC W MCC,95933.63,No Medicare Payment Available
580 - OTHER SKIN; SUBCUT TISS & BREAST PROC W CC,56184.79,8740.43
581 - OTHER SKIN; SUBCUT TISS & BREAST PROC W/O CC/MCC,30432.93,6915.79
584 - BREAST BIOPSY; LOCAL EXCISION & OTHER BREAST PROCEDURES W CC/MCC,55034.98,No Medicare Payment Available
585 - BREAST BIOPSY; LOCAL EXCISION & OTHER BREAST PROCEDURES W/O CC/MCC,39153.99,No Medicare Payment Available
592 - SKIN ULCERS W MCC,62653.77,8070.79
593 - SKIN ULCERS W CC,60523.46,No Medicare Payment Available
596 - MAJOR SKIN DISORDERS W/O MCC,16994.27,5608.85
597 - MALIGNANT BREAST DISORDERS W MCC,48626.52,No Medicare Payment Available
598 - MALIGNANT BREAST DISORDERS W CC,36932.63,6193.03
600 - NON-MALIGNANT BREAST DISORDERS W CC/MCC,44208.54,No Medicare Payment Available
602 - CELLULITIS W MCC,66573.57,7481.82
603 - CELLULITIS W/O MCC,30799.24,4728.74
604 - TRAUMA TO THE SKIN; SUBCUT TISS & BREAST W MCC,34569.57,7860
605 - TRAUMA TO THE SKIN; SUBCUT TISS & BREAST W/O MCC,43798.26,4660.41
607 - MINOR SKIN DISORDERS W/O MCC,27095.56,4578.48
614 - ADRENAL & PITUITARY PROCEDURES W CC/MCC,68017.15,13072.45
615 - ADRENAL & PITUITARY PROCEDURES W/O CC/MCC,40358.55,8311.91
616 - AMPUTAT OF LOWER LIMB FOR ENDOCRINE;NUTRIT;& METABOL DIS W MCC,489672.32,No Medicare Payment Available
617 - AMPUTAT OF LOWER LIMB FOR ENDOCRINE;NUTRIT;& METABOL DIS W CC,69508.39,11251.56
622 - SKIN GRAFTS & WOUND DEBRID FOR ENDOC; NUTRIT & METAB DIS W MCC,39796.02,11292.53
623 - SKIN GRAFTS & WOUND DEBRID FOR ENDOC; NUTRIT & METAB DIS W CC,45753.37,3681.75
626 - THYROID; PARATHYROID & THYROGLOSSAL PROCEDURES W CC,95763.36,8553.12
627 - THYROID; PARATHYROID & THYROGLOSSAL PROCEDURES W/O CC/MCC,34491.81,No Medicare Payment Available
628 - OTHER ENDOCRINE; NUTRIT & METAB O.R. PROC W MCC,170666.54,15646.82
629 - OTHER ENDOCRINE; NUTRIT & METAB O.R. PROC W CC,103626,12315.99
630 - OTHER ENDOCRINE; NUTRIT & METAB O.R. PROC W/O CC/MCC,46120.89,No Medicare Payment Available
637 - DIABETES W MCC,68258.19,7286.68
638 - DIABETES W CC,35457.68,4649.1
639 - DIABETES W/O CC/MCC,30893.37,3680.14
640 - MISC DISORDERS OF NUTRITION;METABOLISM;FLUIDS/ELECTROLYTES W MCC,51206.24,6156.82
641 - MISC DISORDERS OF NUTRITION;METABOLISM;FLUIDS/ELECTROLYTES W/O MCC,32414.13,4091.01
642 - INBORN AND OTHER DISORDERS OF METABOLISM,33318.51,7230.34
643 - ENDOCRINE DISORDERS W MCC,98023.02,7755.03
644 - ENDOCRINE DISORDERS W CC,49470.25,4534.2
645 - ENDOCRINE DISORDERS W/O CC/MCC,32916.46,3332.89
653 - MAJOR BLADDER PROCEDURES W MCC,94782.34,No Medicare Payment Available
654 - MAJOR BLADDER PROCEDURES W CC,90580.51,11090.54
655 - MAJOR BLADDER PROCEDURES W/O CC/MCC,62881.14,11442.74
656 - KIDNEY & URETER PROCEDURES FOR NEOPLASM W MCC,90485.68,No Medicare Payment Available
657 - KIDNEY & URETER PROCEDURES FOR NEOPLASM W CC,54811.7,11040.04
658 - KIDNEY & URETER PROCEDURES FOR NEOPLASM W/O CC/MCC,46655.27,8423.27
660 - KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W CC,60449.88,9960.42
661 - KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W/O CC/MCC,47858.73,10554.45
663 - MINOR BLADDER PROCEDURES W CC,31887.24,9956.79
666 - PROSTATECTOMY W CC,113057.37,No Medicare Payment Available
668 - TRANSURETHRAL PROCEDURES W MCC,121333.39,14623.47
669 - TRANSURETHRAL PROCEDURES W CC,36807.81,7805.46
670 - TRANSURETHRAL PROCEDURES W/O CC/MCC,31706.74,No Medicare Payment Available
673 - OTHER KIDNEY & URINARY TRACT PROCEDURES W MCC,115558.83,19139.43
674 - OTHER KIDNEY & URINARY TRACT PROCEDURES W CC,115372.94,12410.23
682 - RENAL FAILURE W MCC,65671.21,8080.7
683 - RENAL FAILURE W CC,43442.84,5172.93
684 - RENAL FAILURE W/O CC/MCC,33219.55,3613.14
686 - KIDNEY & URINARY TRACT NEOPLASMS W MCC,57604.85,9689.38
687 - KIDNEY & URINARY TRACT NEOPLASMS W CC,44971.84,6103.29
689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,67466.11,5893.7
690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,33870.62,4262.9
693 - URINARY STONES W/O ESW LITHOTRIPSY W MCC,249392.42,No Medicare Payment Available
694 - URINARY STONES W/O ESW LITHOTRIPSY W/O MCC,35922.94,4705.43
695 - KIDNEY & URINARY TRACT SIGNS & SYMPTOMS W MCC,18606.21,6626.53
696 - KIDNEY & URINARY TRACT SIGNS & SYMPTOMS W/O MCC,27020.75,4064.69
698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,83018.63,8817.25
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,50836.84,6714.74
700 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W/O CC/MCC,36395.69,3981.05
707 - MAJOR MALE PELVIC PROCEDURES W CC/MCC,64582.59,10100.56
708 - MAJOR MALE PELVIC PROCEDURES W/O CC/MCC,48387.13,7191.42
712 - TESTES PROCEDURES W/O CC/MCC,19635.12,No Medicare Payment Available
713 - TRANSURETHRAL PROSTATECTOMY W CC/MCC,46967.76,8134.97
715 - OTHER MALE REPRODUCTIVE SYSTEM O.R. PROC FOR MALIGNANCY W CC/MCC,63284.66,No Medicare Payment Available
717 - OTHER MALE REPRODUCTIVE SYSTEM O.R. PROC EXC MALIGNANCY W CC/MCC,56256.59,No Medicare Payment Available
718 - OTHER MALE REPRODUCTIVE SYSTEM O.R. PROC EXC MALIGNANCY W/O CC/MCC,53045.63,5234.94
723 - MALIGNANCY; MALE REPRODUCTIVE SYSTEM W CC,38533.92,No Medicare Payment Available
724 - MALIGNANCY; MALE REPRODUCTIVE SYSTEM W/O CC/MCC,70954.75,No Medicare Payment Available
725 - BENIGN PROSTATIC HYPERTROPHY W MCC,47180.28,7186.45
727 - INFLAMMATION OF THE MALE REPRODUCTIVE SYSTEM W MCC,150947.63,8154.54
728 - INFLAMMATION OF THE MALE REPRODUCTIVE SYSTEM W/O MCC,21161.46,4761.48
736 - UTERINE & ADNEXA PROC FOR OVARIAN OR ADNEXAL MALIGNANCY W MCC,112472.72,21728.23
739 - UTERINE;ADNEXA PROC FOR NON-OVARIAN/ADNEXAL MALIG W MCC,120931.26,19576.56
740 - UTERINE;ADNEXA PROC FOR NON-OVARIAN/ADNEXAL MALIG W CC,114421.01,No Medicare Payment Available
741 - UTERINE;ADNEXA PROC FOR NON-OVARIAN/ADNEXAL MALIG W/O CC/MCC,34299.24,6831.66
742 - UTERINE & ADNEXA PROC FOR NON-MALIGNANCY W CC/MCC,48564.84,No Medicare Payment Available
743 - UTERINE & ADNEXA PROC FOR NON-MALIGNANCY W/O CC/MCC,43790.26,5306.63
744 - D&C; CONIZATION; LAPAROSCOPY & TUBAL INTERRUPTION W CC/MCC,19667.15,10207.35
746 - VAGINA; CERVIX & VULVA PROCEDURES W CC/MCC,17285.84,No Medicare Payment Available
747 - VAGINA; CERVIX & VULVA PROCEDURES W/O CC/MCC,34417.97,No Medicare Payment Available
748 - FEMALE REPRODUCTIVE SYSTEM RECONSTRUCTIVE PROCEDURES,29172.53,No Medicare Payment Available
749 - OTHER FEMALE REPRODUCTIVE SYSTEM O.R. PROCEDURES W CC/MCC,105745.77,14325.69
750 - OTHER FEMALE REPRODUCTIVE SYSTEM O.R. PROCEDURES W/O CC/MCC,37572.82,No Medicare Payment Available
755 - MALIGNANCY; FEMALE REPRODUCTIVE SYSTEM W CC,45706.06,No Medicare Payment Available
758 - INFECTIONS; FEMALE REPRODUCTIVE SYSTEM W CC,25135,5728.93
759 - INFECTIONS; FEMALE REPRODUCTIVE SYSTEM W/O CC/MCC,21090.97,No Medicare Payment Available
760 - MENSTRUAL & OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS W CC/MCC,25060.04,No Medicare Payment Available
761 - MENSTRUAL & OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS W/O CC/MCC,19146.32,2461.9
765 - CESAREAN SECTION W CC/MCC,28637.37,No Medicare Payment Available
766 - CESAREAN SECTION W/O CC/MCC,24947.17,3500.13
767 - VAGINAL DELIVERY W STERILIZATION &/OR D&C,21864.36,No Medicare Payment Available
768 - VAGINAL DELIVERY W O.R. PROC EXCEPT STERIL &/OR D&C,35485.78,No Medicare Payment Available
769 - POSTPARTUM & POST ABORTION DIAGNOSES W O.R. PROCEDURE,52461.4,No Medicare Payment Available
770 - ABORTION W D&C; ASPIRATION CURETTAGE OR HYSTEROTOMY,19594.85,No Medicare Payment Available
774 - VAGINAL DELIVERY W COMPLICATING DIAGNOSES,17124.28,3459.04
775 - VAGINAL DELIVERY W/O COMPLICATING DIAGNOSES,13876.95,3764.73
776 - POSTPARTUM & POST ABORTION DIAGNOSES W/O O.R. PROCEDURE,26658.53,No Medicare Payment Available
777 - ECTOPIC PREGNANCY,25699.56,No Medicare Payment Available
778 - THREATENED ABORTION,14209.34,2254.46
779 - ABORTION W/O D&C,9624.7,No Medicare Payment Available
780 - FALSE LABOR,7763.32,No Medicare Payment Available
781 - OTHER ANTEPARTUM DIAGNOSES W MEDICAL COMPLICATIONS,20861.56,3628.41
782 - OTHER ANTEPARTUM DIAGNOSES W/O MEDICAL COMPLICATIONS,13794.73,No Medicare Payment Available
786 - CESAREAN SECTION W/O STERILIZATION W MCC,46714.31,No Medicare Payment Available
787 - CESAREAN SECTION W/O STERILIZATION W CC,32483.32,No Medicare Payment Available
788 - CESAREAN SECTION W/O STERILIZATION W/O CC/MCC,24271.31,No Medicare Payment Available
789 - NEONATES; DIED OR TRANSFERRED TO ANOTHER ACUTE CARE FACILITY,109728.06,No Medicare Payment Available
790 - EXTREME IMMATURITY OR RESPIRATORY DISTRESS SYNDROME; NEONATE,282266.25,No Medicare Payment Available
791 - PREMATURITY W MAJOR PROBLEMS,99093.63,No Medicare Payment Available
792 - PREMATURITY W/O MAJOR PROBLEMS,42724.15,No Medicare Payment Available
793 - FULL TERM NEONATE W MAJOR PROBLEMS,27546.96,No Medicare Payment Available
794 - NEONATE W OTHER SIGNIFICANT PROBLEMS,7944.2,No Medicare Payment Available
795 - NORMAL NEWBORN,4179.35,No Medicare Payment Available
800 - SPLENECTOMY W CC,82054.33,No Medicare Payment Available
803 - OTHER O.R. PROC OF THE BLOOD & BLOOD FORMING ORGANS W CC,82387.28,9570.52
805 - VAGINAL DELIVERY W/O STERILIZATION/D&C W MCC,24914.09,No Medicare Payment Available
807 - VAGINAL DELIVERY W/O STERILIZATION/D&C W/O CC/MCC,13785.37,No Medicare Payment Available
808 - MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W MCC,88366.94,11862.53
809 - MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W CC,44430.54,6780.98
811 - RED BLOOD CELL DISORDERS W MCC,53300.77,7004.14
812 - RED BLOOD CELL DISORDERS W/O MCC,34994.67,4751.26
813 - COAGULATION DISORDERS,54605.15,9606.96
815 - RETICULOENDOTHELIAL & IMMUNITY DISORDERS W CC,41956.84,5719.63
816 - RETICULOENDOTHELIAL & IMMUNITY DISORDERS W/O CC/MCC,55209.15,4102.7
820 - LYMPHOMA & LEUKEMIA W MAJOR O.R. PROCEDURE W MCC,245073.37,38800.76
821 - LYMPHOMA & LEUKEMIA W MAJOR O.R. PROCEDURE W CC,137298.51,13004.86
823 - LYMPHOMA & NON-ACUTE LEUKEMIA W OTHER PROC W MCC,121087.48,23763.03
824 - LYMPHOMA & NON-ACUTE LEUKEMIA W OTHER PROC W CC,69791.49,12176.7
827 - MYELOPROLIF DISORD OR POORLY DIFF NEOPL W MAJ O.R. PROC W CC,102497.19,No Medicare Payment Available
829 - MYELOPROLIF DISORD OR POORLY DIFF NEOPL W OTHER PROC W CC/MCC,77997.82,17317.37
834 - ACUTE LEUKEMIA W/O MAJOR O.R. PROCEDURE W MCC,42497.19,No Medicare Payment Available
835 - ACUTE LEUKEMIA W/O MAJOR O.R. PROCEDURE W CC,108769.73,11788.95
836 - ACUTE LEUKEMIA W/O MAJOR O.R. PROCEDURE W/O CC/MCC,38946.75,7779.33
840 - LYMPHOMA & NON-ACUTE LEUKEMIA W MCC,130144.25,15895.72
841 - LYMPHOMA & NON-ACUTE LEUKEMIA W CC,100384.93,11892.92
842 - LYMPHOMA & NON-ACUTE LEUKEMIA W/O CC/MCC,36535.86,6372.8
843 - OTHER MYELOPROLIF DIS OR POORLY DIFF NEOPL DIAG W MCC,39732.79,No Medicare Payment Available
844 - OTHER MYELOPROLIF DIS OR POORLY DIFF NEOPL DIAG W CC,57683,6849.44
846 - CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W MCC,148449.91,22815.66
847 - CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W CC,49475.31,7120.65
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,202077.29,27766.19
854 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W CC,97593.5,14705.61
856 - POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W MCC,160848.03,22803.73
857 - POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W CC,63900.49,15866.49
858 - POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W/O CC/MCC,36291.23,7629.66
862 - POSTOPERATIVE & POST-TRAUMATIC INFECTIONS W MCC,56036.3,9961.47
863 - POSTOPERATIVE & POST-TRAUMATIC INFECTIONS W/O MCC,32495.58,5437.46
864 - FEVER,32597.65,5006.32
865 - VIRAL ILLNESS W MCC,84514.21,8432.63
866 - VIRAL ILLNESS W/O MCC,36507.84,4637.13
867 - OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES W MCC,97207.43,11980.56
868 - OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES W CC,78148.15,4707.26
869 - OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES W/O CC/MCC,43810.37,No Medicare Payment Available
870 - SEPTICEMIA OR SEVERE SEPSIS W MV >96 HOURS,267103.03,33347.47
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV >96 HOURS W MCC,87155.12,9827.14
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV >96 HOURS W/O MCC,44378.08,5867.99
876 - O.R. PROCEDURE W PRINCIPAL DIAGNOSES OF MENTAL ILLNESS,34578.11,No Medicare Payment Available
880 - ACUTE ADJUSTMENT REACTION & PSYCHOSOCIAL DYSFUNCTION,41737.25,4655.19
883 - DISORDERS OF PERSONALITY & IMPULSE CONTROL,31106.53,6658.72
884 - ORGANIC DISTURBANCES & INTELLECTUAL DISABILITY,45388.98,6790.35
885 - PSYCHOSES,35788.74,6653.98
894 - ALCOHOL/DRUG ABUSE OR DEPENDENCE; LEFT AMA,20861.11,No Medicare Payment Available
896 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W MCC,63048.68,8683.25
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,33610.29,3807.65
901 - WOUND DEBRIDEMENTS FOR INJURIES W MCC,322436.55,24298.18
902 - WOUND DEBRIDEMENTS FOR INJURIES W CC,47006.18,11153.7
907 - OTHER O.R. PROCEDURES FOR INJURIES W MCC,265779.22,30238.18
908 - OTHER O.R. PROCEDURES FOR INJURIES W CC,76036.31,11321.5
909 - OTHER O.R. PROCEDURES FOR INJURIES W/O CC/MCC,69734.97,7849.03
914 - TRAUMATIC INJURY W/O MCC,20482.58,4771.15
915 - ALLERGIC REACTIONS W MCC,288254.82,16076.2
916 - ALLERGIC REACTIONS W/O MCC,33137.94,3547.01
917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,78184.13,10249.5
918 - POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,27455.94,4259.02
919 - COMPLICATIONS OF TREATMENT W MCC,52072.13,8773.7
920 - COMPLICATIONS OF TREATMENT W CC,30063.19,5236.7
921 - COMPLICATIONS OF TREATMENT W/O CC/MCC,30524.89,4139.85
922 - OTHER INJURY; POISONING & TOXIC EFFECT DIAG W MCC,65581.75,No Medicare Payment Available
923 - OTHER INJURY; POISONING & TOXIC EFFECT DIAG W/O MCC,40128.4,4723.88
934 - FULL THICKNESS BURN W/O SKIN GRFT OR INHAL INJ,15569.99,No Medicare Payment Available
939 - O.R. PROC W DIAGNOSES OF OTHER CONTACT W HEALTH SERVICES W MCC,234543.38,No Medicare Payment Available
940 - O.R. PROC W DIAGNOSES OF OTHER CONTACT W HEALTH SERVICES W CC,53860.96,No Medicare Payment Available
945 - REHABILITATION W CC/MCC,71164.63,14387.64
946 - REHABILITATION W/O CC/MCC,60714.13,24356.29
947 - SIGNS & SYMPTOMS W MCC,64973.69,6696.56
948 - SIGNS & SYMPTOMS W/O MCC,34261.07,4473.47
949 - AFTERCARE W CC/MCC,62461.33,17465.9
950 - AFTERCARE W/O CC/MCC,50498.73,14035.08
951 - OTHER FACTORS INFLUENCING HEALTH STATUS,11426.29,No Medicare Payment Available
956 - LIMB REATTACHMENT; HIP & FEMUR PROC FOR MULTIPLE SIGNIFICANT TRAUMA,126820.16,21525.15
963 - OTHER MULTIPLE SIGNIFICANT TRAUMA W MCC,123654.26,14094.39
964 - OTHER MULTIPLE SIGNIFICANT TRAUMA W CC,93416.47,No Medicare Payment Available
965 - OTHER MULTIPLE SIGNIFICANT TRAUMA W/O CC/MCC,21353.68,5686.74
974 - HIV W MAJOR RELATED CONDITION W MCC,59254.27,15379.69
975 - HIV W MAJOR RELATED CONDITION W CC,82115.43,No Medicare Payment Available
981 - EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W MCC,176351.48,20960.04
982 - EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W CC,114854.07,13396.51
983 - EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W/O CC/MCC,65124.41,9241.73
987 - NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W MCC,111443.18,15729.56
988 - NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W CC,91996.05,9707.72
