DRG_Long_Desc,Average_Charge_Per_Case,Average_Medicare_Payment_Per_Case
512 - SHOULDER;ELBOW OR FOREARM PROC;EXC MAJOR JOINT PROC W/O CC/MCC,62580.88,7902.03
513 - HAND OR WRIST PROC; EXCEPT MAJOR THUMB OR JOINT PROC W CC/MCC,54341.13,No Medicare Payment Available
515 - OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROC W MCC,144212.9,17282.78
516 - OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROC W CC,85970.8,11499.36
517 - OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROC W/O CC/MCC,39185.29,No Medicare Payment Available
518 - BACK & NECK PROC EXC SPINAL FUSION W MCC OR DISC DEVICE/NEUROSTIM,178700.63,17160.71
519 - BACK & NECK PROC EXC SPINAL FUSION W CC,57387.7,11049.79
520 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,153144.85,No Medicare Payment Available
533 - FRACTURES OF FEMUR W MCC,28288.84,7134.97
535 - FRACTURES OF HIP & PELVIS W MCC,36092.84,7992.37
536 - FRACTURES OF HIP & PELVIS W/O MCC,31326.88,4870.16
539 - OSTEOMYELITIS W MCC,89479.67,10999.67
540 - OSTEOMYELITIS W CC,80113.17,No Medicare Payment Available
542 - PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIG W MCC,73874.01,9750.47
543 - PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIG W CC,47485.42,3486.38
544 - PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIG W/O CC/MCC,35008.72,5293.85
545 - CONNECTIVE TISSUE DISORDERS W MCC,165788.64,12119.93
546 - CONNECTIVE TISSUE DISORDERS W CC,121470.14,7261.4
547 - CONNECTIVE TISSUE DISORDERS W/O CC/MCC,49012.58,No Medicare Payment Available
548 - SEPTIC ARTHRITIS W MCC,78781.69,12116.27
550 - SEPTIC ARTHRITIS W/O CC/MCC,39124.97,No Medicare Payment Available
551 - MEDICAL BACK PROBLEMS W MCC,92748.99,7223.61
552 - MEDICAL BACK PROBLEMS W/O MCC,38565.51,5583.19
553 - BONE DISEASES & ARTHROPATHIES W MCC,70262.14,No Medicare Payment Available
554 - BONE DISEASES & ARTHROPATHIES W/O MCC,46879.17,5165.91
555 - SIGNS & SYMPTOMS OF MUSCULOSKELETAL SYSTEM & CONN TISSUE W MCC,139615.57,16249.36
556 - SIGNS & SYMPTOMS OF MUSCULOSKELETAL SYSTEM & CONN TISSUE W/O MCC,43016.39,5347.59
557 - TENDONITIS; MYOSITIS & BURSITIS W MCC,54426.22,7702.64
558 - TENDONITIS; MYOSITIS & BURSITIS W/O MCC,41304.92,5426.84
559 - AFTERCARE; MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W MCC,69439.8,15207.61
560 - AFTERCARE; MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W CC,67661.07,15591.76
561 - AFTERCARE; MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W/O CC/MCC,59175.83,15710.95
562 - FX; SPRN; STRN & DISL EXCEPT FEMUR; HIP; PELVIS & THIGH W MCC,94732.41,8699.39
563 - FX; SPRN; STRN & DISL EXCEPT FEMUR; HIP; PELVIS & THIGH W/O MCC,46035.93,5291.74
564 - OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W MCC,39901.77,9062.47
565 - OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W CC,96292.93,5295.92
566 - OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W/O CC/MCC,45548.72,No Medicare Payment Available
570 - SKIN DEBRIDEMENT W MCC,228172.85,4640.26
571 - SKIN DEBRIDEMENT W CC,64467.37,10075.03
573 - SKIN GRAFT FOR SKIN ULCER OR CELLULITIS W MCC,508708.26,41649
574 - SKIN GRAFT FOR SKIN ULCER OR CELLULITIS W CC,172852.62,No Medicare Payment Available
575 - SKIN GRAFT FOR SKIN ULCER OR CELLULITIS W/O CC/MCC,73177.59,No Medicare Payment Available
577 - SKIN GRAFT EXC FOR SKIN ULCER OR CELLULITIS W CC,294974.32,No Medicare Payment Available
578 - SKIN GRAFT EXC FOR SKIN ULCER OR CELLULITIS W/O CC/MCC,38579.29,No Medicare Payment Available
579 - OTHER SKIN; SUBCUT TISS & BREAST PROC W MCC,219521.8,17303.9
580 - OTHER SKIN; SUBCUT TISS & BREAST PROC W CC,57580.58,7986.37
581 - OTHER SKIN; SUBCUT TISS & BREAST PROC W/O CC/MCC,53580.2,7811.78
582 - MASTECTOMY FOR MALIGNANCY W CC/MCC,26480.24,No Medicare Payment Available
583 - MASTECTOMY FOR MALIGNANCY W/O CC/MCC,57158.8,No Medicare Payment Available
584 - BREAST BIOPSY; LOCAL EXCISION & OTHER BREAST PROCEDURES W CC/MCC,97005.73,11941.66
585 - BREAST BIOPSY; LOCAL EXCISION & OTHER BREAST PROCEDURES W/O CC/MCC,124732.71,No Medicare Payment Available
592 - SKIN ULCERS W MCC,84161.72,2136.29
593 - SKIN ULCERS W CC,39348.84,6722.04
596 - MAJOR SKIN DISORDERS W/O MCC,41900.41,6443.3
597 - MALIGNANT BREAST DISORDERS W MCC,81765.19,No Medicare Payment Available
598 - MALIGNANT BREAST DISORDERS W CC,31069.77,7063.36
600 - NON-MALIGNANT BREAST DISORDERS W CC/MCC,90083.96,No Medicare Payment Available
601 - NON-MALIGNANT BREAST DISORDERS W/O CC/MCC,33042.4,No Medicare Payment Available
602 - CELLULITIS W MCC,79698.81,7627.15
603 - CELLULITIS W/O MCC,38132.5,5931.41
604 - TRAUMA TO THE SKIN; SUBCUT TISS & BREAST W MCC,290597.11,No Medicare Payment Available
605 - TRAUMA TO THE SKIN; SUBCUT TISS & BREAST W/O MCC,27335.28,5761.77
607 - MINOR SKIN DISORDERS W/O MCC,27980.66,4067.82
614 - ADRENAL & PITUITARY PROCEDURES W CC/MCC,48001.25,No Medicare Payment Available
615 - ADRENAL & PITUITARY PROCEDURES W/O CC/MCC,50094.34,No Medicare Payment Available
616 - AMPUTAT OF LOWER LIMB FOR ENDOCRINE;NUTRIT;& METABOL DIS W MCC,89022.04,9713.51
617 - AMPUTAT OF LOWER LIMB FOR ENDOCRINE;NUTRIT;& METABOL DIS W CC,58534.7,12050.1
621 - O.R. PROCEDURES FOR OBESITY W/O CC/MCC,63835.11,No Medicare Payment Available
623 - SKIN GRAFTS & WOUND DEBRID FOR ENDOC; NUTRIT & METAB DIS W CC,131112.17,11168.69
625 - THYROID; PARATHYROID & THYROGLOSSAL PROCEDURES W MCC,86692.2,No Medicare Payment Available
626 - THYROID; PARATHYROID & THYROGLOSSAL PROCEDURES W CC,44976.78,No Medicare Payment Available
628 - OTHER ENDOCRINE; NUTRIT & METAB O.R. PROC W MCC,116977.81,10414.37
629 - OTHER ENDOCRINE; NUTRIT & METAB O.R. PROC W CC,79869.68,13911.03
630 - OTHER ENDOCRINE; NUTRIT & METAB O.R. PROC W/O CC/MCC,94219.56,9751.08
637 - DIABETES W MCC,67563.2,7771.91
638 - DIABETES W CC,31225.98,5819.4
639 - DIABETES W/O CC/MCC,26712.54,3666.61
640 - MISC DISORDERS OF NUTRITION;METABOLISM;FLUIDS/ELECTROLYTES W MCC,48647.05,6651.34
641 - MISC DISORDERS OF NUTRITION;METABOLISM;FLUIDS/ELECTROLYTES W/O MCC,44023.07,5008.53
642 - INBORN AND OTHER DISORDERS OF METABOLISM,48704.38,No Medicare Payment Available
643 - ENDOCRINE DISORDERS W MCC,87303.48,9850.14
644 - ENDOCRINE DISORDERS W CC,47970.22,6423.27
645 - ENDOCRINE DISORDERS W/O CC/MCC,29860.55,No Medicare Payment Available
654 - MAJOR BLADDER PROCEDURES W CC,73126.38,No Medicare Payment Available
655 - MAJOR BLADDER PROCEDURES W/O CC/MCC,31892.51,No Medicare Payment Available
657 - KIDNEY & URETER PROCEDURES FOR NEOPLASM W CC,64200.03,12021.43
658 - KIDNEY & URETER PROCEDURES FOR NEOPLASM W/O CC/MCC,43760.53,5511.13
659 - KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W MCC,206448.57,19404.95
660 - KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W CC,52108.37,10965.75
661 - KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W/O CC/MCC,49799.34,No Medicare Payment Available
663 - MINOR BLADDER PROCEDURES W CC,84075.7,10911.9
667 - PROSTATECTOMY W/O CC/MCC,21669.38,No Medicare Payment Available
669 - TRANSURETHRAL PROCEDURES W CC,40478.82,8684.85
670 - TRANSURETHRAL PROCEDURES W/O CC/MCC,39581.93,6465.05
673 - OTHER KIDNEY & URINARY TRACT PROCEDURES W MCC,125600.08,20493.86
674 - OTHER KIDNEY & URINARY TRACT PROCEDURES W CC,91673.44,13866.92
682 - RENAL FAILURE W MCC,73469.63,9161.33
683 - RENAL FAILURE W CC,45219.13,6192.15
684 - RENAL FAILURE W/O CC/MCC,31382.75,4475.33
686 - KIDNEY & URINARY TRACT NEOPLASMS W MCC,97110.67,2083.7
687 - KIDNEY & URINARY TRACT NEOPLASMS W CC,54291.53,7123.74
688 - KIDNEY & URINARY TRACT NEOPLASMS W/O CC/MCC,24596.95,5721.17
689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,51289.46,6564.59
690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,38284.48,5184.47
693 - URINARY STONES W/O ESW LITHOTRIPSY W MCC,69200.59,No Medicare Payment Available
694 - URINARY STONES W/O ESW LITHOTRIPSY W/O MCC,31743.14,3239.39
695 - KIDNEY & URINARY TRACT SIGNS & SYMPTOMS W MCC,39251.26,No Medicare Payment Available
696 - KIDNEY & URINARY TRACT SIGNS & SYMPTOMS W/O MCC,42963.91,4837.77
697 - URETHRAL STRICTURE,30158.91,No Medicare Payment Available
698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,91147.72,9685.72
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,43907.6,7863.43
700 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W/O CC/MCC,31673.38,5300.73
707 - MAJOR MALE PELVIC PROCEDURES W CC/MCC,51967.47,No Medicare Payment Available
708 - MAJOR MALE PELVIC PROCEDURES W/O CC/MCC,38446.19,7368.06
709 - PENIS PROCEDURES W CC/MCC,23750.89,No Medicare Payment Available
712 - TESTES PROCEDURES W/O CC/MCC,37399.12,No Medicare Payment Available
713 - TRANSURETHRAL PROSTATECTOMY W CC/MCC,35057.78,8924.97
714 - TRANSURETHRAL PROSTATECTOMY W/O CC/MCC,31489.48,5896.76
725 - BENIGN PROSTATIC HYPERTROPHY W MCC,72430.71,6743.91
726 - BENIGN PROSTATIC HYPERTROPHY W/O MCC,47125.48,5090.32
727 - INFLAMMATION OF THE MALE REPRODUCTIVE SYSTEM W MCC,54699.11,9203.91
728 - INFLAMMATION OF THE MALE REPRODUCTIVE SYSTEM W/O MCC,29311.04,5050.87
729 - OTHER MALE REPRODUCTIVE SYSTEM DIAGNOSES W CC/MCC,33532.6,No Medicare Payment Available
742 - UTERINE & ADNEXA PROC FOR NON-MALIGNANCY W CC/MCC,49190.46,No Medicare Payment Available
743 - UTERINE & ADNEXA PROC FOR NON-MALIGNANCY W/O CC/MCC,37309.56,No Medicare Payment Available
746 - VAGINA; CERVIX & VULVA PROCEDURES W CC/MCC,95689.58,10112.74
747 - VAGINA; CERVIX & VULVA PROCEDURES W/O CC/MCC,52592.79,No Medicare Payment Available
748 - FEMALE REPRODUCTIVE SYSTEM RECONSTRUCTIVE PROCEDURES,20745.86,3700.35
754 - MALIGNANCY; FEMALE REPRODUCTIVE SYSTEM W MCC,103294.38,No Medicare Payment Available
755 - MALIGNANCY; FEMALE REPRODUCTIVE SYSTEM W CC,48598.04,7097.16
756 - MALIGNANCY; FEMALE REPRODUCTIVE SYSTEM W/O CC/MCC,22235.21,1510.58
757 - INFECTIONS; FEMALE REPRODUCTIVE SYSTEM W MCC,124789.9,No Medicare Payment Available
758 - INFECTIONS; FEMALE REPRODUCTIVE SYSTEM W CC,36674.2,6568.84
759 - INFECTIONS; FEMALE REPRODUCTIVE SYSTEM W/O CC/MCC,31283.99,No Medicare Payment Available
760 - MENSTRUAL & OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS W CC/MCC,53802.08,5742.2
761 - MENSTRUAL & OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS W/O CC/MCC,18036.05,No Medicare Payment Available
770 - ABORTION W D&C; ASPIRATION CURETTAGE OR HYSTEROTOMY,42789.7,No Medicare Payment Available
776 - POSTPARTUM & POST ABORTION DIAGNOSES W/O O.R. PROCEDURE,47825.61,No Medicare Payment Available
777 - ECTOPIC PREGNANCY,35600.14,No Medicare Payment Available
781 - OTHER ANTEPARTUM DIAGNOSES W MEDICAL COMPLICATIONS,8590.54,No Medicare Payment Available
799 - SPLENECTOMY W MCC,209640.18,28243.79
803 - OTHER O.R. PROC OF THE BLOOD & BLOOD FORMING ORGANS W CC,62673.59,No Medicare Payment Available
804 - OTHER O.R. PROC OF THE BLOOD & BLOOD FORMING ORGANS W/O CC/MCC,80095.11,No Medicare Payment Available
808 - MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W MCC,148295.13,12864.72
809 - MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W CC,38503.11,7665.22
810 - MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W/O CC/MCC,49852.01,6221.13
811 - RED BLOOD CELL DISORDERS W MCC,68793.07,8277.1
812 - RED BLOOD CELL DISORDERS W/O MCC,34082.84,5260.01
813 - COAGULATION DISORDERS,115171.49,18434.84
814 - RETICULOENDOTHELIAL & IMMUNITY DISORDERS W MCC,75356.55,10802.01
815 - RETICULOENDOTHELIAL & IMMUNITY DISORDERS W CC,43361.16,6566.58
816 - RETICULOENDOTHELIAL & IMMUNITY DISORDERS W/O CC/MCC,63989.48,3546.1
820 - LYMPHOMA & LEUKEMIA W MAJOR O.R. PROCEDURE W MCC,342488.54,No Medicare Payment Available
822 - LYMPHOMA & LEUKEMIA W MAJOR O.R. PROCEDURE W/O CC/MCC,53966.28,No Medicare Payment Available
823 - LYMPHOMA & NON-ACUTE LEUKEMIA W OTHER PROC W MCC,244277.49,No Medicare Payment Available
824 - LYMPHOMA & NON-ACUTE LEUKEMIA W OTHER PROC W CC,60834.91,No Medicare Payment Available
825 - LYMPHOMA & NON-ACUTE LEUKEMIA W OTHER PROC W/O CC/MCC,226251.12,No Medicare Payment Available
829 - MYELOPROLIF DISORD OR POORLY DIFF NEOPL W OTHER PROC W CC/MCC,179322.41,No Medicare Payment Available
834 - ACUTE LEUKEMIA W/O MAJOR O.R. PROCEDURE W MCC,202368.21,No Medicare Payment Available
835 - ACUTE LEUKEMIA W/O MAJOR O.R. PROCEDURE W CC,123442.81,No Medicare Payment Available
836 - ACUTE LEUKEMIA W/O MAJOR O.R. PROCEDURE W/O CC/MCC,49882.87,No Medicare Payment Available
837 - CHEMO W ACUTE LEUKEMIA AS SDX OR W HIGH DOSE CHEMO AGENT W MCC,190357.88,32839.12
840 - LYMPHOMA & NON-ACUTE LEUKEMIA W MCC,198318.49,18753.92
841 - LYMPHOMA & NON-ACUTE LEUKEMIA W CC,67173.31,10350.83
842 - LYMPHOMA & NON-ACUTE LEUKEMIA W/O CC/MCC,79189.73,No Medicare Payment Available
843 - OTHER MYELOPROLIF DIS OR POORLY DIFF NEOPL DIAG W MCC,59418.26,10938.78
844 - OTHER MYELOPROLIF DIS OR POORLY DIFF NEOPL DIAG W CC,113318.15,No Medicare Payment Available
845 - OTHER MYELOPROLIF DIS OR POORLY DIFF NEOPL DIAG W/O CC/MCC,26833.54,No Medicare Payment Available
846 - CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W MCC,110344.45,14295.25
847 - CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W CC,73409.63,7963.28
848 - CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W/O CC/MCC,54077.36,No Medicare Payment Available
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,215749.05,28338.8
854 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W CC,97709.22,13312.07
856 - POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W MCC,127802.26,23943.62
857 - POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W CC,83146.12,12213.11
858 - POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W/O CC/MCC,46280.93,No Medicare Payment Available
862 - POSTOPERATIVE & POST-TRAUMATIC INFECTIONS W MCC,60224.29,11205.46
863 - POSTOPERATIVE & POST-TRAUMATIC INFECTIONS W/O MCC,37960.16,5969.23
864 - FEVER,77829.58,5377.11
865 - VIRAL ILLNESS W MCC,32314.89,8523.93
866 - VIRAL ILLNESS W/O MCC,33495,5425.38
867 - OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES W MCC,91958.26,No Medicare Payment Available
868 - OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES W CC,17433.26,No Medicare Payment Available
870 - SEPTICEMIA OR SEVERE SEPSIS W MV >96 HOURS,269151.68,33304.54
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV >96 HOURS W MCC,102554.61,11135.18
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV >96 HOURS W/O MCC,55481.23,6726.92
880 - ACUTE ADJUSTMENT REACTION & PSYCHOSOCIAL DYSFUNCTION,29694.36,3821.03
882 - NEUROSES EXCEPT DEPRESSIVE,82667.29,5317.98
884 - ORGANIC DISTURBANCES & INTELLECTUAL DISABILITY,46518.06,7297.8
885 - PSYCHOSES,51780.94,7518.97
894 - ALCOHOL/DRUG ABUSE OR DEPENDENCE; LEFT AMA,23466.5,No Medicare Payment Available
895 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W REHABILITATION THERAPY,28028.23,No Medicare Payment Available
896 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W MCC,75050.16,10826.93
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,44291.34,5169.86
901 - WOUND DEBRIDEMENTS FOR INJURIES W MCC,179386.75,12082.52
902 - WOUND DEBRIDEMENTS FOR INJURIES W CC,62231.12,12107.56
905 - SKIN GRAFTS FOR INJURIES W/O CC/MCC,29204.61,No Medicare Payment Available
906 - HAND PROCEDURES FOR INJURIES,37889.42,No Medicare Payment Available
907 - OTHER O.R. PROCEDURES FOR INJURIES W MCC,275411.2,16848.85
908 - OTHER O.R. PROCEDURES FOR INJURIES W CC,115223.36,12241.75
909 - OTHER O.R. PROCEDURES FOR INJURIES W/O CC/MCC,31491.54,7522.89
914 - TRAUMATIC INJURY W/O MCC,17806.84,No Medicare Payment Available
915 - ALLERGIC REACTIONS W MCC,112272.23,No Medicare Payment Available
916 - ALLERGIC REACTIONS W/O MCC,27901.25,4321.55
917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,77828.59,7526.38
918 - POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,31667.89,4507.47
919 - COMPLICATIONS OF TREATMENT W MCC,103314.45,10737.93
920 - COMPLICATIONS OF TREATMENT W CC,39939.13,5656.04
921 - COMPLICATIONS OF TREATMENT W/O CC/MCC,24608.82,4906.16
922 - OTHER INJURY; POISONING & TOXIC EFFECT DIAG W MCC,69867.93,9221.96
923 - OTHER INJURY; POISONING & TOXIC EFFECT DIAG W/O MCC,31500.94,5527.69
935 - NON-EXTENSIVE BURNS,34121.41,No Medicare Payment Available
939 - O.R. PROC W DIAGNOSES OF OTHER CONTACT W HEALTH SERVICES W MCC,154623.71,3101.36
940 - O.R. PROC W DIAGNOSES OF OTHER CONTACT W HEALTH SERVICES W CC,139520.25,14026.31
945 - REHABILITATION W CC/MCC,95448.83,14655.06
946 - REHABILITATION W/O CC/MCC,68976.98,13924.78
947 - SIGNS & SYMPTOMS W MCC,53140.54,7538.64
948 - SIGNS & SYMPTOMS W/O MCC,36458.78,4882.04
949 - AFTERCARE W CC/MCC,65008.21,15653.28
951 - OTHER FACTORS INFLUENCING HEALTH STATUS,7907.45,2112.93
956 - LIMB REATTACHMENT; HIP & FEMUR PROC FOR MULTIPLE SIGNIFICANT TRAUMA,74352.64,22407.55
963 - OTHER MULTIPLE SIGNIFICANT TRAUMA W MCC,116858.28,No Medicare Payment Available
964 - OTHER MULTIPLE SIGNIFICANT TRAUMA W CC,47251.83,8951.28
974 - HIV W MAJOR RELATED CONDITION W MCC,182920.6,16143
975 - HIV W MAJOR RELATED CONDITION W CC,82122.42,8562.51
976 - HIV W MAJOR RELATED CONDITION W/O CC/MCC,30424.16,7024.22
977 - HIV W OR W/O OTHER RELATED CONDITION,40535.82,No Medicare Payment Available
981 - EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W MCC,214554.31,28244.05
982 - EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W CC,121488.7,14729.12
983 - EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W/O CC/MCC,65555.69,10175.55
987 - NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W MCC,187736.29,16000.76
988 - NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W CC,111164.26,10505.67
989 - NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W/O CC/MCC,50048.42,No Medicare Payment Available
