Procedure ID,Description,Amount
23544,PLATE NARROW LCP 4.5MM 9,4764.00
23545,SCREW 02.204.026        ,747.00
23546,SCREW 212.209           ,747.00
23548,SPACER PK CRNT40X18X8 XL,35036.00
23549,ROD SPNL L20 DL BALL    ,7936.00
23550,PLATE PROXIMAL HUMERUS 1,13672.00
23552,SCREW 101101501         ,1727.00
23553,SCREW 101104501         ,1727.00
23554,SCREW 101106501         ,1727.00
23555,SCREW 101107501         ,1727.00
23556,HIP 121836660           ,10558.00
23557,KIT CHARGE SC6412       ,20947.00
23567,TIPS                    ,38501.00
23568,TIPS REVISION           ,30441.00
23570,SCREW 5227622           ,628.00
23571,SCREW 5227624           ,628.00
23572,SCREW 5227014           ,607.00
23573,PLATE 5425395           ,2060.00
23574,DRILLBIT 6019340        ,747.00
23575,PLATE 5425400           ,2060.00
23576,SCREW 5227018           ,607.00
23577,SCREW 5227020           ,607.00
23578,SCREW 5227026           ,607.00
23580,PLATE BN SKYLN 38 ANT   ,12210.00
23581,SCREW 71162010          ,236.00
23582,PLATE 71820510          ,3206.00
23583,SCREW 71824070          ,176.00
23587,SCREW 71825034          ,747.00
23588,SCREW DEPUY 1257-30     ,1727.00
23592,SCREW 71825050          ,747.00
23593,SCREW 71825055          ,747.00
23595,NAIL  18251042S         ,2439.00
23597,PLATE 200502            ,2068.00
23599,SCREW 200515            ,2060.00
23600,SCREW 6207545           ,2406.00
23601,ROD 6200450             ,1545.00
23602,PLATE 437428            ,3605.00
23603,SCREW CORT S/T 3.5X42MM ,369.00
23604,SCREW 388646            ,130.00
23605,SCREW 370536            ,747.00
23606,SCREW 370538            ,747.00
23608,SCREW 5223014           ,607.00
23609,SCREW 5227618           ,628.00
23610,SCREW 5227620           ,628.00
23614,SCREW LOCKING 212.123   ,1775.00
23619,SCREW 177037050         ,12210.00
23622,ROD  7236275            ,1669.00
23623,PLATE LCK CALC MINI L64 ,5570.00
23624,PLATE LCK LCP 69X3.5MM  ,6527.00
23625,PLATE LOCKING CALCAN SHO,6527.00
23627,CAGE CERV PEEK 6MM      ,12210.00
23628,CAGE PEEK 47-3007       ,16599.00
23631,BONE P85211             ,5215.00
23633,SCREW LOCKING 3.5X34 212,1775.00
23634,PLATE 239.957S          ,3147.00
23640,CAGE 176012009          ,12210.00
23642,PLATE 186803051         ,12210.00
23644,PLATE 71123140          ,2060.00
23645,PLATE 71123142          ,2060.00
23646,SCREW 71123188          ,1999.00
23647,GUIDEPIN 71123200       ,247.00
23648,GUIDEPIN 71123268       ,245.00
23649,SCREW 71149514          ,247.00
23650,SCREW 71149520          ,247.00
23651,SCREW 71149522          ,247.00
23652,SCREW 71149526          ,247.00
23653,PLATE OLCRN PL-LE09     ,9762.00
23655,SCREW COL2716           ,618.00
23656,CATH EP ABL 120CM 6F REP,858.00
23658,BLN OCL HGLD 2.8X4X150  ,13757.00
23659,CATH INFS 45D 1.9F150CM ,8265.00
23660,CATH INFS 1.9FR 150CM   ,7684.00
23661,BLN OCL HGLD 2.8X7X150  ,13063.00
23662,NDL VRT MRPH 10CM 11G M1,1069.00
23664,GUIDEWIRE 614-482       ,1545.00
23665,GUIDEWIRE 614-491       ,1545.00
23666,CANNULA INNR TRCHSF XLT8,127.00
23671,SCREW 40122730          ,2882.00
23673,STAPLE COMP15X15        ,4539.00
23675,SCREW BN TI LG DIA L14MM,2747.00
23686,SCREW BNE L13 OD4.5     ,5959.00
23688,PLATE BN L37.5MM VENTURE,17795.00
23690,ROD 6035                ,1756.00
23693,BONEGRAFT 110306        ,3644.00
23700,PROBE DILA 7606         ,1215.00
23701,PROBE VASC 7605         ,1279.00
23707,R/B ICU PED/ADJ         ,6848.00
23712,OBS PER HOUR            ,195.00
23713,R/B INTERMEDIATE CARE   ,5479.00
23714,R/B MED/SURG            ,4709.00
23715,R/B MED/SURG/ADJ        ,4709.00
23716,R/B ICU TRAUMA          ,8560.00
23717,R/B ICU TRAUMA/ADJ      ,8560.00
23720,R/B ICU TRAUMA          ,8560.00
23721,R/B ICU TRAUMA/ADJ      ,8560.00
23731,BONE VFIBCS15           ,2099.00
23732,COMPNT ULN CNRD XS 3IN  ,31822.00
23736,PLATE PLVC 3HL 42.5MM   ,3694.00
23738,PLATE L45-50            ,12210.00
23740,HIP 136310000           ,1676.00
23745,PLATE BROAD LCP 4.5MM 9 ,5576.00
23746,PLATE SD225.009         ,3703.00
23747,BURR RND FLUTD SFT 6MM  ,1929.00
23748,BURR RND ELITE SFTCH 5MM,1929.00
23749,BURR ROUND FLUTED 4MM   ,1929.00
23750,BURR RND OSTEON ELTE 3MM,1929.00
23751,BUR SURG 2 RND FLUT     ,1929.00
23756,SCREW BN 4MM 45MM PANGEA,12210.00
23757,SCREW FJ934T            ,4078.00
23760,R/B ICU PED             ,6848.00
23782,EMERGENT DIALYSIS ESRD  ,3187.00
23785,DEXAMETHASONE 1MG TAB   ,9.00
23787,DEXAMETHASONE 4MG TAB   ,16.00
23788,SERTRALINE 50MG TAB     ,48.00
23789,SERTRALINE 100MG TAB    ,48.00
23790,BUPROPION 75MG TAB      ,16.00
23791,BUPROPION 100MG TAB     ,21.00
23792,METOLAZONE 2.5MG TAB    ,27.00
23793,METOLAZONE 5MG TAB      ,29.00
23794,DICLOFENAC 50MG TAB     ,17.00
23795,DICLOFENAC 75MG TAB     ,24.00
23796,PHENERGAN W/COD 5ML SYRP,21.00
23801,ENALAPRIL 2.5MG TAB     ,17.00
23802,ENALAPRIL 5MG TAB       ,21.00
23803,ENALAPRIL 10MG TAB      ,21.00
23804,ENALAPRIL 20MG TAB      ,29.00
23805,DIAZEPAM 2MG TAB        ,6.00
23806,DIAZEPAM 5MG TAB        ,9.00
23809,ADAPTER PIN RX17015    ,44.00
23810,HEP B CORE AB IGM QL    ,1182.00
23816,NOREPIN 8MG/250ML D5W KI,462.00
23817,OXYMETAZOL 0.5% NAS SPRY,86.00
23826,PLATE BNE TI L81MM ANT S,44233.00
23829,SCREW CORT 3.5X24       ,1296.00
23831,SCREW CORT 3.5X26       ,1330.00
23833,SCREW COL2716           ,618.00
23835,ROD 6015                ,1545.00
23837,FILTER EMBOLX EXSSD718  ,4657.00
23840,EYE IMPLANT IOI SZ18    ,6784.00
23842,GLATIRAMER ACE 20 MG    ,1038.00
23847,SCREW 404.550           ,11660.00
23848,SCREW BNE TI L38MM OD3.5,11660.00
23850,SCREW BNE TI L30MM OD3.5,11660.00
23852,TAP CANC 3.5MM L205MM   ,2611.00
23854,SCREW BNE TI L32MM OD3.5,11660.00
23855,SCREW 33345420          ,1187.00
23856,SCREW LAG 95MM 40209    ,1051.00
23858,GUIDEWIRE 469055        ,1929.00
23860,PLATE LCP 12-HOLEX141   ,2743.00
23861,SCREW CORT S/T 3.5X75MM ,369.00
23862,SCREW CORT S/T 3.5X80MM ,369.00
23866,BALLOON 38081-1545      ,1453.00
23867,BALLOON 38081-1550      ,1453.00
23868,SCREW U1S655T           ,3430.00
23870,BAR U1T635              ,1545.00
23871,CONNECTOR U1T610        ,1557.00
23874,SCREW 7440714           ,1545.00
23875,TUNNELING TOOL 3655-38  ,866.00
23876,PLATE 223.641           ,2060.00
23877,SCREW FJ942T            ,1545.00
23878,BLOCK TIB NEXGEN SZ 3 10,8768.00
23879,KNEE 599003320          ,1994.00
23880,KNEE 599003323          ,2491.00
23881,PLATE 422.349           ,3546.00
23882,ROD SPNL L17.5 DL BALL  ,7936.00
23883,IMP INTERPOR 2B075      ,2653.00
23884,CREON 10MG CAP          ,21.00
23885,AMPHETAM 5MG TAB        ,27.00
23887,FIXODENT ADH CRM 1.4OZ  ,62.00
23889,NICOTINE SPRAY 10ML     ,532.00
23890,NICOTINE INHALER        ,1652.00
23892,LANSOPRAZOLE 30MG VIAL  ,437.00
23893,CYCLOSPOR 0.05% OPTH GTT,59.00
23931,FLTR - BLOOD TRNSF      ,188.00
23936,TUBE LEVINE PLAS DIS    ,31.00
23956,D25 10ML DISP SYRING    ,367.00
23971,CARISOPRODOL 350MG TAB  ,40.00
23985,FENTANYL 12MCG PATCH    ,238.00
23990,TIMOLOL 5MG TAB         ,9.00
23991,LENALIDOMIDE 5MG CAP    ,2482.00
23993,SOLIFENACIN 5MG TAB     ,63.00
23995,DIDANOSINE 250 MG PO    ,122.00
23996,DOXYLAMINE 25MG TAB     ,6.00
23997,ACETAMINOPHEN 325MG TAB ,6.00
23998,ERLOTINIB 25MG TAB      ,581.00
23999,ATAZANAVIR 100MG CAP    ,245.00
24000,ROPINIROLE 2MG TAB      ,40.00
24001,BISMUTH 262MG TAB       ,6.00
24003,PIMOZIDE 1MG TAB        ,24.00
24004,CARBIDOPA 25MG TAB      ,16.00
24005,CLONAZEPAM WAF 0.125MG O,31.00
24006,FROVATRIPTAN 2.5MG TAB  ,341.00
24007,ISRADIPINE CR 5MG TAB   ,40.00
24008,BIOTIN 5000MCG CAP      ,6.00
24009,DONEPEZIL 5MG ODT       ,100.00
24010,PRIM ART MECH THRMBCTMY ,14399.00
24011,PRIM ART M-THRMBCT ADDL ,6335.00
24012,SEC ART MECH THRMBCTMY  ,4148.00
24013,VENOUS MECH THRMBCTMY   ,14399.00
24014,VEN M-THRMBCT SUBSQ DAY ,14399.00
24015,CHEMO IV EA ADD HOUR    ,464.50
24016,CHEMO IV EA ADD HOUR    ,575.75
24017,CHEMO IV PUSH SING/IN DR,464.50
24018,CHEMO IV SING/IN DR 1 HR,575.75
24019,CHEMO IV SING/IN DR 1 HR,464.50
24034,CHEMO IV PUSH SING/IN DR,464.50
24035,FUNC BRN MRI NOT REQ MD ,5704.00
24036,FUNC BRAIN MRI REQ MD   ,5704.00
24057,CHEMO IV PUSH EA ADD DRG,464.50
24058,CHEMO IV PUSH EA ADD DRG,464.50
24059,CHEMO IV EA AD SEQ 1 HR ,575.75
24060,NAIL IM TI 420X12 FEM CN,12255.00
24065,FLUORO GUID CTRL ACC DEV,1464.00
24067,XR FLUORO NDL           ,1062.00
24068,XR FLUORO FOR SPINE INJ ,1062.00
24069,CT STEREO LOCALIZATION  ,7526.00
24070,CT GUID NDL PLCMT       ,6251.00
24073,CT GUIDANCE TISSUE ABLAT,1896.00
24074,CT PLACE RAD THPY FLD   ,2100.00
24078,MR GUID NDL PLCMT       ,5161.00
24079,MR GUID NDL PLCMT       ,5161.00
24081,MR GUIDANCE TISSUE ABLAT,9094.00
24093,XR MAMMARY DUCTO SGL    ,1622.00
24095,XR MAMMARY DCT/GL MUL   ,2428.00
24106,XR BONE AGE STUDIES     ,622.00
24107,XR BONE AGE STUDIES     ,622.00
24108,XR BONE LENGTH STUDIES  ,2669.00
24109,XR BONE SURVEY COMP     ,2766.00
24110,XR BONE SURVEY COMP     ,2766.00
24111,DXA BONE DENSITY AXIAL  ,1460.00
24115,SRS DL ONE SESS COBALT60,167355.50
24116,VENT MGMT INITIAL IP/OBS,8950.00
24117,VENT MGMT IP/OBS SUB DAY,8333.00
24118,SCREW BN TI 5X85MM TIB L,2627.00
24119,SCREW LOCKING 5.0 X 60MM,2627.00
24120,SCREW LOCK 04.005.526S  ,2627.00
24121,CAP END TITANIUM 0MM NAI,2542.00
24124,SCREW CORTEX 3.5X65MM   ,356.00
24126,GRAFT SRS005RMS         ,3335.00
24127,NEEDLE DLS712201S       ,1005.00
24130,CATH UTL RED 8FR        ,17.00
24132,SYS TUBAL LIG ESS205    ,3206.00
24136,CATH RED ROBINS 10FR    ,648.00
24139,KIT PIN DRL TRMT 2X100MM,3694.00
24140,CATH RED ROBINS 12FR    ,648.00
24142,CATH UTL RED 14FR       ,17.00
24144,GRAFT BN CERV SPCR 8    ,4422.00
24148,CATH UTILTY RED 16FR    ,17.00
24149,GRAFT BN CERV SPCR 7    ,4422.00
24151,CATH UTILTY RED 18FR    ,17.00
24152,SCREW BN TI L14MM SKYLIN,2442.00
24153,CATH UTL RED 20FR       ,27.00
24156,CAGE PEEK XL 18X50X14   ,35036.00
24158,CRYOPRECIPITATE POOLED  ,1752.75
24159,US RENAL TRANSPLANT     ,722.00
24161,US RENAL TRANSPLANT     ,722.00
24162,US RENAL TRANSPLANT     ,722.00
24164,NM KDNEY SCAN FLW&FNC   ,1193.00
24166,FLUORO GUID CTRL ACC DEV,1555.00
24177,TROC DIL TIP 5X75 D5ST  ,699.00
24181,TROCAR ESCP L150MM OD12M,1158.00
24184,TRAY CATH PICC 4133110  ,863.00
24193,CAGE 176012008          ,12210.00
24194,CAGE 176012007          ,12210.00
24195,SCREW LB518T            ,5013.00
24197,PASSER 7210424          ,1929.00
24198,PASSER 7210423          ,1929.00
24199,SET STENT ZEBD-7-7      ,639.00
24200,SET STENT ZEBD-7-10     ,639.00
24201,ROD SPNL L90 PRBNT      ,3065.00
24203,PLATE AEG 23 1 LVL      ,38102.00
24204,SCREW 5.2X24MM AEGIS    ,5739.00
24206,CAGE 187110116          ,42634.00
24208,PLATE LCP 222.656       ,12677.00
24209,SCREW BN LCK 5X46MM     ,2086.00
24210,SCREW CORT 2.7 12       ,544.00
24212,SCREW CORT 2.7 14       ,544.00
24214,SCREW CORT DCP 2.7X16MM ,544.00
24217,KIT LENS SPRVW BIOM PK  ,1863.00
24225,PRETREAT SERUM ABSORP EA,1071.00
24226,CONT INHAL TRMT 1ST HOUR,824.00
24227,CONT IN TRMT EA ADD HOUR,824.00
24234,XR HAND 3 + V BI        ,2166.00
24235,GRAFT VFIBCS19          ,8309.00
24236,PLATE 2130051           ,1072.00
24237,DEVICE SUT LAP 10MM 15IN,5282.00
24238,PLATE 2130052           ,1072.00
24239,PLATE 2100040           ,1206.00
24240,SCREW 2062406           ,437.00
24242,CAGE 47-4008            ,12210.00
24243,CAGE 187110112          ,12534.00
24244,PLATE 187150021         ,11202.00
24246,ROD 54-2060             ,1072.00
24250,LEAD RIAT ST 7001       ,54792.00
24251,LEAD RIATA 4002         ,54792.00
24254,LEAD RIATA 7042         ,54792.00
24257,LEAD RIATA 7012         ,54792.00
24258,LEAD RIATA 7050         ,54792.00
24259,LEAD RIATA 7052         ,54792.00
24260,PLATE PROXIMAL HUMERUS 1,13149.00
24261,BONE A80021             ,2431.00
24262,PLATE AR13200M04R       ,1957.00
24263,SCREW 45110005          ,1515.00
24264,SCREW 45110001          ,1515.00
24265,CAGE 3392310            ,1147.00
24266,CLAMP X-FIX MULTI PIN   ,7202.00
24267,PLATE 814118005         ,1150.00
24268,STENT 1008169-18        ,2447.00
24269,STENT 1008161-28        ,2447.00
24270,STENT 1008163-28        ,2447.00
24271,STENT 1008161-38        ,2447.00
24272,STENT 1008163-38        ,2447.00
24273,STENT 1008161-58        ,2447.00
24274,STENT 1008163-58        ,2447.00
24275,LEAD RIATA 7051         ,54792.00
24296,ENCEPH WEST NILE AB IGM ,330.00
24297,ENCEPH WEST NILE AB IGG ,330.00
24298,ENCPH WST NIL AB IGM CSF,263.00
24299,ENCPH WST NIL AB IGG CSF,263.00
24300,ENTEROVIRUS AMP         ,4055.00
24309,US FET BIO PH PR W/O NST,834.00
24318,US FETAL BIOPHYS PROF   ,870.00
24319,SPLINT FNGR 18X3/4STRP  ,25.00
24338,TUBE TRACH 3.0 PED      ,259.00
24342,TUBE TRCH PED 3.5       ,534.00
24345,TUBE UNCUFF 41X5.9X4MM  ,534.00
24347,TUBE TRCH PED 5.5       ,540.00
24352,NUT 7510001             ,1099.00
24361,PLATE PLVC 6HL 90.5MM   ,5128.00
24362,HIP 71333445            ,4223.00
24370,PLATE BNE 3.5MM T L185MM,12333.00
24377,DRILLBIT 220-0116       ,747.00
24380,ROD VERTEX 6955270      ,4673.00
24381,BONE 60001905           ,2040.00
24384,SCREW C0-3240           ,495.00
24385,SCREW CO-3260           ,495.00
24386,SCREW CORT 3.5X28       ,1330.00
24387,SCREW CORT 3.5X32       ,1296.00
24391,SCREW CO-4500           ,673.00
24395,BALLOON 38080-0825      ,1545.00
24396,BALLOON 38080-0827      ,1545.00
24397,BALLOON 38080-0830      ,1545.00
24398,EEG CEREB DEATH         ,2554.00
24399,BALLOON 38080-0832      ,1545.00
24405,BALLOON 38080-0835      ,1545.00
24406,BALLOON 38080-0837      ,1545.00
24408,BALLOON 38080-0840      ,1545.00
24410,BALLOON 38080-0845      ,1545.00
24416,BALLOON 38080-0850      ,1545.00
24421,BALLOON 38080-1525      ,1545.00
24427,BALLOON 38080-1527      ,1545.00
24432,BALLOON 38080-1530      ,1545.00
24435,BALLOON 38080-1532      ,1545.00
24472,BALLOON 38080-1535      ,1545.00
24475,BALLOON 38080-1537      ,1545.00
24476,BALLOON 38080-1540      ,1545.00
24481,STENT FTM08040          ,5148.00
24482,STENT FTM10040          ,5148.00
24484,SCREW AR5035TB12        ,3694.00
24485,REAMER AR1217L          ,561.00
24489,SCREW CORTICAL 3.5X20MM ,449.00
24490,PLATE DIST FEM 9H 236MM ,13966.00
24492,SCREW SLR TPNG 2.0MM 8MM,1788.00
24493,SCREW 401.296           ,668.00
24497,BONE  42515006          ,4422.00
24499,PLATE CERV 25MM AEG     ,36959.00
24500,SCREW BNE TI 28MM AEGIS ,5567.00
24505,DRILLBIT S240QD         ,710.00
24506,CATH BIOPTOME 7F 104    ,4105.00
24508,CATH BIOPTOME 7F 050    ,4105.00
24534,GRAFT ILXC1212135       ,7983.00
24570,STENT 1010559-60        ,2447.00
24641,HIP 136347000           ,1546.00
24644,PLATE 01-7069           ,21177.00
24658,SHUNT CRTD STR 13CM TEMP,622.00
24660,GFT VSC SWL 4-7X40      ,4393.00
24661,PLATE 01-7068           ,1360.00
24689,PLATE 3.5MM LCP MDL PRX ,11896.00
24692,SCREW CORTEX 3.5X85MM   ,356.00
24693,SPACER VRTBRL SYN 13MM A,26277.00
24694,SCREW SW775T            ,3348.00
24695,BONE 42515009           ,2254.00
24699,KNEE 599404220          ,3500.00
24707,SCREW 402.886           ,437.00
24711,PLATE LCP14HL 189X11X3.4,5863.00
24713,INJ FACET C/T SGL FLU/CT,3263.00
24714,CUFF YRECX20375         ,5215.00
24716,LEAD PACING 1058T/75    ,4623.00
24717,LEAD PACING 1058T/86    ,4623.00
24719,LEAD PACING 1788TC/40   ,2060.00
24720,LEAD PACING 1788TC/65   ,6433.00
24722,MASS SPEC QL EACH SPEC  ,831.00
24723,MRI W/O CONT BREAST UNI ,5642.00
24724,MRI W/CONT BREAST UNI LT,6468.00
24725,MRI W/O CONT BRST UNI RT,5642.00
24726,MRI W/CONT BREAST UNI RT,6468.00
24727,MRI W/O CONT BREAST BI  ,6468.00
24728,MRI W/CONT BREAST BI    ,7281.00
24729,MRI WO FOL W/CON BRST BI,10142.00
24733,MRI WO FOL WCON BR UN LT,7281.00
24734,MRI WO FOL WCON BR UN RT,7281.00
24735,MRI W/O CONT BRST UNI LT,5642.00
24737,MRI W/O CONT BRST UNI RT,5642.00
24738,MRI W/CONT BREAST UNI LT,6468.00
24740,MRI W/CONT BREAST UNI RT,6468.00
24741,MRI W/CONT BREAST BI    ,7281.00
24742,MRI W/O CONT BREAST BI  ,6468.00
24743,MRI WO FOL W/CON BRST BI,10142.00
24744,SHEATH 406949           ,2465.00
24745,SHEATH 407400           ,2465.00
24746,SHEATH 407401           ,2465.00
24747,SHEATH 407403           ,2465.00
24752,STAPLER SKN REG 15CNT   ,139.00
24754,LEAD 4046               ,2060.00
24758,PACER 5816              ,10944.00
24760,INJ CATH ABS/CYST       ,1316.00
24761,SCREW BN SPN 50X6.5 PA  ,8791.00
24763,SCREW BN L10MM SPHRXII  ,743.00
24764,ROD SPNE PRBNT 40       ,3663.00
24765,ROD 7292045             ,3663.00
24766,PLATE OSTMY TOD L32MM 90,4461.00
24769,NAIL- IM L375 OD11 TIB  ,9973.00
24770,SCREW BNE TI L48MM OD5MM,2627.00
24775,SCREW BN 4X40 UCSS CORT ,6132.00
24776,SCREW BN 50X6.5 MPA THRD,10853.00
24777,SCREW BNE 40X5.5 MPA    ,8962.00
24786,PLATE 90D 8MM DSPL SS OS,4461.00
24795,REMOVE PCMKR LEAD DUAL  ,14952.00
24796,TCD VASOREACTIVITY STUDY,784.00
24798,TCD EMBOLI DETECT WO INJ,784.00
24799,TCD EMBOLI DETECT W INJ ,784.00
24822,IMP KNEE DEPUY 118034000,4365.00
24826,TROC THORAC 15MM        ,689.00
24848,IMMOBILIZER SHLDR REVRS ,648.00
24849,HIP HHH                 ,16006.00
24850,STENT 1007946-58        ,2447.00
24852,STENT 1007948-58        ,2447.00
24853,STENT 1007949-58        ,2447.00
24854,STENT 1007950-58        ,2447.00
24900,STUART PRENATAL TAB     ,40.00
24919,DIALOSE CAP             ,40.00
24924,SCREW 7555050           ,7936.00
24925,NAIL TI 130MM X 380MM   ,12162.00
24931,PLATE PLVC 4HL 58.8MM   ,4864.00
24932,INTEGRA BMWD 1SQCM      ,277.00
24935,HEAD FEM 26X42MM UHR    ,3644.00
24937,CAGE PEEK 47-4007       ,9890.00
24967,PLATE 4910-L001         ,3335.00
24968,DRILL BIT 2490-1500     ,2299.00
24969,BIT SURG DRL OD2 LOCN   ,2463.00
24970,SCREW BN 2.7X18 EVOLVE  ,1468.00
24975,SCREW BN EVOL 2X20      ,2438.00
24977,CAGE 7710635            ,12747.00
24978,SCREW CHARLT SS 4.3X42MM,3694.00
24979,SCREW CHARLT SS 4.3X38MM,3694.00
24981,SCREW 4012-2720         ,1206.00
24983,BIT SURG DRL OD3.0MM CHA,2118.00
24985,CLINDAMYCIN 900 MG BAG  ,243.00
24986,ARIPIPRAZOLE 5MG TAB    ,225.00
24987,RASAGILINE 1MG TAB      ,147.00
24988,TINIDAZOLE 500MG TAB    ,82.00
24990,SITAGLIPTIN 100MG TAB   ,105.00
24991,SITAGLIPTIN 25MG TAB    ,105.00
24992,SITAGLIPTIN 50MG TAB    ,105.00
24993,PLASMA FRZ WITHIN 24 HRS,215.00
24995,CTA LOW EXTREMITY BI    ,17192.00
24996,MYLANTA TAB             ,13.00
24997,SIMETHICONE DPS 30ML    ,305.00
24999,SCREW BN EVOL 2X18      ,2438.00
25014,GWIRE HT STLCR 300      ,1461.00
25015,GWIRE HT STLCR 190 LT   ,1470.00
25016,GWIRE HT STLCR 300 LT   ,1461.00
25018,WIRE 1005202            ,1588.00
25019,GWIRE HT SPRTA 300      ,1461.00
25020,GWIRE HT SPRTA 190      ,1461.00
25021,GWIRE HT SPRTA 300      ,1461.00
25025,CT C-SPINE W/CONTRAST   ,7032.00
25026,CATHETER 1005594-07     ,1270.00
25028,CATHETER 1005604-07     ,1270.00
25036,BLN VTRC 6.5X15X135     ,3612.00
25041,BLN VTRC 7X20X135       ,3612.00
25044,BLN VTRC 4X15X135       ,3612.00
25048,BLN VTRC 4.5X15X135     ,3345.00
25052,BLN VTRC 5X15X135       ,3041.00
25063,BLN VTRC 6X15X135       ,3345.00
25068,SNR GSNCK AMPTZ 5       ,4105.00
25096,ROD SPN SPHRX2 60X5.5MM ,3663.00
25097,PLATE PROX TIB 4.5LCP 82,11710.00
25098,SCREW BN CANN 5X60MM    ,2507.00
25099,SCREW CONICAL CANN 5.0MM,2507.00
25100,SCREW BN CNDRL 5X4.4X50 ,2855.00
25101,SCREW BN CNDRL 5X4.4X55 ,2855.00
25102,SCREW LOCKING 5.0X65 02.,2855.00
25103,SCREW LOCKING 5.0X70 02.,2855.00
25104,SCREW LOCKING 5.0MMX75MM,2855.00
25105,SCREW LOCK 4MM ST WSTARD,1783.00
25106,SCREW LOCK 4MM ST WSTARD,1877.00
25107,SCREW BN 6.5X7.9X2.9X85 ,3694.00
25108,SCREW CANNULATED 6.5 160,3694.00
25109,SCREW LOCK 4MM ST WSTARD,2048.00
25110,SCREW ST 4.0X30 STRDR   ,2048.00
25111,NAIL TIBIAL 04.004.552S ,9973.00
25112,SCREW LOCK 04.005.534S  ,2627.00
25113,SCREW LOCKING 5.0 X 70MM,2627.00
25114,PLATE 442.465TM         ,2060.00
25146,POSACONAZOLE O/S 5ML    ,183.00
25147,CATH 2ND ORDER VEN      ,10177.00
25150,STENT 1010555-20        ,2447.00
25167,CATHETER BLNDIL 9MMX1.5 ,10945.00
25169,BLN GTWY 9X2.0          ,10523.00
25170,BLN GTWY 9X2.25         ,10523.00
25171,CATH BLN GATEWAY 9X2.5  ,10523.00
25172,BALLOON 20722-0927      ,10523.00
25173,BALLOON 20722-0930      ,10523.00
25174,BLN GTWY 9X3.5          ,10523.00
25175,CATHETER BLNDIL 15MMX1.5,10945.00
25176,CATH ANGIO M003207221520,10945.00
25177,BLN GTWY 15X2.25        ,10523.00
25178,CATH ANGIO M003207221525,10945.00
25179,BALLOON 20722-1527      ,10523.00
25180,CATH BLNDIL PTA 3.5 3X15,10523.00
25181,BALLOON 20722-1532      ,10523.00
25183,BALLOON 20722-1537      ,10523.00
25184,CTH GTWY 15X4           ,10945.00
25185,PLATE TIB TI 13HOLE LISS,13966.00
25186,PLATE TIB TI 13HOLE LISS,13966.00
25187,CUP ACTB PNCL SECT 60   ,12474.00
25188,HIP 121887460           ,8884.00
25189,STEM FEM 190X17 DIST HIP,23080.00
25190,BODY TPR PROX KN 45X75  ,28455.00
25191,HEAD FEM ART +5 12/14 40,10438.00
25192,BLADE FIXTN TI11.0X110 T,5230.00
25196,PLATE 442.459TM         ,7673.00
25197,PLATE 442.465TM         ,7673.00
25200,STEM RADL +4 OD6.5 EVOL ,15150.00
25201,SURFAK CAP 240 MG       ,13.00
25202,DOXIDAN CAP             ,21.00
25203,HEAD COMP SZ +2 24MM    ,7937.00
25205,TUBING COOLFLOW 06FT    ,1717.00
25206,GRFT STNT 40MM 6MM      ,20175.00
25207,GRFT STNT 80MM 6MM      ,21136.00
25208,GRFT STNT 40MM 8MM      ,20175.00
25209,GRFT STNT 80MM 8MM      ,21136.00
25211,GRFT STNT 60MM 10MM     ,20175.00
25212,STENT FTL06040          ,20175.00
25213,STENT FTL06080          ,21136.00
25214,STENT FTL08040          ,20175.00
25215,STENT FTL08060          ,20175.00
25216,GRFT STNT 40MM 10MM     ,20175.00
25217,STENT FTL10060          ,20175.00
25220,INTRO CTH SWRTZ 63CM 8.5,2545.00
25221,SHTH SWTZSL1 8.5F 407453,2545.00
25224,INTRODUCER 407452       ,3185.00
25225,SHEATH SL1 407455       ,2857.00
25226,SHEARS WAVE 18S         ,1243.00
25229,FUROSEMIDE TAB 40 MG    ,27.00
25245,ATRACURIUM 10MG ML 5ML V,536.00
25248,CHEMO IV EA AD SEQ 1 HR ,464.50
25253,INJ SI ANES/STD/TH AG   ,2945.00
25257,INJ BLOOD PATCH         ,2945.00
25259,PUNCTURE LUMBAR THERP   ,1162.00
25261,VALVE ANTI REFLUX SALEM ,183.00
25266,INJ FCT L/S SGL FL/CT BI,4360.00
25271,BLOCK C/T SPI SGL       ,3263.00
25272,BLOCK C/T SPI SGL BI    ,4360.00
25273,BLOCK C/T SPI ADL       ,2184.00
25274,BLOCK C/T SPI ADL BI    ,5454.00
25275,BLOCK L-SPINE SGL       ,3263.00
25276,BLOCK L-SPINE SGL BI    ,4360.00
25277,BLOCK L-SPINE ADDL      ,2184.00
25278,BLOCK L-SPINE ADDL BI   ,5454.00
25290,PLACE NG/OG TUBE FLUORO ,666.00
25291,XR ANKLE 3 + V BI       ,2755.00
25292,XR FOOT 2 VIEWS BI      ,2173.00
25293,XR FOOT 3 + V BI        ,2460.00
25294,XR CALCANEUS 2 + V BI   ,1332.00
25295,XR TOE(S) 2 + V BI      ,1494.00
25296,XR CLAVICLE COMP BI     ,887.00
25297,XR SCAPULA COMP BI      ,3151.00
25299,XR SHOULDER 1 V BI      ,1860.00
25300,XR SHOULDER 2 + V BI    ,2430.00
25301,XR ARTHROGRAM SHLDR BI  ,7260.00
25302,XR HUMERUS 2 + V BI     ,2061.00
25303,XR ELBOW 2 VIEWS BI     ,2677.00
