DRG_Long_Desc,Average_Charge_Per_Case,Average_Medicare_Payment_Per_Case
457 - SPINAL FUS EXC CERV W SPINAL CURV MALIG/ INFEC OR EXT FUS W CC,399175.57,43082.86
458 - SPINAL FUS EXC CERV W SPINAL CURV MALIG INFEC OR  EXT FUS WO CCMCC,213041.53,No Medicare Payment Available
459 - SPINAL FUSION EXCEPT CERVICAL W MCC,489169.09,40051.37
460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,265121.1,26085.12
463 - WND DEBRID & SKN GRFT EXC HAND; FOR MUSCULO-CONN TISS DIS W MCC,294369.58,24836.46
464 - WND DEBRID & SKN GRFT EXC HAND; FOR MUSCULO-CONN TISS DIS W CC,248033.42,20807.14
465 - WND DEBRID & SKN GRFT EXC HAND; FOR MUSCULO-CONN TISS DIS W/O CC/MCC,103681.56,9020.53
466 - REVISION OF HIP OR KNEE REPLACEMENT W MCC,289795.21,31792.82
467 - REVISION OF HIP OR KNEE REPLACEMENT W CC,159851.39,19297.34
468 - REVISION OF HIP OR KNEE REPLACEMENT W/O CC/MCC,123830.34,17439.76
469 - MAJ HIP AND KNEE JNT REPL OR REATTACH OF LW EXTREM W MCC OR TOT ANKLE REPL,175647.51,18121.18
470 - MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,94962.67,12863.92
471 - CERVICAL SPINAL FUSION W MCC,314330.79,25511.63
472 - CERVICAL SPINAL FUSION W CC,201054.84,18043.23
473 - CERVICAL SPINAL FUSION W/O CC/MCC,145326.42,13613.54
474 - AMPUTATION FOR MUSCULOSKELETAL SYS & CONN TISSUE DIS W MCC,181921.66,No Medicare Payment Available
475 - AMPUTATION FOR MUSCULOSKELETAL SYS & CONN TISSUE DIS W CC,269005.23,No Medicare Payment Available
476 - AMPUTATION FOR MUSCULOSKELETAL SYS & CONN TISSUE DIS W/O CC/MCC,81959.61,7747.34
477 - BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W MCC,400428.47,46322.31
478 - BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W CC,103792.46,14960.45
479 - BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W/O CC/MCC,65874.77,10735.69
480 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,154627.41,18140.79
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,123234.1,12289.07
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,91580.75,10647.93
483 - MAJOR JOINT & LIMB REATTACHMENT PROC OF UPPER EXTREMITY W CC/MCC,105135.83,15546.75
485 - KNEE PROCEDURES W PDX OF INFECTION W MCC,180827.28,20805.39
486 - KNEE PROCEDURES W PDX OF INFECTION W CC,155550.26,14832.09
487 - KNEE PROCEDURES W PDX OF INFECTION W/O CC/MCC,81298.39,10823.53
488 - KNEE PROCEDURES W/O PDX OF INFECTION W CC/MCC,158440.54,6768.09
489 - KNEE PROCEDURES W/O PDX OF INFECTION W/O CC/MCC,64829.53,8500.53
492 - LOWER EXTREM & HUMER PROC EXCEPT HIP;FOOT;FEMUR W MCC,225025.32,20403.62
493 - LOWER EXTREM & HUMER PROC EXCEPT HIP;FOOT;FEMUR W CC,148680.21,13891.21
494 - LOWER EXTREM & HUMER PROC EXCEPT HIP;FOOT;FEMUR W/O CC/MCC,95704.7,11451.21
495 - LOCAL EXCISION & REMOVAL INT FIX DEVICES EXC HIP & FEMUR W MCC,407627.26,18539.8
496 - LOCAL EXCISION & REMOVAL INT FIX DEVICES EXC HIP & FEMUR W CC,73557.79,12138.38
497 - LOCAL EXCISION & REMOVAL INT FIX DEVICES EXC HIP & FEMUR W/O CC/MCC,99230.98,No Medicare Payment Available
498 - LOCAL EXCISION & REMOVAL INT FIX DEVICES OF HIP & FEMUR W CC/MCC,514731.94,44247.93
499 - LOCAL EXCISION & REMOVAL INT FIX DEVICES OF HIP & FEMUR W/O CC/MCC,163828.6,7997.76
500 - SOFT TISSUE PROCEDURES W MCC,232960.58,18934.67
501 - SOFT TISSUE PROCEDURES W CC,116971.93,10898.86
502 - SOFT TISSUE PROCEDURES W/O CC/MCC,86016.38,8094.04
503 - FOOT PROCEDURES W MCC,197639.12,No Medicare Payment Available
504 - FOOT PROCEDURES W CC,140336.78,11230.1
505 - FOOT PROCEDURES W/O CC/MCC,98546.12,9940.15
506 - MAJOR THUMB OR JOINT PROCEDURES,83163.11,9069.18
509 - ARTHROSCOPY,16122.37,No Medicare Payment Available
510 - SHOULDER;ELBOW OR FOREARM PROC;EXC MAJOR JOINT PROC W MCC,179080.58,16014.42
511 - SHOULDER;ELBOW OR FOREARM PROC;EXC MAJOR JOINT PROC W CC,119235.93,11633.49
512 - SHOULDER;ELBOW OR FOREARM PROC;EXC MAJOR JOINT PROC W/O CC/MCC,81875.21,9826.38
513 - HAND OR WRIST PROC; EXCEPT MAJOR THUMB OR JOINT PROC W CC/MCC,79196.57,8840.7
514 - HAND OR WRIST PROC; EXCEPT MAJOR THUMB OR JOINT PROC W/O CC/MCC,69214.6,No Medicare Payment Available
515 - OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROC W MCC,234871.35,20577.65
516 - OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROC W CC,145626.87,11165.05
517 - OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROC W/O CC/MCC,118274.38,9418.65
518 - BACK & NECK PROC EXC SPINAL FUSION W MCC OR DISC DEVICE/NEUROSTIM,201106.23,18790.72
519 - BACK & NECK PROC EXC SPINAL FUSION W CC,121446.86,12435.69
520 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,94060.87,8556.83
534 - FRACTURES OF FEMUR W/O MCC,43931.37,4698.13
535 - FRACTURES OF HIP & PELVIS W MCC,52377.79,7555.68
536 - FRACTURES OF HIP & PELVIS W/O MCC,43831.06,4843.12
537 - SPRAINS; STRAINS; & DISLOCATIONS OF HIP; PELVIS & THIGH W CC/MCC,3836.39,No Medicare Payment Available
538 - SPRAINS; STRAINS; & DISLOCATIONS OF HIP; PELVIS & THIGH W/O CC/MCC,40332.99,4643.24
539 - OSTEOMYELITIS W MCC,244248.3,12565.81
540 - OSTEOMYELITIS W CC,159675.57,8529.35
541 - OSTEOMYELITIS W/O CC/MCC,33350.17,No Medicare Payment Available
542 - PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIG W MCC,129695.3,11640.22
543 - PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIG W CC,67669.42,7158.27
544 - PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIG W/O CC/MCC,45700.49,5281.58
545 - CONNECTIVE TISSUE DISORDERS W MCC,204298.14,15490.63
546 - CONNECTIVE TISSUE DISORDERS W CC,100602.9,7479.38
547 - CONNECTIVE TISSUE DISORDERS W/O CC/MCC,47157.86,5537.35
549 - SEPTIC ARTHRITIS W CC,73556.49,No Medicare Payment Available
551 - MEDICAL BACK PROBLEMS W MCC,80136.64,9372.76
552 - MEDICAL BACK PROBLEMS W/O MCC,63684.24,6442.68
553 - BONE DISEASES & ARTHROPATHIES W MCC,63270.32,8488.14
554 - BONE DISEASES & ARTHROPATHIES W/O MCC,37106.95,4992.43
555 - SIGNS & SYMPTOMS OF MUSCULOSKELETAL SYSTEM & CONN TISSUE W MCC,94195.87,8441.58
556 - SIGNS & SYMPTOMS OF MUSCULOSKELETAL SYSTEM & CONN TISSUE W/O MCC,65047.02,5128.22
557 - TENDONITIS; MYOSITIS & BURSITIS W MCC,93241.68,9442.95
558 - TENDONITIS; MYOSITIS & BURSITIS W/O MCC,39911.19,5551.85
559 - AFTERCARE; MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W MCC,94506.68,23880.67
560 - AFTERCARE; MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W CC,99627.31,20583.4
561 - AFTERCARE; MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W/O CC/MCC,46136.19,9519.69
562 - FX; SPRN; STRN & DISL EXCEPT FEMUR; HIP; PELVIS & THIGH W MCC,84135.3,8037.46
563 - FX; SPRN; STRN & DISL EXCEPT FEMUR; HIP; PELVIS & THIGH W/O MCC,48991.7,5416.65
564 - OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W MCC,68120.73,9575.05
565 - OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W CC,55424.37,6382.15
566 - OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W/O CC/MCC,122765.43,5291.41
570 - SKIN DEBRIDEMENT W MCC,130266.27,29289.86
571 - SKIN DEBRIDEMENT W CC,73038.08,10646.9
572 - SKIN DEBRIDEMENT W/O CC/MCC,100118.47,No Medicare Payment Available
573 - SKIN GRAFT FOR SKIN ULCER OR CELLULITIS W MCC,606195.78,33967.85
574 - SKIN GRAFT FOR SKIN ULCER OR CELLULITIS W CC,156009.77,18991.32
575 - SKIN GRAFT FOR SKIN ULCER OR CELLULITIS W/O CC/MCC,56246.08,No Medicare Payment Available
576 - SKIN GRAFT EXC FOR SKIN ULCER OR CELLULITIS W MCC,226650.22,28980.28
577 - SKIN GRAFT EXC FOR SKIN ULCER OR CELLULITIS W CC,165827.85,19626.89
578 - SKIN GRAFT EXC FOR SKIN ULCER OR CELLULITIS W/O CC/MCC,132628.31,9686.62
579 - OTHER SKIN; SUBCUT TISS & BREAST PROC W MCC,433692.7,53329.44
580 - OTHER SKIN; SUBCUT TISS & BREAST PROC W CC,160364.79,11865.41
581 - OTHER SKIN; SUBCUT TISS & BREAST PROC W/O CC/MCC,99520.44,7506.31
583 - MASTECTOMY FOR MALIGNANCY W/O CC/MCC,224587.29,No Medicare Payment Available
585 - BREAST BIOPSY; LOCAL EXCISION & OTHER BREAST PROCEDURES W/O CC/MCC,250875.06,10415
592 - SKIN ULCERS W MCC,33080.97,No Medicare Payment Available
593 - SKIN ULCERS W CC,63366.2,7050.46
595 - MAJOR SKIN DISORDERS W MCC,147137.11,13716.44
596 - MAJOR SKIN DISORDERS W/O MCC,30383.38,6577.51
598 - MALIGNANT BREAST DISORDERS W CC,93541.69,No Medicare Payment Available
600 - NON-MALIGNANT BREAST DISORDERS W CC/MCC,56739.41,No Medicare Payment Available
601 - NON-MALIGNANT BREAST DISORDERS W/O CC/MCC,55171.17,No Medicare Payment Available
602 - CELLULITIS W MCC,87755.06,8756.79
603 - CELLULITIS W/O MCC,45192.29,4893.31
604 - TRAUMA TO THE SKIN; SUBCUT TISS & BREAST W MCC,89690.75,No Medicare Payment Available
605 - TRAUMA TO THE SKIN; SUBCUT TISS & BREAST W/O MCC,57406.91,5721.94
606 - MINOR SKIN DISORDERS W MCC,24261.9,No Medicare Payment Available
607 - MINOR SKIN DISORDERS W/O MCC,53951.58,No Medicare Payment Available
614 - ADRENAL & PITUITARY PROCEDURES W CC/MCC,209715.59,No Medicare Payment Available
615 - ADRENAL & PITUITARY PROCEDURES W/O CC/MCC,144004.19,No Medicare Payment Available
616 - AMPUTAT OF LOWER LIMB FOR ENDOCRINE;NUTRIT;& METABOL DIS W MCC,507410.45,No Medicare Payment Available
617 - AMPUTAT OF LOWER LIMB FOR ENDOCRINE;NUTRIT;& METABOL DIS W CC,124152.91,13228.97
620 - O.R. PROCEDURES FOR OBESITY W CC,115182.79,11984.73
621 - O.R. PROCEDURES FOR OBESITY W/O CC/MCC,115448.06,9015.82
622 - SKIN GRAFTS & WOUND DEBRID FOR ENDOC; NUTRIT & METAB DIS W MCC,362916.15,23018.7
623 - SKIN GRAFTS & WOUND DEBRID FOR ENDOC; NUTRIT & METAB DIS W CC,83471.18,158.53
626 - THYROID; PARATHYROID & THYROGLOSSAL PROCEDURES W CC,154310.69,No Medicare Payment Available
627 - THYROID; PARATHYROID & THYROGLOSSAL PROCEDURES W/O CC/MCC,76088.5,No Medicare Payment Available
628 - OTHER ENDOCRINE; NUTRIT & METAB O.R. PROC W MCC,400288.75,22889.78
629 - OTHER ENDOCRINE; NUTRIT & METAB O.R. PROC W CC,111970.23,14932.01
637 - DIABETES W MCC,96459.69,8461.68
638 - DIABETES W CC,66798.51,4677.61
639 - DIABETES W/O CC/MCC,49965.21,2344.63
640 - MISC DISORDERS OF NUTRITION;METABOLISM;FLUIDS/ELECTROLYTES W MCC,73797.67,7347.84
641 - MISC DISORDERS OF NUTRITION;METABOLISM;FLUIDS/ELECTROLYTES W/O MCC,52202.21,4342.96
642 - INBORN AND OTHER DISORDERS OF METABOLISM,47603.35,No Medicare Payment Available
643 - ENDOCRINE DISORDERS W MCC,90111.48,6204.58
644 - ENDOCRINE DISORDERS W CC,53067.25,6512.86
645 - ENDOCRINE DISORDERS W/O CC/MCC,36516.01,3059.55
654 - MAJOR BLADDER PROCEDURES W CC,263810.92,8966.35
655 - MAJOR BLADDER PROCEDURES W/O CC/MCC,142908.39,No Medicare Payment Available
656 - KIDNEY & URETER PROCEDURES FOR NEOPLASM W MCC,122529.67,20810.96
657 - KIDNEY & URETER PROCEDURES FOR NEOPLASM W CC,146957.67,12818.28
658 - KIDNEY & URETER PROCEDURES FOR NEOPLASM W/O CC/MCC,134322.99,10248.44
659 - KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W MCC,199906.46,22721.99
660 - KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W CC,135170.2,14192.25
661 - KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W/O CC/MCC,112031.61,9547.24
662 - MINOR BLADDER PROCEDURES W MCC,31059.22,No Medicare Payment Available
663 - MINOR BLADDER PROCEDURES W CC,129066.08,No Medicare Payment Available
666 - PROSTATECTOMY W CC,112778.96,11311.61
668 - TRANSURETHRAL PROCEDURES W MCC,132240.23,16931.38
669 - TRANSURETHRAL PROCEDURES W CC,83723.25,8742.97
670 - TRANSURETHRAL PROCEDURES W/O CC/MCC,65562.27,6632.38
672 - URETHRAL PROCEDURES W/O CC/MCC,82241.3,No Medicare Payment Available
673 - OTHER KIDNEY & URINARY TRACT PROCEDURES W MCC,229680.56,18005.79
674 - OTHER KIDNEY & URINARY TRACT PROCEDURES W CC,228342.16,14955.5
675 - OTHER KIDNEY & URINARY TRACT PROCEDURES W/O CC/MCC,126243.27,10878.83
682 - RENAL FAILURE W MCC,90733.68,9213.39
683 - RENAL FAILURE W CC,59758.19,6019.07
684 - RENAL FAILURE W/O CC/MCC,47036.31,4398.16
686 - KIDNEY & URINARY TRACT NEOPLASMS W MCC,24772.95,11222.92
687 - KIDNEY & URINARY TRACT NEOPLASMS W CC,78584.51,7340.66
688 - KIDNEY & URINARY TRACT NEOPLASMS W/O CC/MCC,23912,No Medicare Payment Available
689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,59964.8,6209.66
690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,52705.7,4837.73
693 - URINARY STONES W/O ESW LITHOTRIPSY W MCC,106655.42,9409.56
694 - URINARY STONES W/O ESW LITHOTRIPSY W/O MCC,63717.31,4615.31
696 - KIDNEY & URINARY TRACT SIGNS & SYMPTOMS W/O MCC,37238.97,4799.5
698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,91339.25,9297.64
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,62149.95,6358.33
700 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W/O CC/MCC,50405.17,5081.2
707 - MAJOR MALE PELVIC PROCEDURES W CC/MCC,101289.29,No Medicare Payment Available
708 - MAJOR MALE PELVIC PROCEDURES W/O CC/MCC,114931.37,8484.03
709 - PENIS PROCEDURES W CC/MCC,85694.45,No Medicare Payment Available
711 - TESTES PROCEDURES W CC/MCC,123600.36,No Medicare Payment Available
712 - TESTES PROCEDURES W/O CC/MCC,77100.01,No Medicare Payment Available
713 - TRANSURETHRAL PROSTATECTOMY W CC/MCC,34605.4,No Medicare Payment Available
714 - TRANSURETHRAL PROSTATECTOMY W/O CC/MCC,118309.62,No Medicare Payment Available
715 - OTHER MALE REPRODUCTIVE SYSTEM O.R. PROC FOR MALIGNANCY W CC/MCC,460906.23,No Medicare Payment Available
716 - OTHER MALE REPRODUCTIVE SYSTEM O.R. PROC FOR MALIGNANCY W/O CC/MCC,109356.34,No Medicare Payment Available
717 - OTHER MALE REPRODUCTIVE SYSTEM O.R. PROC EXC MALIGNANCY W CC/MCC,152333.16,No Medicare Payment Available
718 - OTHER MALE REPRODUCTIVE SYSTEM O.R. PROC EXC MALIGNANCY W/O CC/MCC,133798.18,8246.63
726 - BENIGN PROSTATIC HYPERTROPHY W/O MCC,25200.03,No Medicare Payment Available
727 - INFLAMMATION OF THE MALE REPRODUCTIVE SYSTEM W MCC,87924.62,No Medicare Payment Available
728 - INFLAMMATION OF THE MALE REPRODUCTIVE SYSTEM W/O MCC,67541.33,No Medicare Payment Available
729 - OTHER MALE REPRODUCTIVE SYSTEM DIAGNOSES W CC/MCC,148744.54,No Medicare Payment Available
730 - OTHER MALE REPRODUCTIVE SYSTEM DIAGNOSES W/O CC/MCC,62774.82,No Medicare Payment Available
734 - PELVIC EVISCERATION; RAD HYSTERECTOMY & RAD VULVECTOMY W CC/MCC,105529.65,14063.42
735 - PELVIC EVISCERATION; RAD HYSTERECTOMY & RAD VULVECTOMY W/O CC/MCC,86818.73,8648.48
736 - UTERINE & ADNEXA PROC FOR OVARIAN OR ADNEXAL MALIGNANCY W MCC,201028.76,25027.12
737 - UTERINE & ADNEXA PROC FOR OVARIAN OR ADNEXAL MALIGNANCY W CC,114450.99,12536.87
738 - UTERINE & ADNEXA PROC FOR OVARIAN OR ADNEXAL MALIGNANCY W/O CC/MCC,99319.09,8746.89
739 - UTERINE;ADNEXA PROC FOR NON-OVARIAN/ADNEXAL MALIG W MCC,120195.72,22645.99
740 - UTERINE;ADNEXA PROC FOR NON-OVARIAN/ADNEXAL MALIG W CC,109801.44,9933.8
741 - UTERINE;ADNEXA PROC FOR NON-OVARIAN/ADNEXAL MALIG W/O CC/MCC,88658.66,8224.15
742 - UTERINE & ADNEXA PROC FOR NON-MALIGNANCY W CC/MCC,110543.07,10716.92
743 - UTERINE & ADNEXA PROC FOR NON-MALIGNANCY W/O CC/MCC,78070.71,7178.65
744 - D&C; CONIZATION; LAPAROSCOPY & TUBAL INTERRUPTION W CC/MCC,229785.77,No Medicare Payment Available
746 - VAGINA; CERVIX & VULVA PROCEDURES W CC/MCC,94533.6,10682.02
747 - VAGINA; CERVIX & VULVA PROCEDURES W/O CC/MCC,80366.66,6020.35
748 - FEMALE REPRODUCTIVE SYSTEM RECONSTRUCTIVE PROCEDURES,129862.33,8421.32
749 - OTHER FEMALE REPRODUCTIVE SYSTEM O.R. PROCEDURES W CC/MCC,153617.46,16620.27
750 - OTHER FEMALE REPRODUCTIVE SYSTEM O.R. PROCEDURES W/O CC/MCC,135900.74,No Medicare Payment Available
754 - MALIGNANCY; FEMALE REPRODUCTIVE SYSTEM W MCC,80804.85,11764.88
755 - MALIGNANCY; FEMALE REPRODUCTIVE SYSTEM W CC,77725.6,7136.45
756 - MALIGNANCY; FEMALE REPRODUCTIVE SYSTEM W/O CC/MCC,72323.07,No Medicare Payment Available
757 - INFECTIONS; FEMALE REPRODUCTIVE SYSTEM W MCC,99288.64,9593.96
758 - INFECTIONS; FEMALE REPRODUCTIVE SYSTEM W CC,53986.09,No Medicare Payment Available
759 - INFECTIONS; FEMALE REPRODUCTIVE SYSTEM W/O CC/MCC,65214.89,No Medicare Payment Available
760 - MENSTRUAL & OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS W CC/MCC,28694.64,4476.23
761 - MENSTRUAL & OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS W/O CC/MCC,46777.6,No Medicare Payment Available
765 - CESAREAN SECTION W CC/MCC,53206.42,6486.57
766 - CESAREAN SECTION W/O CC/MCC,40810.35,No Medicare Payment Available
767 - VAGINAL DELIVERY W STERILIZATION &/OR D&C,34200.78,No Medicare Payment Available
768 - VAGINAL DELIVERY W O.R. PROC EXCEPT STERIL &/OR D&C,43224.93,No Medicare Payment Available
769 - POSTPARTUM & POST ABORTION DIAGNOSES W O.R. PROCEDURE,147948.46,No Medicare Payment Available
770 - ABORTION W D&C; ASPIRATION CURETTAGE OR HYSTEROTOMY,50035.64,No Medicare Payment Available
774 - VAGINAL DELIVERY W COMPLICATING DIAGNOSES,26810.66,No Medicare Payment Available
775 - VAGINAL DELIVERY W/O COMPLICATING DIAGNOSES,24602.19,No Medicare Payment Available
776 - POSTPARTUM & POST ABORTION DIAGNOSES W/O O.R. PROCEDURE,41558.94,No Medicare Payment Available
777 - ECTOPIC PREGNANCY,65495.53,No Medicare Payment Available
778 - THREATENED ABORTION,25067.19,No Medicare Payment Available
779 - ABORTION W/O D&C,36291.56,No Medicare Payment Available
780 - FALSE LABOR,13279.31,No Medicare Payment Available
781 - OTHER ANTEPARTUM DIAGNOSES W MEDICAL COMPLICATIONS,40380,26044.7
782 - OTHER ANTEPARTUM DIAGNOSES W/O MEDICAL COMPLICATIONS,38607.64,No Medicare Payment Available
787 - CESAREAN SECTION W/O STERILIZATION W CC,76411.36,No Medicare Payment Available
788 - CESAREAN SECTION W/O STERILIZATION W/O CC/MCC,49565.43,No Medicare Payment Available
789 - NEONATES; DIED OR TRANSFERRED TO ANOTHER ACUTE CARE FACILITY,45351.06,No Medicare Payment Available
790 - EXTREME IMMATURITY OR RESPIRATORY DISTRESS SYNDROME; NEONATE,574950.59,No Medicare Payment Available
791 - PREMATURITY W MAJOR PROBLEMS,209653.1,No Medicare Payment Available
792 - PREMATURITY W/O MAJOR PROBLEMS,92056.16,No Medicare Payment Available
793 - FULL TERM NEONATE W MAJOR PROBLEMS,58552.12,No Medicare Payment Available
794 - NEONATE W OTHER SIGNIFICANT PROBLEMS,14565.68,No Medicare Payment Available
795 - NORMAL NEWBORN,10810.63,No Medicare Payment Available
802 - OTHER O.R. PROC OF THE BLOOD & BLOOD FORMING ORGANS W MCC,309879.84,20836.12
803 - OTHER O.R. PROC OF THE BLOOD & BLOOD FORMING ORGANS W CC,75100.28,12095.66
806 - VAGINAL DELIVERY W/O STERILIZATION/D&C W CC,34472.02,No Medicare Payment Available
807 - VAGINAL DELIVERY W/O STERILIZATION/D&C W/O CC/MCC,27511.57,No Medicare Payment Available
808 - MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W MCC,135900.72,13786.27
809 - MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W CC,95096.85,7914.03
810 - MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W/O CC/MCC,67803.12,No Medicare Payment Available
811 - RED BLOOD CELL DISORDERS W MCC,115811.92,10725.89
812 - RED BLOOD CELL DISORDERS W/O MCC,66401.19,5952.89
813 - COAGULATION DISORDERS,121708.31,11244.86
814 - RETICULOENDOTHELIAL & IMMUNITY DISORDERS W MCC,69907.31,No Medicare Payment Available
815 - RETICULOENDOTHELIAL & IMMUNITY DISORDERS W CC,121477.11,5374.53
816 - RETICULOENDOTHELIAL & IMMUNITY DISORDERS W/O CC/MCC,56858.21,No Medicare Payment Available
817 - OTHER ANTEPARTUM DIAGNOSES W O.R. PROCEDURE W MCC,73027.91,No Medicare Payment Available
818 - OTHER ANTEPARTUM DIAGNOSES W O.R. PROCEDURE W CC,69809.18,No Medicare Payment Available
819 - OTHER ANTEPARTUM DIAGNOSES W O.R. PROCEDURE W/O CC/MCC,65493.47,No Medicare Payment Available
821 - LYMPHOMA & LEUKEMIA W MAJOR O.R. PROCEDURE W CC,187975.97,15229.7
823 - LYMPHOMA & NON-ACUTE LEUKEMIA W OTHER PROC W MCC,500403.33,80069.86
824 - LYMPHOMA & NON-ACUTE LEUKEMIA W OTHER PROC W CC,214672.82,16364.22
825 - LYMPHOMA & NON-ACUTE LEUKEMIA W OTHER PROC W/O CC/MCC,50115.49,7837.03
826 - MYELOPROLIF DISORD OR POORLY DIFF NEOPL W MAJ O.R. PROC W MCC,119730.64,No Medicare Payment Available
827 - MYELOPROLIF DISORD OR POORLY DIFF NEOPL W MAJ O.R. PROC W CC,161067.9,15260.08
828 - MYELOPROLIF DISORD OR POORLY DIFF NEOPL W MAJ O.R. PROC W/O CC/MCC,85671.71,10580.43
829 - MYELOPROLIF DISORD OR POORLY DIFF NEOPL W OTHER PROC W CC/MCC,254889.67,No Medicare Payment Available
834 - ACUTE LEUKEMIA W/O MAJOR O.R. PROCEDURE W MCC,445707.14,34918.47
835 - ACUTE LEUKEMIA W/O MAJOR O.R. PROCEDURE W CC,197200.53,No Medicare Payment Available
838 - CHEMO W ACUTE LEUKEMIA AS SDX W CC OR HIGH DOSE CHEMO AGENT,100958.65,No Medicare Payment Available
840 - LYMPHOMA & NON-ACUTE LEUKEMIA W MCC,252157.15,16961.9
841 - LYMPHOMA & NON-ACUTE LEUKEMIA W CC,102157.96,10330.39
842 - LYMPHOMA & NON-ACUTE LEUKEMIA W/O CC/MCC,110034,No Medicare Payment Available
843 - OTHER MYELOPROLIF DIS OR POORLY DIFF NEOPL DIAG W MCC,119411.03,10951.41
844 - OTHER MYELOPROLIF DIS OR POORLY DIFF NEOPL DIAG W CC,123223.2,7963.47
846 - CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W MCC,149037.39,15367.73
847 - CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W CC,73544.86,8311.39
849 - RADIOTHERAPY,120153.9,11676.25
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,394771.42,33904.03
854 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W CC,137602.04,14629.68
855 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W/O CC/MCC,138456.32,No Medicare Payment Available
856 - POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W MCC,326336.34,25693.17
857 - POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W CC,159041.65,12313.96
858 - POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W/O CC/MCC,62893.72,4473.46
862 - POSTOPERATIVE & POST-TRAUMATIC INFECTIONS W MCC,80905.01,11014.98
863 - POSTOPERATIVE & POST-TRAUMATIC INFECTIONS W/O MCC,53243.8,5916.66
864 - FEVER,57292.88,5923.01
865 - VIRAL ILLNESS W MCC,106794.65,10340.42
866 - VIRAL ILLNESS W/O MCC,45990.74,5450.28
867 - OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES W MCC,173255.27,No Medicare Payment Available
868 - OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES W CC,66555.44,No Medicare Payment Available
869 - OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES W/O CC/MCC,67168.33,No Medicare Payment Available
870 - SEPTICEMIA OR SEVERE SEPSIS W MV >96 HOURS,498525.53,38470.57
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV >96 HOURS W MCC,116222.78,11291.1
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV >96 HOURS W/O MCC,67446.97,6703.49
880 - ACUTE ADJUSTMENT REACTION & PSYCHOSOCIAL DYSFUNCTION,81918.35,4271.79
881 - DEPRESSIVE NEUROSES,15807.34,No Medicare Payment Available
882 - NEUROSES EXCEPT DEPRESSIVE,56913.18,5288.02
884 - ORGANIC DISTURBANCES & INTELLECTUAL DISABILITY,96710.3,7728.6
885 - PSYCHOSES,116677.89,7343.24
