Procedure ID,Description,Amount
71268,CILASTATN/IMIPINM 500 MG,873.00
71273,DECITABINE 50 MG INJ    ,5551.00
71282,DEXAMETH NA PHOS 10 MG  ,207.00
71283,DEXAMETH NA PHOS 20 MG  ,413.00
71289,HYDROMORPH 50 MG INJ    ,846.00
71298,HYDROMORPH 10 MG INJ    ,323.00
71312,DOBUTAMINE 500 MG BAG   ,589.00
71315,DOBUTAMINE 1000 MG BAG  ,883.00
71317,DOPAMINE 400 MG VL      ,586.00
71319,DOPAMINE 800 MG BAG     ,1425.00
71321,DOPAMINE 200 MG VL      ,85.00
71324,FOSCARNET 6000 MG BAG   ,956.00
71325,GRANISETRON 1000 MCG INJ,2132.00
71327,HALOPERIDL DEC 100MG INJ,154.00
71334,HEPARIN 2000 U INJ      ,141.00
71342,HEPARIN 5000 U INJ      ,162.00
71343,HEPARIN 10000 U INJ     ,234.00
71347,HEPARIN 25000 U  BAG    ,1111.00
71351,DALTEPARIN 5000 U INJ   ,504.00
71353,IBANDRONATE SOD 3 MG INJ,3050.00
71355,ITRACONAZOLE 250 MG INJ ,1687.00
71356,KANAMYCIN 1 G INJ       ,402.00
71357,FUROSEMIDE 40 MG INJ    ,164.00
71358,FUROSEMIDE 100 MG INJ   ,329.00
71359,LEUPRO DEPOT 11.25MG INJ,7098.00
71362,LINEZOLID 600 MG INJ    ,1250.00
71368,LORAZEPAM 20 MG INJ     ,439.00
71379,MEPERIDINE 300 MG INJ   ,250.00
71380,MEPERIDINE 500 MG INJ   ,479.00
71384,MEROPENEM 500 MG INJ    ,626.00
71389,MIDAZOLAM 50 MG INJ     ,748.00
71393,MIDAZOLAM 10 MG INJ     ,186.00
71394,MIDAZOLAM 10 MG INJ     ,76.00
71396,MIDAZOLAM 2 MG INJ      ,119.00
71398,MIDAZOLAM 2 MG INJ      ,180.00
71401,MIDAZOLAM 5 MG INJ      ,277.00
71402,MIDAZOLAM 5 MG INJ      ,277.00
71404,MIDAZOLAM 50 MG INJ     ,273.00
71406,MILRINONE LAC 20 MG INJ ,349.00
71407,MILRINONE LAC 40 MG BAG ,981.00
71409,MORPHINE SULF 15 MG INJ ,216.00
71411,MORPHINE SULF 30MG INJ  ,257.00
71435,NALBUPHINE 20 MG INJ    ,107.00
71440,NALOXONE 2 MG INJ       ,283.00
71444,NESIRITIDE 1.5 MG INJ   ,3943.00
71445,OCTREOTIDE DEPO IM 10MG ,5830.00
71446,OCTREOTIDE DEPO IM 20MG ,7623.00
71447,OCTREOTIDE DEPO IM 30MG ,11393.00
71452,OMALIZUMAB 150 MG INJ   ,4431.00
71457,PARICALCITOL 2 MCG INJ  ,251.00
71459,PARICALCITOL 5 MCG INJ  ,556.00
71462,PCN G PROCN AQ 1.2MILL U,531.00
71467,PCNG K 2 MILLION U INJ  ,96.00
71471,PROTAMINE 250 MG INJ    ,517.00
71475,RANITIDINE HCL 50 MG INJ,119.00
71476,RASBURICASE 1.5 MG INJ  ,3474.00
71478,RISPERIDONE LA 25 MG    ,1873.00
71480,RISPERIDONE LA 50 MG    ,2930.00
71481,RISPERIDONE LA 12.5 MG  ,1380.00
71482,RISPERIDONE LA 37.5 MG  ,3066.00
71484,THEOPHYLLINE 400 MG BAG ,141.00
71485,THEOPHYLLINE 800 MG BAG ,252.00
71487,SECRETIN SYN HUMAN 16MCG,3429.00
71488,NA FERRIC GLUCON 62.5 MG,682.00
71490,RETEPLASE 36.2 MG INJ   ,15006.00
71495,FENTANYL CIT 0.1 MG INJ ,198.00
71502,FENTANYL CIT 0.25 MG INJ,275.00
71506,TIGECYCLINE 50 MG INJ   ,905.00
71507,TIROFIBAN 12.5 MG INJ   ,3375.00
71514,TRIAMCINLN HEX 20 MG INJ,304.00
71518,DIAZEPAM 10 MG INJ      ,153.00
71522,THIAMINE 200 MG INJ     ,336.00
71523,VIT K PHYTONADIONE 10 MG,423.00
71524,MAG SULFATE 2G INJ      ,181.00
71528,MAG SULFATE 1G INJ      ,180.00
71536,POTASS CL 20MEQ BAG     ,535.00
71543,ZIPRASIDONE 20 MG VL    ,553.00
71565,TACROLIMUS IMM 5 MG PO  ,83.00
71567,METHYLPRED 8 MG PO      ,31.00
71568,METHYLPRED 16 MG PO     ,35.00
71571,PREDNISOLON 15MG/5ML LIQ,26.00
71573,MYCOPHENOLATE 500 MG PO ,83.00
71574,MYCOPHENOLIC 360 MG PO  ,51.00
71575,SIROLIMUS 2 MG PO       ,112.00
71576,INH DORNASEALFA UD 2.5MG,658.00
71579,CABERGOLINE 0.5 MG PO   ,148.00
71581,CYCLOPHOSPHAMIDE 50MG PO,37.00
71582,TEMOZOLOMIDE 20 MG PO   ,190.00
71583,TEMOZOLOMIDE 100 MG PO  ,860.00
71584,TEMOZOLOMIDE 250 MG PO  ,1923.00
71588,BEVACIZUMAB 100 MG INJ  ,5700.00
71589,CETUXIMAB 100 MG INJ    ,4661.00
71590,EPIRUBICIN 50 MG INJ    ,1340.00
71592,MESNA 1000 MG INJ       ,1521.00
71593,METHOTREXATE 100 MG INJ ,156.00
71594,METHOTREXATE 200 MG INJ ,209.00
71595,OXALIPLATIN 50 MG INJ   ,5706.00
71598,PANITUMUMAB 400 MG INJ  ,18978.00
71601,PANITUMUMAB 100 MG INJ  ,6496.00
71602,FULVESTRANT 250 MG INJ  ,7882.00
71603,ALBUMIN INF 5% 500 ML   ,1514.00
71618,ZIDOVUDINE 300 MG PO    ,41.00
71619,CLOZAPINE 100 MG PO     ,32.00
71627,MEGESTROL ACET 40 MG PO ,26.00
71628,MEGESTROL ACE 400 MG LIQ,118.00
71629,TAMOXIFEN 20 MG PO      ,41.00
71633,LEVOLEUCOVORIN 50 MG INJ,1419.00
71642,NON-STRESS TEST         ,411.00
71643,US PREGNANCY LTD        ,2184.00
71645,IV HYDRAT INIT UP TO 1HR,1395.00
71646,IV HYDRAT EA ADD HR     ,212.00
71647,IV INITIAL UP TO 1 HOUR ,1395.00
71648,IV EACH ADD HOUR        ,212.00
71649,IV ADDL SEQ INF UP TO 1H,212.00
71651,IV CONCURRENT INFUSION  ,212.00
71652,SQ INFUSION UP TO 1 HOUR,1368.00
71653,SQ INFUSION EA ADDL HOUR,208.00
71654,INJECTION IM OR SQ      ,206.00
71656,IVP SINGLE/INITIAL DRUG ,548.00
71657,IVP EA ADD SEQ NEW DRUG ,548.00
71658,IVP EA ADD SEQ SAME DRUG,548.00
71666,C-SECT DELIVERY         ,2086.00
71694,LABOR CARE              ,771.00
71719,RECOVERY PACU PT        ,642.00
71979,ROUTINE VAGINAL DELIVERY,4001.00
72163,VACUUM ASSISTED DELIVERY,319.00
72165,OBS PER HOUR            ,232.00
72167,DIRECT REFERRAL TO OBS  ,1342.00
72177,LVL 1 HOSP TYPE B ED VST,297.00
72182,LVL 5 HOSP TYPE B ED VST,1594.00
72189,APPLY VENOUS WND COMP BK,6.00
72208,SPECTRSCPY COR EA VESSEL,1634.00
72209,REMVL PLEURL CATH W/CUFF,1041.00
72210,CHST FIBRINLYSIS INI DAY,1762.00
72211,CHST FIBRINLYSIS SUB DAY,1762.00
72219,APLY VN WND CMP BK RT PT,525.00
72222,METHYL BLUE 10 MG INJ   ,172.00
72223,MIDAZOLAM 1 MG INJ      ,19.00
72226,TR MLC DEVICES IMRT     ,1705.00
72235,TEMOZOLOMIDE 100 MG INJ ,4514.00
72238,LIDO/EPI 1%/1:100M 50ML ,168.00
72244,INJECTION INTRA-ARTERIAL,548.00
72247,HEPA-HEPB VAC ADULT IM  ,1110.00
72257,AMNIOCENTESIS THER W/US ,4543.00
72267,ACIDOPHIL/BULGARICUS TAB,29.00
72269,ACIDOPHIL/BULGARICUS PKT,29.00
72299,VARICELLA ZOSTER RAP CUL,317.00
72332,AMNIOCENTESIS           ,1343.00
72560,LEFLUNOMIDE ARAVA QN    ,361.00
72572,CYCLOPENTOLATE 1%15MLOP ,167.00
72573,FLUORMETHLNE0.25%TOP10ML,602.00
72574,POLYSOMNOGRAPHY >4 PAR  ,6413.00
72580,PUNCTURE SHUNT ASP/INJ  ,1059.00
72583,SP SHUNTOGM NONVASC     ,1063.00
72609,FEBUXOSTAT 40 MG TAB    ,39.00
72613,TROSPIUM ER 60MG CAP    ,36.00
72651,BACLOFEN 10 MG INJ      ,1729.00
72652,EUS SIGMOID W/BIOPSY    ,15948.00
72674,CHEMO INTRA ART PUSH    ,2243.00
72675,PERC ASP INTERVERT DISC ,1022.00
72696,NEOPTERIN IA QN         ,261.00
72699,SCREW BNE L12MM OD3.8MM ,6803.00
72703,CILASTATN/IMIPINM 250 MG,497.00
72704,HALOPERIDOL DEC 50MG INJ,157.00
72705,DALTEPARIN 2500 U INJ   ,486.00
72706,DESMOPRESSIN 4 MCG INJ  ,211.00
72707,PROTAMINE 50 MG INJ     ,846.00
72709,RANITIDINE HCL 50 MG BAG,337.00
72710,PREDNISOLON 15MG/5ML LIQ,26.00
72712,MYCOPHENOLIC 180 MG PO  ,37.00
72713,BEVACIZUMAB 400 MG INJ  ,18900.00
72714,EPIRUBICIN 200 MG INJ   ,3448.00
72715,OXALIPLATIN 100 MG INJ  ,9482.00
72716,ZIDOVUDINE 100 MG PO    ,54.00
72718,FOSAMPRENAVIR 700MG TAB ,79.00
72732,RETEPLASE 18.1 MGINJ    ,6836.00
72733,LEUPRO DEPOT 3.75 MG INJ,3415.00
72736,VINORELBINE TARTRAT 50MG,1201.00
72737,PAMIDRONATE 90 MG INJ   ,1186.00
72738,ABRAXANE 100 MG INJ     ,7487.00
72740,IFOSFAMIDE 3 G INJ      ,2286.00
72741,IDARUBICIN 20 MG INJ    ,2219.00
72742,IDARUBICIN 10 MG INJ    ,3045.00
72743,HBIG HUMAN 1 ML IM      ,1287.00
72744,GEMCITABINE 1 G INJ     ,3704.00
72745,FOMEPIZOLE 1500 MG INJ  ,4400.00
72749,DAUNORUBICIN 20 MG INJ  ,956.00
72750,CYTARABINE 2000 MG INJ  ,607.00
72752,CYTARABINE 1000 MG INJ  ,483.00
72754,TACROLIMUS 5 MG INJ     ,887.00
72755,LACOSAMIDE 200 MG INJ   ,596.00
72756,LACOSAMIDE 200 MG TAB   ,52.00
72757,LACOSAMIDE 150 MG TAB   ,51.00
72758,LACOSAMIDE 100 MG TAB   ,48.00
72759,LACOSAMIDE 50 MG TAB    ,39.00
72761,BUTT PASTE 90GM OINT    ,138.00
72767,RMV/RPL EXT/INT DWL STNT,4634.00
72777,ESOMEPRAZOLE 20MG INJ   ,585.00
72790,VERT W FRAC RED & BB EAD,24435.00
72791,VORICONAZOLE 200 MG INJ ,1338.00
72793,BUTORPHANOL 1 MG INJ    ,202.00
72797,TACROLIMUS IMM 1 MG PO  ,31.00
72800,SACROPLASTY UNI INCL BLN,21088.00
72801,SACROPLASTY BI INCL BLN ,48870.00
72813,PNEUMOCYSTIS AMP QN     ,579.00
72814,CK7/CK18 AB IHC         ,307.00
72815,MICRODISSECTION MANUAL  ,1730.00
72816,METHYLPRED SUCC 500 MG  ,983.00
72818,METHYLPRED SUCC 1 G INJ ,317.00
72819,METHYLPRED SUCC 2 G INJ ,880.00
72820,MEPERIDINE 25 MG INJ    ,148.00
72822,MEPERIDINE 50 MG INJ    ,171.00
72825,MEPERIDINE 75 MG INJ    ,197.00
72826,MEPERIDINE 100 MG INJ   ,218.00
72827,MEROPENEM 1 G INJ       ,933.00
72828,SILDENAFIL CIT 25 MG PO ,93.00
72833,HEPARIN 1000 U BAG      ,240.00
72834,IG RHOPHYLAC 1500 IU    ,794.00
72836,DIG IMMUNE FAB PER VIAL ,3619.00
72837,DIG IMMUNE FAB PER VIAL ,10302.00
72839,MILRINONE LAC 20 MG BAG ,594.00
72840,MILRINONE LAC 10 MG INJ ,183.00
72841,FUROSEMIDE 20 MG INJ    ,83.00
72842,MIDAZOLAM 5MG/2.5ML LIQ ,39.00
72843,QUETIAPINE XR 200MG TAB ,63.00
72844,QUETIAPINE XR 300MG TAB ,75.00
72845,QUETIAPINE XR 50MG TAB  ,43.00
72850,CLADRIBINE 10 MG INJ    ,4166.00
72857,DESMOPRESSIN 1 MCG INJ  ,21.00
72864,CHROM & KARY IN SITU AMN,1874.00
72865,ACYCLOVIR 5 MG INJ      ,17.00
72889,THIAMINE 100 MG INJ     ,152.00
72890,STREP A OPTICAL IA      ,341.00
72892,GAMUNEXC/GAMAKED 10G INJ,3747.00
72893,GAMUNEXC/GAMMAKED 5G INJ,3501.00
72894,GAMUNEXC/GAMAKED2.5G INJ,1258.00
72897,NEOST METH UP TO 0.5 MG ,38.00
72905,PRASUGREL 10 MG         ,49.00
72906,ANIDULAFUNGIN 50 MG INJ ,1174.00
72909,ANIDULAFUNGIN 100 MG INJ,1589.00
72910,MEPIVACAIN 1.5% 30ML INJ,168.00
72911,TDAP VAC >=7YRS IM      ,75.00
72921,MEROPENEM 100 MG INJ    ,114.00
72923,CAFFEINE CITRAT 5MG INJ ,82.00
72928,FLUVAC IIV3 PF 0.5ML IM ,314.00
72949,DRONEDARONE 400 MG TAB  ,43.00
72953,PRASUGREL 5 MG          ,49.00
73047,FLUVOXAMINE LUVOX QN    ,347.00
73048,AMYLASE PANCREATIC      ,222.00
73049,INTERFERON BETA NEUT AB ,1781.00
73058,LEVETIRACETM XR500 MG TB,37.00
73059,LEVETIRACETM XR750 MG TB,44.00
73061,SILDENAFIL CIT OS PER DO,93.00
73063,ADMIN INFLUENZA VACCINE ,102.00
73066,ADMIN PNEUMOCOCCAL VAC  ,102.00
73111,PCNG K 3 MILLION U INJ  ,129.00
73112,SIROLIMUS 1 MG PO       ,68.00
73126,TAMOXIFEN 10 MG PO      ,41.00
73138,DOPAMINE 200 MG BAG     ,376.00
73143,DOPAMINE 400 MG BAG     ,840.00
73144,DOPAMINE 800 MG VL      ,1170.00
73145,GAMUNEXC/GAMAKED 20G INJ,7442.00
73159,SOL LIVER AG IGG QL IA  ,229.00
73160,TRICHODERMA VIRIDE AB   ,396.00
73161,PHOMA HERBARUM AB       ,396.00
73162,PENICILLIUM NOTATUM AB  ,396.00
73163,ALTERNARIA ALTERNATA AB ,396.00
73169,NEWBORN (WELL-BABY)     ,728.00
73170,NICU - LEVEL 1          ,8783.00
73174,NICU - LEVEL 2          ,9529.00
73175,NICU - LEVEL 3          ,10838.00
73176,NEWBORN (WELL-BABY)     ,728.00
73177,NICU - LEVEL 1          ,8783.00
73179,NICU - LEVEL 2          ,9529.00
73181,NICU - LEVEL 3          ,10838.00
73182,NEWBORN (WELL-BABY)     ,728.00
73183,NICU - LEVEL 1          ,8783.00
73184,NICU - LEVEL 2          ,9529.00
73185,NICU - LEVEL 3          ,10838.00
73193,NICU - LEVEL 1          ,8783.00
73194,NICU - LEVEL 2          ,9529.00
73195,NICU - LEVEL 3          ,10838.00
73196,OSELTAMAVIR 15MG/ML LIQ ,19.00
73206,BENZENE                 ,253.00
73207,COBALT QN               ,504.00
73211,AMINOPHYLLIN 250 MG INJ ,146.00
73212,IVIG GAMMAGARD 5 G      ,3831.00
73215,MORPHINE SULF 4MG INJ   ,161.00
73216,MORPHINE SULF 2MG INJ   ,146.00
73218,PCNG K UP TO 600000 U   ,306.00
73219,IVIG PRIVIGEN 20G/200ML ,6022.00
73222,IVIG PRIVIGEN 10G/100ML ,3330.00
73223,IVIG PRIVIGEN 5G/50ML   ,2396.00
73242,LACOSAMIDE (VIMPAT) QN  ,454.00
73244,OKT3 TDM DRUG LEVEL QN  ,454.00
73246,HYDROXYCORTICOST 18 MS  ,288.00
73249,PHOSPHA INOSITAL AB IGA ,261.00
73250,PHOSPHA INOSITAL AB IGG ,261.00
73251,PHOSPHA INOSITAL AB IGM ,261.00
73252,POTASSIUM BODY FLUID    ,202.00
73268,HSV IGM                 ,318.00
73273,POTASS CL 2 MEQ INJ     ,19.00
73274,DOXORUBICIN 50 MG INJ   ,802.00
73275,DOXORUBICIN 20 MG INJ   ,527.00
73278,CARBOPLATIN 450 MG INJ  ,4575.00
73280,CARBOPLATIN 150 MG VL   ,1527.00
73284,SEVELAMER CO3 2.4G PKT  ,51.00
73285,SEVELAMER CO3 0.8G PKT  ,51.00
73287,HEPARIN 100 U LOCK      ,113.00
73292,CALCITRIOL 1MCG/ML OS   ,49.00
73296,PROMETHAZINE 12.5MG BAG ,189.00
73298,TOLVAPTAN 15MG PO       ,1355.00
73299,TOLVAPTAN 30MG PO       ,1181.00
73300,DEXTROMETH/PHENYLEPH LIQ,24.00
73304,SMOOTHELIN PEROX AB IHC ,307.00
73307,D LACTATE QN SPECT      ,1198.00
73310,ANTI-ANNEXIN V IGG QN IA,261.00
73311,ANTI-ANNEXIN V IGM QN IA,261.00
73313,THROMBIN REC 5000 U KIT ,1053.00
73314,THROMBIN REC 20000 U KIT,3237.00
73315,OFATUMUMAB 100 MG INJ   ,3162.00
73316,TD VAC PF 0.5 ML IM     ,235.00
73319,TAPENTADOL 100 MG TAB   ,32.00
73321,TAPENTADOL 75 MG TAB    ,29.00
73322,TAPENTADOL 50 MG TAB    ,28.00
73329,FLUCYTOSINE ANCOBON QN  ,361.00
73332,ATROPINE 0.4 MG INJ     ,83.00
73333,ATROPINE 0.5 MG INJ     ,83.00
73335,ATROPINE 1 MG INJ       ,132.00
73347,COSYNTROPIN 0.25 MG INJ ,1329.00
73348,ROMIPLOSTIM 250 MCG INJ ,3813.00
73349,ROMIPLOSTIM 500 MCG INJ ,8338.00
73353,DOCETAXEL 20 MG INJ     ,2467.00
73354,DOCETAXEL 80 MG INJ     ,10038.00
73357,INJ FACET C/T SGL FLU/CT,10981.00
73358,INJ FACET C/T 2ND FLU/CT,820.00
73359,INJ FACET C/T >=3 FLU/CT,820.00
73360,INJ FACET L/S SGL FLU/CT,10981.00
73361,INJ FACET L/S 2ND FLU/CT,820.00
73362,INJ FACET L/S >=3 FLU/CT,820.00
73363,CT COLONOGRAPHY DX WO CN,3428.00
73373,CT HEART WO CN W QUAN CA,1058.00
73374,CTHEART W CN STR MOR FNC,6200.00
73375,CTHEART CONGENITL DISEAS,6200.00
73376,CT HEART W CN ART/GRAFTS,6200.00
73379,INJ FACET C/T SGL FLU/CT,10981.00
73380,INJ FACET C/T 2ND FLU/CT,820.00
73381,INJ FACET C/T >=3 FLU/CT,820.00
73383,INJ FACET L/S SGL FLU/CT,10981.00
73384,INJ FACET L/S 2ND FLU/CT,820.00
73385,INJ FACET L/S >=3 FLU/CT,820.00
73387,INJ FACET C/T SGL FLU/CT,10981.00
73388,INJ FACET C/T 2ND FLU/CT,820.00
73389,INJ FACET C/T >=3 FLU/CT,820.00
73390,INJ FACET L/S SGL FLU/CT,10981.00
73391,INJ FACET L/S 2ND FLU/CT,820.00
73392,INJ FACET L/S >=3 FLU/CT,820.00
73406,CYSTOMETROGRAM W/VP&UP  ,14252.00
73408,CAR MRI VELOCITY FLW MAP,147.00
73410,PROCALCITONIN PCT       ,454.00
73431,I123 IOBENGUANE DX 15MCI,6966.00
73432,NM MYOCRD SPECT R/S SGL ,6013.00
73434,NM MYOCRD SPECT R/S MULT,9749.00
73435,NM MYOCRD PERF R/S SGL  ,5915.00
73436,NM MYOCRD PERF R/S MULT ,9013.00
73437,SM153 LEXIDRON TX 150MCI,17528.00
73456,RMV SPNE ELTRD PERQ ARAY,5576.00
73462,INJ FACET C/T SGL FLU/CT,4071.00
73464,INJ FACET C/T 2ND FLU/CT,1023.00
73467,INJ FACET C/T >=3 FLU/CT,1023.00
73470,INJ FACET L/S SGL FLU/CT,4071.00
73473,INJ FACET L/S 2ND FLU/CT,1023.00
73475,INJ FACET L/S >=3 FLU/CT,1023.00
73477,METHYLENE BLUE 1 MG INJ ,154.00
73478,HE4 OVARIAN CANCER QN   ,398.00
73479,ISOSULFAN BLUE 50 MG INJ,1393.00
73485,THROMBOXANE UA W/WO METB,261.00
73486,PHENOLPHTHALEIN FEC QL  ,117.00
73487,ANCA SCREEN             ,241.00
73490,CELL FUNCT STIM DET BIO ,1236.00
73492,TREP PALLIDUM IGM IA SQ ,247.00
73493,FTA AB CONFIRM          ,247.00
73494,FTA AB CSF              ,247.00
73496,T PALLIDUM AB IGG       ,247.00
73497,T PALLIDUM AB IGM       ,247.00
73499,TREPONEMA PALLIDUM AB   ,247.00
73503,CULT TYPING AMP PROBE   ,127.00
73504,CULT TYPING SEQ EA ISO  ,1291.00
73505,C DIFF TOX GENE AMP PROB,582.00
73506,MACRO EXAM DIS PREP EACH,55.00
73507,MACRO EXAM DIS PRE OTHER,253.00
73518,MULTIHANCE 10 ML        ,744.00
73523,NALOXONE 0.4 MG INJ     ,427.00
73524,FLUPHENAZINE DEC TO 25MG,336.00
73532,ROPIVACAINE 200 MG INJ  ,400.00
73533,ROPIVACAINE 150 MG INJ  ,567.00
73535,ROPIVACAINE 40 MG INJ   ,202.00
73539,PENTOBARBITAL 50 MG INJ ,313.00
73543,FERUMOXYTOL 510MG NESRD ,3107.00
73547,SEMI PVT-GENERAL        ,1308.00
73548,APPLY VEN WND COMP BK BI,6.00
73552,HEMIN 313 MG INJ        ,15030.00
73566,APLY VN WND CMP BK RT OT,525.00
73589,PET BRAIN METABOLIC INIT,9272.00
73593,PET BRAIN METABOLIC SUBS,9914.00
73601,PET/CT TUMR LTD AREA INI,10079.00
73602,PET/CT TUMR LTD AREA SUB,10079.00
73603,PET/CT TM SK BS MIDTH IN,10079.00
73604,PET/CT TM SK BS MIDTH SU,10079.00
73605,PET/CT TUMR WHOL BOD INI,10079.00
73606,PET/CT TUMR WHOL BOD SUB,10079.00
73608,PET BRAIN METABOLIC INIT,9272.00
73612,PET BRAIN METABOLIC SUBS,9914.00
73624,PET/CT TUMR LTD AREA INI,10079.00
73625,PET/CT TUMR LTD AREA SUB,10079.00
73626,PET/CT TM SK BS MIDTH IN,10079.00
73627,PET/CT TM SK BS MIDTH SU,10079.00
73628,PET/CT TUMR WHOL BOD INI,10079.00
73631,PET/CT TUMR WHOL BOD SUB,10079.00
73644,CREON 24000 UNIT CAP    ,24.00
73645,BISMUTH SUBSA 524MG/30ML,24.00
73664,OUT MEMBRANE PORIN C AB ,396.00
73677,D2-40 AB IHC            ,307.00
73678,DOG 1 AB IHC            ,307.00
73683,GLYPICAN-3 AB IHC       ,307.00
73699,NAPSIN A AB IHC         ,307.00
73711,PAX-8 AB IHC            ,307.00
73715,SOX-10 AB IHC           ,307.00
73726,VALGANCICLOVIR 450MG OS ,219.00
73743,MILRINONE LAC 5 MG INJ  ,124.00
73745,MILNACIPRAN 25 MG TAB   ,28.00
73748,CARDIOPLEGIC 200ML SOLN ,623.00
73750,RANITIDINE HCL 25 MG INJ,71.00
73755,ONDANSETRON 1 MG INJ    ,33.00
73760,AMANTADNE 100MG/10ML LIQ,18.00
73772,ENOXAPARIN LOW DOSE     ,696.00
73773,ENOXAPARIN HIGH DOSE    ,696.00
73774,UNFRACT HEPARIN LOW DOSE,696.00
73775,UNFRACT HEPARIN HI DOSE ,696.00
73781,VANCOMYCIN 125MG/2.5ML L,57.00
73783,INJ PERC EXTREM PSEAN   ,1898.00
73793,METHYLDOPATE 250 MG INJ ,271.00
73794,GOSERELIN IMP 3.6 MG    ,3607.00
73795,CYCLOPHOSPHAMIDE 25MG PO,29.00
73796,TEMOZOLOMIDE 5 MG PO    ,63.00
73799,MEGESTROL ACET 20 MG PO ,24.00
73803,N GONORRHOEAE AB QL     ,396.00
73808,LEUPRO DEPOT 15 MG INJ  ,13010.00
73809,LEUPRO DEPOT 7.5 MG INJ ,2986.00
73864,TRANSCORTIN (CBG)       ,279.00
73866,LINEZOLID 200 MG INJ    ,747.00
73867,ADAMTS 13 AB IA QN      ,261.00
73888,HEPARIN 2000 U BAG      ,99.00
73908,PROGESTERONE 50 MG INJ  ,117.00
73925,FLUOXETINE 10 MG TAB    ,20.00
73935,AFP-3 FRA ISO + TOT AFP ,828.00
73951,PRAVASTATIN 40MG TAB    ,40.00
73959,METOPROLOL QN           ,361.00
73965,RHINOVIRUS AMP PROBE    ,582.00
74023,ROPIVACAINE 0.5% 20ML   ,484.00
74036,US PELVIC LTD OR FU     ,1348.00
74037,US RETRO LTD            ,1259.00
74048,APLY VN WND CMP BK LT OT,525.00
74049,APLY VN WND CMP BK LT PT,525.00
74056,FERROUS SULF 15MG/ML LIQ,26.00
74059,INTER ALFA2B 10MIL U INJ,1572.00
74157,MOMETASONE 220MCG 60    ,882.00
74213,FAC IX COMPLEX 1 UNIT   ,4.00
74233,HEMOGLOBIN              ,78.00
74234,ENDO US (EBUS)          ,7930.00
74239,RIFAXIMIN 550 MG TAB    ,108.00
74257,ADENOVIRUS AMP PROBE    ,582.00
74258,RHINOVIRUS AMP PROBE    ,582.00
74259,BILI ENDO PERC SPEC COLL,4848.00
74304,PCN G PROCN AQ 600000U  ,337.00
74313,HYDROCORTISNE 1% CR 1.5G,15.00
74323,DOCETAXEL 1 MG INJ      ,124.00
74341,MSH-2 AB IHC            ,307.00
74342,MLH-1 IHC AB            ,307.00
74346,LIDO/EPI1%/100M 10ML INJ,121.00
74348,MSH 6 AB IHC            ,307.00
74349,TIROFIBAN 5 MG INJ      ,1186.00
74352,SILODOSIN 4MG CAP       ,37.00
74359,AMYLA/LIP/PROT DR CAP   ,24.00
74366,RUFINAMIDE (BANZEL) QN  ,355.00
74368,AMPHIPHYSIN AB WB       ,601.00
74397,CD 61 PEROX AB IHC      ,307.00
74411,SUCRASE SPECT           ,173.00
74412,LACTASE SPECT           ,173.00
74413,MALTASE SPECT           ,173.00
74414,PALATINASE SPECT        ,173.00
74416,DIAZEPAM 20MG RECTAL GEL,2803.00
74435,ABL 1/MORE REN TU PC RAD,24582.00
74437,ABL 1/MORE PULM TU PC RF,24582.00
74438,LISDEXAMFETAMIN 60MG CAP,39.00
74449,DARUNAVIR 400MG TAB     ,87.00
74451,MAG SULFATE 500 MG INJ  ,68.00
74462,AQUAPORIN-4 RECEP AB EIA,261.00
74473,SAXAGLIPTIN 2.5 MG TAB  ,46.00
74474,SAXAGLIPTIN 5 MG TAB    ,46.00
74483,FLUVAC IIV INC ANTIGN IM,121.00
74528,MRA SPINE W CONT        ,2938.00
74530,MRA SPINE WO CONT       ,2938.00
74532,MRA SPINE W WO CON      ,3192.00
74534,MRA UP EXT W CONT       ,2938.00
74536,MRA UP EXT WO CONT      ,2938.00
74538,MRA UP EXT WWO CONT     ,3192.00
74579,ASENAPINE 5 MG TAB      ,50.00
74580,QUETIAPINE XR 150MG TAB ,50.00
74584,FLUVAC IIV3 PF 0.25MLIM ,330.00
74589,VALGANCICLO 50MG/ML100ML,1999.00
74590,ZIDOVUDINE 200 MG INJ   ,2276.00
74591,LOSARTAN 100MG TAB      ,31.00
74594,METOPROLOL QN           ,454.00
74611,INJ SINUS TRACT TH      ,809.00
74614,DABIGATRAN 150 MG CAP   ,35.00
74615,DABIGATRAN 75 MG CAP    ,35.00
74616,LEUPRO DEPOT 30 MG INJ  ,9878.00
74617,LEUPRO DEPOT 22.5 MG INJ,7417.00
74618,LEUPRO DEPOT 45 MG INJ  ,16284.00
74627,CHROM ANALYS ADD SP BAND,502.00
74636,GEMCITABINE 2 G INJ     ,5816.00
74641,GASTRIC INTUB TX BY PHYS,1580.00
74646,GASTRIC ACID W OR W/O PH,118.00
74647,AG SC DON BLD REA SER EA,217.00
74649,ESOPH MOTILITY STIM/PERF,3320.00
74657,TRNS PERI ATH RENAL ART ,38176.00
74659,TRANS PERI ATHRENAL ART,38176.00
74662,TRNS PERI ATH VISCRL ART,38176.00
74664,TRNS PERI ATHVISCRL ART,38176.00
74667,TRNS PERI ATH ABDM AORT ,38176.00
74669,TRNS PERI ATH BRCH TRNK ,38176.00
74671,REVASC ILIAC W ANGIO INI,20921.00
74672,REVASC ILIAC W STNT INIT,86720.00
74673,REVASC ILIAC W ANGIO ADD,22595.00
