Charge Description,Receivable Owner,Service ID,Service Provider,Service Type,Eff Rate Amt
Boston Scientific Synchro2 Guidewire,UHHS AMC,27431,AMC Interv Suites,Tech,"1,350.00"
Boston Scientific Tracheobronch Stent,UHHS AMC,27234,AMC Interv Suites,Tech,"5,429.00"
Boston Scientific Tracheobronch Stent,UHHS AMC,27273,AMC Interv Suites,Tech,"3,557.00"
Boston Scientific Tracheobronichal Stent,UHHS AMC,27274,AMC Interv Suites,Tech,"3,557.00"
Boston Scientific Vasc Access Sys,UHHS AMC,27466,AMC Interv Suites,Tech,887
Boston Scientific Vena Cava Filter,UHHS AMC,27295,AMC Interv Suites,Tech,"3,268.00"
Boston Scientific Vena Cava Filter,UHHS AMC,27332,AMC Interv Suites,Tech,"2,862.00"
Boston Scientific XXL Balloon Cath,UHHS AMC,27442,AMC Interv Suites,Tech,"1,077.00"
Boston Scientific XXL Balloon Cath,UHHS AMC,27448,AMC Interv Suites,Tech,"1,023.00"
Boston ScientificGDC SR 10 360 Coil,UHHS AMC,27270,AMC Interv Suites,Tech,"3,663.00"
BostonScientific Amplatz Cath,UHHS AMC,27590,AMC Interv Suites,Tech,240
BostonScientific Biliary/Trach Stent,UHHS AMC,27279,AMC Interv Suites,Tech,"3,530.00"
BostonScientific Biliary/Trach Stent,UHHS AMC,27290,AMC Interv Suites,Tech,"3,296.00"
BostonScientific Biliary/Trach Stent,UHHS AMC,27302,AMC Interv Suites,Tech,"3,200.00"
BostonScientific ChoicePt Guidewire,UHHS AMC,27597,AMC Interv Suites,Tech,233
BostonScientific Mav2 Monorail PTCA,UHHS AMC,27477,AMC Interv Suites,Tech,750
BostonScientific Micro-Infusion Cath,UHHS AMC,27471,AMC Interv Suites,Tech,805
BostonScientific Nephrouretrl Stent,UHHS AMC,27565,AMC Interv Suites,Tech,322
BostonScientific Spinnaker Flow Cath,UHHS AMC,27443,AMC Interv Suites,Tech,"1,077.00"
BostonScientific Stone Remov Forcep,UHHS AMC,27517,AMC Interv Suites,Tech,532
BostonScientific Symm Cath w/Glidex,UHHS AMC,27435,AMC Interv Suites,Tech,"1,126.00"
BostonScientific Symm Cath w/Glidex,UHHS AMC,27444,AMC Interv Suites,Tech,"1,077.00"
BostonScientific Symm Cath w/Glidex,UHHS AMC,27446,AMC Interv Suites,Tech,"1,036.00"
BostonScientific Symm Cath w/Glidex,UHHS AMC,27447,AMC Interv Suites,Tech,"1,036.00"
BostonScientific Transend Guidewire,UHHS AMC,27457,AMC Interv Suites,Tech,929
Bpst Sci Guidewire Amplatz 180cm M001465251,UHHS AMC,55371,AMC Interv Suites,Tech,129
Brachial sheath 5cm,UHHS AMC,932,AMC Interv Suites,Tech,48
Brachiocephalic trunk and branches atherectomy  each vessel,UHHS AMC,31972,AMC Interv Suites,Tech,"12,958.00"
Brist tip interventional sheath,UHHS AMC,948,AMC Interv Suites,Tech,93
Brite Tip 23cm Sheath,UHHS AMC,53424,AMC Interv Suites,Tech,64
Brocken Brough needle,UHHS AMC,949,AMC Interv Suites,Tech,583
Bx bone trocar/needle suprfcl,UHHS AMC,1044,AMC Interv Suites,Tech,"2,184.00"
C7 Dragonfly Imag Cath (LightLab),UHHS AMC,29699,AMC Interv Suites,Tech,"3,679.00"
Calcium Gluconate Inj 10ml,UHHS AMC,29618,AMC Interv Suites,Tech,5
Capsure Fix Novus,UHHS AMC,11718,AMC Interv Suites,Tech,"1,427.00"
Cardiac output susequential,UHHS AMC,17297,AMC Interv Suites,Tech,198
Cardinal St Angiography Pack,UHHS AMC,28888,AMC Interv Suites,Tech,160
Cardinal Sterile Drainage Tray,UHHS AMC,28887,AMC Interv Suites,Tech,77
Cardioassist method of circulatory assist internal,UHHS AMC,20699,AMC Interv Suites,Tech,"8,156.00"
CardioMEMS HF System,UHHS AMC,39690,AMC Interv Suites,Tech,"60,000.00"
Cardiopulmonary resuscitation,UHHS AMC,9123,AMC Interv Suites,Tech,"1,144.00"
Cardiovascular functn eval w/tilt table,UHHS AMC,9202,AMC Interv Suites,Tech,"2,034.00"
Cardioversion external in Cath Lab,UHHS AMC,15465,AMC Interv Suites,Tech,"2,100.00"
Catheter diagnostic,UHHS AMC,11705,AMC Interv Suites,Tech,36
Catheter insertion into LV  no coronaries,UHHS AMC,31950,AMC Interv Suites,Tech,"17,338.00"
Catheter special size diagnostic,UHHS AMC,1252,AMC Interv Suites,Tech,162
Catheter Swan Ganz,UHHS AMC,1253,AMC Interv Suites,Tech,300
Celsius 8mm ablation catheter Biosense Webster,UHHS AMC,25746,AMC Interv Suites,Tech,"2,589.00"
CenterCross Ultra,UHHS AMC,52874,AMC Interv Suites,Tech,"2,985.00"
Certus pressure wire - Radi Med Syst 12006,UHHS AMC,15125,AMC Interv Suites,Tech,"2,099.00"
CESSJ Therapy cath removal,UHHS AMC,35830,AMC Interv Suites,Tech,"6,027.00"
CESSJ Therapy cath removal,UHHS AMC,35830,AMC Interv Suites,Tech,"6,027.00"
Change G Tube all inclusive,UHHS AMC,34314,AMC Interv Suites,Tech,"1,510.00"
Change gastrostomy tube w/o imaging or endo,UHHS AMC,31393,AMC Interv Suites,Tech,"1,563.00"
Change of nephrostomy/pyelostomy tube,UHHS AMC,31396,AMC Interv Suites,Tech,"2,803.00"
Change ureterostomy tube/externally accessible ureteral sten,UHHS AMC,31308,AMC Interv Suites,Tech,"2,854.00"
ChestnutMed Alligator Retrvl Device,UHHS AMC,27216,AMC Interv Suites,Tech,"6,813.00"
Chng Prc Tube/Drain Cth W/Cntr,UHHS AMC,9815,AMC Interv Suites,Tech,"1,130.00"
Chocolate Touch Drug Coated Ballon IDE# G160085,UHHS AMC,53411,AMC Interv Suites,Tech,0.01
Cholecather drainage,UHHS AMC,42555,AMC Interv Suites,Tech,220
Cineradiography,UHHS AMC,15486,AMC Interv Suites,Tech,598
ClariVein Cartridge Unit 45CM 45018E2S,UHHS AMC,40963,AMC Interv Suites,Tech,"2,250.00"
ClariVein Cartridge Unit 65 cm 65018E4S,UHHS AMC,40964,AMC Interv Suites,Tech,"2,670.00"
Clarivein Catheter 65018E4S,UHHS AMC,54040,AMC Interv Suites,Tech,"2,100.00"
Clin Tec 5f Vascular Access,UHHS AMC,28893,AMC Interv Suites,Tech,82
Clopidogrel (Plavix) Tablet 300mg,UHHS AMC,29619,AMC Interv Suites,Tech,98
ClosureFast,UHHS AMC,34415,AMC Interv Suites,Tech,"2,534.00"
CMI Vascade Closure 5F 700500DX05U,UHHS AMC,55361,AMC Interv Suites,Tech,882
CMI Vascade Closure 6/7F 700580I05U,UHHS AMC,55362,AMC Interv Suites,Tech,582
Coagulation time activated,UHHS AMC,8876,AMC Interv Suites,Tech,162
Coda balloon,UHHS AMC,15616,AMC Interv Suites,Tech,"1,031.00"
Coil,UHHS AMC,15649,AMC Interv Suites,Tech,251
Combined rt heart cath and retrograde lt heart cath,UHHS AMC,9169,AMC Interv Suites,Tech,"13,806.00"
Complete replace PICC thru same venous access,UHHS AMC,15689,AMC Interv Suites,Tech,"2,511.00"
Concentric Med Merci  Access Cath,UHHS AMC,27235,AMC Interv Suites,Tech,"5,314.00"
Concentric Med Merci Microcatheter,UHHS AMC,27464,AMC Interv Suites,Tech,"1,295.00"
Concentric Med Merci Retriever X5,UHHS AMC,27227,AMC Interv Suites,Tech,"5,859.00"
Concentric Medical Merci Guide Cath,UHHS AMC,27403,AMC Interv Suites,Tech,"1,840.00"
Concentric Medical Merci Guide Cath,UHHS AMC,27418,AMC Interv Suites,Tech,"1,922.00"
Concentric Merci L6 Retriever,UHHS AMC,27208,AMC Interv Suites,Tech,"7,494.00"
Concentric Merci LX Retriever,UHHS AMC,27209,AMC Interv Suites,Tech,"8,108.00"
Concentric Merci Microcath Single,UHHS AMC,27432,AMC Interv Suites,Tech,"1,295.00"
Concentric Merci Retriever Firm,UHHS AMC,27199,AMC Interv Suites,Tech,"8,108.00"
Concentric Merci Retriever X6,UHHS AMC,27229,AMC Interv Suites,Tech,"5,859.00"
Concerto Coil,UHHS AMC,42553,AMC Interv Suites,Tech,"2,022.00"
Congenital intravascular doppler velocity and or pressure,UHHS AMC,31932,AMC Interv Suites,Tech,"4,370.00"
Conquest balloon Bard CQ7564,UHHS AMC,18370,AMC Interv Suites,Tech,696
Constellation catheter Boston Scientific,UHHS AMC,20807,AMC Interv Suites,Tech,"5,871.00"
Contrast inj abscess/cyst via  tube,UHHS AMC,20,AMC Interv Suites,Tech,421
Conversion of G to G-J tube at time other than initial G tub,UHHS AMC,30601,AMC Interv Suites,Tech,"2,179.00"
Convert external biliary drain cath to internal-external inc,UHHS AMC,40479,AMC Interv Suites,Tech,"2,027.00"
Convert nephrostomy cath-nephroureteral cath perc,UHHS AMC,40470,AMC Interv Suites,Tech,"1,612.00"
Cook 10Fr x 30cm  Percutaneous Pigtail Nephrostomy Set (0800,UHHS AMC,41730,AMC Interv Suites,Tech,436
Cook 90cm ansel sheath G48188,UHHS AMC,20671,AMC Interv Suites,Tech,355
Cook 9Fr x 100cm  32mm x 30cc Balloon  CODA Balloon Catheter,UHHS AMC,41728,AMC Interv Suites,Tech,"1,251.00"
Cook Advance 135cm PTA balloon,UHHS AMC,41724,AMC Interv Suites,Tech,540
Cook Advance 170cm PTA balloon,UHHS AMC,41725,AMC Interv Suites,Tech,"1,185.00"
Cook Amplatz .Support Guidewire,UHHS AMC,27692,AMC Interv Suites,Tech,66
Cook Amplatz Support Wire Guide,UHHS AMC,27691,AMC Interv Suites,Tech,77
Cook Amplatz Ureteral Stent Set,UHHS AMC,27554,AMC Interv Suites,Tech,342
Cook ATB All-Terrain PTA DilCath,UHHS AMC,27489,AMC Interv Suites,Tech,682
Cook Bird's Nest Fliter-Bush Button,UHHS AMC,27370,AMC Interv Suites,Tech,"2,453.00"
Cook Blue Introducer Set,UHHS AMC,27694,AMC Interv Suites,Tech,64
Cook Brachtherapy Needle Open End,UHHS AMC,27557,AMC Interv Suites,Tech,342
Cook Catheter CXI G50001,UHHS AMC,53287,AMC Interv Suites,Tech,566
Cook Catheter Exchange Wire Guide,UHHS AMC,27697,AMC Interv Suites,Tech,50
Cook Catheter Mac Lock G9450x,UHHS AMC,36380,AMC Interv Suites,Tech,247
Cook Celect IVC filter G48373,UHHS AMC,18360,AMC Interv Suites,Tech,"4,585.00"
Cook Cerebral  Safe-T-J Guidewire,UHHS AMC,27705,AMC Interv Suites,Tech,35
Cook Check-Flo Blue Introducer Set,UHHS AMC,27696,AMC Interv Suites,Tech,58
Cook Check-Flo II Introducer Set,UHHS AMC,27693,AMC Interv Suites,Tech,65
Cook Check-Flo Introducer,UHHS AMC,27626,AMC Interv Suites,Tech,180
Cook Check-Flo Introducer Set,UHHS AMC,27643,AMC Interv Suites,Tech,148
Cook Check-Flo Introducer Set,UHHS AMC,27615,AMC Interv Suites,Tech,205
Cook Check-Flo Introducer Set,UHHS AMC,27642,AMC Interv Suites,Tech,148
Cook Coated Curved Guidewire,UHHS AMC,27617,AMC Interv Suites,Tech,199
Cook Coil Nester 14 G269xx,UHHS AMC,19444,AMC Interv Suites,Tech,367
Cook Cope Mandril Guide,UHHS AMC,27669,AMC Interv Suites,Tech,116
Cook Cope Mandril Guidewire,UHHS AMC,27685,AMC Interv Suites,Tech,196
Cook Cope Mandril Guidewire,UHHS AMC,27688,AMC Interv Suites,Tech,84
Cook Cytomax II Cytology Brush G24741,UHHS AMC,55354,AMC Interv Suites,Tech,270
Cook Dbl Balln Hysterosalping Cath,UHHS AMC,27486,AMC Interv Suites,Tech,682
Cook Double Lumen Catheter Set,UHHS AMC,27613,AMC Interv Suites,Tech,211
Cook Embolization Coil,UHHS AMC,27637,AMC Interv Suites,Tech,159
Cook Embolization MicroCoil,UHHS AMC,27253,AMC Interv Suites,Tech,"3,935.00"
Cook Embolization Particles,UHHS AMC,27588,AMC Interv Suites,Tech,244
Cook Fallopian Tube Cath Set,UHHS AMC,27580,AMC Interv Suites,Tech,251
Cook Fixed Core Wire Guide,UHHS AMC,27695,AMC Interv Suites,Tech,59
Cook Flexor Check-Flo Introducer,UHHS AMC,27638,AMC Interv Suites,Tech,156
Cook Flexor Check-Flo Introducer,UHHS AMC,27661,AMC Interv Suites,Tech,129
Cook Flexor Check-Flo Introducer,UHHS AMC,27675,AMC Interv Suites,Tech,108
Cook Flexor Introducer Set,UHHS AMC,27601,AMC Interv Suites,Tech,226
Cook Flexor Sidearm Introducer,UHHS AMC,27555,AMC Interv Suites,Tech,342
Cook Flexor Sidearm Introducer Set,UHHS AMC,27632,AMC Interv Suites,Tech,169
Cook Flexor Sidearm Introducer Set,UHHS AMC,27644,AMC Interv Suites,Tech,148
Cook Flexor Sidearm Introducer Set,UHHS AMC,27525,AMC Interv Suites,Tech,502
Cook Guidewire,UHHS AMC,27668,AMC Interv Suites,Tech,118
Cook Guidewire Roadrunner G09608,UHHS AMC,55110,AMC Interv Suites,Tech,101
Cook Guidewire w/Nitinol Wire,UHHS AMC,27665,AMC Interv Suites,Tech,78
Cook Hilall Embolization Microcoils,UHHS AMC,27618,AMC Interv Suites,Tech,197
Cook Hilall Embolization Microcoils,UHHS AMC,27629,AMC Interv Suites,Tech,177
Cook Infusion Catheter,UHHS AMC,27654,AMC Interv Suites,Tech,137
Cook Introducer CheckFlow II G13081,UHHS AMC,55111,AMC Interv Suites,Tech,325
Cook IVC filter retrival device G13287,UHHS AMC,18361,AMC Interv Suites,Tech,707
Cook Kumpe Catheter (4.1-5.0),UHHS AMC,28889,AMC Interv Suites,Tech,38
Cook Liver Access/Biopsy Set,UHHS AMC,27437,AMC Interv Suites,Tech,"1,105.00"
Cook Liver Access/Biopsy Set,UHHS AMC,27445,AMC Interv Suites,Tech,"1,105.00"
Cook LuMax Guiding Co-Axial Catheter,UHHS AMC,27553,AMC Interv Suites,Tech,358
Cook Med Coil Hilal G04523,UHHS AMC,42758,AMC Interv Suites,Tech,120
Cook Med Coil Hilal G04622,UHHS AMC,42759,AMC Interv Suites,Tech,120
Cook Micronestor Embol Coil,UHHS AMC,27598,AMC Interv Suites,Tech,229
Cook Micropuncture set with Nitinol wire 4fr/5fr G47942,UHHS AMC,24530,AMC Interv Suites,Tech,105
Cook Micropuncture Vessel Dilator,UHHS AMC,27711,AMC Interv Suites,Tech,27
Cook Multipurp Peel-Away Introducer,UHHS AMC,27627,AMC Interv Suites,Tech,178
Cook Multipurpose Drainage Catheter,UHHS AMC,33099,AMC Interv Suites,Tech,200
Cook Multi-Sideport Cath Infusion Set,UHHS AMC,27576,AMC Interv Suites,Tech,261
Cook Neff Percutaneous Access Set,UHHS AMC,27624,AMC Interv Suites,Tech,202
Cook Nephrostomy Drain Pouch,UHHS AMC,28890,AMC Interv Suites,Tech,81
Cook Nester Embolization Coil,UHHS AMC,27610,AMC Interv Suites,Tech,214
Cook Nestor Embol Coil Platinum,UHHS AMC,27591,AMC Interv Suites,Tech,235
Cook Nestor Micro-embolization Coil,UHHS AMC,27594,AMC Interv Suites,Tech,235
Cook Novy Catheter and Wire Guide,UHHS AMC,27573,AMC Interv Suites,Tech,273
Cook Occluding Embolization Coil,UHHS AMC,27647,AMC Interv Suites,Tech,143
Cook Occluding Sping Embol Coil,UHHS AMC,27592,AMC Interv Suites,Tech,235
Cook Occluding Spring Embol Coil,UHHS AMC,27648,AMC Interv Suites,Tech,142
Cook Occluding Spring Embol Coil,UHHS AMC,27659,AMC Interv Suites,Tech,129
Cook Peel Away Introducer,UHHS AMC,27699,AMC Interv Suites,Tech,169
Cook Peel Away Introducer Set,UHHS AMC,27671,AMC Interv Suites,Tech,113
Cook Peel-Away Introducer Set,UHHS AMC,27623,AMC Interv Suites,Tech,189
Cook Peel-Away Introducer Set,UHHS AMC,27658,AMC Interv Suites,Tech,115
Cook Peel-Away Introducer Set,UHHS AMC,27689,AMC Interv Suites,Tech,82
Cook Peel-Away Introducer Set,UHHS AMC,27622,AMC Interv Suites,Tech,254
Cook Peel-Away Introducer Set,UHHS AMC,27667,AMC Interv Suites,Tech,120
Cook Peel-Away Introducer Sheath,UHHS AMC,27645,AMC Interv Suites,Tech,201
Cook Peel-Away Sheath,UHHS AMC,27628,AMC Interv Suites,Tech,178
Cook Periperally Inserted C V Set,UHHS AMC,27641,AMC Interv Suites,Tech,272
Cook Peripheral Intravenous Cath Set,UHHS AMC,27631,AMC Interv Suites,Tech,169
Cook Peripheral Intravenous Cath Set,UHHS AMC,27633,AMC Interv Suites,Tech,168
Cook Reuter Tip Deflecting Guidewire,UHHS AMC,27655,AMC Interv Suites,Tech,133
Cook Roadrunner Guidewire,UHHS AMC,27568,AMC Interv Suites,Tech,299
Cook Roadrunner PC Guidewire,UHHS AMC,27683,AMC Interv Suites,Tech,93
Cook Safe-T-J Fixed Core Wire Guide,UHHS AMC,27704,AMC Interv Suites,Tech,36
Cook Safe-T-J Fixed Core Wire Guide,UHHS AMC,27706,AMC Interv Suites,Tech,31
Cook Shetty Gastrojejunostomy Set,UHHS AMC,27488,AMC Interv Suites,Tech,682
Cook Shuttle Sheath 6Fr/7 Fr 110 cm,UHHS AMC,41551,AMC Interv Suites,Tech,342
Cook Shuttle Slip Catheter,UHHS AMC,27548,AMC Interv Suites,Tech,409
Cook Sidearm Introducer,UHHS AMC,27552,AMC Interv Suites,Tech,358
Cook Stent Zilver ZIB5,UHHS AMC,42804,AMC Interv Suites,Tech,"4,500.00"
Cook Straight Fixed Core Guidewire,UHHS AMC,27703,AMC Interv Suites,Tech,39
Cook Torcon NB Adv Angiography Cath,UHHS AMC,27652,AMC Interv Suites,Tech,137
Cook Torcon NB Adv Angiography Cath,UHHS AMC,27664,AMC Interv Suites,Tech,117
Cook Torcon NB Cath Montefiore Tip,UHHS AMC,27639,AMC Interv Suites,Tech,151
Cook Tornado Embolization Microcoil,UHHS AMC,27587,AMC Interv Suites,Tech,245
Cook Tornado Embolization Microcoil,UHHS AMC,27725,AMC Interv Suites,Tech,235
Cook Torque Guidewire,UHHS AMC,27698,AMC Interv Suites,Tech,52
Cook Transjug Intrahep Access Set,UHHS AMC,27406,AMC Interv Suites,Tech,"1,635.00"
Cook Transjugular Intrahep Access Set,UHHS AMC,27428,AMC Interv Suites,Tech,"1,242.00"
Cook Transjugular Liver Access Set,UHHS AMC,27450,AMC Interv Suites,Tech,"1,023.00"
Cook Ultrathan Drainage Catheter,UHHS AMC,27589,AMC Interv Suites,Tech,236
Cook Ultrathane Ureteral Stent Set,UHHS AMC,27540,AMC Interv Suites,Tech,373
Cook Vascular Access Set,UHHS AMC,27606,AMC Interv Suites,Tech,217
Cook Vena Cava Filter Set Femoral,UHHS AMC,27325,AMC Interv Suites,Tech,"3,407.00"
Cook Vena Cava Filter Set Jugular,UHHS AMC,27323,AMC Interv Suites,Tech,"2,996.00"
Cook Vena Cava Retrieval Set Transjug,UHHS AMC,27482,AMC Interv Suites,Tech,708
Cook Vessel Sizing Catheter,UHHS AMC,27649,AMC Interv Suites,Tech,142
Cook Zilver PTX DES 120mm,UHHS AMC,53504,AMC Interv Suites,Tech,"5,985.00"
Cook Zilver PTX DES 40mm,UHHS AMC,53501,AMC Interv Suites,Tech,"3,525.00"
Cook Zilver PTX DES 60mm,UHHS AMC,53502,AMC Interv Suites,Tech,"4,485.00"
Cope Nephroureterostomy Stent G48176,UHHS AMC,33237,AMC Interv Suites,Tech,278
Cord Brite Tip Shth (5-6)fx5cm,UHHS AMC,28892,AMC Interv Suites,Tech,96
Cordis 1 Gram n-BCA Embolic 1 Vial,UHHS AMC,27223,AMC Interv Suites,Tech,"6,797.00"
Cordis 1 Gram n-BCA Embolic 2 Vial,UHHS AMC,27204,AMC Interv Suites,Tech,"7,630.00"
Cordis 2 Marker Prowler14 Microcath,UHHS AMC,27411,AMC Interv Suites,Tech,"1,962.00"
Cordis 2 Marker Prowler14 microcath,UHHS AMC,27413,AMC Interv Suites,Tech,"1,936.00"
Cordis 2 Markers Microcatheter,UHHS AMC,27407,AMC Interv Suites,Tech,"1,617.00"
Cordis 2Marker Microcatheter,UHHS AMC,27412,AMC Interv Suites,Tech,"1,962.00"
Cordis 2Marker Prowler Microcath,UHHS AMC,27398,AMC Interv Suites,Tech,"1,813.00"
Cordis AngioguardRX Captr Guidewire,UHHS AMC,27241,AMC Interv Suites,Tech,"4,769.00"
Cordis AngioguardXP Captr Guidewire,UHHS AMC,27237,AMC Interv Suites,Tech,"4,770.00"
Cordis Aviator PTA dilatation catheter,UHHS AMC,700,AMC Interv Suites,Tech,"1,794.00"
Cordis bare metal stent,UHHS AMC,17331,AMC Interv Suites,Tech,"4,095.00"
Cordis Brite Tip Sheath,UHHS AMC,27650,AMC Interv Suites,Tech,140
Cordis Brite Tip Sheath,UHHS AMC,27672,AMC Interv Suites,Tech,113
Cordis Brite Tip Sheath,UHHS AMC,27677,AMC Interv Suites,Tech,103
Cordis Brite Tip Sheath,UHHS AMC,27680,AMC Interv Suites,Tech,99
Cordis Brite Tip Sheath,UHHS AMC,27681,AMC Interv Suites,Tech,96
Cordis Brite Tip Sheath,UHHS AMC,27690,AMC Interv Suites,Tech,81
Cordis Brite Tip Sheath,UHHS AMC,27726,AMC Interv Suites,Tech,91
Cordis Cath Aviator+ PTA Dilat,UHHS AMC,28919,AMC Interv Suites,Tech,903
Cordis Embolization Particles,UHHS AMC,27609,AMC Interv Suites,Tech,216
Cordis Enterprise Vascular Reconst,UHHS AMC,27180,AMC Interv Suites,Tech,"16,337.00"
Cordis Enterprise Vascular Reconst,UHHS AMC,27187,AMC Interv Suites,Tech,"14,170.00"
Cordis Enterprise Vascular Reconst,UHHS AMC,27188,AMC Interv Suites,Tech,"14,170.00"
Cordis Femoral/Jugular VenaCava Fltr,UHHS AMC,27324,AMC Interv Suites,Tech,"2,986.00"
Cordis Guiding Catheter,UHHS AMC,27481,AMC Interv Suites,Tech,856
Cordis Masstransit Max ID Microcath,UHHS AMC,27459,AMC Interv Suites,Tech,927
Cordis Max LD Balloon Catheter,UHHS AMC,31452,AMC Interv Suites,Tech,"1,031.00"
Cordis Maxi LD PTA Dil Cath,UHHS AMC,27496,AMC Interv Suites,Tech,669
Cordis Microns Embol Particles,UHHS AMC,27608,AMC Interv Suites,Tech,216
Cordis Multipurpose Curve Guide Cath,UHHS AMC,27556,AMC Interv Suites,Tech,342
Cordis Nitinol Carotid Stent,UHHS AMC,27198,AMC Interv Suites,Tech,"8,162.00"
Cordis Nitinol Carotid Stent,UHHS AMC,27715,AMC Interv Suites,Tech,"5,859.00"
Cordis Nitinol Stent System,UHHS AMC,27179,AMC Interv Suites,Tech,"9,374.00"
Cordis Opta Pro Biliary Stent,UHHS AMC,27359,AMC Interv Suites,Tech,"2,589.00"
Cordis Opta Pro Lrg Biliary Stent,UHHS AMC,27317,AMC Interv Suites,Tech,"3,080.00"
Cordis Opta Pro PTA Ballon Cath,UHHS AMC,27545,AMC Interv Suites,Tech,430
Cordis Opta Pro PTA Dil Cath,UHHS AMC,27546,AMC Interv Suites,Tech,430
Cordis Opta Pro PTA Dilat Cath,UHHS AMC,27495,AMC Interv Suites,Tech,669
Cordis OptaPro Palmaz Biliary Stent,UHHS AMC,27319,AMC Interv Suites,Tech,"2,998.00"
Cordis Orbit RDFL Complex Coil,UHHS AMC,27257,AMC Interv Suites,Tech,"3,815.00"
Cordis Orbit RDFL Complex MiniCoil,UHHS AMC,27256,AMC Interv Suites,Tech,"4,429.00"
Cordis OTW Precise Biliary Stent,UHHS AMC,27236,AMC Interv Suites,Tech,"5,314.00"
Cordis Palmaz Blue transhepatic biliary stent,UHHS AMC,21247,AMC Interv Suites,Tech,"3,235.00"
Cordis Palmaz Corinthian Stent,UHHS AMC,27356,AMC Interv Suites,Tech,"2,589.00"
Cordis Palmaz Genesis Biliary Stent,UHHS AMC,27315,AMC Interv Suites,Tech,"3,121.00"
Cordis Palmaz Genesis Biliary Stent,UHHS AMC,27355,AMC Interv Suites,Tech,"2,589.00"
Cordis Palmaz Genesis Biliary Stent,UHHS AMC,27353,AMC Interv Suites,Tech,"2,616.00"
Cordis Palmaz Iliac Stent,UHHS AMC,27380,AMC Interv Suites,Tech,"2,196.00"
Cordis Palmaz Med Iliac/Renal Stent,UHHS AMC,27357,AMC Interv Suites,Tech,"2,589.00"
Cordis Palmaz XL transhepatic biliary stent P4010,UHHS AMC,21248,AMC Interv Suites,Tech,"3,609.00"
"Cordis PowerFlex P3 .035"" PTA Balloon Catheter (80cm)",UHHS AMC,33407,AMC Interv Suites,Tech,409
Cordis Powerflex P3 PTA Dil Ca,UHHS AMC,27536,AMC Interv Suites,Tech,456
Cordis PowerflexP3 PTA Dilat Cath,UHHS AMC,27724,AMC Interv Suites,Tech,470
Cordis PowerflexP3 PTA DilCath,UHHS AMC,27494,AMC Interv Suites,Tech,669
Cordis Precise Nitinol Carotid Stent,UHHS AMC,27231,AMC Interv Suites,Tech,"5,437.00"
Cordis Prowler Plus Microcatheter,UHHS AMC,27415,AMC Interv Suites,Tech,"1,944.00"
Cordis Prowler Plus Microcatheter,UHHS AMC,27422,AMC Interv Suites,Tech,"1,962.00"
Cordis PTA OPTA LP Ballon Catheter,UHHS AMC,27504,AMC Interv Suites,Tech,614
Cordis PTA Plus Balloon Catheter,UHHS AMC,27490,AMC Interv Suites,Tech,669
Cordis Pushable Embolization Coils,UHHS AMC,27602,AMC Interv Suites,Tech,383
Cordis Rapidtransit Microcatheter,UHHS AMC,27467,AMC Interv Suites,Tech,887
Cordis sleek PTA dilatation catheter 425 3512X,UHHS AMC,21251,AMC Interv Suites,Tech,"1,036.00"
Cordis SMART Biliary Stent,UHHS AMC,27277,AMC Interv Suites,Tech,"3,530.00"
Cordis Smart Flex Biliary Stent System 120cm,UHHS AMC,36774,AMC Interv Suites,Tech,"2,490.00"
Cordis Soft Agility Guidewire,UHHS AMC,27530,AMC Interv Suites,Tech,491
Cordis Standard Agility Guidewire,UHHS AMC,27529,AMC Interv Suites,Tech,712
Cordis Standard XL Agility Guidewire,UHHS AMC,27528,AMC Interv Suites,Tech,491
Cordis Stent,UHHS AMC,27361,AMC Interv Suites,Tech,"2,589.00"
Cordis Stent Palmaz Corinthian,UHHS AMC,27297,AMC Interv Suites,Tech,"3,257.00"
Cordis Taper Trupush,UHHS AMC,27549,AMC Interv Suites,Tech,"1,176.00"
Cordis Transhepatic Biliary Stent,UHHS AMC,27245,AMC Interv Suites,Tech,"4,511.00"
Cordis Transhepatic Biliary Stent,UHHS AMC,27259,AMC Interv Suites,Tech,"3,802.00"
Cordis Transhepatic Biliary Stent,UHHS AMC,27263,AMC Interv Suites,Tech,"3,758.00"
Cordis Trufill DCS Orbit Detach Coil,UHHS AMC,27254,AMC Interv Suites,Tech,"3,815.00"
Cordis Trufill DCS Orbit Detach Coil,UHHS AMC,27265,AMC Interv Suites,Tech,"3,741.00"
Cordis Trufill DCS Orbit Detach Coil,UHHS AMC,27329,AMC Interv Suites,Tech,"2,930.00"
Cordis Trufill DCS Orbit DetachCoil,UHHS AMC,27301,AMC Interv Suites,Tech,"3,203.00"
Cordis Trufill DCS Synringe,UHHS AMC,27514,AMC Interv Suites,Tech,549
Cordis TrufillDCS Orbit Detach Coil,UHHS AMC,27258,AMC Interv Suites,Tech,"3,802.00"
Cordis TruFillDCS Orbit Detach Coil,UHHS AMC,27282,AMC Interv Suites,Tech,"3,475.00"
Cordis TrufillDCS Orbit Detach Coil,UHHS AMC,27719,AMC Interv Suites,Tech,"3,613.00"
Cordis Vista Brite Tip GuideCath,UHHS AMC,27595,AMC Interv Suites,Tech,233
Cordis Vista Brite Tip Guiding Cath,UHHS AMC,27561,AMC Interv Suites,Tech,327
Coronary guidewire other,UHHS AMC,11630,AMC Interv Suites,Tech,227
Corox OTW BP Biotronik,UHHS AMC,20808,AMC Interv Suites,Tech,"4,905.00"
