Procedure ID,Description,Amount
342564,STAPLER LINEAR TLC 55   ,314.00
342565,TLC 75                  ,418.00
342570,RING ANNULOPLASTY       ,2893.00
342580,INSERT CLAMP STLTH 90MM ,130.00
342601,GRAFT HUM TIS SAPH VEIN ,51087.00
343353,CYSTOMETRIC EXAM        ,1062.51
344001,REC ROOM 0-30 MIN       ,1377.09
344020,REC RM EA ADD 30 MIN    ,188.32
347050,LITHOTRIPSY-ESWL        ,17292.00
350104,DAY SURG 0-30 MIN       ,6226.33
350108,DAY SURG ADD 30 MIN     ,1377.09
350202,PHASE II RR 0-60 MIN    ,706.20
350204,RR OPSC 61-120 MIN      ,941.60
350206,RR OPSC 121-180 MIN     ,1180.21
350207,INJECTION IM OR SQ/SD GY,294.30
350208,RR OPSC 181-240 MIN     ,1414.54
350210,PHASE II RR EA ADD60 MIN,235.40
350211,BLOOD TRANSFUSION       ,2582.21
350213,IV HYDRAT INIT UP TO 1HR,1307.88
350214,IV HYDRAT EA ADD HR     ,1307.88
350215,IV INITIAL UP TO 1 HOUR ,1307.88
350216,IV EACH ADD HOUR        ,509.76
350217,IV ADDL SEQ INF UP TO 1H,1605.96
350218,IV CONCURRENT INFUSION  ,1605.96
350219,INJECTION IM OR SQ      ,233.26
350220,IVP SINGLE/INITIAL DRUG ,437.09
350221,IVP EA ADD SEQ NEW DRUG ,427.28
350223,CARDIOVERSION EXTERNAL  ,2042.63
350225,PERITONEAL DIALYSIS     ,1437.01
350227,IVP EA ADD SEQ SAME DRUG,427.28
350228,INSERT PICC WO PORT PUMP,3724.67
350229,HEMODIALYSIS ACUTE      ,1796.53
350231,EKG TRACING ONLY        ,698.71
350233,PROCEDURE CATEGORY LVL 1,622.74
350234,PROCEDURE CATEGORY LVL 2,1382.44
350235,PROCEDURE CATEGORY LVL 3,2427.83
350301,REC ROOM DS 0-30 MIN    ,1377.09
350310,REC RM DS EA ADD 0-30 MN,188.32
350324,IMMUNIZ ADMIN SGL       ,211.86
350325,IMMUNIZ ADMIN EA ADDTL  ,211.86
350326,OBS PER HOUR            ,147.50
360006,ACETAMINOPHEN QN        ,441.91
360007,ACETYLCHOL RCPT AB BLK  ,905.22
360008,ACETYLCHOL RCPT AB MOD  ,905.22
360009,ACETONE BLD QL          ,196.88
360011,ACETONE BLD QN          ,196.88
360014,ACETYLCHOL RCPT AB BIND ,948.02
360015,ACID PHOSPHATASE TOT    ,391.62
360016,ACYLCARNITINES QN EA SP ,1035.76
360018,PATH TRAP STAIN         ,497.55
360021,ACID PHOSPHATASE PROST  ,391.62
360024,ACTH QN                 ,882.75
360027,ACT CLOT TIME           ,192.60
360029,CELL COUNT BODY FLD     ,454.75
360033,ADENOVIRUS AB QL        ,356.31
360034,ADENOVIRUS AG EIA       ,356.31
360035,ADENOVIRUS AG IFT       ,224.70
360037,AEROBIC ORG ID          ,298.53
360038,ADENOSINE DEAMINASE SPEC,982.26
360039,AFB IDENTIFICATION      ,352.03
360042,SUSC AFB PROP EA AGENT  ,283.55
360045,ALBUMIN SERUM QN        ,118.77
360046,ALBUMIN OTHER QN        ,133.75
360048,ALDOLASE                ,277.13
360051,ALDOSTERONE QN          ,930.90
360054,ALDOSTERONE UR QN       ,930.90
360057,ALK PHOS (ALP)          ,118.77
360058,ALK PHOS ISOENZYMES     ,528.58
360060,LEUKO ALK PHOS STAIN    ,524.30
360063,ALK PHOS HEAT STABLE    ,455.82
360064,ALPHA 1 GLYCOPROTEIN    ,445.12
360066,A-1-ANTITRYPSIN TOT     ,343.47
360067,A-1-ANTITRYPSIN PHENO   ,694.43
360068,ASPERGILLUS FUMIGATUS GD,83.46
360073,ASPERGILLUS GLAUCUS GD  ,83.46
360074,ASPERGILLUS NIDULANS GD ,83.46
360077,ALPHA FETOPROT SERUM    ,653.77
360078,ALPHA FETOPROT SERUM MAT,653.77
360082,ALPHA SUBUNIT PIT GPH RI,557.47
360083,ALTERNARIA TENIUS GD    ,83.46
360084,ALUMINUM                ,667.68
360085,APC RESISTANCE          ,438.70
360087,MITOCHOND FA AB TIT     ,1101.03
360088,AMIODARONE CORDARONE QN ,537.14
360089,AMOXAPINE ASENDIN QN    ,537.14
360090,AMIKACIN QUANT          ,434.42
360091,AMIKACIN PEAK QN        ,434.42
360092,AM ACIDS QN 6 OR MORE UR,1075.35
360093,AMINO ACID SINGLE QL EA ,445.12
360094,HOMOCYSTEINE QN         ,480.43
360095,AMIKACIN TROUGH QN      ,434.42
360096,AMINO ACIDS QN 6 OR MORE,1075.35
360101,APOLIPOPROTEIN B        ,299.60
360105,AMMONIA                 ,461.17
360106,AMYLASE FL              ,395.90
360107,AMYLASE UR              ,395.90
360108,ACANTHAMOEBA AB QUAL    ,502.90
360109,SERAMEBA AB QUAL        ,502.90
360112,DEF DRUG AMPHETAM 5+    ,606.69
360114,AMYLASE BLD             ,395.90
360117,AMYLASE ISOENZYMES ELP  ,480.43
360120,ANA QUAL SCREEN         ,671.96
360123,ANA QUANT TITER         ,627.02
360126,CULTURE ANAEROBIC       ,606.69
360132,ANCA CYTOPLASMIC        ,778.96
360135,ANCA AB TITER           ,1101.03
360136,ANDROSTENEDIONE         ,507.18
360138,RENIN                   ,561.75
360141,ANGIOTENSIN I CONV ENZ  ,571.38
360143,ANAEROBIC ORG ID        ,158.36
360144,DS DNA AB               ,480.43
360145,PHOSPHATIDYLSER AB IGA  ,346.68
360146,PHOSPHATIDYLSER AB IGG  ,376.64
360147,DNASE ANTIBODY          ,486.85
360149,PHOSPHATIDYLSER AB IGM  ,376.64
360152,ASPERGILLUS NIGER AB    ,352.03
360153,ANTITHROMBIN 3 ACT      ,741.51
360154,ANTITHROMBIN 3 AG       ,965.14
360155,ASIALO-GM1 AB QN IGG IA ,537.14
360156,THYROGLOB AB QL         ,537.14
360157,ARSENIC BLD             ,576.73
360158,ARSENIC HAIR            ,576.73
360159,HEMOGLOBIN FETAL QL     ,224.70
360160,ARSENIC UR              ,576.73
360162,ANTISTREPTOLYSIN O QN   ,395.90
360165,ASPERGILLUS FUMIGATUS AB,352.03
360169,AUTOPSY G&M NO CNS      ,11227.51
360170,PNEUMOCOCCAL AB QN      ,298.53
360171,SERUM CIDAL LEVEL       ,743.65
360173,DEF DRUG BARBITURATES   ,360.59
360174,BARBITURATES QN         ,441.91
360176,DEF DRUG BENZODIAZ 1-12 ,360.59
360178,BARTONELLA H IGM        ,418.37
360179,BETA 2 GLYCOPROT1 AB IGG,206.51
360180,BETA 2 MICROGLOBULIN    ,721.18
360181,BETA HYDROXYBUTYRATE    ,434.42
360183,BLASTOMYCES AB QUAL     ,219.35
360184,BETA2 TRNSFER OTH FLD IF,677.31
360186,BILE ACIDS TOT          ,316.72
360189,ASPERGILLUS FUMI GD     ,83.46
360190,BILIRUBIN DIRECT        ,128.40
360191,BILIRUBIN UR AUTO       ,133.75
360192,BILIRUBIN TOT BLD       ,118.77
360193,AUREOBASIDIUM PULLULA GD,83.46
360194,ASPERGILLUS NIGER GD    ,83.46
360197,ASPERGILLUS TERREUS GD  ,83.46
360198,BLEEDING TIME           ,283.55
360206,BRUCELLA AB QL IGG      ,232.19
360207,BRUCELLA AB QL IGM      ,232.19
360208,BETA 2 GLYCOPROT1 AB IGA,206.51
360209,BETA 2 GLYCOPROT1 AB IGM,206.51
360213,NATRIURETIC PEPTIDE     ,445.12
360215,BLOOD URINE AUTO        ,133.75
360218,PATH CONS PREP SLIDES   ,1088.19
360224,BRUCELLA AB QUAL        ,185.11
360232,CAMPYLOBACT AB QUAL     ,606.69
360234,COMPLEMENT C1 EST ACT   ,789.66
360235,COMPLEMENT C4           ,627.02
360236,COMPLEMENT C5           ,627.02
360237,COMPLEMENT C1 ESTERASE  ,627.02
360238,COMPLEMENT C1 Q         ,627.02
360239,COMPLEMENT C6           ,627.02
360241,CA 15-3 QN              ,497.55
360242,CA 19-9 QN              ,459.03
360243,CA 125 QN               ,497.55
360245,CA 27-29 QN             ,497.55
360246,CAFFEINE QN             ,578.87
360247,CA 72 4 IA QN           ,497.55
360248,C3B BINDING IMM COMPLEX ,576.73
360252,CALCITONIN              ,677.31
360255,CALCIUM TOTAL           ,118.77
360258,CALCIUM UR TIMED QN     ,313.51
360259,CARBO DEF TRANSFERRIN   ,1680.97
360260,CD 11C ADD              ,333.84
360261,CD 11B ADD              ,333.84
360262,CD 11A 1ST MARK         ,333.84
360264,CANDIDA AG EIA          ,529.65
360265,CARBOXYHEMOGLOBIN QN    ,356.31
360266,CANDIDA AB QUAL         ,326.35
360267,CARDIOLIPIN AB IGA      ,391.62
360268,CARDIOLIPIN AB IGG      ,391.62
360269,CARDIOLIPIN AB IGM      ,391.62
360272,CATECHOLAMINES FRACTION ,982.26
360273,CARNITINE TOT & FREE QN ,1075.35
360274,CAROTENE                ,346.68
360275,CATECHOLAMINES BLD      ,982.26
360276,CATECHOLAMINES TOT UR   ,642.00
360277,METANEPHRINES FRACT     ,642.00
360279,CATECHOLAMINES FRACTION ,822.83
360284,CELL CRYOPRESERV DIAG   ,642.00
360285,CEA                     ,561.75
360286,CELL THAWING DIAG       ,642.00
360287,CD18 ADD                ,333.84
360291,SURG PATH LEVEL 4       ,898.80
360292,CELL CT&DIFF BODY FL    ,454.75
360297,CELL CT & DIFF CSF      ,454.75
360298,CELL COUNT BODY FLD     ,343.47
360303,CENTROMERE AB           ,538.21
360306,CERULOPLASMIN           ,326.35
360315,BMP TOTAL CALCIUM       ,959.79
360316,COMP METABOLIC PANEL    ,1680.97
360318,CHLAMYDIA PSITTACI IGA  ,423.72
360319,CHLAMYDIA PNEUMO IGG    ,438.70
360320,CHLAMYDIA PSITTACI IGG  ,438.70
360321,CHLAMYDIA P AMP PROBE   ,720.11
360323,CHLAMYDIA T AMP PROBE   ,391.62
360324,CULT CHLAMYDIA          ,505.04
360325,CHLAMYDIA TRACH IGG     ,438.70
360326,CHLAMYDIA PNEUMO IGM    ,445.12
360327,CHLAMYDIA PSITTACI IGM  ,445.12
360328,CHLAMYDIA TRACH IGM     ,445.12
360329,CHROMOGRANIN A IA QN    ,506.11
360330,CHLAMYDIA TRACH AG IFT  ,274.99
360336,CHLORIDE BLD            ,118.77
360337,CHLORIDE OTHER          ,219.35
360339,CHLORIDE OTHER          ,133.75
360341,C-REACTIVE PROTEIN HS   ,295.32
360342,CHLORIDE UR             ,133.75
360344,CHOLESTEROL OTHER SPEC  ,283.55
360345,CHOLESTEROL BLD         ,283.55
360348,HDL CHOLESTEROL DM      ,267.50
360349,CHOLINESTERASE RBC      ,384.13
360350,PSEUDOCHOLINESTERASE    ,284.62
360351,TISS CULT CHROM BX NM   ,1307.54
360352,CHROM & KARY AMN FLD    ,3848.79
360353,TISS CULT CHROM BX NM   ,352.03
360354,TISS CULT CHROM BLD NM  ,352.03
360355,CHROM COUNT 5 KARY W BND,815.34
360357,TISS CULT CHROM BLD NM  ,1307.54
360358,CHROM & KARY 15-20 2 KAR,1272.23
360360,TISS CULT NEOPLAS BM BLD,1307.54
360361,TISS CULT NEOPLAS TUMOR ,3070.90
360363,CHROMOGENIC SUBSTRATE   ,219.35
360366,CITRATE                 ,699.78
360368,CLADOSPORIUM HERBARUM GD,83.46
360369,CK MB                   ,578.87
360371,CLOZAPINE (CLOZARIL) QN ,537.14
360381,CARBON DIOXIDE          ,118.77
360383,DEF DRUG BENZODIAZ 1-12 ,492.20
360385,COCAINE QUANT           ,360.59
360386,DEF DRUG COCAINE        ,360.59
360387,COCCIDIOID AB QUAL      ,387.34
360389,COLD AGGLUTININ TITER   ,376.64
360391,COMPLEMENT C2           ,502.90
360394,COMPLEMENT C3           ,502.90
360399,COMPLEMENT TOT CH50     ,551.05
360405,CIC DET IMMUNE COMP     ,576.73
360407,SPEC COLL TRAVEL MILES  ,1.07
360408,COPPER BLD              ,346.68
360409,COPPER URINE            ,346.68
360411,CORTISOL TOTAL          ,506.11
360414,CORTISOL FREE           ,506.11
360415,CORTICOSTERONE          ,803.57
360417,C-PEPTIDE               ,461.17
360420,CK-ISOENZYMES           ,721.18
360421,CULTURE BONE NOT MARROW ,506.11
360422,CULTURE BRONCH BRUSH    ,506.11
360423,CREAT KINASE (CK) TOTAL ,316.72
360424,COXSACKIE A AB QL       ,133.75
360425,COXSACKIE B1 AB QUAL    ,84.53
360426,COXSACKIE B2 AB QUAL    ,84.53
360427,COXSACKIE B3 AB QUAL    ,84.53
360428,COXSACKIE B4 AB QUAL    ,84.53
360429,COXSACKIE B5 AB QUAL    ,84.53
360430,COXSACKIE B6 AB QUAL    ,84.53
360431,C-REACTIVE PROTEIN      ,232.19
360432,C-REACTIVE PROTEIN      ,232.19
360433,CULT ENVIRON EPIDEMI    ,506.11
360434,CULTURE BILE            ,506.11
360435,CULTURE BODY FLUID      ,506.11
360436,CULTURE GENITAL         ,506.11
360437,CULTURE CATHETER TIP    ,506.11
360438,CREATININE CLEARANCE    ,486.85
360439,CULTURE SINUS           ,506.11
360440,CULTURE PLACENTA        ,506.11
360441,CREATININE BLD          ,118.77
360442,CREATININE OTHER        ,133.75
360443,CULTURE TISSUE          ,506.11
360444,CREATININE UR           ,133.75
360445,CULTURE SPUTUM          ,506.11
360446,CULTURE UROGENITAL      ,506.11
360447,CRYOFIBRINOGEN          ,219.35
360448,CULTURE RESPIRATORY     ,506.11
360449,CRYOGLOBULINS QL SQN    ,301.74
360450,CRYOGLOBULINS QL SQN    ,301.74
360451,CRYPTOCOC AB CSF QUAL   ,438.70
360452,CRYPTOCOCCAL AG LATEX   ,438.70
360454,CRYPTOCOC AB BLD QUAL   ,438.70
360455,CRYPTO NEOFORMANS AG EIA,438.70
360456,CRYSTALS BODY FL        ,313.51
360457,CULTURE ABSCESS         ,506.11
360458,AFB CONCENTRATION       ,108.07
360459,CULT AFB                ,413.02
360460,CULT BARTONELLA SCR     ,445.12
360462,CULTURE BONE MARROW     ,506.11
360463,CULT STREP GROUP A SCR  ,445.12
360464,CULT STREP GROUP B SCR  ,445.12
360465,CULTURE BLOOD           ,571.38
360466,CULTURE CSF             ,506.11
360467,CULT FUNGUS BLOOD       ,524.30
360468,CULT FUNGUS OTHER SRC   ,524.30
360469,CULT FUNGUS SKIN        ,524.30
360470,CULTURE EAR             ,506.11
360471,CULTURE STOOL           ,506.11
360472,CULTURE EYE             ,506.11
360473,CULTURE GASTRIC         ,506.11
360475,CULT BORDETELLA PERT SCR,445.12
360476,CULTURE WOUND           ,506.11
360477,CULTURE BRONCH WASH     ,506.11
360478,CULT LEGIONELLA SCR     ,445.12
360479,CULTURE UREAPLASMA      ,445.12
360480,CULT THROAT             ,537.14
360481,CULTURE CERVICAL        ,506.11
360482,CULT NOSE               ,537.14
360483,CULT COLONY COUNT UR    ,454.75
360484,CYANIDE                 ,561.75
360486,CYCLOSPORINE QUANT      ,852.79
360487,CULT CAMPY SCR          ,445.12
360488,CULT ECOLI 0157 H7 SCR  ,445.12
360489,CYSTICERCUS IGG AB      ,606.69
360491,CULT GC SCR             ,445.12
360492,CYSTINE QN              ,480.43
360494,CYTO FWB SMEAR & INTERP ,461.17
360495,CYTOLOGY CONC & INTERP  ,461.17
360496,PAPDX TCSC NORSC NOTBETH,461.17
360498,CYTO FWB FILTER & INTERP,461.17
360499,CYTO SMEAR SCR & INTERP ,461.17
360500,CULT MRSA SCR           ,445.12
360501,CMV IGG QUAL            ,413.02
360502,CMV IGG QUAL            ,413.02
360503,CULT VIBRIO SCR         ,445.12
360504,CMV IGM QUAL            ,461.17
360505,CMV DNA QN              ,1153.46
360506,CMV AMP PROBE           ,965.14
360507,CULT VRE SCR            ,445.12
360508,CULT YERSINIA SCR       ,445.12
360510,C DIFFICILE TOXIN AG EIA,497.55
360511,CULT STL ADD'L PATHOGENS,108.07
360512,CULT H PYLORI SCR       ,445.12
360516,D-DIMER SEMI            ,395.90
360517,D-DIMER QUANT           ,768.26
360518,CMV DFA                 ,727.60
360519,PATH DECALCIFICATION    ,192.60
360520,CYTOGEN IP 100-300      ,142.31
360521,CULT VIRUS SHELL VIAL   ,421.58
360522,DEOXYCORTISOL 11        ,642.00
360523,CULTURE SURGICAL SPEC   ,506.11
360525,AMINOLEVULINIC ACID ALA ,454.75
360528,DENGUE VIRUS AB QL      ,537.14
360531,DESOXYCORTICOSTERONE    ,639.86
360532,CYTOGEN DNA PROBE EACH  ,507.18
360534,DEF DRUG ANTIDEP TRI 1-2,586.36
360536,CYTOGEN DNA PROBE EACH  ,206.51
360537,DHEA                    ,627.02
360538,CYTOGEN IP 25-99        ,324.21
360539,CYTOGEN IP 25-99        ,424.79
360540,DHEA-S                  ,505.04
360541,DEF DRUG BENZODIAZ 1-12 ,462.24
360542,DIBUCAINE INHIBITOR     ,537.14
360543,MANUAL DIFFERENTIAL     ,154.08
360549,DIGITOXIN QN            ,537.14
360552,DIGOXIN (LANOXIN) QN    ,421.58
360555,VITAMIN D 1-25 W/WO FRAC,1293.63
360556,DEF DRUG ANABOLIC 1 OR 2,319.93
360557,DIPHTHERIA AB QUAL      ,551.05
360558,STREP GR B OPTICAL IA   ,391.62
360559,MORPHOMETRIC TUMOR      ,424.79
360561,DNA CELL CYCLE FC       ,424.79
360565,DEF DRUG ANTIDEP TRI 1-2,428.00
360566,MERCAPTOPURINE 6-MMPN QN,537.14
360567,DEF DRUG AMPHETAM 1 OR 2,360.59
360568,CHLORPROMAZINE          ,492.20
360582,D-XYLOSE ABSORPTION     ,579.94
360586,E COLI 0157 AG EIA      ,418.37
360587,E HISTOLYTICA IGG AB    ,480.43
360588,ENCEPH E EQUINE AB QUAL ,298.53
360589,E CHAFFEEN AB QN IGG IA ,778.96
360590,E CHAFFEEN AB QN IGM IA ,778.96
360591,EBV CAPSID AB QUAL      ,480.43
360592,EBV AMP PROBE           ,617.39
360594,EBV EARLY AB QUAL       ,480.43
360596,ECHOVIRUS TYPE 7 AB     ,100.58
360597,EBV NUCLEAR AB QUAL     ,480.43
360598,ECHOVIRUS TYPE 4 AB     ,100.58
360599,ECHOVIRUS TYPE 9 AB     ,100.58
360600,ECHOVIRUS TYPE 11 AB    ,100.58
360602,ECHOVIRUS TYPE 30 AB    ,100.58
360607,ELASTASE PANCREAT QL    ,299.60
360609,ELECTROLYTE PANEL       ,478.29
360621,EM DIAGNOSTIC           ,4885.62
360625,RNP ANTIBODY            ,537.14
360626,SMITH ANTIBODY          ,537.14
360628,ENDOMYSIAL AB TITER FA  ,1101.03
360629,COXSACKIE A10 AB QUAL   ,84.53
360630,COXSACKIE A16 AB QUAL   ,84.53
360631,EPIDERM DERM FA AB TIT  ,1101.03
360632,COXSACKIE A21 AB QUAL   ,84.53
360633,COXSACKIE B AB QL       ,133.75
360634,COXSACKIE A4 AB QUAL    ,84.53
360635,COXSACKIE A7 AB QUAL    ,84.53
360636,EOSINOPHIL COUNT BLD AUT,188.32
360637,COXSACKIE A9 AB QUAL    ,84.53
360638,ECHOVIRUS AB QUAL       ,133.75
360639,POLIO AB QUAL           ,847.44
360642,ERYTHROPOIETIN QN       ,802.50
360644,NASAL OR SPUTUM EOS SMR ,192.60
360645,SMEAR EOSINOPHILS STAIN ,192.60
360651,PATH ESTERASE STAIN     ,480.43
360654,ESTRADIOL               ,721.18
360657,ESTRIOL                 ,857.07
360666,ESTROGEN RECP PEROX AB  ,424.79
360669,ESTROGEN TOTAL          ,768.26
360670,ETHYLENE GLYCOL         ,578.87
360671,ESTRONE                 ,506.11
360672,ETHOSUXIMIDE (ZARONTIN) ,394.83
360675,EUGLOBULIN              ,538.21
360684,FACTOR 2 ASSAY          ,787.52
360687,FACTOR 8 INHIBITOR      ,835.67
360690,FACTOR 9 ASSAY          ,787.52
360693,FACTOR 5 LABILE         ,852.79
360696,FACTOR 7 STABLE         ,916.99
360699,FACTOR 8 REL AG         ,778.96
360702,FACTOR 8 AHG            ,778.96
360705,FACTOR 10 ASSAY         ,852.79
360706,FACTOR 10 ASSAY         ,699.78
360708,FACTOR 11 ASSAY         ,822.83
360711,FACTOR 12 ASSAY         ,683.73
360712,FACTOR 8 VW MULTIMERS   ,693.36
360714,FACTOR 13 ASSAY         ,720.11
360716,FACTOR 8 VW MULTIMERS   ,1565.41
360717,FECAL FAT QUAL          ,283.55
360718,FACTOR 8 VW AG          ,822.83
360720,FAT STAIN               ,196.88
360723,FDP SEMIQUANT           ,395.90
360726,BRUCELLA ABORT AGG      ,274.99
360727,FRANCISELLA AGG         ,274.99
360728,PARATYPHOID A AGG       ,274.99
360729,PARATYPHOID B AGG       ,274.99
360730,PROTEUS OX19 AGG        ,274.99
360731,PROTEUS OX2 AGG         ,274.99
360732,FECAL FAT QUANT         ,885.96
360733,PROTEUS OXK AGG         ,274.99
360734,TULAREMIA AGG           ,274.99
360735,FELBAMATE FELBATOL QN   ,495.41
360736,TYPHOID H AGG           ,274.99
360737,TYPHOID O AGG           ,274.99
360738,FERRITIN                ,445.12
360739,FETAL SCREEN (ROSETTE)  ,538.21
360740,FETAL FIBRONECTIN SQN   ,1523.68
360741,KB STAIN (FETAL BLEED)  ,538.21
360742,FIBRINOGEN ANTIGEN      ,446.19
360744,FIBRINOGEN ACTIVITY     ,337.05
360746,HANTAVIRUS AB IGG QL    ,529.65
360747,TACROLIMUS QUANT        ,537.14
360750,FLECAINIDE TAMBOCOR QN  ,537.14
360753,FLETCHER FACTOR         ,391.62
360754,FLUOXETINE PROZAC QN    ,537.14
360756,FOLATE RBC              ,486.85
360757,FLUPHENAZINE            ,492.20
360759,FOLATE (FOLIC ACID) SER ,395.90
360761,OSMOTIC FRAGILITY UNINC ,968.35
360762,OSMOTIC FRAGILITY INCUB ,968.35
360763,FORMIC ACID QN          ,204.37
360771,FATTY ACIDS NON EST     ,384.13
360774,PHENYTOIN DILANTIN FR QN,408.74
360777,T3 FREE                 ,579.94
360782,PATH CONSULT FS EA ADDTL,477.22
360783,PATH CONSULT FS 1 SPEC  ,683.73
360784,FRUCTOSAMINE            ,274.99
360786,FSH                     ,707.27
360789,FTA AB CONFIRM          ,346.68
360792,YEAST ID                ,376.64
360798,GALACTOSE 1 PUT QUANT   ,803.57
360801,G-6-PD QUANT            ,352.03
360802,GABAPENTIN NEURONTIN QN ,537.14
360807,GAMMA GT                ,206.51
360810,BLOOD GAS OTHER ANY TWO ,1144.90
360816,GASTRIN                 ,454.75
360819,GD1A AB IA QN IGG       ,707.27
360820,GD1B AB IA QN IGG       ,707.27
360821,GENTAMICIN PEAK QN      ,505.04
360822,GC DIR PROBE            ,391.62
360823,GC AMP PROBE            ,391.62
360824,GENTAMICIN TROUGH QN    ,505.04
360825,GENTAMICIN (GARAMYCIN)  ,505.04
360826,GLIADIN AB IA QN        ,578.87
360827,GIARDIA AB QL SQN       ,538.21
360828,GLOMERULAR AB EIA QN    ,802.50
360829,GLUCAGON                ,454.75
360830,GLUC UR QUAL AUTO       ,133.75
360831,GLUCOSE BLD QN          ,118.77
360833,GLUC UR QUAL AUTO       ,133.75
360834,GTT 1ST 3 SPECIMENS     ,683.73
360835,GLUCOSE BODY FLD QN     ,133.75
360837,GTT 2HR SERUM (4TH SPEC),133.75
360839,GTT 3 HR SERUM          ,133.75
360840,GLUCOSE 2 HR W GLUCOLA  ,133.75
360842,GTT 4 HR SERUM          ,133.75
360843,GLUTETHIMIDE            ,315.65
360844,GTT 5 HR SERUM          ,133.75
360845,GTT 6 HR SERUM          ,133.75
360847,GLUT ACID DECARBOX AB RI,1160.95
360848,GLUCOSE 1 HR W GLUCOLA  ,133.75
360849,SURG PATH LEVEL 1       ,477.22
360850,GM1 AB IA QN IGG        ,619.53
360852,SURG PATH LEVEL 2       ,524.30
360855,SURG PATH LEVEL 3       ,661.26
360858,SURG PATH LEVEL 4       ,898.80
360861,SURG PATH LEVEL 5       ,1075.35
360864,SURG PATH LEVEL 6       ,1295.77
360865,H PYLORI AG EIA STOOL   ,418.37
360866,STREP GR B OPTICAL IA   ,154.08
360867,GROWTH HORMONE (HGH)    ,395.90
360868,GQ1B AB IA QN           ,490.06
360869,H INFLU AB QUAL         ,699.78
360870,H PYLORI AB QUAL        ,438.70
360873,ACID HEMOLYSIN          ,313.51
360876,H INFLUENZA AG OIA      ,154.08
360877,H PYLORI AB QL IGA      ,618.46
360878,H PYLORI AB QL IGG      ,618.46
360879,H PYLORI AB QL IGM      ,618.46
360881,HALOPERIDOL HALDOL QN   ,537.14
360883,HANTAVIRUS AB IGM QL    ,487.92
360894,HAPTOGLOBIN QUANT       ,537.14
360900,HEP A AB TOTAL          ,384.13
360903,HEP A AB IGM QUAL       ,337.05
360906,HEP B S AG EIA          ,376.64
360907,HEPATITIS E AB QL IGG   ,529.65
360909,HCG BETA QUANTITATIVE   ,721.18
360912,HCG QUALITATIVE SERUM   ,454.75
360915,PREG URINE QUAL BY DOO  ,454.75
360916,HEAVY METAL UR MULTI ANA,506.11
360917,HEAVY METAL QN          ,721.18
360918,HEAVY METAL QN          ,721.18
360924,SCHISTOSOMA AB QUAL IGG ,298.53
360927,HEINZ BODY DIRECT       ,257.87
360933,HEMATOCRIT              ,133.75
360934,HEMATOCRIT SPUN         ,154.08
360936,HEMOGLOBIN              ,133.75
360937,HEMOGLOBIN A1C          ,283.55
360945,HEMOGLOBIN ELECTRO      ,394.83
360951,GLYCOHEMOGLOBIN         ,298.53
360954,HEMOGLOBIN PLASMA       ,352.03
360957,HEMOGLOBIN F CHEM       ,434.42
360963,CBC                     ,240.75
360966,HEMOSIDERIN QUAL        ,185.11
360967,MONO TITER (HETEROPHILE),506.11
360969,HEP B CORE AB TOTAL     ,381.99
360972,HB S AB QUAL            ,337.05
360975,HEP B S AG EIA          ,376.64
360976,HEP B DNA QN            ,557.47
360978,HEPARIN ASSAY           ,760.77
360981,HEPARIN NEUTRALIZATION  ,316.72
360983,HEPATITIS DELTA AB QUAL ,463.31
360990,HEP B CORE AB IGM QL    ,301.74
360992,HEPATITIS BE AB QL      ,326.35
360993,HEP BE AG EIA           ,376.64
360994,ACUTE HEPATITIS PANEL   ,1562.20
360995,HEPATITIS C CONFIRM     ,502.90
360996,HEPATITIS C AB QUAL     ,502.90
360997,HERPES SIMPLEX 1 AB QL  ,166.92
360998,HERPES SIMPLEX 1 AB QL  ,421.58
360999,HERPES SIMPLEX 1 AG IFT ,255.73
361000,HERPES SIMPLEX 2 AG IFT ,224.70
361001,HEP C AMP PROBE AMP     ,885.96
361002,HERPES 6 HUMAN AB IGG QL,394.83
361003,HERPES 6 HUMAN AB IGM QL,365.94
361004,HERPES 7 HUMAN AB QL IGG,649.49
361005,HERPES SIMPLEX 2 AB IGG ,445.12
361006,HERPES 7 HUMAN AB IGM   ,699.78
361008,MONO SCR (HETEROPHILE)  ,283.55
361009,HERPES SIMP AMP PROBE   ,965.14
361010,HERPES 8 HUMAN AB       ,699.78
361012,HEP C RNA QN            ,1507.63
361013,HERPES SIMPLEX 2 AB IGM ,486.85
361016,HISTAMINE URINE         ,741.51
361017,HISTAMINE BLOOD         ,741.51
361018,ANTIHISTONE AB IA QN    ,712.62
361019,MITOCHONDRIAL FA AB QL  ,778.96
361020,HISTOPLASMA AB QL       ,324.21
361021,HISTOPLASMA AG EIA      ,465.45
361022,HI MOL WEIGHT FITZGERALD,1202.68
361023,HIV 1 VIRAL LOAD        ,1500.14
361024,HISTOCHEM STAIN & FS    ,224.70
361025,HIV-1 AMP PROBE         ,1298.98
361026,HIV-1 DIR PROBE         ,551.05
361027,HIV1&/OR HIV2 AB SC RAP ,707.27
361028,HIV 1 RNA QN            ,1313.96
361029,HIV1&/OR HIV2 AB SC IA  ,707.27
361030,HTLV2 AB QUAL           ,326.35
361031,HEP DELTA AG EIA        ,344.54
361032,HIV AB CONFIRMATION     ,1333.22
361033,HTLV WESTERN BLOT       ,683.73
