DRG_Long_Desc,Average_Charge_Per_Case,Average_Medicare_Payment_Per_Case
580 - OTHER SKIN; SUBCUT TISS & BREAST PROC W CC,63753.94,8660.31
581 - OTHER SKIN; SUBCUT TISS & BREAST PROC W/O CC/MCC,45768.42,No Medicare Payment Available
592 - SKIN ULCERS W MCC,89395.67,9231.99
593 - SKIN ULCERS W CC,24315.74,No Medicare Payment Available
596 - MAJOR SKIN DISORDERS W/O MCC,91173.26,6436.41
597 - MALIGNANT BREAST DISORDERS W MCC,102577.68,No Medicare Payment Available
598 - MALIGNANT BREAST DISORDERS W CC,61108.12,7040.13
600 - NON-MALIGNANT BREAST DISORDERS W CC/MCC,54742.68,4881.64
601 - NON-MALIGNANT BREAST DISORDERS W/O CC/MCC,40772.46,No Medicare Payment Available
602 - CELLULITIS W MCC,81186.78,8294.61
603 - CELLULITIS W/O MCC,33043.77,5285.76
604 - TRAUMA TO THE SKIN; SUBCUT TISS & BREAST W MCC,96750.34,8726.33
605 - TRAUMA TO THE SKIN; SUBCUT TISS & BREAST W/O MCC,33706.23,5459.04
607 - MINOR SKIN DISORDERS W/O MCC,15631.29,5037.7
614 - ADRENAL & PITUITARY PROCEDURES W CC/MCC,47114.58,14093.07
615 - ADRENAL & PITUITARY PROCEDURES W/O CC/MCC,42705.28,9209.06
616 - AMPUTAT OF LOWER LIMB FOR ENDOCRINE;NUTRIT;& METABOL DIS W MCC,352136.91,23474.92
617 - AMPUTAT OF LOWER LIMB FOR ENDOCRINE;NUTRIT;& METABOL DIS W CC,58505.92,7878.1
619 - O.R. PROCEDURES FOR OBESITY W MCC,75894.07,18142.21
620 - O.R. PROCEDURES FOR OBESITY W CC,72221.7,10667.35
621 - O.R. PROCEDURES FOR OBESITY W/O CC/MCC,61990.9,9453.78
623 - SKIN GRAFTS & WOUND DEBRID FOR ENDOC; NUTRIT & METAB DIS W CC,111973.35,11382.58
624 - SKIN GRAFTS & WOUND DEBRID FOR ENDOC; NUTRIT & METAB DIS W/O CC/MCC,31290.3,3903.06
625 - THYROID; PARATHYROID & THYROGLOSSAL PROCEDURES W MCC,97522.23,15017.21
626 - THYROID; PARATHYROID & THYROGLOSSAL PROCEDURES W CC,61179.33,9193.25
627 - THYROID; PARATHYROID & THYROGLOSSAL PROCEDURES W/O CC/MCC,29626.65,5309.86
628 - OTHER ENDOCRINE; NUTRIT & METAB O.R. PROC W MCC,108704.41,20954.14
629 - OTHER ENDOCRINE; NUTRIT & METAB O.R. PROC W CC,42802.98,10984.38
637 - DIABETES W MCC,53973.04,8409.18
638 - DIABETES W CC,38815.05,5376.97
639 - DIABETES W/O CC/MCC,20896.74,No Medicare Payment Available
640 - MISC DISORDERS OF NUTRITION;METABOLISM;FLUIDS/ELECTROLYTES W MCC,52388.34,7187.22
641 - MISC DISORDERS OF NUTRITION;METABOLISM;FLUIDS/ELECTROLYTES W/O MCC,33877.73,4904.29
642 - INBORN AND OTHER DISORDERS OF METABOLISM,12670.39,No Medicare Payment Available
643 - ENDOCRINE DISORDERS W MCC,99765.52,10700.67
644 - ENDOCRINE DISORDERS W CC,45719.11,5914.11
645 - ENDOCRINE DISORDERS W/O CC/MCC,25082.63,5090.07
652 - KIDNEY TRANSPLANT,285651.7,20146.72
653 - MAJOR BLADDER PROCEDURES W MCC,264625.15,31859.42
654 - MAJOR BLADDER PROCEDURES W CC,50795.19,16462.16
655 - MAJOR BLADDER PROCEDURES W/O CC/MCC,31231.49,No Medicare Payment Available
656 - KIDNEY & URETER PROCEDURES FOR NEOPLASM W MCC,135842.34,16775.75
657 - KIDNEY & URETER PROCEDURES FOR NEOPLASM W CC,63162.46,12022.99
658 - KIDNEY & URETER PROCEDURES FOR NEOPLASM W/O CC/MCC,44238.7,9192.63
659 - KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W MCC,136788.12,19831.78
660 - KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W CC,59297.65,10124.45
661 - KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W/O CC/MCC,46576.95,8606.19
662 - MINOR BLADDER PROCEDURES W MCC,132219.28,17988.91
663 - MINOR BLADDER PROCEDURES W CC,38117.92,No Medicare Payment Available
664 - MINOR BLADDER PROCEDURES W/O CC/MCC,29897.64,No Medicare Payment Available
666 - PROSTATECTOMY W CC,45538.18,10232.97
667 - PROSTATECTOMY W/O CC/MCC,32504.15,5194.51
668 - TRANSURETHRAL PROCEDURES W MCC,55609.77,No Medicare Payment Available
669 - TRANSURETHRAL PROCEDURES W CC,41807.51,8395.64
670 - TRANSURETHRAL PROCEDURES W/O CC/MCC,33095.31,5382.58
672 - URETHRAL PROCEDURES W/O CC/MCC,29829.1,No Medicare Payment Available
673 - OTHER KIDNEY & URINARY TRACT PROCEDURES W MCC,139869.07,20448.06
674 - OTHER KIDNEY & URINARY TRACT PROCEDURES W CC,89833.86,12258.33
675 - OTHER KIDNEY & URINARY TRACT PROCEDURES W/O CC/MCC,45604.9,No Medicare Payment Available
682 - RENAL FAILURE W MCC,70706.23,7968.95
683 - RENAL FAILURE W CC,42285.19,5907.8
684 - RENAL FAILURE W/O CC/MCC,28419.11,3654.17
686 - KIDNEY & URINARY TRACT NEOPLASMS W MCC,49962.5,10210.77
687 - KIDNEY & URINARY TRACT NEOPLASMS W CC,36926.05,7103.69
688 - KIDNEY & URINARY TRACT NEOPLASMS W/O CC/MCC,21692.43,5727.58
689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,54049.47,6721.94
690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,30035.57,4877.57
693 - URINARY STONES W/O ESW LITHOTRIPSY W MCC,59854.11,8922.75
694 - URINARY STONES W/O ESW LITHOTRIPSY W/O MCC,28607.08,5119.98
695 - KIDNEY & URINARY TRACT SIGNS & SYMPTOMS W MCC,163192.53,7414.09
696 - KIDNEY & URINARY TRACT SIGNS & SYMPTOMS W/O MCC,19990.51,4843.41
697 - URETHRAL STRICTURE,30996.9,6655.01
698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,67413.6,9713.15
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,45569.82,6605.26
700 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W/O CC/MCC,23161.62,3664.26
707 - MAJOR MALE PELVIC PROCEDURES W CC/MCC,47970.7,9451.07
708 - MAJOR MALE PELVIC PROCEDURES W/O CC/MCC,38636.48,7938.08
709 - PENIS PROCEDURES W CC/MCC,38342.21,No Medicare Payment Available
710 - PENIS PROCEDURES W/O CC/MCC,36198.16,9391.37
711 - TESTES PROCEDURES W CC/MCC,42264.29,12100.78
712 - TESTES PROCEDURES W/O CC/MCC,35067.88,No Medicare Payment Available
713 - TRANSURETHRAL PROSTATECTOMY W CC/MCC,47194.97,8872.16
714 - TRANSURETHRAL PROSTATECTOMY W/O CC/MCC,24036.62,4049.94
715 - OTHER MALE REPRODUCTIVE SYSTEM O.R. PROC FOR MALIGNANCY W CC/MCC,64541.22,13142.79
716 - OTHER MALE REPRODUCTIVE SYSTEM O.R. PROC FOR MALIGNANCY W/O CC/MCC,26748.38,No Medicare Payment Available
717 - OTHER MALE REPRODUCTIVE SYSTEM O.R. PROC EXC MALIGNANCY W CC/MCC,49138.56,6831.66
718 - OTHER MALE REPRODUCTIVE SYSTEM O.R. PROC EXC MALIGNANCY W/O CC/MCC,44176.99,7939.57
722 - MALIGNANCY; MALE REPRODUCTIVE SYSTEM W MCC,32983.42,No Medicare Payment Available
724 - MALIGNANCY; MALE REPRODUCTIVE SYSTEM W/O CC/MCC,2706.15,No Medicare Payment Available
726 - BENIGN PROSTATIC HYPERTROPHY W/O MCC,21672.32,5068.75
727 - INFLAMMATION OF THE MALE REPRODUCTIVE SYSTEM W MCC,31040.41,9143.05
728 - INFLAMMATION OF THE MALE REPRODUCTIVE SYSTEM W/O MCC,27869.43,5517.9
729 - OTHER MALE REPRODUCTIVE SYSTEM DIAGNOSES W CC/MCC,22976.49,No Medicare Payment Available
730 - OTHER MALE REPRODUCTIVE SYSTEM DIAGNOSES W/O CC/MCC,26133.12,No Medicare Payment Available
736 - UTERINE & ADNEXA PROC FOR OVARIAN OR ADNEXAL MALIGNANCY W MCC,114626.15,22912.87
740 - UTERINE;ADNEXA PROC FOR NON-OVARIAN/ADNEXAL MALIG W CC,62370.38,No Medicare Payment Available
742 - UTERINE & ADNEXA PROC FOR NON-MALIGNANCY W CC/MCC,53197.73,10126.2
743 - UTERINE & ADNEXA PROC FOR NON-MALIGNANCY W/O CC/MCC,43032.5,No Medicare Payment Available
744 - D&C; CONIZATION; LAPAROSCOPY & TUBAL INTERRUPTION W CC/MCC,103407.53,No Medicare Payment Available
745 - D&C; CONIZATION; LAPAROSCOPY & TUBAL INTERRUPTION W/O CC/MCC,32136.57,No Medicare Payment Available
746 - VAGINA; CERVIX & VULVA PROCEDURES W CC/MCC,14838.35,No Medicare Payment Available
747 - VAGINA; CERVIX & VULVA PROCEDURES W/O CC/MCC,31535.15,4785.15
748 - FEMALE REPRODUCTIVE SYSTEM RECONSTRUCTIVE PROCEDURES,40214.64,6831.66
749 - OTHER FEMALE REPRODUCTIVE SYSTEM O.R. PROCEDURES W CC/MCC,111380.04,No Medicare Payment Available
754 - MALIGNANCY; FEMALE REPRODUCTIVE SYSTEM W MCC,99110.4,No Medicare Payment Available
758 - INFECTIONS; FEMALE REPRODUCTIVE SYSTEM W CC,36507.89,6543.82
760 - MENSTRUAL & OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS W CC/MCC,28302.98,4421.02
761 - MENSTRUAL & OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS W/O CC/MCC,19567.57,No Medicare Payment Available
769 - POSTPARTUM & POST ABORTION DIAGNOSES W O.R. PROCEDURE,42273.21,No Medicare Payment Available
776 - POSTPARTUM & POST ABORTION DIAGNOSES W/O O.R. PROCEDURE,74837.64,No Medicare Payment Available
779 - ABORTION W/O D&C,25680.7,No Medicare Payment Available
781 - OTHER ANTEPARTUM DIAGNOSES W MEDICAL COMPLICATIONS,19209.92,5758.45
800 - SPLENECTOMY W CC,462705.26,16842.93
801 - SPLENECTOMY W/O CC/MCC,41182.47,No Medicare Payment Available
803 - OTHER O.R. PROC OF THE BLOOD & BLOOD FORMING ORGANS W CC,96818.38,No Medicare Payment Available
808 - MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W MCC,99581.71,12834.13
809 - MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W CC,41643.12,7585.64
810 - MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W/O CC/MCC,73069.56,No Medicare Payment Available
811 - RED BLOOD CELL DISORDERS W MCC,51991.31,7663.23
812 - RED BLOOD CELL DISORDERS W/O MCC,31212.44,5518.78
813 - COAGULATION DISORDERS,39185.72,10245.03
814 - RETICULOENDOTHELIAL & IMMUNITY DISORDERS W MCC,56117.85,10748.65
815 - RETICULOENDOTHELIAL & IMMUNITY DISORDERS W CC,7298.84,39.22
816 - RETICULOENDOTHELIAL & IMMUNITY DISORDERS W/O CC/MCC,24451.83,4759.04
820 - LYMPHOMA & LEUKEMIA W MAJOR O.R. PROCEDURE W MCC,341448,31230.87
821 - LYMPHOMA & LEUKEMIA W MAJOR O.R. PROCEDURE W CC,116617.67,No Medicare Payment Available
822 - LYMPHOMA & LEUKEMIA W MAJOR O.R. PROCEDURE W/O CC/MCC,41341.06,7893.8
823 - LYMPHOMA & NON-ACUTE LEUKEMIA W OTHER PROC W MCC,145695.68,No Medicare Payment Available
824 - LYMPHOMA & NON-ACUTE LEUKEMIA W OTHER PROC W CC,67406.11,12490.03
826 - MYELOPROLIF DISORD OR POORLY DIFF NEOPL W MAJ O.R. PROC W MCC,75589.44,No Medicare Payment Available
827 - MYELOPROLIF DISORD OR POORLY DIFF NEOPL W MAJ O.R. PROC W CC,103569.87,No Medicare Payment Available
830 - MYELOPROLIF DISORD OR POORLY DIFF NEOPL W OTHER PROC W/O CC/MCC,153405.56,No Medicare Payment Available
834 - ACUTE LEUKEMIA W/O MAJOR O.R. PROCEDURE W MCC,144232.71,No Medicare Payment Available
835 - ACUTE LEUKEMIA W/O MAJOR O.R. PROCEDURE W CC,47074.14,No Medicare Payment Available
840 - LYMPHOMA & NON-ACUTE LEUKEMIA W MCC,58653.96,No Medicare Payment Available
841 - LYMPHOMA & NON-ACUTE LEUKEMIA W CC,67716,No Medicare Payment Available
844 - OTHER MYELOPROLIF DIS OR POORLY DIFF NEOPL DIAG W CC,42851.61,No Medicare Payment Available
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,276665.88,33173.6
854 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W CC,84251,13826.07
855 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W/O CC/MCC,28813.41,No Medicare Payment Available
856 - POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W MCC,136945.31,23386.36
857 - POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W CC,57208.45,10976.95
858 - POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W/O CC/MCC,49980.7,No Medicare Payment Available
862 - POSTOPERATIVE & POST-TRAUMATIC INFECTIONS W MCC,78267.2,17390.99
863 - POSTOPERATIVE & POST-TRAUMATIC INFECTIONS W/O MCC,41161.17,6248.5
864 - FEVER,37147.03,5780.52
865 - VIRAL ILLNESS W MCC,43591.13,8028.54
866 - VIRAL ILLNESS W/O MCC,35276.88,4966.71
867 - OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES W MCC,164714.47,No Medicare Payment Available
868 - OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES W CC,60481.33,6886.59
869 - OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES W/O CC/MCC,57984.92,No Medicare Payment Available
870 - SEPTICEMIA OR SEVERE SEPSIS W MV >96 HOURS,262484.14,31175.95
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV >96 HOURS W MCC,98266.49,11505.95
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV >96 HOURS W/O MCC,42641.32,6664.18
876 - O.R. PROCEDURE W PRINCIPAL DIAGNOSES OF MENTAL ILLNESS,110500.71,13713.32
880 - ACUTE ADJUSTMENT REACTION & PSYCHOSOCIAL DYSFUNCTION,20133.65,4723.54
881 - DEPRESSIVE NEUROSES,16758.92,3098.49
882 - NEUROSES EXCEPT DEPRESSIVE,12932.37,4330.08
883 - DISORDERS OF PERSONALITY & IMPULSE CONTROL,15465.38,7529.84
884 - ORGANIC DISTURBANCES & INTELLECTUAL DISABILITY,37469.52,8081.7
885 - PSYCHOSES,32706.94,7998.06
886 - BEHAVIORAL & DEVELOPMENTAL DISORDERS,23750.41,No Medicare Payment Available
894 - ALCOHOL/DRUG ABUSE OR DEPENDENCE; LEFT AMA,22342.28,3879.19
895 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W REHABILITATION THERAPY,37708,No Medicare Payment Available
896 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W MCC,73964.28,8301.06
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,22829.52,4649.72
901 - WOUND DEBRIDEMENTS FOR INJURIES W MCC,76903.05,12098.14
902 - WOUND DEBRIDEMENTS FOR INJURIES W CC,80595,10204.98
906 - HAND PROCEDURES FOR INJURIES,52794.07,No Medicare Payment Available
907 - OTHER O.R. PROCEDURES FOR INJURIES W MCC,124895.11,20321.24
908 - OTHER O.R. PROCEDURES FOR INJURIES W CC,50081.09,13370.02
909 - OTHER O.R. PROCEDURES FOR INJURIES W/O CC/MCC,46098.94,7929.23
914 - TRAUMATIC INJURY W/O MCC,21534.2,No Medicare Payment Available
915 - ALLERGIC REACTIONS W MCC,111455.41,No Medicare Payment Available
916 - ALLERGIC REACTIONS W/O MCC,10531.21,No Medicare Payment Available
917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,90345.01,8598.97
918 - POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,27589.67,4740.56
919 - COMPLICATIONS OF TREATMENT W MCC,69291.47,11594.22
920 - COMPLICATIONS OF TREATMENT W CC,43825.22,6250.99
921 - COMPLICATIONS OF TREATMENT W/O CC/MCC,17334.1,No Medicare Payment Available
923 - OTHER INJURY; POISONING & TOXIC EFFECT DIAG W/O MCC,27691.88,4187.69
935 - NON-EXTENSIVE BURNS,74650.73,No Medicare Payment Available
939 - O.R. PROC W DIAGNOSES OF OTHER CONTACT W HEALTH SERVICES W MCC,82982.88,20407.03
941 - O.R. PROC W DIAGNOSES OF OTHER CONTACT W HEALTH SERVICES W/O CC/MCC,36094.54,No Medicare Payment Available
945 - REHABILITATION W CC/MCC,68441.09,13952.89
946 - REHABILITATION W/O CC/MCC,52427.02,12235.8
947 - SIGNS & SYMPTOMS W MCC,105739.95,5787.11
948 - SIGNS & SYMPTOMS W/O MCC,43268.85,5099.96
949 - AFTERCARE W CC/MCC,72508.57,13952.62
950 - AFTERCARE W/O CC/MCC,49043.15,14738.49
951 - OTHER FACTORS INFLUENCING HEALTH STATUS,10370.3,No Medicare Payment Available
965 - OTHER MULTIPLE SIGNIFICANT TRAUMA W/O CC/MCC,31002.59,No Medicare Payment Available
969 - HIV W EXTENSIVE O.R. PROCEDURE W MCC,210815.43,No Medicare Payment Available
974 - HIV W MAJOR RELATED CONDITION W MCC,177369.79,No Medicare Payment Available
975 - HIV W MAJOR RELATED CONDITION W CC,45780.35,No Medicare Payment Available
976 - HIV W MAJOR RELATED CONDITION W/O CC/MCC,23721.72,No Medicare Payment Available
977 - HIV W OR W/O OTHER RELATED CONDITION,17572.23,No Medicare Payment Available
981 - EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W MCC,211218.53,23755.99
982 - EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W CC,80365.86,14501.03
983 - EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W/O CC/MCC,47607.28,10163.67
987 - NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W MCC,233206.89,20255.84
988 - NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W CC,47181.94,10337.67
989 - NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W/O CC/MCC,46910.53,No Medicare Payment Available
