DRG_Long_Desc,Average_Charge_Per_Case,Average_Medicare_Payment_Per_Case
493 - LOWER EXTREM & HUMER PROC EXCEPT HIP;FOOT;FEMUR W CC,68815.91,12469.9
494 - LOWER EXTREM & HUMER PROC EXCEPT HIP;FOOT;FEMUR W/O CC/MCC,64614.87,10819.71
495 - LOCAL EXCISION & REMOVAL INT FIX DEVICES EXC HIP & FEMUR W MCC,72835.51,No Medicare Payment Available
497 - LOCAL EXCISION & REMOVAL INT FIX DEVICES EXC HIP & FEMUR W/O CC/MCC,58352.95,8690.47
498 - LOCAL EXCISION & REMOVAL INT FIX DEVICES OF HIP & FEMUR W CC/MCC,136130.51,No Medicare Payment Available
500 - SOFT TISSUE PROCEDURES W MCC,116168.77,17482.85
501 - SOFT TISSUE PROCEDURES W CC,68128.96,10522.31
502 - SOFT TISSUE PROCEDURES W/O CC/MCC,73425.37,2950.36
504 - FOOT PROCEDURES W CC,54018.42,No Medicare Payment Available
505 - FOOT PROCEDURES W/O CC/MCC,55296.2,No Medicare Payment Available
510 - SHOULDER;ELBOW OR FOREARM PROC;EXC MAJOR JOINT PROC W MCC,96444.32,9478.56
511 - SHOULDER;ELBOW OR FOREARM PROC;EXC MAJOR JOINT PROC W CC,63633.48,No Medicare Payment Available
512 - SHOULDER;ELBOW OR FOREARM PROC;EXC MAJOR JOINT PROC W/O CC/MCC,63563.22,7984.4
514 - HAND OR WRIST PROC; EXCEPT MAJOR THUMB OR JOINT PROC W/O CC/MCC,40752.79,No Medicare Payment Available
515 - OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROC W MCC,173894.6,24620.21
516 - OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROC W CC,75111.44,11419.63
517 - OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROC W/O CC/MCC,51625.87,8993.13
518 - BACK & NECK PROC EXC SPINAL FUSION W MCC OR DISC DEVICE/NEUROSTIM,138350.92,14428.82
519 - BACK & NECK PROC EXC SPINAL FUSION W CC,68353.58,11038.31
520 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,47113.24,7540.82
533 - FRACTURES OF FEMUR W MCC,78286.56,7673.52
534 - FRACTURES OF FEMUR W/O MCC,28670.43,3362.21
535 - FRACTURES OF HIP & PELVIS W MCC,117634.98,8522.96
536 - FRACTURES OF HIP & PELVIS W/O MCC,36165.86,5131.47
537 - SPRAINS; STRAINS; & DISLOCATIONS OF HIP; PELVIS & THIGH W CC/MCC,112991.62,6347.55
539 - OSTEOMYELITIS W MCC,35146.66,9867.12
540 - OSTEOMYELITIS W CC,15138.87,8182.88
541 - OSTEOMYELITIS W/O CC/MCC,83662.8,No Medicare Payment Available
542 - PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIG W MCC,83612.7,10181.91
543 - PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIG W CC,22775.87,4223.86
544 - PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIG W/O CC/MCC,39804.03,5305.34
545 - CONNECTIVE TISSUE DISORDERS W MCC,131914.33,13158.49
546 - CONNECTIVE TISSUE DISORDERS W CC,100007.42,7270.39
547 - CONNECTIVE TISSUE DISORDERS W/O CC/MCC,26606.28,No Medicare Payment Available
549 - SEPTIC ARTHRITIS W CC,23657.71,6334.05
550 - SEPTIC ARTHRITIS W/O CC/MCC,23995.22,No Medicare Payment Available
551 - MEDICAL BACK PROBLEMS W MCC,76456.65,7677.98
552 - MEDICAL BACK PROBLEMS W/O MCC,47156.06,7136.67
553 - BONE DISEASES & ARTHROPATHIES W MCC,52354.71,8152.89
554 - BONE DISEASES & ARTHROPATHIES W/O MCC,28968.83,5100.7
555 - SIGNS & SYMPTOMS OF MUSCULOSKELETAL SYSTEM & CONN TISSUE W MCC,42876.23,8082.93
556 - SIGNS & SYMPTOMS OF MUSCULOSKELETAL SYSTEM & CONN TISSUE W/O MCC,40835.67,4664.79
557 - TENDONITIS; MYOSITIS & BURSITIS W MCC,58243.48,16176.02
558 - TENDONITIS; MYOSITIS & BURSITIS W/O MCC,37392.04,5328.41
559 - AFTERCARE; MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W MCC,93805.39,26873.82
560 - AFTERCARE; MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W CC,53259.79,14503.64
561 - AFTERCARE; MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W/O CC/MCC,41517.89,15053.94
562 - FX; SPRN; STRN & DISL EXCEPT FEMUR; HIP; PELVIS & THIGH W MCC,51317.36,8386.37
563 - FX; SPRN; STRN & DISL EXCEPT FEMUR; HIP; PELVIS & THIGH W/O MCC,28838.74,5413.26
564 - OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W MCC,53307.27,8791.22
565 - OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W CC,60173.53,6218.64
566 - OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W/O CC/MCC,25796.02,No Medicare Payment Available
570 - SKIN DEBRIDEMENT W MCC,46478.1,9263.17
571 - SKIN DEBRIDEMENT W CC,52539.73,9405.27
572 - SKIN DEBRIDEMENT W/O CC/MCC,38805.16,6869.73
579 - OTHER SKIN; SUBCUT TISS & BREAST PROC W MCC,105361.27,12387.98
580 - OTHER SKIN; SUBCUT TISS & BREAST PROC W CC,64425.06,8321.45
581 - OTHER SKIN; SUBCUT TISS & BREAST PROC W/O CC/MCC,46433.95,4328.64
582 - MASTECTOMY FOR MALIGNANCY W CC/MCC,41556.63,No Medicare Payment Available
583 - MASTECTOMY FOR MALIGNANCY W/O CC/MCC,88564.22,8549.3
584 - BREAST BIOPSY; LOCAL EXCISION & OTHER BREAST PROCEDURES W CC/MCC,40335.36,No Medicare Payment Available
585 - BREAST BIOPSY; LOCAL EXCISION & OTHER BREAST PROCEDURES W/O CC/MCC,36976.52,No Medicare Payment Available
592 - SKIN ULCERS W MCC,50208.57,9291.94
593 - SKIN ULCERS W CC,28339.27,No Medicare Payment Available
595 - MAJOR SKIN DISORDERS W MCC,28679.3,No Medicare Payment Available
597 - MALIGNANT BREAST DISORDERS W MCC,66725.65,No Medicare Payment Available
598 - MALIGNANT BREAST DISORDERS W CC,67297.87,No Medicare Payment Available
600 - NON-MALIGNANT BREAST DISORDERS W CC/MCC,15249.16,4971.73
601 - NON-MALIGNANT BREAST DISORDERS W/O CC/MCC,32045.64,No Medicare Payment Available
602 - CELLULITIS W MCC,51972.49,8586.96
603 - CELLULITIS W/O MCC,34924.77,5365.07
605 - TRAUMA TO THE SKIN; SUBCUT TISS & BREAST W/O MCC,42843.45,5697.41
607 - MINOR SKIN DISORDERS W/O MCC,41445.69,9032.05
616 - AMPUTAT OF LOWER LIMB FOR ENDOCRINE;NUTRIT;& METABOL DIS W MCC,166991.72,20632.7
617 - AMPUTAT OF LOWER LIMB FOR ENDOCRINE;NUTRIT;& METABOL DIS W CC,71669.9,11609.47
618 - AMPUTAT OF LOWER LIMB FOR ENDOCRINE;NUTRIT;& METABOL DIS W/O CC/MCC,166405.03,No Medicare Payment Available
619 - O.R. PROCEDURES FOR OBESITY W MCC,92476.68,18403.26
620 - O.R. PROCEDURES FOR OBESITY W CC,92559.73,11006.89
621 - O.R. PROCEDURES FOR OBESITY W/O CC/MCC,73802.88,9177.51
622 - SKIN GRAFTS & WOUND DEBRID FOR ENDOC; NUTRIT & METAB DIS W MCC,124790.52,No Medicare Payment Available
623 - SKIN GRAFTS & WOUND DEBRID FOR ENDOC; NUTRIT & METAB DIS W CC,68004.75,11431.08
626 - THYROID; PARATHYROID & THYROGLOSSAL PROCEDURES W CC,31886.66,No Medicare Payment Available
628 - OTHER ENDOCRINE; NUTRIT & METAB O.R. PROC W MCC,61263.33,10392.2
629 - OTHER ENDOCRINE; NUTRIT & METAB O.R. PROC W CC,74119.79,13294.69
637 - DIABETES W MCC,68953.23,7116.3
638 - DIABETES W CC,37579.74,5202.89
639 - DIABETES W/O CC/MCC,27300.9,4093.92
640 - MISC DISORDERS OF NUTRITION;METABOLISM;FLUIDS/ELECTROLYTES W MCC,48949.08,6941.9
641 - MISC DISORDERS OF NUTRITION;METABOLISM;FLUIDS/ELECTROLYTES W/O MCC,35758.67,4525.15
642 - INBORN AND OTHER DISORDERS OF METABOLISM,39905.41,7939.01
643 - ENDOCRINE DISORDERS W MCC,77441.4,9256
644 - ENDOCRINE DISORDERS W CC,56547.4,6179.23
645 - ENDOCRINE DISORDERS W/O CC/MCC,48184.71,5149.8
654 - MAJOR BLADDER PROCEDURES W CC,82278.61,16460.18
655 - MAJOR BLADDER PROCEDURES W/O CC/MCC,123302.93,No Medicare Payment Available
656 - KIDNEY & URETER PROCEDURES FOR NEOPLASM W MCC,85153.2,19134.79
657 - KIDNEY & URETER PROCEDURES FOR NEOPLASM W CC,111033.9,12004.2
658 - KIDNEY & URETER PROCEDURES FOR NEOPLASM W/O CC/MCC,49849.01,8848.82
659 - KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W MCC,85633.44,14960.64
660 - KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W CC,57173.17,10524.69
661 - KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W/O CC/MCC,42407.82,No Medicare Payment Available
664 - MINOR BLADDER PROCEDURES W/O CC/MCC,40454.82,No Medicare Payment Available
665 - PROSTATECTOMY W MCC,65064.39,17087.34
666 - PROSTATECTOMY W CC,57576.11,10661.98
667 - PROSTATECTOMY W/O CC/MCC,57532.02,No Medicare Payment Available
668 - TRANSURETHRAL PROCEDURES W MCC,39993.32,No Medicare Payment Available
669 - TRANSURETHRAL PROCEDURES W CC,48118.39,8685.33
670 - TRANSURETHRAL PROCEDURES W/O CC/MCC,63898.21,5605.71
673 - OTHER KIDNEY & URINARY TRACT PROCEDURES W MCC,172966.25,22453.58
674 - OTHER KIDNEY & URINARY TRACT PROCEDURES W CC,117361.47,13305.14
675 - OTHER KIDNEY & URINARY TRACT PROCEDURES W/O CC/MCC,73393.62,10121.23
682 - RENAL FAILURE W MCC,67581.3,8987.82
683 - RENAL FAILURE W CC,44077.29,5555.03
684 - RENAL FAILURE W/O CC/MCC,30610.41,4218.96
687 - KIDNEY & URINARY TRACT NEOPLASMS W CC,40280.61,7104.71
688 - KIDNEY & URINARY TRACT NEOPLASMS W/O CC/MCC,39141.49,4657.27
689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,59905.43,6670.68
690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,37824.15,5094.04
691 - URINARY STONES W ESW LITHOTRIPSY W CC/MCC,43632.5,No Medicare Payment Available
693 - URINARY STONES W/O ESW LITHOTRIPSY W MCC,33840.25,8942.3
694 - URINARY STONES W/O ESW LITHOTRIPSY W/O MCC,33425.09,1147.14
695 - KIDNEY & URINARY TRACT SIGNS & SYMPTOMS W MCC,58207.09,No Medicare Payment Available
696 - KIDNEY & URINARY TRACT SIGNS & SYMPTOMS W/O MCC,26777.75,4882.58
697 - URETHRAL STRICTURE,25181.79,6718.27
698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,78935.74,8954.7
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,39018.55,6265.21
700 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W/O CC/MCC,27609.51,2662.74
707 - MAJOR MALE PELVIC PROCEDURES W CC/MCC,44582.77,No Medicare Payment Available
708 - MAJOR MALE PELVIC PROCEDURES W/O CC/MCC,51245.18,8714
709 - PENIS PROCEDURES W CC/MCC,39654.86,No Medicare Payment Available
710 - PENIS PROCEDURES W/O CC/MCC,28108.9,No Medicare Payment Available
711 - TESTES PROCEDURES W CC/MCC,151699.44,9767.92
712 - TESTES PROCEDURES W/O CC/MCC,33379.87,10523.71
713 - TRANSURETHRAL PROSTATECTOMY W CC/MCC,73061.24,8921.09
714 - TRANSURETHRAL PROSTATECTOMY W/O CC/MCC,28326.63,6204.29
715 - OTHER MALE REPRODUCTIVE SYSTEM O.R. PROC FOR MALIGNANCY W CC/MCC,66629.92,No Medicare Payment Available
717 - OTHER MALE REPRODUCTIVE SYSTEM O.R. PROC EXC MALIGNANCY W CC/MCC,54864.54,No Medicare Payment Available
718 - OTHER MALE REPRODUCTIVE SYSTEM O.R. PROC EXC MALIGNANCY W/O CC/MCC,40326.57,No Medicare Payment Available
722 - MALIGNANCY; MALE REPRODUCTIVE SYSTEM W MCC,157017.79,9345.6
723 - MALIGNANCY; MALE REPRODUCTIVE SYSTEM W CC,71774.31,7295.98
724 - MALIGNANCY; MALE REPRODUCTIVE SYSTEM W/O CC/MCC,17477.06,5204.54
726 - BENIGN PROSTATIC HYPERTROPHY W/O MCC,26003.19,4090.81
727 - INFLAMMATION OF THE MALE REPRODUCTIVE SYSTEM W MCC,67074.11,9049.61
728 - INFLAMMATION OF THE MALE REPRODUCTIVE SYSTEM W/O MCC,36757.53,5289.71
729 - OTHER MALE REPRODUCTIVE SYSTEM DIAGNOSES W CC/MCC,24372.7,No Medicare Payment Available
737 - UTERINE & ADNEXA PROC FOR OVARIAN OR ADNEXAL MALIGNANCY W CC,67456.35,No Medicare Payment Available
738 - UTERINE & ADNEXA PROC FOR OVARIAN OR ADNEXAL MALIGNANCY W/O CC/MCC,26592.05,No Medicare Payment Available
739 - UTERINE;ADNEXA PROC FOR NON-OVARIAN/ADNEXAL MALIG W MCC,233630.47,No Medicare Payment Available
740 - UTERINE;ADNEXA PROC FOR NON-OVARIAN/ADNEXAL MALIG W CC,69268.82,No Medicare Payment Available
741 - UTERINE;ADNEXA PROC FOR NON-OVARIAN/ADNEXAL MALIG W/O CC/MCC,33291.24,No Medicare Payment Available
742 - UTERINE & ADNEXA PROC FOR NON-MALIGNANCY W CC/MCC,46943.31,9688.05
743 - UTERINE & ADNEXA PROC FOR NON-MALIGNANCY W/O CC/MCC,31885.54,4776.69
744 - D&C; CONIZATION; LAPAROSCOPY & TUBAL INTERRUPTION W CC/MCC,58966.1,No Medicare Payment Available
745 - D&C; CONIZATION; LAPAROSCOPY & TUBAL INTERRUPTION W/O CC/MCC,38975.75,No Medicare Payment Available
746 - VAGINA; CERVIX & VULVA PROCEDURES W CC/MCC,67001.45,8237.6
747 - VAGINA; CERVIX & VULVA PROCEDURES W/O CC/MCC,31423.01,3700.35
748 - FEMALE REPRODUCTIVE SYSTEM RECONSTRUCTIVE PROCEDURES,28217.93,6717.63
749 - OTHER FEMALE REPRODUCTIVE SYSTEM O.R. PROCEDURES W CC/MCC,114451.89,15365.43
750 - OTHER FEMALE REPRODUCTIVE SYSTEM O.R. PROCEDURES W/O CC/MCC,22339.34,No Medicare Payment Available
754 - MALIGNANCY; FEMALE REPRODUCTIVE SYSTEM W MCC,26550.45,No Medicare Payment Available
755 - MALIGNANCY; FEMALE REPRODUCTIVE SYSTEM W CC,55953.51,6665.62
757 - INFECTIONS; FEMALE REPRODUCTIVE SYSTEM W MCC,61867.84,8393.94
758 - INFECTIONS; FEMALE REPRODUCTIVE SYSTEM W CC,54309.24,No Medicare Payment Available
759 - INFECTIONS; FEMALE REPRODUCTIVE SYSTEM W/O CC/MCC,31748.04,No Medicare Payment Available
760 - MENSTRUAL & OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS W CC/MCC,34821.85,No Medicare Payment Available
761 - MENSTRUAL & OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS W/O CC/MCC,23007.86,No Medicare Payment Available
765 - CESAREAN SECTION W CC/MCC,26117.62,6265.37
766 - CESAREAN SECTION W/O CC/MCC,21624.4,4317.23
767 - VAGINAL DELIVERY W STERILIZATION &/OR D&C,24817.96,No Medicare Payment Available
768 - VAGINAL DELIVERY W O.R. PROC EXCEPT STERIL &/OR D&C,21565,No Medicare Payment Available
769 - POSTPARTUM & POST ABORTION DIAGNOSES W O.R. PROCEDURE,61556.03,No Medicare Payment Available
770 - ABORTION W D&C; ASPIRATION CURETTAGE OR HYSTEROTOMY,35622.19,No Medicare Payment Available
774 - VAGINAL DELIVERY W COMPLICATING DIAGNOSES,20737.91,No Medicare Payment Available
775 - VAGINAL DELIVERY W/O COMPLICATING DIAGNOSES,14821.64,3262.91
776 - POSTPARTUM & POST ABORTION DIAGNOSES W/O O.R. PROCEDURE,29244.08,No Medicare Payment Available
777 - ECTOPIC PREGNANCY,38409.09,No Medicare Payment Available
778 - THREATENED ABORTION,13149.73,No Medicare Payment Available
779 - ABORTION W/O D&C,23344.21,No Medicare Payment Available
780 - FALSE LABOR,16171.61,No Medicare Payment Available
781 - OTHER ANTEPARTUM DIAGNOSES W MEDICAL COMPLICATIONS,20935.31,5480.88
782 - OTHER ANTEPARTUM DIAGNOSES W/O MEDICAL COMPLICATIONS,11857.19,No Medicare Payment Available
783 - CESAREAN SECTION W STERILIZATION W MCC,39856.82,No Medicare Payment Available
784 - CESAREAN SECTION W STERILIZATION W CC,22876.69,No Medicare Payment Available
786 - CESAREAN SECTION W/O STERILIZATION W MCC,46949.9,No Medicare Payment Available
787 - CESAREAN SECTION W/O STERILIZATION W CC,33490.29,No Medicare Payment Available
788 - CESAREAN SECTION W/O STERILIZATION W/O CC/MCC,23227.05,No Medicare Payment Available
789 - NEONATES; DIED OR TRANSFERRED TO ANOTHER ACUTE CARE FACILITY,42463.98,No Medicare Payment Available
790 - EXTREME IMMATURITY OR RESPIRATORY DISTRESS SYNDROME; NEONATE,218571.96,No Medicare Payment Available
791 - PREMATURITY W MAJOR PROBLEMS,93882.46,No Medicare Payment Available
792 - PREMATURITY W/O MAJOR PROBLEMS,22889.63,No Medicare Payment Available
793 - FULL TERM NEONATE W MAJOR PROBLEMS,52702.8,No Medicare Payment Available
794 - NEONATE W OTHER SIGNIFICANT PROBLEMS,8695.32,No Medicare Payment Available
795 - NORMAL NEWBORN,4400.1,No Medicare Payment Available
799 - SPLENECTOMY W MCC,116475.35,No Medicare Payment Available
801 - SPLENECTOMY W/O CC/MCC,33459,10496.36
802 - OTHER O.R. PROC OF THE BLOOD & BLOOD FORMING ORGANS W MCC,199308.76,19155.34
803 - OTHER O.R. PROC OF THE BLOOD & BLOOD FORMING ORGANS W CC,65542,11337.5
804 - OTHER O.R. PROC OF THE BLOOD & BLOOD FORMING ORGANS W/O CC/MCC,121153.94,6403.74
805 - VAGINAL DELIVERY W/O STERILIZATION/D&C W MCC,19638.42,No Medicare Payment Available
806 - VAGINAL DELIVERY W/O STERILIZATION/D&C W CC,18745.31,No Medicare Payment Available
807 - VAGINAL DELIVERY W/O STERILIZATION/D&C W/O CC/MCC,19625.81,No Medicare Payment Available
808 - MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W MCC,87532.18,12433.62
809 - MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W CC,57140.31,7214.36
810 - MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W/O CC/MCC,40316.03,6227.71
811 - RED BLOOD CELL DISORDERS W MCC,55245.41,8062.97
812 - RED BLOOD CELL DISORDERS W/O MCC,30760.05,4996.22
813 - COAGULATION DISORDERS,80582.75,10611.41
814 - RETICULOENDOTHELIAL & IMMUNITY DISORDERS W MCC,174817.75,23429.04
815 - RETICULOENDOTHELIAL & IMMUNITY DISORDERS W CC,35034.57,No Medicare Payment Available
816 - RETICULOENDOTHELIAL & IMMUNITY DISORDERS W/O CC/MCC,31645.48,No Medicare Payment Available
818 - OTHER ANTEPARTUM DIAGNOSES W O.R. PROCEDURE W CC,37471.58,No Medicare Payment Available
824 - LYMPHOMA & NON-ACUTE LEUKEMIA W OTHER PROC W CC,151915.55,No Medicare Payment Available
829 - MYELOPROLIF DISORD OR POORLY DIFF NEOPL W OTHER PROC W CC/MCC,71511.23,No Medicare Payment Available
832 - OTHER ANTEPARTUM DIAGNOSES W/O O.R. PROCEDURE W CC,28413.64,No Medicare Payment Available
834 - ACUTE LEUKEMIA W/O MAJOR O.R. PROCEDURE W MCC,409498.09,30046.39
838 - CHEMO W ACUTE LEUKEMIA AS SDX W CC OR HIGH DOSE CHEMO AGENT,86354.09,No Medicare Payment Available
839 - CHEMO W ACUTE LEUKEMIA AS SDX W/O CC/MCC,33244.32,No Medicare Payment Available
840 - LYMPHOMA & NON-ACUTE LEUKEMIA W MCC,144166.9,24230.6
841 - LYMPHOMA & NON-ACUTE LEUKEMIA W CC,60076.54,10022.89
842 - LYMPHOMA & NON-ACUTE LEUKEMIA W/O CC/MCC,67316.08,No Medicare Payment Available
843 - OTHER MYELOPROLIF DIS OR POORLY DIFF NEOPL DIAG W MCC,138548.93,22654.78
844 - OTHER MYELOPROLIF DIS OR POORLY DIFF NEOPL DIAG W CC,81437.98,7708.19
845 - OTHER MYELOPROLIF DIS OR POORLY DIFF NEOPL DIAG W/O CC/MCC,26560.55,No Medicare Payment Available
846 - CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W MCC,194530.07,No Medicare Payment Available
847 - CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W CC,65544.68,7963.26
848 - CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W/O CC/MCC,59514.16,No Medicare Payment Available
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,214758.5,27592.33
854 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W CC,86759.05,14068.4
856 - POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W MCC,174550.26,22242.71
857 - POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W CC,68856.93,10448.78
862 - POSTOPERATIVE & POST-TRAUMATIC INFECTIONS W MCC,65864.68,13085.74
863 - POSTOPERATIVE & POST-TRAUMATIC INFECTIONS W/O MCC,44041.19,6630.25
864 - FEVER,45595,5520.39
865 - VIRAL ILLNESS W MCC,53280.9,8028.54
866 - VIRAL ILLNESS W/O MCC,44517,5446.67
867 - OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES W MCC,64560.59,12783.25
868 - OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES W CC,61370.55,No Medicare Payment Available
869 - OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES W/O CC/MCC,56368.74,No Medicare Payment Available
870 - SEPTICEMIA OR SEVERE SEPSIS W MV >96 HOURS,322750.13,37096.15
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV >96 HOURS W MCC,91597.36,10810.75
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV >96 HOURS W/O MCC,47976.88,6465.67
880 - ACUTE ADJUSTMENT REACTION & PSYCHOSOCIAL DYSFUNCTION,49809.85,5031.72
882 - NEUROSES EXCEPT DEPRESSIVE,31515.16,No Medicare Payment Available
884 - ORGANIC DISTURBANCES & INTELLECTUAL DISABILITY,57457.36,7249.79
885 - PSYCHOSES,43386.91,No Medicare Payment Available
887 - OTHER MENTAL DISORDER DIAGNOSES,22091.63,No Medicare Payment Available
894 - ALCOHOL/DRUG ABUSE OR DEPENDENCE; LEFT AMA,30711.16,3891.54
895 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W REHABILITATION THERAPY,106447.25,7905.75
896 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W MCC,71686.73,10078.58
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,37521.23,4407.03
901 - WOUND DEBRIDEMENTS FOR INJURIES W MCC,190696.47,No Medicare Payment Available
902 - WOUND DEBRIDEMENTS FOR INJURIES W CC,41240.73,No Medicare Payment Available
905 - SKIN GRAFTS FOR INJURIES W/O CC/MCC,63550.56,8452.96
907 - OTHER O.R. PROCEDURES FOR INJURIES W MCC,247661.07,31667.26
908 - OTHER O.R. PROCEDURES FOR INJURIES W CC,96112.85,11942.43
909 - OTHER O.R. PROCEDURES FOR INJURIES W/O CC/MCC,42706.36,No Medicare Payment Available
914 - TRAUMATIC INJURY W/O MCC,15853.01,No Medicare Payment Available
915 - ALLERGIC REACTIONS W MCC,127357.73,No Medicare Payment Available
916 - ALLERGIC REACTIONS W/O MCC,30776.97,4295.64
917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,72991.85,8385.68
918 - POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,31972.1,4301.96
919 - COMPLICATIONS OF TREATMENT W MCC,63087.95,10405.05
920 - COMPLICATIONS OF TREATMENT W CC,33200.13,6480.46
921 - COMPLICATIONS OF TREATMENT W/O CC/MCC,34675.38,4906.16
922 - OTHER INJURY; POISONING & TOXIC EFFECT DIAG W MCC,92251.44,No Medicare Payment Available
923 - OTHER INJURY; POISONING & TOXIC EFFECT DIAG W/O MCC,23810.21,No Medicare Payment Available
935 - NON-EXTENSIVE BURNS,20983.62,No Medicare Payment Available
939 - O.R. PROC W DIAGNOSES OF OTHER CONTACT W HEALTH SERVICES W MCC,89164.13,No Medicare Payment Available
940 - O.R. PROC W DIAGNOSES OF OTHER CONTACT W HEALTH SERVICES W CC,97124.79,14080.76
945 - REHABILITATION W CC/MCC,81092.89,17661.06
946 - REHABILITATION W/O CC/MCC,62432.24,No Medicare Payment Available
947 - SIGNS & SYMPTOMS W MCC,58728.24,6965.94
948 - SIGNS & SYMPTOMS W/O MCC,40094.16,4920.96
949 - AFTERCARE W CC/MCC,49272.91,13452.34
950 - AFTERCARE W/O CC/MCC,23921.62,No Medicare Payment Available
951 - OTHER FACTORS INFLUENCING HEALTH STATUS,9030.49,5367.21
956 - LIMB REATTACHMENT; HIP & FEMUR PROC FOR MULTIPLE SIGNIFICANT TRAUMA,93375.86,22800.8
970 - HIV W EXTENSIVE O.R. PROCEDURE W/O MCC,222192.31,No Medicare Payment Available
974 - HIV W MAJOR RELATED CONDITION W MCC,150235.32,14990.04
975 - HIV W MAJOR RELATED CONDITION W CC,57180.41,8582.26
976 - HIV W MAJOR RELATED CONDITION W/O CC/MCC,84140.1,No Medicare Payment Available
977 - HIV W OR W/O OTHER RELATED CONDITION,83710.72,7252.22
981 - EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W MCC,152040.37,22706.22
982 - EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W CC,112318.93,14863.77
983 - EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W/O CC/MCC,37274.39,No Medicare Payment Available
987 - NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W MCC,186944.94,No Medicare Payment Available
988 - NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W CC,80764.2,50778.33
989 - NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W/O CC/MCC,64166.52,4608.86
