Charge Description,Receivable Owner,Service ID,Service Provider,Service Type,Eff Rate Amt
Complete Blood Count w/ Manual Differential,UHHS SMC,4061,Lab,Tech,74
Comprehensive Metabolic Panel,UHHS SMC,4061,Lab,Tech,121
Computer Crossmatch Interp,UHHS SMC,4061,Lab,Tech,125
Copper Level,UHHS SMC,4061,Lab,Tech,141
Cord ABO/Rh...,UHHS SMC,4061,Lab,Tech,44
Cortisol Lvl,UHHS SMC,4061,Lab,Tech,187
C-Reactive Protein,UHHS SMC,4061,Lab,Tech,59
C-Reactive Protein High Sensitivity,UHHS SMC,4061,Lab,Tech,156
Creatine Kinase,UHHS SMC,4061,Lab,Tech,74
Creatine Kinase Isoenzymes,UHHS SMC,4061,Lab,Tech,161
Creatinine,UHHS SMC,4061,Lab,Tech,59
Creatinine 24 Hour Urine,UHHS SMC,4061,Lab,Tech,59
Creatinine Clearance.,UHHS SMC,4061,Lab,Tech,108
Creatinine Urine,UHHS SMC,4061,Lab,Tech,59
Crossmatch AHGInterpretation,UHHS SMC,4061,Lab,Tech,125
Crossmatch Immediate Spin Interpretation,UHHS SMC,4061,Lab,Tech,125
Cryoglobulin Qualitative with Quantitative Reflex,UHHS SMC,4061,Lab,Tech,78
Cryptosporidium Ag,UHHS SMC,4061,Lab,Tech,137
Crystal Examination,UHHS SMC,4061,Lab,Tech,82
CSF Cell Count.,UHHS SMC,4061,Lab,Tech,63
Culture  Fungus,UHHS SMC,4061,Lab,Tech,96
Cyclosporine Level,UHHS SMC,4061,Lab,Tech,136
Cystic Fibrosis Profile DNA Analysis,UHHS SMC,4061,Lab,Tech,"1,038.00"
DAT IgG CAP...,UHHS SMC,4061,Lab,Tech,44
DAT Tube.,UHHS SMC,4061,Lab,Tech,43
D-Dimer,UHHS SMC,4061,Lab,Tech,82
Dehydroepiandrosterone Sulfate,UHHS SMC,4061,Lab,Tech,304
Digoxin Level,UHHS SMC,4061,Lab,Tech,152
Direct Antiglobulin Test Tube...,UHHS SMC,4061,Lab,Tech,44
DNA Antibody (Double-stranded),UHHS SMC,4061,Lab,Tech,166
Drug Screen Urine,UHHS SMC,4061,Lab,Tech,104
Ear Culture,UHHS SMC,4061,Lab,Tech,99
EBV Ab VCA IgG,UHHS SMC,4061,Lab,Tech,166
EBV Ab VCA IgM,UHHS SMC,4061,Lab,Tech,166
EBV Nuc Ab IgG,UHHS SMC,4061,Lab,Tech,166
Electrolyte Panel,UHHS SMC,4061,Lab,Tech,52
Environmental Culture,UHHS SMC,4061,Lab,Tech,99
Eosinophil Urine,UHHS SMC,4061,Lab,Tech,31
Epstein Barr Antibody To Early Antigen,UHHS SMC,4061,Lab,Tech,158
Epstein Barr Virus Antibody to Early Antigen,UHHS SMC,4061,Lab,Tech,158
Estradiol Level,UHHS SMC,4061,Lab,Tech,337
Estrogens Total,UHHS SMC,4061,Lab,Tech,261
Ethanol Level,UHHS SMC,4061,Lab,Tech,124
Eye Culture,UHHS SMC,4061,Lab,Tech,99
Factor V Leiden,UHHS SMC,4061,Lab,Tech,257
Fecal Fat Qualitative,UHHS SMC,4061,Lab,Tech,52
Ferritin,UHHS SMC,4061,Lab,Tech,156
Fetal Fibronectin,UHHS SMC,4061,Lab,Tech,737
Fibrinogen Lvl,UHHS SMC,4061,Lab,Tech,97
Fluid Culture,UHHS SMC,4061,Lab,Tech,99
Folate Level,UHHS SMC,4061,Lab,Tech,168
Follicle Stimulating Hormone Level,UHHS SMC,4061,Lab,Tech,224
Free T3,UHHS SMC,4061,Lab,Tech,194
Fungus Culture,UHHS SMC,4061,Lab,Tech,96
Gabapentin Level,UHHS SMC,4061,Lab,Tech,136
Gamma Glutamyl Transferase,UHHS SMC,4061,Lab,Tech,82
Gas Venous Order,UHHS SMC,4061,Lab,Tech,233
Gastric Occult Blood,UHHS SMC,4061,Lab,Tech,37
Gastrin Level,UHHS SMC,4061,Lab,Tech,212
GC Screen Culture,UHHS SMC,4061,Lab,Tech,76
Genital Culture,UHHS SMC,4061,Lab,Tech,99
Gentamicin Level Peak,UHHS SMC,4061,Lab,Tech,188
Gentamicin Level Trough,UHHS SMC,4061,Lab,Tech,188
Gestational Screen Glucose 1 Hour,UHHS SMC,4061,Lab,Tech,54
GI Panel,UHHS SMC,4061,Lab,Tech,650
Giardia Ag,UHHS SMC,4061,Lab,Tech,137
Giardia lamblia Ag Detection,UHHS SMC,4061,Lab,Tech,137
Glucose 2 Hour,UHHS SMC,4061,Lab,Tech,54
Glucose 2 Hr Post PP,UHHS SMC,4061,Lab,Tech,54
Glucose 3 Hour,UHHS SMC,4061,Lab,Tech,112
Glucose Body Fluid,UHHS SMC,4061,Lab,Tech,45
Glucose Cerebrospinal Fluid,UHHS SMC,4061,Lab,Tech,45
Glucose Fasting,UHHS SMC,4061,Lab,Tech,45
Glucose Point of Care,UHHS SMC,4061,Lab,Tech,36
Glucose Random,UHHS SMC,4061,Lab,Tech,45
Glycohemoglobin Tot.,UHHS SMC,4061,Lab,Tech,111
Gram Neg Combo MIC Panel MicroScan S,UHHS SMC,4061,Lab,Tech,88
Gram Pos MIC Combo Panel Microscan S,UHHS SMC,4061,Lab,Tech,88
Gram Stain,UHHS SMC,4061,Lab,Tech,49
Gram Stain Report,UHHS SMC,4061,Lab,Tech,49
Group B Strep PCR,UHHS SMC,4061,Lab,Tech,147
GTT Each Additional,UHHS SMC,4061,Lab,Tech,44
H. Pylori  IgG Ab,UHHS SMC,4061,Lab,Tech,175
Haptoglobin,UHHS SMC,4061,Lab,Tech,137
Hbv Core Ab,UHHS SMC,4061,Lab,Tech,159
Hct,UHHS SMC,4061,Lab,Tech,27
HDL  Direct,UHHS SMC,4061,Lab,Tech,99
Helicobacter pylori Antibody (IgM),UHHS SMC,4061,Lab,Tech,175
Hematocrit,UHHS SMC,4061,Lab,Tech,27
Hemoglobin,UHHS SMC,4061,Lab,Tech,27
Hemoglobin A1c.,UHHS SMC,4061,Lab,Tech,111
Hemoglobin and Hematocrit,UHHS SMC,4061,Lab,Tech,27
Hemoglobin Solubility,UHHS SMC,4061,Lab,Tech,66
Hep Func Panel,UHHS SMC,4061,Lab,Tech,72
Hep. B Core Ab  Total,UHHS SMC,4061,Lab,Tech,145
Heparin Anti-Xa,UHHS SMC,4061,Lab,Tech,82
Hepatitis A Antibody IgM Acute Titer,UHHS SMC,4061,Lab,Tech,136
Hepatitis A IgM,UHHS SMC,4061,Lab,Tech,548
Hepatitis B Surface Antibody,UHHS SMC,4061,Lab,Tech,129
Hepatitis B Surface Antigen,UHHS SMC,4061,Lab,Tech,112
Hepatitis C Antibody IgM + IgG,UHHS SMC,4061,Lab,Tech,159
HIV-1/2 Ag/Ab,UHHS SMC,4061,Lab,Tech,107
HLA-B27,UHHS SMC,4061,Lab,Tech,587
Homocyst(e)ine  P/s,UHHS SMC,4061,Lab,Tech,203
HPV ASR,UHHS SMC,4061,Lab,Tech,265
HPV High Risk,UHHS SMC,4061,Lab,Tech,265
HPV High Risk,UHHS SMC,4061,Lab,Tech,265
HPV Low Risk,UHHS SMC,4061,Lab,Tech,265
HSV Cult & Typing,UHHS SMC,4061,Lab,Tech,408
IG PAP 193000,UHHS SMC,4061,Lab,Tech,171
IgA Quant,UHHS SMC,4061,Lab,Tech,112
IgA Quant,UHHS SMC,4061,Lab,Tech,112
IgA Quant,UHHS SMC,4061,Lab,Tech,112
IgA  Quant.,UHHS SMC,4061,Lab,Tech,112
IgE Quant,UHHS SMC,4061,Lab,Tech,198
IgE Quantitation,UHHS SMC,4061,Lab,Tech,198
IgG Quant,UHHS SMC,4061,Lab,Tech,112
IgG Quant,UHHS SMC,4061,Lab,Tech,112
IgG Quant,UHHS SMC,4061,Lab,Tech,112
IgG  Quant.,UHHS SMC,4061,Lab,Tech,112
IgM Quant,UHHS SMC,4061,Lab,Tech,112
IgM Quant,UHHS SMC,4061,Lab,Tech,112
IgM Quant,UHHS SMC,4061,Lab,Tech,112
IgM  Quant,UHHS SMC,4061,Lab,Tech,112
IGP W/hpv Rfx 196250,UHHS SMC,4061,Lab,Tech,233
INCUBATION TECHNIQUE,UHHS SMC,4061,Lab,Tech,80
Influenza A&B Ag,UHHS SMC,4061,Lab,Tech,123
Insulin Level Total,UHHS SMC,4061,Lab,Tech,138
Ionized Calcium Lvl,UHHS SMC,4061,Lab,Tech,156
Iron Binding Capacity Total,UHHS SMC,4061,Lab,Tech,100
Iron Level,UHHS SMC,4061,Lab,Tech,74
Iron Level,UHHS SMC,4061,Lab,Tech,74
Ketones Urine,UHHS SMC,4061,Lab,Tech,26
KOH-Prep,UHHS SMC,4061,Lab,Tech,51
Lactate Dehydrogenase,UHHS SMC,4061,Lab,Tech,69
Lactate Dehydrogenase Body Fluid,UHHS SMC,4061,Lab,Tech,69
Lactate Dehydrogenase Isoenzymes,UHHS SMC,4061,Lab,Tech,100
Lactic Acid,UHHS SMC,4061,Lab,Tech,122
Lamotrigine Level,UHHS SMC,4061,Lab,Tech,136
LDL Direct,UHHS SMC,4061,Lab,Tech,109
Lead  Venous Ped.,UHHS SMC,4061,Lab,Tech,146
Legionella Pneu  ABS,UHHS SMC,4061,Lab,Tech,184
Lipase Level,UHHS SMC,4061,Lab,Tech,79
Lipid Profile,UHHS SMC,4061,Lab,Tech,146
Lipoprotein (a),UHHS SMC,4061,Lab,Tech,133
Lithium Level,UHHS SMC,4061,Lab,Tech,80
Luteinizing Hormone,UHHS SMC,4061,Lab,Tech,223
Magnesium Level,UHHS SMC,4061,Lab,Tech,66
Metanephrines 24 Hour Urine,UHHS SMC,4061,Lab,Tech,285
Micro Strep Plus 1 Microscan,UHHS SMC,4061,Lab,Tech,88
Microalb/Creat Ratio,UHHS SMC,4061,Lab,Tech,66
Microalbumin Level Urine,UHHS SMC,4061,Lab,Tech,66
Mononucleosis Screen,UHHS SMC,4061,Lab,Tech,59
MRSA by PCR,UHHS SMC,4061,Lab,Tech,147
MRSA Culture,UHHS SMC,4061,Lab,Tech,76
Mycoplasma Antibody IgM,UHHS SMC,4061,Lab,Tech,152
Nasal Culture,UHHS SMC,4061,Lab,Tech,99
Neisseria Gonorrhoeae by PCR,UHHS SMC,4061,Lab,Tech,164
O & P Exam  Routine,UHHS SMC,4061,Lab,Tech,107
O & P SPECIAL STAIN,UHHS SMC,4061,Lab,Tech,188
OB Panel,UHHS SMC,4061,Lab,Tech,279
OB Panel with HIV,UHHS SMC,4061,Lab,Tech,370
Occult Blood Gastric Fluid,UHHS SMC,4061,Lab,Tech,37
Occult Blood iFOB,UHHS SMC,4061,Lab,Tech,136
Occult Blood Stool,UHHS SMC,4061,Lab,Tech,37
Org ID,UHHS SMC,4061,Lab,Tech,92
Osmolality,UHHS SMC,4061,Lab,Tech,82
Osmolality Urine,UHHS SMC,4061,Lab,Tech,82
Oxcarbazepine (Trileptal),UHHS SMC,4061,Lab,Tech,136
Oxycarbazepine,UHHS SMC,4061,Lab,Tech,136
Parathyroid Hormone Intact,UHHS SMC,4061,Lab,Tech,497
Partial Thromboplastin Time,UHHS SMC,4061,Lab,Tech,69
Patient - Bill,UHHS SMC,4061,Lab,Tech,80
PED/NEO ABO/Rh...,UHHS SMC,4061,Lab,Tech,44
pH Arterial.,UHHS SMC,4061,Lab,Tech,97
ph Blood Point of Care,UHHS SMC,4061,Lab,Tech,97
pH Urine,UHHS SMC,4061,Lab,Tech,26
Phenobarbital Level,UHHS SMC,4061,Lab,Tech,107
Phenytoin Level Total,UHHS SMC,4061,Lab,Tech,152
Phosphorus Level,UHHS SMC,4061,Lab,Tech,54
Pinworms,UHHS SMC,4061,Lab,Tech,49
Platelet Count,UHHS SMC,4061,Lab,Tech,51
POC Glucose,UHHS SMC,4061,Lab,Tech,36
POC Influenza A&B Ag,UHHS SMC,4061,Lab,Tech,123
POC Mononucleosis,UHHS SMC,4061,Lab,Tech,59
POC Strep A,UHHS SMC,4061,Lab,Tech,137
POC Urinalysis Dip POC,UHHS SMC,4061,Lab,Tech,26
POC Urine Pregnancy,UHHS SMC,4061,Lab,Tech,86
Porphyrins Ur Quant & Fract,UHHS SMC,4061,Lab,Tech,128
Potassium Level,UHHS SMC,4061,Lab,Tech,53
Potassium Level Urine,UHHS SMC,4061,Lab,Tech,49
Prealbumin,UHHS SMC,4061,Lab,Tech,176
Prenatal ABO/Rh Tube...,UHHS SMC,4061,Lab,Tech,44
Prewarm Antibody Screen...,UHHS SMC,4061,Lab,Tech,80
Prewarm XM Interp...,UHHS SMC,4061,Lab,Tech,125
Procainamide Level,UHHS SMC,4061,Lab,Tech,192
Product - Bill,UHHS SMC,4061,Lab,Tech,80
Progesterone Lvl,UHHS SMC,4061,Lab,Tech,231
Prolactin Lvl,UHHS SMC,4061,Lab,Tech,233
Prostate Specific Antigen,UHHS SMC,4061,Lab,Tech,210
Prostate Specific Antigen Free,UHHS SMC,4061,Lab,Tech,61
Prostate Specific Antigen Free,UHHS SMC,4061,Lab,Tech,61
Protein 24 Hour Urine,UHHS SMC,4061,Lab,Tech,42
Protein Body Fluid,UHHS SMC,4061,Lab,Tech,42
Protein C Activity,UHHS SMC,4061,Lab,Tech,167
Protein Cerebrospinal Fluid,UHHS SMC,4061,Lab,Tech,42
Protein S-antigen,UHHS SMC,4061,Lab,Tech,185
Protein Total,UHHS SMC,4061,Lab,Tech,39
Protein Total,UHHS SMC,4061,Lab,Tech,39
Protein Urine,UHHS SMC,4061,Lab,Tech,42
Prothrombin Time,UHHS SMC,4061,Lab,Tech,45
PSA Screen,UHHS SMC,4061,Lab,Tech,210
PSA Tot.,UHHS SMC,4061,Lab,Tech,210
PSA Total,UHHS SMC,4061,Lab,Tech,210
PT/INR Capillary,UHHS SMC,4061,Lab,Tech,45
Rapid Plasma Reagin Test,UHHS SMC,4061,Lab,Tech,49
Rapid Strep A Screen,UHHS SMC,4061,Lab,Tech,137
Red Cell Count,UHHS SMC,4061,Lab,Tech,33
Reducing Substance Stool,UHHS SMC,4061,Lab,Tech,25
Reducing Substance Urine,UHHS SMC,4061,Lab,Tech,25
Renal Function Panel,UHHS SMC,4061,Lab,Tech,99
Renin Activity,UHHS SMC,4061,Lab,Tech,160
Resp.syn.virus (Rsv),UHHS SMC,4061,Lab,Tech,148
Respiratory Syncytial Virus Antigen,UHHS SMC,4061,Lab,Tech,148
Reticulocyte Cnt Manual,UHHS SMC,4061,Lab,Tech,47
Reticulocyte Count,UHHS SMC,4061,Lab,Tech,46
Retuculocytes Auto,UHHS SMC,4061,Lab,Tech,46
Rh tube...,UHHS SMC,4061,Lab,Tech,44
Rheumatoid Factor Quantitative,UHHS SMC,4061,Lab,Tech,65
Ribonucleoprotein Antibody,UHHS SMC,4061,Lab,Tech,135
Rotavirus Ab,UHHS SMC,4061,Lab,Tech,144
Rubella IgG Lvl,UHHS SMC,4061,Lab,Tech,165
SA by PCR,UHHS SMC,4061,Lab,Tech,147
Salicylate Level,UHHS SMC,4061,Lab,Tech,81
Sedimentation Rate Automated,UHHS SMC,4061,Lab,Tech,41
Semen Analysis Post Vas,UHHS SMC,4061,Lab,Tech,138
Sero XM IS Interp,UHHS SMC,4061,Lab,Tech,125
Sero XM Tube Interp,UHHS SMC,4061,Lab,Tech,125
Shiga Toxin 1,UHHS SMC,4061,Lab,Tech,75
Shiga Toxin 2,UHHS SMC,4061,Lab,Tech,78
Sirolimus Lvl,UHHS SMC,4061,Lab,Tech,248
Smith Ab,UHHS SMC,4061,Lab,Tech,135
Smooth Muscle Antibody Screen,UHHS SMC,4061,Lab,Tech,145
Sodium Level,UHHS SMC,4061,Lab,Tech,55
Sodium Level Urine,UHHS SMC,4061,Lab,Tech,56
SPE,UHHS SMC,4061,Lab,Tech,129
Specific Gravity Urine Automated,UHHS SMC,4061,Lab,Tech,26
Spinal Fluid Culture,UHHS SMC,4061,Lab,Tech,99
Sputum Culture,UHHS SMC,4061,Lab,Tech,99
Stl Leukocyte,UHHS SMC,4061,Lab,Tech,18
Stool Culture,UHHS SMC,4061,Lab,Tech,108
Strep Confirm,UHHS SMC,4061,Lab,Tech,73
Strep Group B,UHHS SMC,4061,Lab,Tech,76
Strep Screen Culture,UHHS SMC,4061,Lab,Tech,76
Streptolysin O Ab,UHHS SMC,4061,Lab,Tech,84
Synovial Crystals Body Fluid,UHHS SMC,4061,Lab,Tech,82
T3 Resin Uptake,UHHS SMC,4061,Lab,Tech,74
T3 Total,UHHS SMC,4061,Lab,Tech,162
T4 Total,UHHS SMC,4061,Lab,Tech,76
Tacrolimus Level,UHHS SMC,4061,Lab,Tech,270
Tacrolimus Lvl,UHHS SMC,4061,Lab,Tech,270
Testosterone Level Total,UHHS SMC,4061,Lab,Tech,245
Theophylline Level,UHHS SMC,4061,Lab,Tech,162
Throat Culture,UHHS SMC,4061,Lab,Tech,99
Thyroid Perox.tpo Ab,UHHS SMC,4061,Lab,Tech,175
Thyroid Stimulating Hormone,UHHS SMC,4061,Lab,Tech,192
Thyroxine Free,UHHS SMC,4061,Lab,Tech,103
TIBC Calculated,UHHS SMC,4061,Lab,Tech,100
Tissue Culture,UHHS SMC,4061,Lab,Tech,99
Transferrin,UHHS SMC,4061,Lab,Tech,139
Triglycerides,UHHS SMC,4061,Lab,Tech,66
Troponin,UHHS SMC,4061,Lab,Tech,113
Troponin-I,UHHS SMC,4061,Lab,Tech,113
t-TRANSGLUTAMINASE IgA,UHHS SMC,4061,Lab,Tech,87
U24 Total Volume,UHHS SMC,4061,Lab,Tech,34
Ur Calcium,UHHS SMC,4061,Lab,Tech,69
Ur Creat 3011368,UHHS SMC,4061,Lab,Tech,59
Urethral Culture,UHHS SMC,4061,Lab,Tech,99
Uric Acid,UHHS SMC,4061,Lab,Tech,52
Urinalysis Complete,UHHS SMC,4061,Lab,Tech,36
Urinalysis Macroscopic,UHHS SMC,4061,Lab,Tech,26
Urine 24 Hour Protein,UHHS SMC,4061,Lab,Tech,42
Urine Culture,UHHS SMC,4061,Lab,Tech,92
Urine Dip Automated,UHHS SMC,4061,Lab,Tech,26
Urine Org ID,UHHS SMC,4061,Lab,Tech,93
Urine Protein Level,UHHS SMC,4061,Lab,Tech,207
Urine Protein Level,UHHS SMC,4061,Lab,Tech,207
Valproic Acid Level,UHHS SMC,4061,Lab,Tech,110
Vancomycin Level Peak,UHHS SMC,4061,Lab,Tech,110
Vancomycin Level Trough,UHHS SMC,4061,Lab,Tech,110
Venipuncture  Collect-Urine Collect (Cath) SNF Pt,UHHS SMC,4061,Lab,Tech,6
Venipuncture - Lab Corp,UHHS SMC,4061,Lab,Tech,10
Venipuncture Lab Only,UHHS SMC,4061,Lab,Tech,34
Viral Cult  General,UHHS SMC,4061,Lab,Tech,385
Vitamin B12 Level,UHHS SMC,4061,Lab,Tech,55
Vitamin D 25 Hydroxy,UHHS SMC,4061,Lab,Tech,243
Weak D Echo,UHHS SMC,4061,Lab,Tech,80
Weak D Tube...,UHHS SMC,4061,Lab,Tech,80
Wet Mount/Trich & Yeast,UHHS SMC,4061,Lab,Tech,49
White Blood Cell,UHHS SMC,4061,Lab,Tech,42
White Blood Count,UHHS SMC,4061,Lab,Tech,31
Wound Culture,UHHS SMC,4061,Lab,Tech,99
Zinc Level,UHHS SMC,4061,Lab,Tech,86
zzzTroponin Point of Care,UHHS SMC,4061,Lab,Tech,113
0 Chromic 924H,UHHS SMC,4751,Material Management,Tech,11.54
0 Pro 8444,UHHS SMC,4751,Material Management,Tech,15.23
0 Vic 727,UHHS SMC,4751,Material Management,Tech,53.18
0 Vic 740,UHHS SMC,4751,Material Management,Tech,53.18
1 Tev 79-542,UHHS SMC,4751,Material Management,Tech,30.82
10-0 Eth 9000,UHHS SMC,4751,Material Management,Tech,69.14
10-0 Pro 788 G,UHHS SMC,4751,Material Management,Tech,87.93
10-0 Prolene 1713G,UHHS SMC,4751,Material Management,Tech,58.59
19G Winged INF Set,UHHS SMC,4751,Material Management,Tech,28.74
2 Ethibond-    X-519H,UHHS SMC,4751,Material Management,Tech,13.86
2.4MM CORTEX SCREW SELF TPNG 10MM 201.760,UHHS SMC,4751,Material Management,Tech,232.49
2.4MM CORTEX SCREW SELF TPNG 12MM 201.762,UHHS SMC,4751,Material Management,Tech,232.49
2.4MM CORTEX SCREW SELF TPNG 14MM 201.764,UHHS SMC,4751,Material Management,Tech,232.49
2.4MM CORTEX SCREW SELF TPNG 16MM 201.766,UHHS SMC,4751,Material Management,Tech,232.49
2.4MM CORTEX SCREW SELF TPNG 18MM 201.768,UHHS SMC,4751,Material Management,Tech,232.49
2.4MM CORTEX SCREW SELF TPNG 20MM 201.770,UHHS SMC,4751,Material Management,Tech,232.49
2.4MM CORTEX SCREW SELF TPNG 22MM 201.772,UHHS SMC,4751,Material Management,Tech,232.49
2.4MM CORTEX SCREW SELF TPNG 24MM 201.774,UHHS SMC,4751,Material Management,Tech,232.49
2.4MM CORTEX SCREW SELF TPNG 26MM 201.776,UHHS SMC,4751,Material Management,Tech,232.49
2.4MM CORTEX SCREW SELF TPNG 30MM 201.780,UHHS SMC,4751,Material Management,Tech,232.49
2.4MM CORTEX SCREW SELF TPNG 6MM 201.756,UHHS SMC,4751,Material Management,Tech,232.49
2.4MM CORTEX SCREW SELF TPNG 8MM 201.758,UHHS SMC,4751,Material Management,Tech,232.49
2.7MM CORTEX SCREW SELF TPNG 10MM 202.870,UHHS SMC,4751,Material Management,Tech,177.83
2.7MM CORTEX SCREW SELF TPNG 12MM 202.872,UHHS SMC,4751,Material Management,Tech,177.83
2.7MM CORTEX SCREW SELF TPNG 14MM 202.874,UHHS SMC,4751,Material Management,Tech,177.83
2.7MM CORTEX SCREW SELF TPNG 16MM 202.876,UHHS SMC,4751,Material Management,Tech,177.83
2.7MM CORTEX SCREW SELF TPNG 18MM 202.878,UHHS SMC,4751,Material Management,Tech,177.83
2.7MM CORTEX SCREW SELF TPNG 20MM 202.880,UHHS SMC,4751,Material Management,Tech,177.83
2.7MM CORTEX SCREW SELF TPNG 22MM 202.882,UHHS SMC,4751,Material Management,Tech,490.13
2.7MM CORTEX SCREW SELF TPNG 24MM 202.884,UHHS SMC,4751,Material Management,Tech,177.83
2.7MM CORTEX SCREW SELF TPNG 26MM 202.886,UHHS SMC,4751,Material Management,Tech,177.83
2.7MM CORTEX SCREW SELF TPNG 28MM 202.888,UHHS SMC,4751,Material Management,Tech,177.83
2.7MM CORTEX SCREW SELF TPNG 30MM 202.890,UHHS SMC,4751,Material Management,Tech,177.83
2-0 Chromic 883H,UHHS SMC,4751,Material Management,Tech,9.94
2-0 Ethibond X917H,UHHS SMC,4751,Material Management,Tech,28.48
2-0 Pds Z333H,UHHS SMC,4751,Material Management,Tech,12.65
2-0 Pro 8411,UHHS SMC,4751,Material Management,Tech,11.79
2-0 Slk 305,UHHS SMC,4751,Material Management,Tech,11.54
2-0 Sur 3455,UHHS SMC,4751,Material Management,Tech,23.1
2-0 Surgilene 3490-51,UHHS SMC,4751,Material Management,Tech,21.38
2-0 Vic 726,UHHS SMC,4751,Material Management,Tech,53.18
2-0 Vic 785,UHHS SMC,4751,Material Management,Tech,53.18
2-0 Vicryl J789D,UHHS SMC,4751,Material Management,Tech,73.94
22G X 0.75 Rt Angle W Set,UHHS SMC,4751,Material Management,Tech,31.93
23Cm Cordis 6 Fr Sheath,UHHS SMC,4751,Material Management,Tech,136.81
2-Ovic Ligapak,UHHS SMC,4751,Material Management,Tech,10.68
3-0 Chromic 99Oh,UHHS SMC,4751,Material Management,Tech,20.14
3-0 Eth 1663,UHHS SMC,4751,Material Management,Tech,17.81
3-0 Ethilon Fs1 669H,UHHS SMC,4751,Material Management,Tech,8.71
3-0 Pl 5503,UHHS SMC,4751,Material Management,Tech,12.29
3-0 Prolene 86846,UHHS SMC,4751,Material Management,Tech,11.91
3-0 Silk C013D,UHHS SMC,4751,Material Management,Tech,45.08
3-0 Slk 304,UHHS SMC,4751,Material Management,Tech,11.91
3-0 Vic 931,UHHS SMC,4751,Material Management,Tech,17.44
3-0 Vicryl J219H,UHHS SMC,4751,Material Management,Tech,10.2
3-0 Vicryl J327,UHHS SMC,4751,Material Management,Tech,10.08
"4 Pouch And Flange""",UHHS SMC,4751,Material Management,Tech,9.62
4-0 Eth 1667,UHHS SMC,4751,Material Management,Tech,17.81
4-0 Prolene 883H,UHHS SMC,4751,Material Management,Tech,10.94
4-0 Slk 303,UHHS SMC,4751,Material Management,Tech,12.04
4-0 Slk 4Std,UHHS SMC,4751,Material Management,Tech,36.6
4-0 Slk 783,UHHS SMC,4751,Material Management,Tech,42.12
4-0 Vicryl J214H,UHHS SMC,4751,Material Management,Tech,9.2
4-0 Vicryl J415H,UHHS SMC,4751,Material Management,Tech,9.2
"4Skin Barrier""",UHHS SMC,4751,Material Management,Tech,89.33
5 Fr Im Catheter,UHHS SMC,4751,Material Management,Tech,55.77
5 Fr Micropuncture Introducer,UHHS SMC,4751,Material Management,Tech,182.63
5 Fr Usl Catheter,UHHS SMC,4751,Material Management,Tech,85.97
5-0 Chr 1766,UHHS SMC,4751,Material Management,Tech,53.18
5-0 Chr792,UHHS SMC,4751,Material Management,Tech,53.18
5-0 Eth 1661,UHHS SMC,4751,Material Management,Tech,17.94
5-0 Eth 698,UHHS SMC,4751,Material Management,Tech,17.81
5-0 Plain 1915G,UHHS SMC,4751,Material Management,Tech,23.1
5-0 Pln 774,UHHS SMC,4751,Material Management,Tech,29.22
5-0 Pro 8681,UHHS SMC,4751,Material Management,Tech,22.1
5-0 Pro 8698,UHHS SMC,4751,Material Management,Tech,22.36
5-0 Prolene 8725H,UHHS SMC,4751,Material Management,Tech,45.94
5-0 Prolene 8890,UHHS SMC,4751,Material Management,Tech,16.94
5-0 Vic 503,UHHS SMC,4751,Material Management,Tech,20.63
50cm Trial Lead w/ Stiff Stylets,UHHS SMC,4751,Material Management,Tech,"3,155.15"
5Fr Multipurpose Catheter,UHHS SMC,4751,Material Management,Tech,51.58
6 Fr Guide Jl3.5667-002-00,UHHS SMC,4751,Material Management,Tech,237.89
6 French Guides Cordis  0195,UHHS SMC,4751,Material Management,Tech,228.79
6-0 Eth 697,UHHS SMC,4751,Material Management,Tech,17.81
6-0 Pro 8695,UHHS SMC,4751,Material Management,Tech,16.58
6-0 Slk 769,UHHS SMC,4751,Material Management,Tech,45.69
8 Fr Iab Catheter 40Cc,UHHS SMC,4751,Material Management,Tech,"2,497.28"
8-0 Eth 1716,UHHS SMC,4751,Material Management,Tech,53.18
8-0 Vic 405,UHHS SMC,4751,Material Management,Tech,58.1
8-0 Vic 547,UHHS SMC,4751,Material Management,Tech,62.26
8-Ovic 401,UHHS SMC,4751,Material Management,Tech,57.1
9-0 Vic 402,UHHS SMC,4751,Material Management,Tech,73.44
A S Endo Babcock 174001,UHHS SMC,4751,Material Management,Tech,343.89
ABDOMINAL STRAP,UHHS SMC,4751,Material Management,Tech,7.87
Abduction Pillow-Med-Disp,UHHS SMC,4751,Material Management,Tech,91.74
ABLATION ENDOMETRIAL THERMACHOICE III TC013,UHHS SMC,4751,Material Management,Tech,"3,640.17"
Ablation Kit Novasure,UHHS SMC,4751,Material Management,Tech,"2,909.05"
Ablator Hndpiece Endmetr'L Thrmcare,UHHS SMC,4751,Material Management,Tech,"3,640.17"
Absorbatack 5mm,UHHS SMC,4751,Material Management,Tech,"1,684.49"
ACCESSORY INTERSTIM PERIPHERNAL 355018,UHHS SMC,4751,Material Management,Tech,804
ACL TIGHTROPE RT AR-1588RT,UHHS SMC,4751,Material Management,Tech,964.6
Acticoat 7 Dressing,UHHS SMC,4751,Material Management,Tech,86.7
ADAPTER DUAL SPIKE HYDRO-SURG 0026110,UHHS SMC,4751,Material Management,Tech,56.14
ADAPTER STOPCOCK 3W M LEUR 91034,UHHS SMC,4751,Material Management,Tech,5.04
