Charge Description,Receivable Owner,Service ID,Service Provider,Service Type,Eff Rate Amt
Debridement skin in ED,UHHS BMH,1927,BMH Emergency Svcs,Tech,413
Debridement Wound,UHHS BMH,1928,BMH Emergency Svcs,Tech,884
Delivery in Ed,UHHS BMH,1935,BMH Emergency Svcs,Tech,"2,537.00"
Demo/eval aerosol/midi/IPPB ED staff,UHHS BMH,9256,BMH Emergency Svcs,Tech,109
Dislocation treatment,UHHS BMH,2455,BMH Emergency Svcs,Tech,699
Drain external ear abscess,UHHS BMH,2582,BMH Emergency Svcs,Tech,504
Drain finger abscess complex,UHHS BMH,2583,BMH Emergency Svcs,Tech,844
Drain finger abscess simple,UHHS BMH,2584,BMH Emergency Svcs,Tech,504
Echocardiograph transthoracic 2D limited,UHHS BMH,9153,BMH Emergency Svcs,Tech,891
ED Visit Critical Care Level,UHHS BMH,9334,BMH Emergency Svcs,Tech,"2,417.00"
ED Visit Critical Care Level addl 30 minutes,UHHS BMH,53425,BMH Emergency Svcs,Tech,832
Emergency Department E&M Level 1,UHHS BMH,9329,BMH Emergency Svcs,Tech,265
Emergency Department E&M Level 2,UHHS BMH,12859,BMH Emergency Svcs,Tech,505
Emergency Department E&M Level 3,UHHS BMH,12860,BMH Emergency Svcs,Tech,969
Emergency Department E&M Level 4,UHHS BMH,9332,BMH Emergency Svcs,Tech,"1,452.00"
Emergency Department E&M Level 5,UHHS BMH,9333,BMH Emergency Svcs,Tech,"1,936.00"
Endotracheal Intubation,UHHS BMH,2685,BMH Emergency Svcs,Tech,"1,125.00"
Epistaxis anterior complex,UHHS BMH,2756,BMH Emergency Svcs,Tech,484
Epistaxis anterior simple,UHHS BMH,2757,BMH Emergency Svcs,Tech,484
Epistaxis posterior,UHHS BMH,2758,BMH Emergency Svcs,Tech,510
Evacuation subungual hematoma,UHHS BMH,2936,BMH Emergency Svcs,Tech,198
FB Conjuctiva embedded,UHHS BMH,3002,BMH Emergency Svcs,Tech,604
FB Conjuctiva superfical,UHHS BMH,3003,BMH Emergency Svcs,Tech,664
FB Cornea w slit lamp,UHHS BMH,3004,BMH Emergency Svcs,Tech,664
FB Cornea wo slit lamp,UHHS BMH,3005,BMH Emergency Svcs,Tech,664
FB External ear,UHHS BMH,3006,BMH Emergency Svcs,Tech,275
FB Muscle complex,UHHS BMH,3007,BMH Emergency Svcs,Tech,"2,826.00"
FB Muscle simple,UHHS BMH,3008,BMH Emergency Svcs,Tech,911
FB Nose,UHHS BMH,3275,BMH Emergency Svcs,Tech,490
FB Pharynx,UHHS BMH,3009,BMH Emergency Svcs,Tech,387
FB Subcutaneous complex,UHHS BMH,3010,BMH Emergency Svcs,Tech,"1,616.00"
FB Subcutaneous simple,UHHS BMH,3011,BMH Emergency Svcs,Tech,504
Feeding tube insertion,UHHS BMH,3012,BMH Emergency Svcs,Tech,543
Gastric intubation aspiration lavage treatment,UHHS BMH,9113,BMH Emergency Svcs,Tech,352
Gastro tube insertion in ED,UHHS BMH,3352,BMH Emergency Svcs,Tech,"1,627.00"
Gastrostomy tube change,UHHS BMH,3354,BMH Emergency Svcs,Tech,644
Glucose blood glucometer,UHHS BMH,8713,BMH Emergency Svcs,Tech,47
GYN Hemorrhage control,UHHS BMH,3559,BMH Emergency Svcs,Tech,546
Hemoccult non CA,UHHS BMH,8652,BMH Emergency Svcs,Tech,56
I&D abscess multiple,UHHS BMH,3844,BMH Emergency Svcs,Tech,572
I&D abscess single,UHHS BMH,3845,BMH Emergency Svcs,Tech,494
I&D Bartholins gland abscess,UHHS BMH,3846,BMH Emergency Svcs,Tech,598
I&D hematoma/seroma,UHHS BMH,3847,BMH Emergency Svcs,Tech,"3,832.00"
I&D Perianal abscess superficial,UHHS BMH,3848,BMH Emergency Svcs,Tech,583
I&D Perineal valva abscess,UHHS BMH,3849,BMH Emergency Svcs,Tech,598
I&D Peritonsilar abscess,UHHS BMH,3850,BMH Emergency Svcs,Tech,387
I&D Pilonidal cyst,UHHS BMH,3843,BMH Emergency Svcs,Tech,504
ID thrombosed hemorrhoid ext,UHHS BMH,3851,BMH Emergency Svcs,Tech,583
Immunization admin 1 single vac tox,UHHS BMH,9070,BMH Emergency Svcs,Tech,45
Immunization admin ea addl vac/tox,UHHS BMH,11336,BMH Emergency Svcs,Tech,45
Induction vomiting poison,UHHS BMH,9316,BMH Emergency Svcs,Tech,461
Inhalation treatment by ED staff,UHHS BMH,9254,BMH Emergency Svcs,Tech,131
Inj IM or subcut any drug,UHHS BMH,13742,BMH Emergency Svcs,Tech,159
Inj IM or subcut any drug,UHHS BMH,13742,BMH Emergency Svcs,Tech,159
Ins Temp Cath Fracturd Balloon,UHHS BMH,3990,BMH Emergency Svcs,Tech,362
Insert bladder cath residual urine,UHHS BMH,3992,BMH Emergency Svcs,Tech,583
Insert nontunnel/PICC CV Cath 5 & >,UHHS BMH,16355,BMH Emergency Svcs,Tech,"2,710.00"
Insert PICC cath 5yrs or older,UHHS BMH,15688,BMH Emergency Svcs,Tech,"2,345.00"
Insert temporary catheter Foley,UHHS BMH,3995,BMH Emergency Svcs,Tech,332
Irrig drug delivery device,UHHS BMH,13748,BMH Emergency Svcs,Tech,94
IV Hydration ea add'l hour,UHHS BMH,15753,BMH Emergency Svcs,Tech,211
IV Hydration ea add'l hour,UHHS BMH,15753,BMH Emergency Svcs,Tech,211
IV Hydration Initial 31 min to 90 minutes,UHHS BMH,15751,BMH Emergency Svcs,Tech,319
IV Hydration Initial 31 min to 90 minutes,UHHS BMH,15751,BMH Emergency Svcs,Tech,319
IV infusion for therapy prophylaxis or diagnosis (specify su,UHHS BMH,11343,BMH Emergency Svcs,Tech,583
IV infusion for therapy prophylaxis or diagnosis (specify su,UHHS BMH,11343,BMH Emergency Svcs,Tech,583
IV push each sequential new drug,UHHS BMH,13741,BMH Emergency Svcs,Tech,257
IV push each sequential new drug,UHHS BMH,13741,BMH Emergency Svcs,Tech,257
IV push each sequential same drug,UHHS BMH,16572,BMH Emergency Svcs,Tech,261
IV push each sequential same drug,UHHS BMH,16572,BMH Emergency Svcs,Tech,261
IV push sgl/init drug,UHHS BMH,12861,BMH Emergency Svcs,Tech,275
IV push sgl/init drug,UHHS BMH,12861,BMH Emergency Svcs,Tech,275
IV therapy addl sequent drug up to 1hr,UHHS BMH,15749,BMH Emergency Svcs,Tech,488
IV therapy addl sequent drug up to 1hr,UHHS BMH,15749,BMH Emergency Svcs,Tech,488
IV therapy concurrent infusion,UHHS BMH,15750,BMH Emergency Svcs,Tech,627
IV therapy concurrent infusion,UHHS BMH,15750,BMH Emergency Svcs,Tech,627
IV therapy ea add hr up to 8,UHHS BMH,11345,BMH Emergency Svcs,Tech,260
IV therapy ea add hr up to 8,UHHS BMH,11345,BMH Emergency Svcs,Tech,260
Laryngoscopy direct,UHHS BMH,4375,BMH Emergency Svcs,Tech,"3,084.00"
Laryngoscopy fiberoptic FB,UHHS BMH,3077,BMH Emergency Svcs,Tech,937
Laryngoscopy indirect,UHHS BMH,4376,BMH Emergency Svcs,Tech,294
Laryngoscopy indirect FB remov,UHHS BMH,4377,BMH Emergency Svcs,Tech,294
Layer closure <30cm,UHHS BMH,4388,BMH Emergency Svcs,Tech,614
Layer closure >30cm,UHHS BMH,4389,BMH Emergency Svcs,Tech,"2,742.00"
Lumbar puncture in ER,UHHS BMH,4702,BMH Emergency Svcs,Tech,752
Minor surgery procedure,UHHS BMH,13415,BMH Emergency Svcs,Tech,387
Misc procedure in ED,UHHS BMH,5223,BMH Emergency Svcs,Tech,"1,783.00"
Miscarriage treated in ER,UHHS BMH,5221,BMH Emergency Svcs,Tech,"2,032.00"
Mod sedat different prov  from proc ea addl 15 min,UHHS BMH,42503,BMH Emergency Svcs,Tech,34
Mod sedat different prov  from proc init 15 min >5 yrs old,UHHS BMH,42502,BMH Emergency Svcs,Tech,648
Mod sedat same prov  perf proc ea addl 15 min,UHHS BMH,42500,BMH Emergency Svcs,Tech,34
Mod sedat same prov perf proc init 15 min > 5 yrs old,UHHS BMH,42499,BMH Emergency Svcs,Tech,648
Nasotracheal suction in ER,UHHS BMH,8314,BMH Emergency Svcs,Tech,387
Newborn resuscitation,UHHS BMH,9349,BMH Emergency Svcs,Tech,"1,091.00"
Observation in ER 1st hour,UHHS BMH,26939,BMH Emergency Svcs,Tech,601
OP Treatment Room,UHHS BMH,13245,BMH Emergency Svcs,Tech,104
Pericardiocentesis initial,UHHS BMH,6085,BMH Emergency Svcs,Tech,830
Peritoneal lavage,UHHS BMH,6088,BMH Emergency Svcs,Tech,830
Placement of needle for IO inf,UHHS BMH,6259,BMH Emergency Svcs,Tech,383
POS rapid HIV,UHHS BMH,19524,BMH Emergency Svcs,Tech,157
Pulse ox single determination,UHHS BMH,9263,BMH Emergency Svcs,Tech,137
Pulse oximetry O2 saturation multiple determinations,UHHS BMH,9264,BMH Emergency Svcs,Tech,303
Puncture aspiration abscess,UHHS BMH,6602,BMH Emergency Svcs,Tech,650
Rapid Strep in ER,UHHS BMH,10911,BMH Emergency Svcs,Tech,58
Reconstruct nailbed w graft,UHHS BMH,6717,BMH Emergency Svcs,Tech,560
Removal cerumen impacted,UHHS BMH,6734,BMH Emergency Svcs,Tech,275
Removal impacted cerumen using irrigation lavage unilateral,UHHS BMH,40954,BMH Emergency Svcs,Tech,159
Removal nail & matrix permanent,UHHS BMH,6735,BMH Emergency Svcs,Tech,998
Repair floor mouth vestib <2.5,UHHS BMH,6745,BMH Emergency Svcs,Tech,380
Repair floor mouth vestib >2.5C,UHHS BMH,6746,BMH Emergency Svcs,Tech,560
Repair nailbed,UHHS BMH,6747,BMH Emergency Svcs,Tech,560
Simpl repair scalp/neck/axil/ext/trunk 2.5cm/<,UHHS BMH,6748,BMH Emergency Svcs,Tech,408
Spirometry/vital capacity,UHHS BMH,9242,BMH Emergency Svcs,Tech,225
Temporary transcutaneous pacing,UHHS BMH,9124,BMH Emergency Svcs,Tech,950
Tendon repair,UHHS BMH,7494,BMH Emergency Svcs,Tech,"4,780.00"
Thoracentesis in ED,UHHS BMH,7626,BMH Emergency Svcs,Tech,830
Thoracentesis pneumothorax in ED,UHHS BMH,7627,BMH Emergency Svcs,Tech,830
Thoracotomy with Cardiac Massage,UHHS BMH,52624,BMH Emergency Svcs,Tech,"5,200.00"
Thrombolysis coronary by IV,UHHS BMH,9130,BMH Emergency Svcs,Tech,"1,560.00"
Tracheostomy,UHHS BMH,7801,BMH Emergency Svcs,Tech,"3,089.00"
Tracheostomy tube change,UHHS BMH,7802,BMH Emergency Svcs,Tech,595
Transfusion Admin in ER,UHHS BMH,7831,BMH Emergency Svcs,Tech,884
Unlisted Proc Dentoalveolr Strct,UHHS BMH,39672,BMH Emergency Svcs,Tech,"3,395.00"
Urinalysis dipstick tablet rgt wo micro,UHHS BMH,8624,BMH Emergency Svcs,Tech,38
Urine pregnancy test visual color (HCGU),UHHS BMH,8626,BMH Emergency Svcs,Tech,60
US abdomen limited,UHHS BMH,9870,BMH Emergency Svcs,Tech,748
US Chest,UHHS BMH,9866,BMH Emergency Svcs,Tech,648
US guidance for vascular access,UHHS BMH,9890,BMH Emergency Svcs,Tech,686
US Guide-Needle Placement,UHHS BMH,9891,BMH Emergency Svcs,Tech,"1,064.00"
US ltd joint/space mscls/tndn soft tiss/mass rl tme imag doc,UHHS BMH,32027,BMH Emergency Svcs,Tech,671
US Pelvic (Non-Ob) Limited eg for follicles,UHHS BMH,9887,BMH Emergency Svcs,Tech,643
US pregnant uterus limited,UHHS BMH,9882,BMH Emergency Svcs,Tech,718
US Retroperitoneal limited,UHHS BMH,9872,BMH Emergency Svcs,Tech,744
Venipuncture cutdown < 1 yr old,UHHS BMH,16571,BMH Emergency Svcs,Tech,135
Venipuncture VENI,UHHS BMH,8372,BMH Emergency Svcs,Tech,21
Wedge excision ingrown nail,UHHS BMH,8201,BMH Emergency Svcs,Tech,413
Bedside/ICU Dialysis Inpatient,UHHS BMH,3883,BMH Hemodialysis,Tech,"1,364.00"
Emergency Dialysis Community Hosp,UHHS BMH,35441,BMH Hemodialysis,Tech,"1,536.00"
Emergency Dialysis Inpatient,UHHS BMH,2660,BMH Hemodialysis,Tech,"1,364.00"
Emergency Dialysis Outpatient,UHHS BMH,26771,BMH Hemodialysis,Tech,"1,506.00"
Hemodialysis Inpatient,UHHS BMH,3607,BMH Hemodialysis,Tech,"1,364.00"
Abdom Paracentesis(diag/ther) w imag,UHHS BMH,33816,BMH ICU,Tech,"1,480.00"
Abdom Paracentesis(diag/ther) wo imag,UHHS BMH,33815,BMH ICU,Tech,"1,448.00"
Admin influenza virus vaccine Nurse Unit,UHHS BMH,9362,BMH ICU,Tech,45
Admin influenza virus vaccine Nurse Unit,UHHS BMH,9362,BMH ICU,Tech,45
Admin pneumococcal vaccine Nurse Unit,UHHS BMH,9363,BMH ICU,Tech,45
Admin pneumococcal vaccine Nurse Unit,UHHS BMH,9363,BMH ICU,Tech,45
Bladder indwelling catheter insert foley,UHHS BMH,9472,BMH ICU,Tech,276
Bladder irrigation simple/lavage/instillation,UHHS BMH,22195,BMH ICU,Tech,363
Bladder straight catheterization for residual urine,UHHS BMH,21233,BMH ICU,Tech,214
Bone marrow aspiration only,UHHS BMH,8400,BMH ICU,Tech,572
Bone marrow aspiration only,UHHS BMH,8400,BMH ICU,Tech,572
Bone marrow biopsy needle or trocar,UHHS BMH,8401,BMH ICU,Tech,572
Bone marrow biopsy needle or trocar,UHHS BMH,8401,BMH ICU,Tech,572
Cardioversion external @ CAH,UHHS BMH,13084,BMH ICU,Tech,"1,683.00"
Cardioversion External OR/Nurse Unit,UHHS BMH,15668,BMH ICU,Tech,"1,920.00"
Cardioversion External OR/Nurse Unit,UHHS BMH,15668,BMH ICU,Tech,"1,920.00"
Diagnostic bone marrow biopsy(ies) and aspirations,UHHS BMH,53667,BMH ICU,Tech,"3,292.00"
Dialysis initial day in ICU,UHHS BMH,18085,BMH ICU,Tech,"1,137.00"
Dialysis initial day in ICU,UHHS BMH,18085,BMH ICU,Tech,"1,137.00"
Dialysis Subsequent in ICU,UHHS BMH,18086,BMH ICU,Tech,"1,234.00"
Dialysis Subsequent in ICU,UHHS BMH,18086,BMH ICU,Tech,"1,234.00"
Direct Refer to Observation,UHHS BMH,39794,BMH ICU,Tech,546
Extend Recovery in ICU 1st hr,UHHS BMH,18076,BMH ICU,Tech,"1,655.00"
I&D abscess complicated/multiple,UHHS BMH,8265,BMH ICU,Tech,571
I&D abscess simple/single,UHHS BMH,8264,BMH ICU,Tech,478
ICU Observation 1st hour,UHHS BMH,12850,BMH ICU,Tech,"1,118.00"
ICU Room Rate 201 202 208 210,UHHS BMH,12846,BMH ICU,Tech,"2,236.00"
ICU Stepdown / Tele Room Rate 206,UHHS BMH,12847,BMH ICU,Tech,"1,633.00"
Inject IM or subcut any drug,UHHS BMH,11346,BMH ICU,Tech,164
Inject IM or subcut any drug,UHHS BMH,11346,BMH ICU,Tech,164
IV hydration each additional hour,UHHS BMH,17693,BMH ICU,Tech,211
IV hydration each additional hour,UHHS BMH,17693,BMH ICU,Tech,211
IV Hydration Initial 31 min to 90 minutes,UHHS BMH,15751,BMH ICU,Tech,319
IV Hydration Initial 31 min to 90 minutes,UHHS BMH,15751,BMH ICU,Tech,319
IV infusion for therapy prophylaxis or diagnosis (specify su,UHHS BMH,11343,BMH ICU,Tech,583
IV infusion for therapy prophylaxis or diagnosis (specify su,UHHS BMH,11343,BMH ICU,Tech,583
IV push ea sequential of new drug,UHHS BMH,17683,BMH ICU,Tech,257
IV push ea sequential of new drug,UHHS BMH,17683,BMH ICU,Tech,257
IV push ea sequential of same drug,UHHS BMH,17685,BMH ICU,Tech,261
IV push ea sequential of same drug,UHHS BMH,17685,BMH ICU,Tech,261
IV push single or initial drug,UHHS BMH,17682,BMH ICU,Tech,266
IV push single or initial drug,UHHS BMH,17682,BMH ICU,Tech,266
IV therapy addl sequential drug up to 1 hr,UHHS BMH,17688,BMH ICU,Tech,461
IV therapy addl sequential drug up to 1 hr,UHHS BMH,17688,BMH ICU,Tech,461
IV therapy ea add hr up to 8,UHHS BMH,11345,BMH ICU,Tech,260
IV therapy ea add hr up to 8,UHHS BMH,11345,BMH ICU,Tech,260
IV tx concurrent infusion,UHHS BMH,17691,BMH ICU,Tech,558
IV tx concurrent infusion,UHHS BMH,17691,BMH ICU,Tech,558
Miscellaneous bedside procedure,UHHS BMH,18082,BMH ICU,Tech,"1,123.00"
Miscellaneous bedside procedure,UHHS BMH,18082,BMH ICU,Tech,"1,123.00"
OP Treatment Room,UHHS BMH,13245,BMH ICU,Tech,104
Pericardiocentesis initl,UHHS BMH,8321,BMH ICU,Tech,"1,273.00"
Pericardiocentesis subsequent,UHHS BMH,6086,BMH ICU,Tech,"1,221.00"
Semi Private Room Rate 121,UHHS BMH,12845,BMH ICU,Tech,"1,201.00"
Spinal puncture lumbar diag,UHHS BMH,8477,BMH ICU,Tech,"1,226.00"
Spinal puncture lumbar diag,UHHS BMH,8477,BMH ICU,Tech,"1,226.00"
Temporary transcutaneous pacing,UHHS BMH,9124,BMH ICU,Tech,950
Thoracentesis for aspiration,UHHS BMH,7628,BMH ICU,Tech,"2,075.00"
Thoracentesis for aspiration,UHHS BMH,7628,BMH ICU,Tech,"2,075.00"
Thoracentesis with insert tube (pneumothor,UHHS BMH,30360,BMH ICU,Tech,"1,126.00"
Transfusion bld products on nursing unit,UHHS BMH,8373,BMH ICU,Tech,884
Transfusion bld products on nursing unit,UHHS BMH,8373,BMH ICU,Tech,884
Tube thoracostomy (eg for abscess  hemothorax  empyema),UHHS BMH,8317,BMH ICU,Tech,664
Admin Flu Vaccine in Clinic,UHHS BMH,11332,BMH Infusion Center,Tech,45
Admin hepatitis B vaccine,UHHS BMH,11331,BMH Infusion Center,Tech,45
Admin Pneumovax in Clinic,UHHS BMH,11334,BMH Infusion Center,Tech,45
Aerosol pentamidine,UHHS BMH,9255,BMH Infusion Center,Tech,383
Application on body inj (incl cannula insrt) timed subcu inj,UHHS BMH,42911,BMH Infusion Center,Tech,164
Chemo CNS intrathecal w/lumbar punc,UHHS BMH,9309,BMH Infusion Center,Tech,"1,550.00"
Chemo Intra peritoneal cavity,UHHS BMH,17389,BMH Infusion Center,Tech,733
Chemo IV addl sequent'l infuse up to 1hr,UHHS BMH,17387,BMH Infusion Center,Tech,"1,262.00"
Chemo IV ea add'l hr,UHHS BMH,13264,BMH Infusion Center,Tech,477
Chemo IV up to 1 hr - 1st drug,UHHS BMH,13263,BMH Infusion Center,Tech,849
Chemo SC/IM hormonal,UHHS BMH,13262,BMH Infusion Center,Tech,572
Chemo SC/IM non-hormonal,UHHS BMH,13261,BMH Infusion Center,Tech,504
CVAD Access Flush,UHHS BMH,13814,BMH Infusion Center,Tech,146
CVAD blood draw,UHHS BMH,8381,BMH Infusion Center,Tech,92
Declot  thrombolytic agent implntd vasc access dev/cath,UHHS BMH,19525,BMH Infusion Center,Tech,579
Hem Onc IV infusion therapy 1st hour,UHHS BMH,26824,BMH Infusion Center,Tech,939
HemOnc I V infusion hydration 31 min/1hr,UHHS BMH,23127,BMH Infusion Center,Tech,939
HemOnc inj non chemo im/subq,UHHS BMH,26827,BMH Infusion Center,Tech,164
HemOnc IV Addl sequent infus up to 1hr,UHHS BMH,26825,BMH Infusion Center,Tech,593
HemOnc IV concurrent infusion,UHHS BMH,26826,BMH Infusion Center,Tech,569
HemOnc IV infusion hydration ea addl hr,UHHS BMH,23128,BMH Infusion Center,Tech,593
HemOnc IV infusion therapy ea addl hr,UHHS BMH,23129,BMH Infusion Center,Tech,593
HemOnc IV non chemo push same drug additional,UHHS BMH,26830,BMH Infusion Center,Tech,745
HemOnc IV push non chem diff drug ea,UHHS BMH,26829,BMH Infusion Center,Tech,782
HemOnc IV push single/initial drug,UHHS BMH,26828,BMH Infusion Center,Tech,782
Immunization admin 1 single vac tox,UHHS BMH,9070,BMH Infusion Center,Tech,45
Immunization admin ea addl vac/tox,UHHS BMH,11336,BMH Infusion Center,Tech,45
IV push each add'l chemo drug,UHHS BMH,13259,BMH Infusion Center,Tech,463
IV push first chemo drug,UHHS BMH,13260,BMH Infusion Center,Tech,463
Phlebotomy therapeutic,UHHS BMH,9317,BMH Infusion Center,Tech,687
Spine/brain pump refill/mtce,UHHS BMH,17386,BMH Infusion Center,Tech,880
Transfusion blood product,UHHS BMH,15639,BMH Infusion Center,Tech,884
Venipuncture in Oncology,UHHS BMH,17373,BMH Infusion Center,Tech,21
AB elution RBC ea elution,UHHS BMH,8952,BMH Lab Blood Bank,Tech,188
AB screen RBC ea serum tech,UHHS BMH,8951,BMH Lab Blood Bank,Tech,140
Antibody ID standard panel,UHHS BMH,11053,BMH Lab Blood Bank,Tech,236
Antibody titration,UHHS BMH,11057,BMH Lab Blood Bank,Tech,170
Autologous red cells,UHHS BMH,6711,BMH Lab Blood Bank,Tech,"1,816.00"
Blood typing ABO,UHHS BMH,8954,BMH Lab Blood Bank,Tech,80
Blood typing antigen test donor bld,UHHS BMH,32008,BMH Lab Blood Bank,Tech,47
Blood typing RH D,UHHS BMH,8955,BMH Lab Blood Bank,Tech,73
Blood typing Rh phenotyping complete,UHHS BMH,13061,BMH Lab Blood Bank,Tech,67
BT Antigen screen comp using patient,UHHS BMH,8957,BMH Lab Blood Bank,Tech,83
BT RBC antigens other than ABO RH ea,UHHS BMH,8958,BMH Lab Blood Bank,Tech,103
Compatbility test ea unit immediate spin,UHHS BMH,13062,BMH Lab Blood Bank,Tech,105
Crossmatch antiglobulin (XMAHG),UHHS BMH,8959,BMH Lab Blood Bank,Tech,183
Cryoprecipitate,UHHS BMH,12869,BMH Lab Blood Bank,Tech,312
Cryoprecipitatereducedplasma,UHHS BMH,9430,BMH Lab Blood Bank,Tech,263
Direct antiglobulin test -poly,UHHS BMH,11056,BMH Lab Blood Bank,Tech,123
Fetal maternal screen (FMS),UHHS BMH,8882,BMH Lab Blood Bank,Tech,238
Fresh frozen plasma thawing ea,UHHS BMH,8960,BMH Lab Blood Bank,Tech,173
Irradiation of blood product each unit,UHHS BMH,8961,BMH Lab Blood Bank,Tech,203
Plasma,UHHS BMH,9419,BMH Lab Blood Bank,Tech,286
Plasma frozen,UHHS BMH,12400,BMH Lab Blood Bank,Tech,263
Plate pheres leukoredu irrad,UHHS BMH,9425,BMH Lab Blood Bank,Tech,"3,520.00"
Platelet apheresis Leukoreduced,UHHS BMH,9423,BMH Lab Blood Bank,Tech,"3,001.00"
Platelet irradiated,UHHS BMH,12873,BMH Lab Blood Bank,Tech,551
Platelet leukoreduced,UHHS BMH,12872,BMH Lab Blood Bank,Tech,546
Platelet leukoreduced irradiated,UHHS BMH,12876,BMH Lab Blood Bank,Tech,753
Platelet pheresis irradiated,UHHS BMH,9424,BMH Lab Blood Bank,Tech,"3,004.00"
Platelets,UHHS BMH,9420,BMH Lab Blood Bank,Tech,363
Platelets pheresis,UHHS BMH,9422,BMH Lab Blood Bank,Tech,"2,584.00"
Plts aphereis lr irr hla,UHHS BMH,12395,BMH Lab Blood Bank,Tech,"4,458.00"
Plts apheresis lr cmv,UHHS BMH,12398,BMH Lab Blood Bank,Tech,"3,319.00"
Plts apheresis lr irr cmv,UHHS BMH,12396,BMH Lab Blood Bank,Tech,"4,188.00"
Pretreat serum use in RBC AB ID red,UHHS BMH,8964,BMH Lab Blood Bank,Tech,188
RBC deglycerolized,UHHS BMH,9427,BMH Lab Blood Bank,Tech,"1,834.00"
RBC directed,UHHS BMH,12387,BMH Lab Blood Bank,Tech,"1,023.00"
RBC irradiated,UHHS BMH,9426,BMH Lab Blood Bank,Tech,"1,223.00"
RBC leukocytes reduced,UHHS BMH,9418,BMH Lab Blood Bank,Tech,"1,181.00"
RBC leukoreduced irradiated,UHHS BMH,9428,BMH Lab Blood Bank,Tech,"1,416.00"
RBC leukoreduced irradiated cmv,UHHS BMH,12394,BMH Lab Blood Bank,Tech,"1,536.00"
RBC washed,UHHS BMH,9421,BMH Lab Blood Bank,Tech,"1,537.00"
Red cells,UHHS BMH,17798,BMH Lab Blood Bank,Tech,486
Red cells lr irr cmv,UHHS BMH,12399,BMH Lab Blood Bank,Tech,"1,735.00"
T3 Total(TT-3),UHHS BMH,12996,BMH Lab Blood Bank,Tech,567
Therapeutic apheresis plasma pheresis,UHHS BMH,8378,BMH Lab Blood Bank,Tech,"2,600.00"
Ultraflt rh imm glob 300mcg (RHIG),UHHS BMH,12110,BMH Lab Blood Bank,Tech,395
Venipuncture VENI,UHHS BMH,8372,BMH Lab Blood Bank,Tech,21
Acetaminophen assay(ACETT/ACETA),UHHS BMH,13038,BMH Lab General,Tech,202
Acetone serum qual,UHHS BMH,8628,BMH Lab General,Tech,84
Albumin serum,UHHS BMH,8632,BMH Lab General,Tech,60
Albumin urine (ALBUC) (ALBUR),UHHS BMH,35627,BMH Lab General,Tech,84
Albumin urine/other source (quant),UHHS BMH,8633,BMH Lab General,Tech,51
Alchol/ethnl any specmn excpt breth(ALCU,UHHS BMH,8635,BMH Lab General,Tech,210
Alcohol (ALCU),UHHS BMH,35628,BMH Lab General,Tech,69
ALT SGPT,UHHS BMH,8823,BMH Lab General,Tech,85
Ammonia,UHHS BMH,8643,BMH Lab General,Tech,216
Amphetaines urine (AMPH),UHHS BMH,29641,BMH Lab General,Tech,113
Amylase urine,UHHS BMH,10133,BMH Lab General,Tech,205
Amyylase,UHHS BMH,13045,BMH Lab General,Tech,151
APTT (APTT) (APTTH),UHHS BMH,8894,BMH Lab General,Tech,109
AST SGOT,UHHS BMH,8822,BMH Lab General,Tech,72
Auto Diff WBC count,UHHS BMH,12997,BMH Lab General,Tech,115
Auto Diff WBC manual cell,UHHS BMH,12999,BMH Lab General,Tech,165
Barbituates urine (BARB),UHHS BMH,29642,BMH Lab General,Tech,113
Basic metabolic panel,UHHS BMH,8590,BMH Lab General,Tech,174
Benzodiazepine urine (BENZO),UHHS BMH,29643,BMH Lab General,Tech,113
Bilirubin direct,UHHS BMH,8650,BMH Lab General,Tech,68
Bilirubin total,UHHS BMH,8649,BMH Lab General,Tech,63
Bleeding time BTI,UHHS BMH,8842,BMH Lab General,Tech,114
Blood count reticulocyte manual,UHHS BMH,8851,BMH Lab General,Tech,124
Blood Occult other sources,UHHS BMH,10144,BMH Lab General,Tech,56
Blood Occult Stool Colorectal Cancer Screening,UHHS BMH,13436,BMH Lab General,Tech,56
BMP with ionized calcium ICC BASII,UHHS BMH,16607,BMH Lab General,Tech,445
Body fluid differential (DFCSF DFFLD),UHHS BMH,9048,BMH Lab General,Tech,207
C reactive protein,UHHS BMH,8900,BMH Lab General,Tech,137
Calcium timed urine,UHHS BMH,10148,BMH Lab General,Tech,111
Calcium total (CALSP),UHHS BMH,8656,BMH Lab General,Tech,63
Cannabinoid urine (CANN),UHHS BMH,29644,BMH Lab General,Tech,113
Carbon dioxide bicarbonate,UHHS BMH,8660,BMH Lab General,Tech,61
C-Diff toxins EIA qual/semiquant multi step(CDT),UHHS BMH,8995,BMH Lab General,Tech,173
Cell count misc body fluids,UHHS BMH,9047,BMH Lab General,Tech,75
Chlmydia amplfied detection(CTAMP)(CTRAM),UHHS BMH,13823,BMH Lab General,Tech,246
Chloride blood,UHHS BMH,8666,BMH Lab General,Tech,60
Chloride other source (CHLFD),UHHS BMH,8668,BMH Lab General,Tech,82
Chloride urine,UHHS BMH,8667,BMH Lab General,Tech,74
Cholesterol serum total (CHOFD) (CHOL),UHHS BMH,8669,BMH Lab General,Tech,90
CK CPK Total,UHHS BMH,8673,BMH Lab General,Tech,127
CK-MB,UHHS BMH,10224,BMH Lab General,Tech,163
Clostridium difficile by PCR,UHHS BMH,33399,BMH Lab General,Tech,200
Cocaine urine (COCAI),UHHS BMH,29645,BMH Lab General,Tech,113
