Charge Description,Receivable Owner,Service ID,Service Provider,Service Type,Eff Rate Amt
HLA Class II SP Antibody Identification,UHHS MHG,35671,MHG Lab Send Out,Tech,245
HLA Class II SP Antibody Identification  High Definition,UHHS MHG,35673,MHG Lab Send Out,Tech,494
HLA Class II SP AntibodY Screen (H2SPS),UHHS MHG,35669,MHG Lab Send Out,Tech,147
HLA Class II SP Antibody Titer,UHHS MHG,35675,MHG Lab Send Out,Tech,706
HLA Typing Narcolepsy,UHHS MHG,35665,MHG Lab Send Out,Tech,167
HLA typing  Celiac Disease,UHHS MHG,35666,MHG Lab Send Out,Tech,156
HLA-A B C High Resolution Typing,UHHS MHG,35655,MHG Lab Send Out,Tech,509
HLA-A B C Low Resolution Typing,UHHS MHG,35653,MHG Lab Send Out,Tech,275
HLA-AB phenotype (HLABP),UHHS MHG,11042,MHG Lab Send Out,Tech,487
HLA-B*15:02 Typing,UHHS MHG,35663,MHG Lab Send Out,Tech,229
HLA-B*57:01 Typing,UHHS MHG,35662,MHG Lab Send Out,Tech,171
HLA-DPB1 High Resolution Typing,UHHS MHG,35658,MHG Lab Send Out,Tech,368
HLA-DQA1 (1382A),UHHS MHG,35778,MHG Lab Send Out,Tech,"1,234.00"
HLA-DQB1 High Resolution Typing,UHHS MHG,35657,MHG Lab Send Out,Tech,167
HLA-DR1/3/4/5 & DQB1 Low Res Typing,UHHS MHG,35654,MHG Lab Send Out,Tech,258
HLA-DRB1 High Resolution Typing,UHHS MHG,35656,MHG Lab Send Out,Tech,250
HMW kininogen (HMWKI),UHHS MHG,14507,MHG Lab Send Out,Tech,531
Homocysteine meg panel (HOMR),UHHS MHG,10128,MHG Lab Send Out,Tech,202
Homocystine,UHHS MHG,8734,MHG Lab Send Out,Tech,128
Homovanillic acid (HVA) (HVAU),UHHS MHG,8735,MHG Lab Send Out,Tech,263
HPV DNA bu PCR high risk types,UHHS MHG,9008,MHG Lab Send Out,Tech,387
HPV Genotype 12 18/45 by TMA (HPVGE),UHHS MHG,38079,MHG Lab Send Out,Tech,241
HSV 1/2 qPCR quant (HSVQN),UHHS MHG,22899,MHG Lab Send Out,Tech,462
HSV 2 IG antibody (HSV2G),UHHS MHG,8934,MHG Lab Send Out,Tech,123
HSV by PCR,UHHS MHG,11156,MHG Lab Send Out,Tech,410
HSV DNA by PCR CSF type 1 (HSV1P),UHHS MHG,11117,MHG Lab Send Out,Tech,250
HSV DNA by PCR CSF type 2 (HSV2P),UHHS MHG,11115,MHG Lab Send Out,Tech,250
HSV type-1 DFA (HSVDF),UHHS MHG,11118,MHG Lab Send Out,Tech,77
HSV1 and HSV2 Qualitative CSF Test,UHHS MHG,39782,MHG Lab Send Out,Tech,236
HTLV 1/2 AB (HTL12),UHHS MHG,11021,MHG Lab Send Out,Tech,333
HTLVor HIV confirmatory,UHHS MHG,10972,MHG Lab Send Out,Tech,279
Human insulin (INSHU),UHHS MHG,10889,MHG Lab Send Out,Tech,152
Human placental lactogen,UHHS MHG,36378,MHG Lab Send Out,Tech,407
Hyaluronic acid,UHHS MHG,14488,MHG Lab Send Out,Tech,259
Hydromorphone screen blood,UHHS MHG,15137,MHG Lab Send Out,Tech,638
Hydroxycorticosteroids 17,UHHS MHG,8736,MHG Lab Send Out,Tech,306
Hydroxyindolacetic acid 5 HIAA,UHHS MHG,8737,MHG Lab Send Out,Tech,164
Hypersensitivity Panel Billing,UHHS MHG,28326,MHG Lab Send Out,Tech,88
Hypoglycemic Panel Qual,UHHS MHG,31710,MHG Lab Send Out,Tech,178
IBD- Anti-Human Neutrophil IFA - DNAS Digest,UHHS MHG,40394,MHG Lab Send Out,Tech,728
IBD first step,UHHS MHG,10337,MHG Lab Send Out,Tech,185
IBD sgi Chemiluminescence,UHHS MHG,33631,MHG Lab Send Out,Tech,66
IBD sgi CRP,UHHS MHG,33632,MHG Lab Send Out,Tech,78
IBS Prometheus ANCA Elisa IgG Specific,UHHS MHG,31188,MHG Lab Send Out,Tech,88
IBS Prometheus Anti-CBir1 ELISA,UHHS MHG,31190,MHG Lab Send Out,Tech,88
IBS Prometheus ASCA Elisa IgA Specific,UHHS MHG,31189,MHG Lab Send Out,Tech,88
IBS Prometheus ATT ELISA IgA Recomb ag,UHHS MHG,31191,MHG Lab Send Out,Tech,88
IBS Prometheus BDNF,UHHS MHG,31182,MHG Lab Send Out,Tech,100
IBS Prometheus GROalpha (CXCL1),UHHS MHG,31187,MHG Lab Send Out,Tech,100
IBS Prometheus IL-1B,UHHS MHG,31184,MHG Lab Send Out,Tech,100
IBS Prometheus NGAL,UHHS MHG,31183,MHG Lab Send Out,Tech,100
IBS Prometheus TIMP-1,UHHS MHG,31185,MHG Lab Send Out,Tech,100
IBS Prometheus TWEAK,UHHS MHG,31186,MHG Lab Send Out,Tech,100
Ibuprofen (IBUPR),UHHS MHG,18064,MHG Lab Send Out,Tech,113
IGA,UHHS MHG,15763,MHG Lab Send Out,Tech,176
IGA for IFE (IGAE),UHHS MHG,10248,MHG Lab Send Out,Tech,88
IGA subclass (IGA1S) (IGA2S),UHHS MHG,10256,MHG Lab Send Out,Tech,225
IGE,UHHS MHG,10255,MHG Lab Send Out,Tech,210
IGF 2,UHHS MHG,10341,MHG Lab Send Out,Tech,558
IGF binding protein (IGFB1),UHHS MHG,10313,MHG Lab Send Out,Tech,885
IGF binding protein 3 (IGFB3),UHHS MHG,10312,MHG Lab Send Out,Tech,64
IGG CSF for synthsis (IGSRC),UHHS MHG,19180,MHG Lab Send Out,Tech,62
IGG subclass (IGG1),UHHS MHG,10257,MHG Lab Send Out,Tech,217
IGG synthesis rate CSF,UHHS MHG,10864,MHG Lab Send Out,Tech,270
IGH Gene Clonality Assay,UHHS MHG,36191,MHG Lab Send Out,Tech,373
IgHV Mutation Analysis (IGHVM),UHHS MHG,36307,MHG Lab Send Out,Tech,797
IG-Immunofixation,UHHS MHG,10880,MHG Lab Send Out,Tech,150
IGM for IFE (IGME),UHHS MHG,10252,MHG Lab Send Out,Tech,88
Illicit-Bath Salts (BSALT),UHHS MHG,36282,MHG Lab Send Out,Tech,99
Imipramine+Desipramine (IMIPR),UHHS MHG,8607,MHG Lab Send Out,Tech,246
Immature Platelet Fraction,UHHS MHG,36106,MHG Lab Send Out,Tech,105
Immune cell function (ICFAH),UHHS MHG,16704,MHG Lab Send Out,Tech,516
Immune cell function interpretatn(ICFAI),UHHS MHG,16705,MHG Lab Send Out,Tech,88
Immunoassay Infectious Agent,UHHS MHG,10830,MHG Lab Send Out,Tech,219
Immunoassay optical not specified,UHHS MHG,34747,MHG Lab Send Out,Tech,64
Immunoassay quant RP,UHHS MHG,14081,MHG Lab Send Out,Tech,142
Immunocap IGE (ICIGE),UHHS MHG,28267,MHG Lab Send Out,Tech,99
Immunoelectrophoresis,UHHS MHG,10859,MHG Lab Send Out,Tech,326
Immunoelectrophoresis serum,UHHS MHG,13006,MHG Lab Send Out,Tech,271
Immunofix electrophoresis (IMFIX),UHHS MHG,3908,MHG Lab Send Out,Tech,101
Immunofixation Electrophoresis (IFE2) (IEPIN),UHHS MHG,32438,MHG Lab Send Out,Tech,133
Immunofluorescent EA AB Ind,UHHS MHG,11299,MHG Lab Send Out,Tech,653
Immunohisto per specimen initial AB stain procedure,UHHS MHG,9044,MHG Lab Send Out,Tech,206
Immunohistochem/immunocytochem ea addl sngl ab stain proc,UHHS MHG,39420,MHG Lab Send Out,Tech,440
Immunohistochem/immunocytochem ea multiplex ab stain proc,UHHS MHG,39421,MHG Lab Send Out,Tech,453
Infliximab/HACA measurement (INFHA),UHHS MHG,28271,MHG Lab Send Out,Tech,478
Influenza A&B PCR,UHHS MHG,32051,MHG Lab Send Out,Tech,319
Influenza A B C antibody,UHHS MHG,10990,MHG Lab Send Out,Tech,128
Influenza A/B and RSV PCR (RSINP),UHHS MHG,35549,MHG Lab Send Out,Tech,469
Influenza AorB AB(INFAG)(INFAM)(INFBG)(INFLA)(INFBM),UHHS MHG,10989,MHG Lab Send Out,Tech,131
Influenza B antigen (IFLUB),UHHS MHG,11119,MHG Lab Send Out,Tech,97
Inhalent Panel,UHHS MHG,10749,MHG Lab Send Out,Tech,95
Inhibin A,UHHS MHG,10885,MHG Lab Send Out,Tech,440
Inhibin B (INHBB),UHHS MHG,19181,MHG Lab Send Out,Tech,911
Insulin free,UHHS MHG,8743,MHG Lab Send Out,Tech,69
Insulin like growth factor 1 (ILGFA),UHHS MHG,10645,MHG Lab Send Out,Tech,132
Insulin total (FIN) (INSUL),UHHS MHG,8742,MHG Lab Send Out,Tech,147
Interferon Alpha EIA ARUP,UHHS MHG,32307,MHG Lab Send Out,Tech,289
Interferon Beta IgG,UHHS MHG,20824,MHG Lab Send Out,Tech,464
Interleukin 6 IL6,UHHS MHG,39188,MHG Lab Send Out,Tech,255
Intrinsic Factor Antibodies,UHHS MHG,8905,MHG Lab Send Out,Tech,219
Iron,UHHS MHG,8744,MHG Lab Send Out,Tech,94
Iron binding capacity,UHHS MHG,8745,MHG Lab Send Out,Tech,142
Islet Cell (1A 2) ABS Serum (ISLE1),UHHS MHG,37849,MHG Lab Send Out,Tech,76
Islet cell ab (ISLCA) (ISLIG),UHHS MHG,8906,MHG Lab Send Out,Tech,261
Isolation/Extraction Nucleic Acid 1,UHHS MHG,10421,MHG Lab Send Out,Tech,68
Itraconazole,UHHS MHG,10182,MHG Lab Send Out,Tech,225
JAK2(V617F)Mutation by PCR (JAK2),UHHS MHG,35764,MHG Lab Send Out,Tech,724
JC / BK virus DNA by PCS qual,UHHS MHG,11167,MHG Lab Send Out,Tech,536
JC virus PCR quant (JCVQN),UHHS MHG,22897,MHG Lab Send Out,Tech,"1,011.00"
JC Virus Qual PCR (JCRES),UHHS MHG,28330,MHG Lab Send Out,Tech,478
Kaolin Clotting Time (KCTES),UHHS MHG,10701,MHG Lab Send Out,Tech,27
Kappa for SPE (KAPPA),UHHS MHG,15793,MHG Lab Send Out,Tech,142
Kappa free CSF (KAPFR),UHHS MHG,10292,MHG Lab Send Out,Tech,398
Kappa/lambda free light chains (KAPFS),UHHS MHG,15140,MHG Lab Send Out,Tech,198
Ketosteroids17 total 17-KS,UHHS MHG,8746,MHG Lab Send Out,Tech,227
Kliehauer-Betke preparation (FETK3),UHHS MHG,18471,MHG Lab Send Out,Tech,72
KRAS Mutation Analysis,UHHS MHG,35700,MHG Lab Send Out,Tech,681
KRAS mutation extraction,UHHS MHG,28082,MHG Lab Send Out,Tech,33
KRAS mutation multiplex amplif,UHHS MHG,28086,MHG Lab Send Out,Tech,244
L Monocytogenes Ab CF (LISAB),UHHS MHG,28455,MHG Lab Send Out,Tech,213
Lacosamide (pathology),UHHS MHG,53805,MHG Lab Send Out,Tech,376
Lactotype  LACTY,UHHS MHG,35781,MHG Lab Send Out,Tech,"1,153.00"
Lambda for SPE (LAMBDA),UHHS MHG,15794,MHG Lab Send Out,Tech,142
Lamellar body count (LAMEL),UHHS MHG,17308,MHG Lab Send Out,Tech,100
LD LDH Isoenzymes,UHHS MHG,8749,MHG Lab Send Out,Tech,149
LDL direct,UHHS MHG,8756,MHG Lab Send Out,Tech,149
Lead level (LEADA),UHHS MHG,8751,MHG Lab Send Out,Tech,144
Legionella AB (LATYP) (LEGP),UHHS MHG,10992,MHG Lab Send Out,Tech,122
Legionella AG urine (LEGUR),UHHS MHG,11138,MHG Lab Send Out,Tech,258
Legionella PCR multiple organisms,UHHS MHG,53870,MHG Lab Send Out,Tech,260
Legionella pneumo PCR (LEGPC),UHHS MHG,30351,MHG Lab Send Out,Tech,468
LEMS Antibody (LEMS) Immunoassay,UHHS MHG,34051,MHG Lab Send Out,Tech,722
Leptin (LEPTI),UHHS MHG,10314,MHG Lab Send Out,Tech,582
Leukocyte Acid Phosphatase (LACIP),UHHS MHG,28642,MHG Lab Send Out,Tech,148
Leukocyte alkalne phosphatse w/count(LAP,UHHS MHG,8884,MHG Lab Send Out,Tech,194
Level I surgical path exam,UHHS MHG,9028,MHG Lab Send Out,Tech,131
Level II surgical path exam,UHHS MHG,9029,MHG Lab Send Out,Tech,258
Level III surgical path exam,UHHS MHG,9030,MHG Lab Send Out,Tech,591
Level IV surgical path exam,UHHS MHG,9031,MHG Lab Send Out,Tech,638
Level V surgical path exam,UHHS MHG,9032,MHG Lab Send Out,Tech,848
Level VI surgical path exam,UHHS MHG,9033,MHG Lab Send Out,Tech,911
LH,UHHS MHG,8721,MHG Lab Send Out,Tech,159
Lidocaine (LIDOC),UHHS MHG,8608,MHG Lab Send Out,Tech,101
Lineage Specific Chimerism Post Transplant analysis,UHHS MHG,53216,MHG Lab Send Out,Tech,936
Lipase (LIPAS)(LIPFD),UHHS MHG,8753,MHG Lab Send Out,Tech,161
Lipoprotein A,UHHS MHG,10342,MHG Lab Send Out,Tech,238
Lipoprotein assoc phospholipid A2 (LPPLA),UHHS MHG,15042,MHG Lab Send Out,Tech,522
Listeria AB IGG CSF(LISCS),UHHS MHG,28456,MHG Lab Send Out,Tech,233
Lithium (LITH),UHHS MHG,8609,MHG Lab Send Out,Tech,134
Low Molecular Weight Heparin,UHHS MHG,10711,MHG Lab Send Out,Tech,245
Low molecular wght heparin(AFXAR)(AFXUF)(HAUF),UHHS MHG,25761,MHG Lab Send Out,Tech,250
LSD (LSDR),UHHS MHG,28250,MHG Lab Send Out,Tech,82
LSD Blood Confirmation,UHHS MHG,32914,MHG Lab Send Out,Tech,60
LSD Confirmation,UHHS MHG,10217,MHG Lab Send Out,Tech,491
LSD Screen (LSD),UHHS MHG,37739,MHG Lab Send Out,Tech,56
Lsd  U Confirm (LSDCN),UHHS MHG,36292,MHG Lab Send Out,Tech,99
LTT antigen stimulation candida,UHHS MHG,10895,MHG Lab Send Out,Tech,420
Lupus screen (LUPS5) (LUPS6),UHHS MHG,10729,MHG Lab Send Out,Tech,152
Lyme ABS by PCR (LYMPC),UHHS MHG,11144,MHG Lab Send Out,Tech,"1,177.00"
Lyme Disease Borrelia Burgdorferi,UHHS MHG,8915,MHG Lab Send Out,Tech,141
Lyme IGG western blot,UHHS MHG,10921,MHG Lab Send Out,Tech,194
Lyme IGM western blot,UHHS MHG,10922,MHG Lab Send Out,Tech,194
Lysomal enzymes billing CPT 82658(BLLYS),UHHS MHG,28265,MHG Lab Send Out,Tech,"1,193.00"
Lysosomal enzymes,UHHS MHG,11292,MHG Lab Send Out,Tech,"1,778.00"
Lysozyme/muramidase (LYSOZ),UHHS MHG,8885,MHG Lab Send Out,Tech,136
M pneumoniae,UHHS MHG,30352,MHG Lab Send Out,Tech,"1,060.00"
Macroscopic exam arthropod,UHHS MHG,13012,MHG Lab Send Out,Tech,40
Macroscopic exam Parasite,UHHS MHG,8986,MHG Lab Send Out,Tech,40
Mag Dual Ag Autoantibody (MAGD3),UHHS MHG,34047,MHG Lab Send Out,Tech,716
Magnesium,UHHS MHG,8757,MHG Lab Send Out,Tech,98
Manganese,UHHS MHG,8758,MHG Lab Send Out,Tech,210
Mannan binding lectin (MBL),UHHS MHG,23021,MHG Lab Send Out,Tech,376
Maprotiline,UHHS MHG,10047,MHG Lab Send Out,Tech,122
MATA Autoantibody (MATA),UHHS MHG,34054,MHG Lab Send Out,Tech,"1,337.00"
Maternal Cell Contamination Study,UHHS MHG,53914,MHG Lab Send Out,Tech,692
Meat fibers feces,UHHS MHG,9053,MHG Lab Send Out,Tech,52
Meconium- Amph confirmation (MACMP),UHHS MHG,41076,MHG Lab Send Out,Tech,141
Meconium Barbiturates Confirm (MCBAC),UHHS MHG,41078,MHG Lab Send Out,Tech,158
Meconium Benzo Confirm (MCBEC),UHHS MHG,41079,MHG Lab Send Out,Tech,214
Meconium Buprenorphine confirm (BCBUC),UHHS MHG,41080,MHG Lab Send Out,Tech,216
Meconium Cannabinoids Confirm (MCMJC),UHHS MHG,41082,MHG Lab Send Out,Tech,295
Meconium Cocaine Confirm(MCCOC),UHHS MHG,41081,MHG Lab Send Out,Tech,166
Meconium Drug screen (MECSC),UHHS MHG,41075,MHG Lab Send Out,Tech,182
Meconium MDA  MDEA MDMA connfirm (MCAM1),UHHS MHG,41077,MHG Lab Send Out,Tech,141
Meconium Methadone Confirm (MCMDC),UHHS MHG,41083,MHG Lab Send Out,Tech,125
Meconium Opiates Confirm (MCOPC),UHHS MHG,41084,MHG Lab Send Out,Tech,156
Meconium Oxycodone Confirm (MCOPI),UHHS MHG,41085,MHG Lab Send Out,Tech,156
Meconium PCP Confirm (MCPCP),UHHS MHG,41086,MHG Lab Send Out,Tech,359
Melanocyte Stim Hormone,UHHS MHG,10315,MHG Lab Send Out,Tech,210
MEN2 (2A/2B/FMTC) Mutation Screen (MENMS),UHHS MHG,37848,MHG Lab Send Out,Tech,790
Meperidine Screen U (MEPES),UHHS MHG,36275,MHG Lab Send Out,Tech,26
Meperidine  U Confirm (MEPER),UHHS MHG,36293,MHG Lab Send Out,Tech,99
Meprobamate Screen U (MEPRS),UHHS MHG,36276,MHG Lab Send Out,Tech,26
Meprobamate  U Confirm (MEPRO),UHHS MHG,36294,MHG Lab Send Out,Tech,99
Mercury quantitative blood (MERCU),UHHS MHG,8759,MHG Lab Send Out,Tech,150
Metanephrines (MRNOU),UHHS MHG,8760,MHG Lab Send Out,Tech,183
Metfromin level,UHHS MHG,31707,MHG Lab Send Out,Tech,227
Methadone Conf Blood (METCB),UHHS MHG,37846,MHG Lab Send Out,Tech,203
Methadone confirm (METCO),UHHS MHG,10048,MHG Lab Send Out,Tech,105
Methadone quantitative (METHA),UHHS MHG,8761,MHG Lab Send Out,Tech,102
Methadone  U Confirm (METCH),UHHS MHG,36295,MHG Lab Send Out,Tech,71
Methamphetamines Confirmation (MAMPC),UHHS MHG,30349,MHG Lab Send Out,Tech,300
Methotrexate (MTX),UHHS MHG,10074,MHG Lab Send Out,Tech,96
Methsuximide,UHHS MHG,8762,MHG Lab Send Out,Tech,146
Methylation Studies (PWAS2),UHHS MHG,35714,MHG Lab Send Out,Tech,"1,088.00"
Methylmalonic acid meg (MMAMG),UHHS MHG,10578,MHG Lab Send Out,Tech,144
Methylmalonic acid serum (MMA),UHHS MHG,10579,MHG Lab Send Out,Tech,134
Methylphenidate and Metabolite,UHHS MHG,52981,MHG Lab Send Out,Tech,172
Microarray Analysis (MICAA),UHHS MHG,35715,MHG Lab Send Out,Tech,"10,054.00"
Microdissection,UHHS MHG,41472,MHG Lab Send Out,Tech,286
Microdissection technique manual,UHHS MHG,28234,MHG Lab Send Out,Tech,356
Micropolyspora faeni(MICFA),UHHS MHG,10872,MHG Lab Send Out,Tech,152
Microscan ID and susc (SUSM),UHHS MHG,11079,MHG Lab Send Out,Tech,119
Microsomal antibodies (TPOA2),UHHS MHG,10899,MHG Lab Send Out,Tech,122
Milk precipitans(ALACT BLAC BOALE CASEI,UHHS MHG,28943,MHG Lab Send Out,Tech,67
Mitogen stimulation (MITSM),UHHS MHG,10896,MHG Lab Send Out,Tech,"1,010.00"
MLH1 Deletion/Duplication (MLH1D),UHHS MHG,35718,MHG Lab Send Out,Tech,"1,332.00"
MLH1 Promoter Methlyation (mutL homolog 1),UHHS MHG,40366,MHG Lab Send Out,Tech,248
MLH1 Sequence Analysis (MLH1S),UHHS MHG,35719,MHG Lab Send Out,Tech,"4,668.00"
Molecular cytogenetics 100-300 cells,UHHS MHG,20419,MHG Lab Send Out,Tech,398
Molecular cytogenetics DNA probe each,UHHS MHG,20418,MHG Lab Send Out,Tech,125
Morphometric Analysis IHC,UHHS MHG,33935,MHG Lab Send Out,Tech,443
MSH2 Deletion/Duplication (MSH2D),UHHS MHG,35730,MHG Lab Send Out,Tech,"1,332.00"
MSH2 Sequence Analysis MSH2S),UHHS MHG,35731,MHG Lab Send Out,Tech,"4,668.00"
MSH6 Deletion/Duplication MSH6D),UHHS MHG,35732,MHG Lab Send Out,Tech,"1,332.00"
MSH6 Sequence Analysis (MSH6S),UHHS MHG,35733,MHG Lab Send Out,Tech,"3,848.00"
MTB amplified probe technique,UHHS MHG,53416,MHG Lab Send Out,Tech,125
MTHFR (MTHF2),UHHS MHG,35716,MHG Lab Send Out,Tech,"1,403.00"
MTRNR1 & MTTS1 Sequence Analysis (MTRNR),UHHS MHG,35717,MHG Lab Send Out,Tech,"1,437.00"
Mucopol Ysaccharides U Qual (MPSQL),UHHS MHG,37737,MHG Lab Send Out,Tech,111
Mucopol Ysaccharides  U Quant (MPSQN),UHHS MHG,37736,MHG Lab Send Out,Tech,178
Multiplex DNA stool pathogen 8 components,UHHS MHG,40080,MHG Lab Send Out,Tech,467
Mumps AB IGG (MUMPG),UHHS MHG,10995,MHG Lab Send Out,Tech,210
Mumps IGM antibody (MUMPM),UHHS MHG,10997,MHG Lab Send Out,Tech,189
Musk AB,UHHS MHG,15142,MHG Lab Send Out,Tech,"1,139.00"
Musk Ab (MUSKB),UHHS MHG,31524,MHG Lab Send Out,Tech,"1,463.00"
Myasthenia Gravis Panel,UHHS MHG,31708,MHG Lab Send Out,Tech,311
MYBPC3 Gene Specific Mutation Analysis (MYBPC),UHHS MHG,35734,MHG Lab Send Out,Tech,419
Mycob susc test each drug (AFANS),UHHS MHG,11094,MHG Lab Send Out,Tech,40
Mycobact Culture BACTEC,UHHS MHG,11072,MHG Lab Send Out,Tech,124
Mycobact culture(AFBC)(AFBCP)(AFBUR),UHHS MHG,18422,MHG Lab Send Out,Tech,218
Mycobact ID gene probe (MYCGP),UHHS MHG,8985,MHG Lab Send Out,Tech,213
Mycobact Susc MIC,UHHS MHG,8989,MHG Lab Send Out,Tech,119
Mycophenolic acid (MYCOP),UHHS MHG,10187,MHG Lab Send Out,Tech,826
Mycoplasma IGM AB (MYCOM),UHHS MHG,10998,MHG Lab Send Out,Tech,180
MYD88 p.L265P Mutation Analysis (MYD88),UHHS MHG,41071,MHG Lab Send Out,Tech,234
Myeloperoxidase (MYELP),UHHS MHG,11293,MHG Lab Send Out,Tech,176
Myeloperoxidase AB,UHHS MHG,10344,MHG Lab Send Out,Tech,266
Myoglobin,UHHS MHG,8765,MHG Lab Send Out,Tech,234
N meningitidis AG (NMAG) (NMANT),UHHS MHG,11141,MHG Lab Send Out,Tech,99
N Telopeptide serum,UHHS MHG,10205,MHG Lab Send Out,Tech,294
Nephelometry each analyte,UHHS MHG,14487,MHG Lab Send Out,Tech,142
Neuropathy profile,UHHS MHG,15139,MHG Lab Send Out,Tech,146
NGS Focused Lymphoma Panel-DNA only,UHHS MHG,53291,MHG Lab Send Out,Tech,"1,248.00"
NGS focused Myeloid Panel DNA only,UHHS MHG,40538,MHG Lab Send Out,Tech,"1,248.00"
NGS Focused Solid Tumor Panel DNA and RNA,UHHS MHG,41843,MHG Lab Send Out,Tech,"1,560.00"
NGS Focused Solid Tumor Panel DNA only,UHHS MHG,40043,MHG Lab Send Out,Tech,"1,248.00"
Niacin (Vitamin B3),UHHS MHG,54501,MHG Lab Send Out,Tech,208
Nicotine,UHHS MHG,8768,MHG Lab Send Out,Tech,107
NKX2-3 SNP (rs10883365) (1479C),UHHS MHG,35773,MHG Lab Send Out,Tech,164
NMDA Receptor AB (NMDA),UHHS MHG,34053,MHG Lab Send Out,Tech,"1,203.00"
NMO IGG AB (NMOIG) (NMOGS),UHHS MHG,15143,MHG Lab Send Out,Tech,803
NMP22 Protein (NMP22),UHHS MHG,29073,MHG Lab Send Out,Tech,274
NMR lipoprotein,UHHS MHG,18176,MHG Lab Send Out,Tech,361
NOD2 (SNP 8  SNP 12  SNP 13) (1401A),UHHS MHG,35775,MHG Lab Send Out,Tech,904
Nortriptyline,UHHS MHG,8610,MHG Lab Send Out,Tech,307
NPM1 Gene Analysis (NMP1G,UHHS MHG,36311,MHG Lab Send Out,Tech,428
NPM1 High Sensitivity,UHHS MHG,54891,MHG Lab Send Out,Tech,259
Nucleotidase 5 (5NUCL),UHHS MHG,8769,MHG Lab Send Out,Tech,223
Opiate confirmation (OPICO),UHHS MHG,10049,MHG Lab Send Out,Tech,93
Opiate confirmation urine OPIC1,UHHS MHG,15069,MHG Lab Send Out,Tech,93
Opiate Narcotics Confirm U (OPNAC),UHHS MHG,36297,MHG Lab Send Out,Tech,99
Opiates Confirm U (OPIC2),UHHS MHG,36296,MHG Lab Send Out,Tech,71
Organic acid total quant non-volatile each,UHHS MHG,10576,MHG Lab Send Out,Tech,724
Organic Acids Screen Urine,UHHS MHG,32235,MHG Lab Send Out,Tech,297
Osmolality blood (OSMOL) (OSMT),UHHS MHG,10585,MHG Lab Send Out,Tech,95
Osmolality urine,UHHS MHG,8772,MHG Lab Send Out,Tech,106
Ova & parasites direct smears (O&P)(O&P3),UHHS MHG,8988,MHG Lab Send Out,Tech,184
Oxalate (OXALA),UHHS MHG,8774,MHG Lab Send Out,Tech,260
Oxycodone Blood Confirmation,UHHS MHG,32915,MHG Lab Send Out,Tech,123
Oxycodone confirm (OXYCO),UHHS MHG,14510,MHG Lab Send Out,Tech,123
Oxycodone Screen U (OXYCS),UHHS MHG,36298,MHG Lab Send Out,Tech,26
Oxycodone/Oxymorphone Pain Management (PMOCM),UHHS MHG,32918,MHG Lab Send Out,Tech,391
Pancreatic elastase fecal (ELAST),UHHS MHG,28263,MHG Lab Send Out,Tech,621
Pancreatic Enzyme -Amylase (AMYLJ),UHHS MHG,40319,MHG Lab Send Out,Tech,268
Pancreatic Enzyme -Chymotypsin (CHYMJ),UHHS MHG,40321,MHG Lab Send Out,Tech,284
Pancreatic Enzyme -Lipase (LAPAJ),UHHS MHG,40320,MHG Lab Send Out,Tech,284
Pancreatic Enzyme -pH  (PHJ),UHHS MHG,40323,MHG Lab Send Out,Tech,148
Pancreatic Enzyme -Protein  (PROTJ),UHHS MHG,40322,MHG Lab Send Out,Tech,161
Pancreatic Enzyme -Typsin (TRYPJ),UHHS MHG,40318,MHG Lab Send Out,Tech,309
Pancreatic islet cell AB (ISLCF_,UHHS MHG,10785,MHG Lab Send Out,Tech,214
Pancreatic polypeptide (PANCP),UHHS MHG,10317,MHG Lab Send Out,Tech,"1,483.00"
PAP Smear Screen,UHHS MHG,9016,MHG Lab Send Out,Tech,192
Parainfluenza 1 2 3 by PCR (PARP1),UHHS MHG,37716,MHG Lab Send Out,Tech,491
Parainfluenza I AG (PAR1),UHHS MHG,11122,MHG Lab Send Out,Tech,33
Parainfluenza II AG (PAR2),UHHS MHG,11124,MHG Lab Send Out,Tech,134
Parainfluenza III AG (PAR3),UHHS MHG,11123,MHG Lab Send Out,Tech,137
Paraneoplastic Ab  CSF,UHHS MHG,41087,MHG Lab Send Out,Tech,94
Paraneoplastic Ab  CSF CBA,UHHS MHG,41091,MHG Lab Send Out,Tech,"1,300.00"
Paraneoplastic Ab  CSF GAD65 (GADCS),UHHS MHG,41089,MHG Lab Send Out,Tech,125
Paraneoplastic Ab  CSF Titers,UHHS MHG,41092,MHG Lab Send Out,Tech,497
Paraneoplastic Ab  CSF VGKC Complex (PVGKC),UHHS MHG,41093,MHG Lab Send Out,Tech,798
Paraneoplastic Ab  CSF WB,UHHS MHG,41088,MHG Lab Send Out,Tech,770
Paraneoplastic Ab  CSF WB Amphiphysin (PAMWC),UHHS MHG,41090,MHG Lab Send Out,Tech,780
Paraneoplastic AB ACHR (PACRL PACRM),UHHS MHG,16581,MHG Lab Send Out,Tech,323
Paraneoplastic AB GAD65 (PGAD),UHHS MHG,16580,MHG Lab Send Out,Tech,115
Paraneoplastic AB immunoassay,UHHS MHG,16578,MHG Lab Send Out,Tech,145
Paraneoplastic AB striaitional AB,UHHS MHG,16577,MHG Lab Send Out,Tech,141
Paraneoplastic AB titer,UHHS MHG,16576,MHG Lab Send Out,Tech,132
Paraneoplastic AB WB (PARWB),UHHS MHG,16579,MHG Lab Send Out,Tech,609
