Charge Description,Receivable Owner,Service ID,Service Provider,Service Type,Eff Rate Amt
INSRT CATH REN ART 1st UNI    ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"5,571.00"
INSRT CATH REN ART 2nd + BILAT,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"5,571.00"
INSRT CATH REN ART 2nd + UNI  ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"5,571.00"
INSRT CVC TUN W POT 5 YRS or> ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"6,081.00"
INSRT CVC TUN WO P/P 5YRS OR> ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"5,699.00"
INSRT ENDOVAS VENA CAVA FLTR  ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"8,289.00"
INSRT PULSE GEN MULT LEADS    ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"26,776.00"
INSRT REPLC SC DEFIB SYS      ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"50,293.00"
INSRT SC IMP DEFIB ELECTRODE  ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"14,244.00"
INTERGT EVAL INPER LEADLS PM  ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,73
INTERROGATE SUBQ DEFIB        ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,78
INTR/SHEATH INCARD 10 - C1894 ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,198.72
INTR/SHEATH INCARD 20 - C1894 ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,278.22
INTR/SHEATH INCARD 3 - C1894  ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,42.02
INTR/SHEATH INCARD 30 - C1894 ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,340.67
INTR/SHEATH INCARD 40 - C1894 ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,539.4
INTR/SHEATH INCARD 60 - C1894 ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,716.55
INTRA ATRIAL RECORDING        ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"9,320.00"
INTRA-ATRIAL PACING           ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"9,320.00"
INTRACARDIAC ECG (ICE)        ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"6,810.00"
INTRACORONARY THROMBOLYS      ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"10,630.00"
INTRAVASCULAR U/S ADD         ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"9,070.00"
INTRAVASCULAR ULTRASOUND      ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"4,090.00"
INTRAVENTRICULAR PACING       ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"8,847.00"
INTRO CATH SVC/IVC            ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,593
INTRO NDL CAROTID VERT        ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"1,524.00"
INTRO NDL CAROTID VERT-BILAT  ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"3,047.00"
INTRO NDL CATH EXTRM ARTERY   ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"1,999.00"
INTRO NDL CATH EXTRM ARTERY BI,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"3,998.00"
INTRO NDL CATH EXTRM ARTRY DPS,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"1,999.00"
INTRO NDL OR INTRACATH VEIN   ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,45
INTRODUCER/SHEATH CAT 12      ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,136.76
INTRODUCER/SHEATH CAT 13      ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,170.95
INTRODUCER/SHEATH CAT 14      ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,221.22
INTRODUCER/SHEATH CAT 15      ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,258.11
INTRODUCER/SHEATH CAT 16      ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,295
INTRODUCER/SHEATH CAT 6       ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,73.74
INTRODUCER/SHEATH CAT 9       ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,103.59
INTRVASC US NONCORONARY 1ST   ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"7,660.00"
INTRVASC US NONCORONARY ADDL  ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"7,660.00"
INTVASC CORONARY FLOW 1 VESL+ ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"3,082.00"
INTVASC CRNARY FLOW ADD VESL+ ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"1,165.00"
IV INFS THER-PROP-DX 1st HR   ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,484
IV INFS THER-PROP-DX EA ADD HR,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,75
IV PUSH EA ADD NEW DRUG SBSNC ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,194
IV PUSH SINGL INITIAL SUBSTNC ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,194
IVUS CATH 19 C1753            ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"2,023.35"
IVUS CATH 20 - C1753          ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"2,316.57"
LEAD CORONARY VEN 14 C1900    ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"14,100.00"
LEAD CRNRY VEN 66-C1900       ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"6,600.00"
LEADLESS C PM INS/RPL VENTR   ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"23,478.00"
LEADLESS C PM REMOVE VENTR    ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"4,869.00"
LIGATION AV FISTULA           ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"5,101.00"
LIGATION INF VENA CAVA        ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"8,289.00"
LT HEART CATH W WO VNTRCLGRPHY,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"11,224.00"
LT HRT CATH TRANSEPT PUNCTURE ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"7,962.00"
LT HRT COR ART GRFT ANGIO     ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"16,597.00"
LT HRT COR ARTERY VENT ANGIO  ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"14,156.00"
LUBRICANT ROTAGLIDE PKG       ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,347.29
LV LEAD AT TIME OF INSERTION  ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"38,528.00"
LVLEAD WI ATTACH PREV PPM/ICD ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"15,494.00"
MOD SED =>5YRS 1ST 15 MIN     ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,166
MOD SED EACH ADDL 15 MIN      ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,83
NS ILIAC FE W/CARD CATH       ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"6,867.00"
OPEN/PERQ PLACE STENT 1ST     ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"21,036.00"
OPEN/PERQ PLACE STENT EA ADD  ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"10,164.00"
OPEN/PERQ PLACE STENT EA ADD  ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"10,164.00"
OPEN/PERQ PLACE STENT SAME    ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"21,036.00"
OPTIRAY 100 ML                ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,55
OPTIRAY 200 ML                ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,99
OPTIRAY 50 ML                 ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,47
PEELAWAY SHEATH 1 - C1892     ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,145.35
PEELAWAY SHEATH 14 - C1892    ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"1,687.47"
PEELAWAY SHEATH 17 - C1892    ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"1,973.63"
PER D-E COR REVASC CHRO SING  ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"26,253.00"
PERC D-E CO STENT ATHER S     ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"31,765.00"
PERC D-E COR REVASC CHRO ADDN ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"14,593.00"
PERC D-E COR REVASC T CABG S  ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"20,744.00"
PERC D-E COR REVASC W AMI S   ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"26,253.00"
PERC D-E COR STENT ATHER BR   ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"14,593.00"
PERC D-E REVASC T CABG BR     ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"14,593.00"
PERC DRUG-EL COR STENT BRAN   ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"14,593.00"
PERC DRUG-EL COR STENT SING   ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"14,593.00"
PERC INSERTION OF IABP        ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"3,358.00"
PERICARDIOCENTESIS INITIAL    ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"2,845.00"
PERIPROC EVAL INPER LEDLS PM  ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,73
PERIVAC BS P-C-CENTESIS KIT   ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,734.5
PERIVAC DRAIN BAG 1000CC      ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,175.96
PERQ STENT/CHEST VERT ART     ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"4,572.00"
PERQ TRANSCATH CLOSURE PDA    ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"28,799.00"
PERQ TRANSCATH SEPTAL REDUXN  ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"28,799.00"
PIN PLUG CONNECTOR PORT       ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,450
PLACE CATH CAROTID ART        ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"8,672.00"
PLACE CATH CAROTID/INOM ART   ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"5,303.00"
PLACE CATH CAROTID/INOM ART   ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"5,303.00"
PLACE CATH INTRACRANIAL ART   ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,666
PLACE CATH SUBCLAVIAN ART     ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"5,303.00"
PLACE CATH THORACIC AORTA     ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"5,303.00"
PLACE CATH VERTEBRAL ART      ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"8,672.00"
PLACE CATH XTML CAROTID       ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,666
PLC OCCLUSIVE DVC VEIN-ART    ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,220
PLMT NEPHROSTOMY CATH         ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"3,276.00"
PLMT NEPHROSTOMY CATH BIL     ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"6,552.00"
PLMT NEPHROURETER CATH        ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"3,276.00"
PM DEVICE EVAL IN PERSON      ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,256
PM DEVICE PROGR EVAL DUAL     ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,256
PRGRM DEV EVAL IMPLTBL SYS    ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,78
PRIM MECH THROMB INI'L INC FL ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"8,750.00"
PRIM MECH THROMBECT 2ND&>     ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"9,341.00"
PROG EVAL INPER LEADLS PM     ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,73
PRQ CARD ANGIO/ATHRECT 1 ART  ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"18,322.00"
PRQ CARD ANGIO/ATHRECT ADDL   ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"18,322.00"
PRQ CARD REVASC CHRONIC 1 VSL ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"26,253.00"
PRQ CARD REVASC CHRONIC ADDL  ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"14,593.00"
PRQ CARD REVASC MI 1 VSL      ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"26,253.00"
PRQ CARD STENT W/ANGIO 1 VSL  ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"14,593.00"
PRQ CARD STENT W/ANGIO ADDL   ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"14,593.00"
PRQ CARD STENT/ATH/ANGIO      ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"31,765.00"
PRQ CARD STENT/ATH/ANGIO      ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"14,593.00"
PRQ CARDIAC ANGIO ADDL ART    ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"9,608.00"
PRQ CARDIAC ANGIOPLAST 1 ART  ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"9,608.00"
PRQ REVASC BYP GRAFT 1 VSL    ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"20,744.00"
PRQ REVASC BYP GRAFT ADDL     ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"14,593.00"
PTA UP EXT/REN/VISC ART 1ST   ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"9,882.00"
PTA UP EXT/REN/VISC ART ADD'L ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"4,941.00"
PTA VENOUS (NOT AVF)          ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"9,882.00"
PTA VENOUS (NOT AVF) EA ADD'L ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"4,941.00"
PTCA/THROMBECTOMY             ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"9,070.00"
PULLBACK SLED FOR MD5         ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,175.28
R & L HRT COR ART VENT ANGIO  ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"14,896.00"
R & L HRT CORONARY GRFT ANGIO ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"17,336.00"
R&L HRT CATH W WO VENTRCLGRPHY,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"11,959.00"
REMOVAL PPM PULSE GEN         ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"10,682.00"
REMOVAL TUN CVC W/O PP        ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"2,049.00"
REMOVAL TUN VAD W P/P         ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"2,579.00"
REMOVAL-IMPL CARD EVENT REC   ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"2,640.00"
REMOVE TV PPM ELECTRODE-DC    ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"5,670.00"
REMOVE TV PPM ELECTRODE-SC    ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"5,670.00"
REMOVE VAD DIFFERENT SESSION  ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"1,258.00"
REPLACE TUN CVC WO P/P        ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"5,699.00"
REPO PREV IMP TRANS PM/PCD    ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"5,670.00"
REPOS ENDOVAS VENA CAVA FLTR  ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"5,690.00"
REPOSITION PREVIOUS LV LEAD   ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"5,670.00"
REPOSITION VAD DIFF SESSION   ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"1,258.00"
REPOSTN SC IMP DEFIB ELECTRODE,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"5,108.00"
RESTRAINT *114196             ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,13.99
RETRIEVAL DEVICE 10 - C1773   ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"1,203.71"
RETRIEVAL DEVICE 19 C1773     ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"2,082.50"
RETRIEVAL DEVICE 20 - C1773   ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"2,327.93"
RETRIEVAL DEVICE 9 C1773      ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,995.62
REVISE POCKET PACE-DEFIB      ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"4,747.00"
REVISE POCKET PACEMAKER       ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"4,747.00"
RIGHT HEART KIT 2 STATION     ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,175.28
RMV ENDOVAS VENA CAVA FLTR    ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"5,690.00"
RMV RPLC CVD GEN DUAL LEAD    ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"37,399.00"
RMV RPLC CVD GEN MULT LEAD    ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"50,293.00"
RMV RPLC CVD GEN SNGL LEAD    ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"37,398.00"
RMV RPLC PM GEN DUAL LEAD     ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"15,494.00"
RMV RPLC PM GEN MUL LEADS     ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"26,776.00"
RMV RPLC PM GEN SNGL          ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"10,682.00"
RMVL CARD-DFB PLS GEN         ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"6,154.00"
RMVL SC IMP DEFIB ELECTRODE   ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"5,108.00"
RMVL SGL/DUAL PACING ELEC TV  ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"6,154.00"
ROTOBLADER CATH C1724         ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"3,229.58"
RT HEART CATH                 ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"7,962.00"
RT HRT CATH W-IMP C9741       ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"32,448.00"
RT HRT COR ART GRFT ANGIO     ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"16,921.00"
RT HRT CORONARY ARTERY ANGIO  ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"14,481.00"
RT VENTRIC RECORD             ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"9,320.00"
SECONDARY MECH THROMB INCL FL ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"9,341.00"
SEL CATH PULM ART             ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"1,297.00"
SEL CATH VENOUS 1ST ORD       ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,411
SEL CATH VENOUS 2ND ORD       ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,942
SLING *104864                 ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,11.34
STENT C1874 1009539 PROMUS    ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"4,245.00"
STENT C1874 1009542 ION       ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"4,650.00"
STENT C1874 ENSP30015UX       ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"4,650.00"
STENT C1874 INTEGRITY RES DES ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"4,275.00"
STENT C1874 XIENCE PRIME DES  ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"5,850.00"
STENT COAT CVR WDLV 45 1874   ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"4,596.80"
STENT COAT CVR WDLV 46 1874   ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"4,696.25"
STENT COAT CVR WDLV 49 1874   ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"4,806.75"
STENT COAT/CVR W/DEL 6 C1874  ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"6,900.00"
STENT COAT/CVR W/DEL 7 C1874  ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"7,200.00"
STENT COAT/CVR W/DLV 4 C1874  ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"5,500.00"
STENT COAT/CVR W/DLV 47 C1874 ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"4,935.00"
STENT COAT/CVR W/DLV 48 C1874 ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"5,040.00"
STENT COAT/CVR W/DLV 5 - C1874,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"5,904.99"
STENT COAT/CVR W/DLV 50 C1874 ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"5,325.60"
STENT PLACMT ANTE CAROTID     ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"4,483.00"
STENT/CHEST VERT ART EACH ADD ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"4,402.00"
STERILE SLEEVE MEDTRONIC      ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,75.12
STRABLE SHEATH INTCRD 3 C1766 ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"3,325.00"
TEMP PACEMAKER INSERT         ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"10,682.00"
TEMPORARY TRANCUTANEOUS PACING,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"1,067.00"
THROMBECTOMY AVF W ANGIO      ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"9,882.00"
THROMBECTOMY AVF W PTA        ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"19,974.00"
THROMBECTOMY AVF W STENT      ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"30,275.00"
THROMBLYTIC ART/VEN THERAPY   ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"4,191.00"
THROMBOLYSIS CORONARY IV ING  ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"1,148.00"
THROMBOLYTIC ART THERAPY      ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"8,250.00"
THROMBOLYTIC VENOUS THERAPY   ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"1,877.00"
TIB PER REVASC EACH ADD VSL   ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"11,038.00"
TIB PER REVASC STENT ADD VSL  ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"11,038.00"
TIB PER REVASC STENT ATHER    ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"40,584.00"
TIB PER REVASC STENT ATHER ADD,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"11,038.00"
TIB PER REVASC W ATHER ADD ON ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"23,434.00"
TIB PER REVASC W ATHER UNI    ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"23,434.00"
TIB PER REVASC W STENT UNI    ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"23,434.00"
TIB PER REVASC W TLA UNI      ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"20,744.00"
TILT TABLE EVALUATION         ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"1,896.00"
TRANSCATH CLOSURE OF ASD      ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"23,478.00"
TRANSCATH CLOSURE OF VSD      ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"23,478.00"
TRANSCATH EMBOLIZATION        ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"3,071.00"
TRANSCATH STENT CCA W EPS     ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"4,708.00"
TRCATH REPLACE AORTIC VALVE   ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"21,054.00"
TRNSPTL NDL SYLT BRKS         ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,879.8
TX ATRIAL FIB PULM VEIN ISOL  ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"33,827.00"
TX L/R ATRIAL FIB ADDL        ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"14,284.00"
UNLISTED CARDIOVASC PROC      ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"1,675.00"
UPGRADE PACEMAKER SYSTEM      ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"15,494.00"
US GUIDANCE INTRA-OP          ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,828
US GUIDE NDL PLACE            ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"1,244.00"
US PERICARDIOCENTESIS         ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,406
VASC EMBOLIZE/OCCLUDE ARTERY  ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"20,379.00"
VASC EMBOLIZE/OCCLUDE BLEED   ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"20,379.00"
VASC EMBOLIZE/OCCLUDE VENOUS  ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"20,379.00"
VENA CAVA FILTER 25 C1880     ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"2,550.00"
VENA CAVA FILTER 27 C1880     ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"2,700.00"
VENA CAVA FILTER 28 C1880     ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"2,850.00"
VENA CAVA FILTER 2X C1880     ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"3,300.00"
VENA CAVA FILTER 30 C1880     ,UHHS JMC,51746,SJH Cardiac Catherizatio      ,Tech,"3,150.00"
