Charge Description,Receivable Owner,Service ID,Service Provider,Service Type,Eff Rate Amt
Depuy Insert Tibia Sigma Curved GVF 2.5,UHHS UHC,18864,RBC OR Prentiss,Tech,978
Depuy insert tibia sigma curved gvf 2.8 158111008,UHHS UHC,18862,RBC OR Prentiss,Tech,675
Depuy Insert Tibia Sigma Curved GVF 5,UHHS UHC,18868,RBC OR Prentiss,Tech,675
Depuy Insert tibia sigma curved XLK 4 1581141xx,UHHS UHC,18668,RBC OR Prentiss,Tech,"1,125.00"
Depuy J&J Applier Meniscal,UHHS UHC,16783,RBC OR Prentiss,Tech,894
Depuy J&J Rapidloc Repair 22831x,UHHS UHC,34193,RBC OR Prentiss,Tech,"1,239.00"
Depuy Kit Graft Mix/Delivery,UHHS UHC,31601,RBC OR Prentiss,Tech,690
DePuy kit zone w/one way valve  284549,UHHS UHC,15194,RBC OR Prentiss,Tech,181
Depuy Kwire 1.6 829016006,UHHS UHC,31765,RBC OR Prentiss,Tech,50
Depuy KWire 144256,UHHS UHC,17792,RBC OR Prentiss,Tech,50
Depuy LAG Screw Keyless 801302xxx,UHHS UHC,18658,RBC OR Prentiss,Tech,752
Depuy Liner 28mm 1221282xx,UHHS UHC,32655,RBC OR Prentiss,Tech,"2,239.00"
Depuy Liner 32mm 1221322xx,UHHS UHC,32659,RBC OR Prentiss,Tech,"2,239.00"
Depuy Liner Acetab 32 +4 Neut,UHHS UHC,19238,RBC OR Prentiss,Tech,"1,512.00"
Depuy Liner Acetab Neut 28,UHHS UHC,13723,RBC OR Prentiss,Tech,"1,559.00"
Depuy Liner ALTRX 1221280xx,UHHS UHC,32653,RBC OR Prentiss,Tech,"2,099.00"
Depuy Liner ALTRX 1221281xx,UHHS UHC,32654,RBC OR Prentiss,Tech,"2,239.00"
Depuy Liner ALTRX 1221284xx,UHHS UHC,32656,RBC OR Prentiss,Tech,"2,239.00"
Depuy Liner ALTRX 1221320xx,UHHS UHC,32657,RBC OR Prentiss,Tech,"2,118.00"
Depuy Liner ALTRX 1221321xx,UHHS UHC,32658,RBC OR Prentiss,Tech,"2,099.00"
Depuy Liner ALTRX 1221324xx,UHHS UHC,32660,RBC OR Prentiss,Tech,"2,099.00"
Depuy Liner ALTRX 1221361xx,UHHS UHC,32662,RBC OR Prentiss,Tech,"2,118.00"
Depuy Liner ALTRX 1221364x,UHHS UHC,32663,RBC OR Prentiss,Tech,"2,118.00"
Depuy Liner ALTRX 1221401xx,UHHS UHC,32664,RBC OR Prentiss,Tech,"2,099.00"
Depuy Liner ALTRX 1221404xx,UHHS UHC,32665,RBC OR Prentiss,Tech,"2,118.00"
Depuy Liner ALTRX 12214416x,UHHS UHC,32666,RBC OR Prentiss,Tech,"2,239.00"
Depuy Liner ALTRX 12214446x,UHHS UHC,32667,RBC OR Prentiss,Tech,"2,239.00"
Depuy Liner ALTRX 12214817x,UHHS UHC,32668,RBC OR Prentiss,Tech,"2,239.00"
Depuy Liner ALTRX 12214847x,UHHS UHC,32669,RBC OR Prentiss,Tech,"2,239.00"
Depuy Liner ALTRX1221360xx,UHHS UHC,32661,RBC OR Prentiss,Tech,"2,118.00"
Depuy Mitek Achor GII 212034,UHHS UHC,17134,RBC OR Prentiss,Tech,"1,455.00"
Depuy Mitek Anchor 212854,UHHS UHC,37678,RBC OR Prentiss,Tech,"1,585.00"
Depuy Mitek Anchor Mini 212035,UHHS UHC,32901,RBC OR Prentiss,Tech,"1,587.00"
Depuy Mitek Screw Bio Intra Fix 2546xx,UHHS UHC,16236,RBC OR Prentiss,Tech,972
Depuy Mitek Suture Grasper 25172x,UHHS UHC,40028,RBC OR Prentiss,Tech,"1,062.00"
Depuy Mitek Tibial Sheath Bio Intra Fix 25462x,UHHS UHC,16235,RBC OR Prentiss,Tech,"1,032.00"
Depuy Nail Troch 130mm 92520,UHHS UHC,31794,RBC OR Prentiss,Tech,4
Depuy Nail Troch 130mm 92521,UHHS UHC,31795,RBC OR Prentiss,Tech,"4,934.00"
Depuy Nail Troch 130mm 92620,UHHS UHC,31796,RBC OR Prentiss,Tech,"4,934.00"
Depuy Nail Troch 130mm 92621,UHHS UHC,31797,RBC OR Prentiss,Tech,"4,934.00"
Depuy Nail Troch 180mm 9032,UHHS UHC,15895,RBC OR Prentiss,Tech,"3,247.00"
Depuy Needle Aspiration 276124202,UHHS UHC,35222,RBC OR Prentiss,Tech,375
Depuy Needle Confidence 13G,UHHS UHC,40980,RBC OR Prentiss,Tech,204
Depuy Needle Viper BCK9015,UHHS UHC,29430,RBC OR Prentiss,Tech,645
Depuy Norian Drillable Inject 5cc 07704005S,UHHS UHC,53010,RBC OR Prentiss,Tech,"4,378.62"
Depuy Nut 188341100,UHHS UHC,32362,RBC OR Prentiss,Tech,355
Depuy OmniSpan Applier w/retractor 228143,UHHS UHC,34225,RBC OR Prentiss,Tech,903
Depuy OmniSpan Meniscal Repair 22814x,UHHS UHC,34226,RBC OR Prentiss,Tech,"1,203.00"
Depuy Patella 3Peg 96010x,UHHS UHC,28967,RBC OR Prentiss,Tech,855
Depuy Patella Dome 1518200xx,UHHS UHC,39444,RBC OR Prentiss,Tech,"1,056.00"
Depuy Patella Inset 96012x,UHHS UHC,36464,RBC OR Prentiss,Tech,855
Depuy Patella Round Dome 96011x,UHHS UHC,36463,RBC OR Prentiss,Tech,900
Depuy Ped Standard 4.0,UHHS UHC,18652,RBC OR Prentiss,Tech,234
Depuy Peg 2.5 FP/P/TP,UHHS UHC,15449,RBC OR Prentiss,Tech,609
Depuy Peg Threaded 4.0,UHHS UHC,18654,RBC OR Prentiss,Tech,271
Depuy Pin HP Thr 950502302,UHHS UHC,53139,RBC OR Prentiss,Tech,660
Depuy Pin HP Thr Headed 950502303,UHHS UHC,53140,RBC OR Prentiss,Tech,660
Depuy Pin Temp Fixation 286850x00,UHHS UHC,35223,RBC OR Prentiss,Tech,203
Depuy Pinnacle 300 Acetab Cup 1217030xx,UHHS UHC,19243,RBC OR Prentiss,Tech,"1,908.00"
Depuy Plate 100 1435510,UHHS UHC,31476,RBC OR Prentiss,Tech,227
Depuy Plate 100 143552,UHHS UHC,31474,RBC OR Prentiss,Tech,156
Depuy Plate 100 143553/4,UHHS UHC,15865,RBC OR Prentiss,Tech,171
Depuy Plate 100 143555,UHHS UHC,19303,RBC OR Prentiss,Tech,185
Depuy Plate 100 143556/7/8,UHHS UHC,31475,RBC OR Prentiss,Tech,199
Depuy Plate 1883703xx,UHHS UHC,32366,RBC OR Prentiss,Tech,"1,650.00"
Depuy Plate Barrel 83153501x,UHHS UHC,29066,RBC OR Prentiss,Tech,"1,474.00"
Depuy Plate Cerv Ant 12-26mm 1LVL,UHHS UHC,17567,RBC OR Prentiss,Tech,"2,126.00"
Depuy Plate Cerv Ant 34-42mm 2LVL,UHHS UHC,17568,RBC OR Prentiss,Tech,"2,504.00"
Depuy Plate Cerv Ant 42-63mm 3LVL,UHHS UHC,17569,RBC OR Prentiss,Tech,"2,934.00"
Depuy Plate Cerv Ant 60-84mm 4LVL,UHHS UHC,17570,RBC OR Prentiss,Tech,"3,284.00"
Depuy Plate Eagle 1-Level 1836110xx,UHHS UHC,31820,RBC OR Prentiss,Tech,"2,100.00"
Depuy Plate Eagle 2-Level 1836120xx,UHHS UHC,31821,RBC OR Prentiss,Tech,"2,400.00"
Depuy Plate Eagle 3-Level 1836130xx,UHHS UHC,31822,RBC OR Prentiss,Tech,"2,700.00"
Depuy Plate Lock 131217xxx,UHHS UHC,29166,RBC OR Prentiss,Tech,"1,504.00"
Depuy Plate Lock 3.5 816235005/6,UHHS UHC,31781,RBC OR Prentiss,Tech,523
Depuy Plate Lock 3.5 816235007,UHHS UHC,31783,RBC OR Prentiss,Tech,544
Depuy Plate Lock 3.5 816235008,UHHS UHC,31784,RBC OR Prentiss,Tech,567
Depuy Plate Lock 3.5 816235009,UHHS UHC,31785,RBC OR Prentiss,Tech,590
Depuy Plate Lock 3.5 816235010,UHHS UHC,31788,RBC OR Prentiss,Tech,636
Depuy Plate Lock 3.5 816235012,UHHS UHC,31790,RBC OR Prentiss,Tech,704
Depuy Plate Lock 3.5 816235014,UHHS UHC,31791,RBC OR Prentiss,Tech,771
Depuy Plate OC 1883620xx,UHHS UHC,35218,RBC OR Prentiss,Tech,"7,800.00"
Depuy Plate Skyline 1-Level 1868010xx,UHHS UHC,31825,RBC OR Prentiss,Tech,"2,100.00"
Depuy Plate Skyline 3-Level 1868030xx,UHHS UHC,31827,RBC OR Prentiss,Tech,"2,700.00"
Depuy Plate Skyline TI 1868020xx,UHHS UHC,31826,RBC OR Prentiss,Tech,"2,400.00"
Depuy Provisional Fixation Pin,UHHS UHC,31780,RBC OR Prentiss,Tech,406
Depuy Rod 177070450,UHHS UHC,34481,RBC OR Prentiss,Tech,"1,826.00"
Depuy Rod 177070600,UHHS UHC,32355,RBC OR Prentiss,Tech,"1,710.00"
Depuy Rod 177470600,UHHS UHC,33338,RBC OR Prentiss,Tech,"1,254.00"
Depuy rod 179762120,UHHS UHC,23055,RBC OR Prentiss,Tech,"1,200.00"
Depuy rod 179762300,UHHS UHC,23056,RBC OR Prentiss,Tech,"1,200.00"
Depuy rod 179762480,UHHS UHC,23057,RBC OR Prentiss,Tech,"1,200.00"
Depuy Rod 179771xxx,UHHS UHC,34689,RBC OR Prentiss,Tech,600
Depuy rod 179900xx,UHHS UHC,23066,RBC OR Prentiss,Tech,600
Depuy rod 179963120,UHHS UHC,23064,RBC OR Prentiss,Tech,"1,200.00"
Depuy rod 179963163,UHHS UHC,23065,RBC OR Prentiss,Tech,"1,500.00"
Depuy rod 179963300,UHHS UHC,23069,RBC OR Prentiss,Tech,"1,200.00"
Depuy rod 179963450,UHHS UHC,23070,RBC OR Prentiss,Tech,"1,200.00"
Depuy rod 179963600,UHHS UHC,23071,RBC OR Prentiss,Tech,"1,200.00"
Depuy rod 1799720x5,UHHS UHC,23068,RBC OR Prentiss,Tech,600
Depuy rod 179980120,UHHS UHC,23067,RBC OR Prentiss,Tech,"1,200.00"
Depuy rod 179980300,UHHS UHC,23072,RBC OR Prentiss,Tech,"1,200.00"
Depuy rod 179980450,UHHS UHC,23073,RBC OR Prentiss,Tech,"1,200.00"
Depuy rod 179980600,UHHS UHC,23074,RBC OR Prentiss,Tech,"1,200.00"
Depuy Rod 1861614X0,UHHS UHC,29401,RBC OR Prentiss,Tech,"1,500.00"
Depuy Rod 1867626XX,UHHS UHC,29407,RBC OR Prentiss,Tech,"1,200.00"
Depuy Rod 1867880XX,UHHS UHC,29408,RBC OR Prentiss,Tech,"1,200.00"
Depuy Rod 1867882xx,UHHS UHC,29409,RBC OR Prentiss,Tech,"1,200.00"
Depuy Rod 186789300,UHHS UHC,29411,RBC OR Prentiss,Tech,"1,200.00"
Depuy Rod 186789XXX,UHHS UHC,29410,RBC OR Prentiss,Tech,"1,200.00"
Depuy rod 187703450,UHHS UHC,23083,RBC OR Prentiss,Tech,"1,152.00"
Depuy rod 187703xxx,UHHS UHC,23082,RBC OR Prentiss,Tech,709
Depuy Rod 18831100x,UHHS UHC,29156,RBC OR Prentiss,Tech,"1,200.00"
Depuy Rod 188311011,UHHS UHC,29157,RBC OR Prentiss,Tech,"2,312.00"
Depuy Rod 188311012/3,UHHS UHC,29158,RBC OR Prentiss,Tech,"1,200.00"
Depuy rod 188316060,UHHS UHC,23086,RBC OR Prentiss,Tech,600
Depuy rod 188316120,UHHS UHC,23087,RBC OR Prentiss,Tech,600
Depuy rod 188316200,UHHS UHC,23088,RBC OR Prentiss,Tech,600
Depuy Rod 189662XXX,UHHS UHC,29421,RBC OR Prentiss,Tech,"1,200.00"
Depuy Rod 480 196789480,UHHS UHC,40981,RBC OR Prentiss,Tech,"1,200.00"
Depuy Rod 5.5 MMSI 1797720xx,UHHS UHC,17807,RBC OR Prentiss,Tech,450
Depuy rod 50002018,UHHS UHC,23048,RBC OR Prentiss,Tech,"1,666.00"
Depuy rod 50002024,UHHS UHC,23049,RBC OR Prentiss,Tech,"1,772.00"
Depuy Rod Cp Ti,UHHS UHC,26878,RBC OR Prentiss,Tech,600
Depuy Rod Cp Ti 5.5 X 300,UHHS UHC,27092,RBC OR Prentiss,Tech,600
Depuy Rod Cp Ti 5.5 X 480,UHHS UHC,27091,RBC OR Prentiss,Tech,600
Depuy Rod Isola 1/4,UHHS UHC,27098,RBC OR Prentiss,Tech,"2,020.00"
Depuy Rod Isola 1/4 X 18,UHHS UHC,27097,RBC OR Prentiss,Tech,"2,484.00"
Depuy Rod Isola 3/16,UHHS UHC,27099,RBC OR Prentiss,Tech,"1,263.00"
Depuy Rod Isola 3/16 X 18,UHHS UHC,27096,RBC OR Prentiss,Tech,"2,474.00"
Depuy Rod OC 188363200,UHHS UHC,35219,RBC OR Prentiss,Tech,600
Depuy Screw  4.5 186112XXX,UHHS UHC,29400,RBC OR Prentiss,Tech,"2,550.00"
Depuy Screw 10 Polyax 1799120,UHHS UHC,27088,RBC OR Prentiss,Tech,"1,800.00"
Depuy Screw 11 Polyax 1799121,UHHS UHC,27087,RBC OR Prentiss,Tech,"1,800.00"
Depuy Screw 1877025xx,UHHS UHC,23079,RBC OR Prentiss,Tech,"2,117.00"
Depuy screw 1877026xx,UHHS UHC,23080,RBC OR Prentiss,Tech,"2,117.00"
Depuy screw 1877027xx,UHHS UHC,23081,RBC OR Prentiss,Tech,"2,117.00"
Depuy Screw 18832032032x,UHHS UHC,28704,RBC OR Prentiss,Tech,"2,250.00"
Depuy Screw 1883203263xx,UHHS UHC,28705,RBC OR Prentiss,Tech,"2,250.00"
DEPUY Screw 188320426X50,UHHS UHC,28706,RBC OR Prentiss,Tech,"2,700.00"
Depuy Screw 189612XXX,UHHS UHC,29417,RBC OR Prentiss,Tech,"1,800.00"
Depuy Screw 189632XXX,UHHS UHC,29419,RBC OR Prentiss,Tech,"2,700.00"
Depuy Screw 189688XXX,UHHS UHC,29423,RBC OR Prentiss,Tech,"2,700.00"
Depuy Screw 2.3 1883700xx,UHHS UHC,32364,RBC OR Prentiss,Tech,225
Depuy Screw 2.6 1883701xx,UHHS UHC,32365,RBC OR Prentiss,Tech,225
Depuy screw 3.5 1883183xx,UHHS UHC,23089,RBC OR Prentiss,Tech,"1,890.00"
Depuy Screw 3.5 815036010/2x,UHHS UHC,28968,RBC OR Prentiss,Tech,63
Depuy Screw 3.5 81503603x-7x,UHHS UHC,14470,RBC OR Prentiss,Tech,95
Depuy Screw 3.5 81530701x/2x,UHHS UHC,19297,RBC OR Prentiss,Tech,71
Depuy Screw 4 1883184xx,UHHS UHC,29155,RBC OR Prentiss,Tech,"1,800.00"
Depuy Screw 4 815341010/20/30,UHHS UHC,31768,RBC OR Prentiss,Tech,82
Depuy Screw 4 815341065/70,UHHS UHC,31770,RBC OR Prentiss,Tech,108
Depuy Screw 4 81554003x/4x/5x,UHHS UHC,31767,RBC OR Prentiss,Tech,95
Depuy Screw 4 815540065 to 0100,UHHS UHC,17781,RBC OR Prentiss,Tech,108
Depuy Screw 4 815540x1x/2x,UHHS UHC,31766,RBC OR Prentiss,Tech,82
Depuy Screw 4.0 1883194xx,UHHS UHC,31818,RBC OR Prentiss,Tech,"2,250.00"
Depuy Screw 4.35 1883195xx,UHHS UHC,31819,RBC OR Prentiss,Tech,"2,250.00"
Depuy Screw 4.35 Exp Uni Ti,UHHS UHC,18201,RBC OR Prentiss,Tech,"2,700.00"
Depuy Screw 4.35 Polyax,UHHS UHC,17815,RBC OR Prentiss,Tech,"1,800.00"
Depuy Screw 4.35 Polyax 1799324xx,UHHS UHC,27080,RBC OR Prentiss,Tech,"2,700.00"
Depuy Screw 4.35 Polyax1797324,UHHS UHC,27095,RBC OR Prentiss,Tech,"2,700.00"
Depuy Screw 4.35 Polyax1799124,UHHS UHC,27086,RBC OR Prentiss,Tech,"3,535.00"
Depuy Screw 4.35 Uniplan 1799884,UHHS UHC,21825,RBC OR Prentiss,Tech,"2,700.00"
Depuy Screw 4.5 1861880XX,UHHS UHC,29403,RBC OR Prentiss,Tech,"2,850.00"
Depuy Screw 4.5 1861884XX,UHHS UHC,29404,RBC OR Prentiss,Tech,"2,850.00"
Depuy Screw 5 Exp Uni Ti,UHHS UHC,18202,RBC OR Prentiss,Tech,"2,700.00"
Depuy Screw 5 Polyax,UHHS UHC,17817,RBC OR Prentiss,Tech,"1,800.00"
Depuy Screw 5 Polyax 1797325,UHHS UHC,27044,RBC OR Prentiss,Tech,"2,700.00"
Depuy Screw 5 Polyax 1799125,UHHS UHC,27001,RBC OR Prentiss,Tech,"3,503.00"
Depuy Screw 5 polyax 1799325xx,UHHS UHC,28924,RBC OR Prentiss,Tech,"2,700.00"
Depuy Screw 5 Uniplan 1799885,UHHS UHC,21826,RBC OR Prentiss,Tech,"2,700.00"
Depuy screw 50102835,UHHS UHC,23047,RBC OR Prentiss,Tech,"1,550.00"
Depuy screw 501128xx,UHHS UHC,23050,RBC OR Prentiss,Tech,"1,825.00"
Depuy Screw 6 Exp Uni Ti,UHHS UHC,18203,RBC OR Prentiss,Tech,"2,700.00"
Depuy Screw 6 Polyax,UHHS UHC,17818,RBC OR Prentiss,Tech,"1,800.00"
Depuy Screw 6 Polyax 1797326,UHHS UHC,27094,RBC OR Prentiss,Tech,"2,700.00"
Depuy Screw 6 polyax 1799326xx,UHHS UHC,28925,RBC OR Prentiss,Tech,"2,700.00"
Depuy Screw 6 Uniplan 1799886,UHHS UHC,21827,RBC OR Prentiss,Tech,"2,700.00"
Depuy Screw 7 1797127xx,UHHS UHC,17819,RBC OR Prentiss,Tech,"1,800.00"
Depuy Screw 7 Exp Uni Ti,UHHS UHC,18204,RBC OR Prentiss,Tech,"2,700.00"
Depuy Screw 7 Monoax 1799027,UHHS UHC,27090,RBC OR Prentiss,Tech,"1,800.00"
Depuy Screw 7 Polyax 1797327,UHHS UHC,27093,RBC OR Prentiss,Tech,"2,700.00"
Depuy Screw 7 Polyax 1799126,UHHS UHC,26995,RBC OR Prentiss,Tech,"1,800.00"
Depuy Screw 7 Polyax 1799127,UHHS UHC,27002,RBC OR Prentiss,Tech,"3,377.00"
Depuy Screw 7 Polyax 1799327xx,UHHS UHC,26864,RBC OR Prentiss,Tech,"2,700.00"
Depuy Screw 7 Uniplan 1799887,UHHS UHC,21828,RBC OR Prentiss,Tech,"2,700.00"
Depuy Screw 7.5 Ti Exp 1797120xx,UHHS UHC,17814,RBC OR Prentiss,Tech,"1,800.00"
Depuy Screw 8 Monoax 1799028,UHHS UHC,27089,RBC OR Prentiss,Tech,"1,800.00"
Depuy Screw 8 Polyax 1799128,UHHS UHC,27085,RBC OR Prentiss,Tech,"1,800.00"
Depuy Screw 9 Polyax 1799129,UHHS UHC,27084,RBC OR Prentiss,Tech,"1,800.00"
Depuy Screw 90D Locking 3.8,UHHS UHC,18653,RBC OR Prentiss,Tech,264
Depuy Screw 9x80 TI 179712980,UHHS UHC,53491,RBC OR Prentiss,Tech,"2,700.00"
Depuy Screw ATN 903305xxx,UHHS UHC,18656,RBC OR Prentiss,Tech,601
Depuy Screw Canc 4 8153410xx,UHHS UHC,31769,RBC OR Prentiss,Tech,95
Depuy Screw Canc 6.5 11722x000,UHHS UHC,35409,RBC OR Prentiss,Tech,219
Depuy Screw Canc 6.5 1217xx500,UHHS UHC,35410,RBC OR Prentiss,Tech,226
Depuy Screw Canc 6.5 8157610xx,UHHS UHC,33530,RBC OR Prentiss,Tech,100
Depuy Screw Canc 6.5 8157611xx,UHHS UHC,33498,RBC OR Prentiss,Tech,118
Depuy Screw Canc 6.5 815761xx,UHHS UHC,33497,RBC OR Prentiss,Tech,105
Depuy Screw Cann 186715XXX,UHHS UHC,29406,RBC OR Prentiss,Tech,"3,300.00"
Depuy Screw Cann/Canc 6.5141961xx,UHHS UHC,28956,RBC OR Prentiss,Tech,702
Depuy Screw Cnn/Cnc 6.5 14196xx,UHHS UHC,28955,RBC OR Prentiss,Tech,702
Depuy Screw Compress 81130500x,UHHS UHC,15881,RBC OR Prentiss,Tech,90
Depuy Screw Cort 102xxx,UHHS UHC,17601,RBC OR Prentiss,Tech,477
Depuy Screw Cort 4.5 14022xx,UHHS UHC,28952,RBC OR Prentiss,Tech,57
Depuy Screw Cort 4.5x42-48 14022,UHHS UHC,29061,RBC OR Prentiss,Tech,71
Depuy Screw Cort 4.5x50x60 14022,UHHS UHC,29062,RBC OR Prentiss,Tech,82
Depuy Screw Cort 4.5x65/70 14022,UHHS UHC,29063,RBC OR Prentiss,Tech,90
Depuy Screw Cort 805065xxx,UHHS UHC,17602,RBC OR Prentiss,Tech,587
Depuy Screw Cort 81503703x/4x,UHHS UHC,30455,RBC OR Prentiss,Tech,100
Depuy Screw Cort 81503705x/6x/7x,UHHS UHC,30456,RBC OR Prentiss,Tech,114
Depuy Screw Eagle 10-18 ST PRM,UHHS UHC,17573,RBC OR Prentiss,Tech,599
Depuy Screw Eagle 10-18mm SD,UHHS UHC,17571,RBC OR Prentiss,Tech,596
Depuy Screw Eagle 10-18mm ST Oversz,UHHS UHC,17572,RBC OR Prentiss,Tech,702
Depuy Screw Eagle/Swift 18365001x,UHHS UHC,31823,RBC OR Prentiss,Tech,720
Depuy Screw Eagle/Swift 1836510xx,UHHS UHC,31824,RBC OR Prentiss,Tech,450
Depuy Screw Lag 4 14376xx,UHHS UHC,31477,RBC OR Prentiss,Tech,435
Depuy Screw Lock 4.0 8161400xx,UHHS UHC,31778,RBC OR Prentiss,Tech,319
Depuy Screw Milagro 2318xx,UHHS UHC,22846,RBC OR Prentiss,Tech,"1,482.00"
Depuy Screw OC 1883620xx,UHHS UHC,35216,RBC OR Prentiss,Tech,600
Depuy Screw Pinnacle Cancellous 6.5,UHHS UHC,15198,RBC OR Prentiss,Tech,226
Depuy Screw Skyline 18685001x,UHHS UHC,31828,RBC OR Prentiss,Tech,450
Depuy Screw Skyline 18685201x,UHHS UHC,31829,RBC OR Prentiss,Tech,756
Depuy Screw Skyline 18685202x,UHHS UHC,31830,RBC OR Prentiss,Tech,864
Depuy Screw Skyline 18685401x,UHHS UHC,31831,RBC OR Prentiss,Tech,525
Depuy Screw Skyline 1868620xx,UHHS UHC,34616,RBC OR Prentiss,Tech,450
Depuy Screw Skyline Lrg D 1868640xx,UHHS UHC,34617,RBC OR Prentiss,Tech,525
Depuy Screw Vsp 2223,UHHS UHC,27165,RBC OR Prentiss,Tech,"1,355.00"
Depuy screw vsp 2226,UHHS UHC,14594,RBC OR Prentiss,Tech,"1,355.00"
Depuy screw vsp 3023,UHHS UHC,14595,RBC OR Prentiss,Tech,"1,230.00"
Depuy screw vsp 3026,UHHS UHC,14596,RBC OR Prentiss,Tech,"1,230.00"
Depuy screw vsp 3029,UHHS UHC,14597,RBC OR Prentiss,Tech,"1,206.00"
Depuy Screw9X100Polyax17991299,UHHS UHC,27081,RBC OR Prentiss,Tech,"1,800.00"
Depuy Screw9X80 Polyax17991280,UHHS UHC,27083,RBC OR Prentiss,Tech,"1,800.00"
Depuy Screw9X90 Polyax17991290,UHHS UHC,27082,RBC OR Prentiss,Tech,"1,800.00"
Depuy set screw 179702000,UHHS UHC,17803,RBC OR Prentiss,Tech,195
Depuy Set Screw 179712000,UHHS UHC,17722,RBC OR Prentiss,Tech,540
Depuy set screw 179722000,UHHS UHC,17804,RBC OR Prentiss,Tech,375
Depuy set screw 179722050,UHHS UHC,17805,RBC OR Prentiss,Tech,195
Depuy set screw 179902000,UHHS UHC,23061,RBC OR Prentiss,Tech,195
Depuy Set Screw 179922000,UHHS UHC,36472,RBC OR Prentiss,Tech,195
Depuy Set Screw 186100001,UHHS UHC,29399,RBC OR Prentiss,Tech,195
Depuy Set Screw 186715000,UHHS UHC,29405,RBC OR Prentiss,Tech,195
Depuy set screw 187701015,UHHS UHC,23078,RBC OR Prentiss,Tech,488
Depuy set screw 187704005,UHHS UHC,23084,RBC OR Prentiss,Tech,196
Depuy Set Screw 189405000,UHHS UHC,27079,RBC OR Prentiss,Tech,195
Depuy Set Screw 189602000,UHHS UHC,29416,RBC OR Prentiss,Tech,581
Depuy Set Screw 189622000,UHHS UHC,29418,RBC OR Prentiss,Tech,195
Depuy Set Screw OC 188362025,UHHS UHC,35217,RBC OR Prentiss,Tech,195
Depuy SFX 189404XXX,UHHS UHC,29415,RBC OR Prentiss,Tech,"2,400.00"
Depuy Sigma 5 Tibia 1581250xx,UHHS UHC,30544,RBC OR Prentiss,Tech,"1,499.00"
Depuy Sigma Blade 562711500,UHHS UHC,33499,RBC OR Prentiss,Tech,422
Depuy Sigma Insert 5 1581151xx,UHHS UHC,18669,RBC OR Prentiss,Tech,"2,715.00"
Depuy Sigma PFC RP Stab 9621xx,UHHS UHC,32639,RBC OR Prentiss,Tech,"2,794.00"
Depuy Sigma PS Fem 1960x0xx0,UHHS UHC,32640,RBC OR Prentiss,Tech,"4,360.00"
Depuy Sigma Stab XLK 15812xxxx,UHHS UHC,16459,RBC OR Prentiss,Tech,"2,317.00"
Depuy Sigma Stab+  9627xx,UHHS UHC,19085,RBC OR Prentiss,Tech,"1,499.00"
Depuy Signa 6 Tibia 1581260xx,UHHS UHC,30545,RBC OR Prentiss,Tech,"1,499.00"
Depuy Sleeve Femoral 1294532x5,UHHS UHC,36410,RBC OR Prentiss,Tech,"5,556.00"
Depuy Sleeve Femoral 1294532x6,UHHS UHC,36411,RBC OR Prentiss,Tech,"6,536.00"
Depuy Sleeve S ROM 5214xx,UHHS UHC,41143,RBC OR Prentiss,Tech,"1,500.00"
Depuy Sleeve S-Rom 5353xx,UHHS UHC,18822,RBC OR Prentiss,Tech,"1,454.00"
Depuy Sleeve S-Rom 5505xx,UHHS UHC,18826,RBC OR Prentiss,Tech,"1,499.00"
Depuy Sleeve S-Rom 5507xx,UHHS UHC,18828,RBC OR Prentiss,Tech,"1,454.00"
Depuy Sleeve Tray 129454xx0,UHHS UHC,36409,RBC OR Prentiss,Tech,"5,692.00"
Depuy Spider Plate 814100002/3/4,UHHS UHC,31771,RBC OR Prentiss,Tech,241
Depuy staple 18770100x,UHHS UHC,23075,RBC OR Prentiss,Tech,"2,304.00"
Depuy staple 187701010,UHHS UHC,23077,RBC OR Prentiss,Tech,868
Depuy staple 502016xx,UHHS UHC,23046,RBC OR Prentiss,Tech,638
Depuy Stem 115 8674xx,UHHS UHC,29163,RBC OR Prentiss,Tech,"3,244.00"
Depuy Stem 36 8759xx,UHHS UHC,19066,RBC OR Prentiss,Tech,"5,233.00"
Depuy Stem 75 8674xx,UHHS UHC,29162,RBC OR Prentiss,Tech,"3,244.00"
Depuy Stem 8664xx,UHHS UHC,19060,RBC OR Prentiss,Tech,"2,222.00"
Depuy Stem femoral endurance 15212x000,UHHS UHC,18837,RBC OR Prentiss,Tech,"11,460.00"
Depuy Stem femoral endurance calcar 15216x000,UHHS UHC,18838,RBC OR Prentiss,Tech,"12,612.00"
Depuy Stem Femur Endurance High M15211x000,UHHS UHC,34136,RBC OR Prentiss,Tech,"3,748.00"
Depuy Stem Femur Endurance Std 15210x000,UHHS UHC,34135,RBC OR Prentiss,Tech,"3,748.00"
Depuy Stem Femur Std cement 157003xx,UHHS UHC,34137,RBC OR Prentiss,Tech,"3,748.00"
Depuy Stem Femur Std Summit 157001xxx,UHHS UHC,53045,RBC OR Prentiss,Tech,"5,700.00"
Depuy Stem Femur TL 101204020,UHHS UHC,39534,RBC OR Prentiss,Tech,"6,900.00"
Depuy Stem Hip HI cement 157013xxx,UHHS UHC,34138,RBC OR Prentiss,Tech,"3,660.00"
Depuy Stem Hip Prostalac 154113000,UHHS UHC,54632,RBC OR Prentiss,Tech,"8,552.00"
Depuy Stem Prodigy1520xx050,UHHS UHC,18836,RBC OR Prentiss,Tech,"12,687.00"
